...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,other_95_CI
554,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0.648970922225792,0.4926591619245045,ID,2023-12-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
588,0.942572971487039,0.67954653434699,ID,2023-12-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
589,2.41560153430611,0.479156870560819,IL,2023-10-29,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0
590,3.52353911696547,0.2523174682026755,IL,2023-10-30,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
591,2.63608850599282,0.4700342582087905,IL,2023-10-31,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
592,2.88575062441832,0.40778542198137,IL,2023-11-01,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
593,2.43111695587471,0.3278477010615215,IL,2023-11-02,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
594,1.57699020802083,0.291682826293985,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1
595,2.0223501519237,0.423831166457803,IL,2023-11-04,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1
596,3.91970750354111,0.426437431585985,IL,2023-11-05,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1
597,5.08082866020596,0.318444497750292,IL,2023-11-06,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
598,1.61176883202632,0.337390033111696,IL,2023-11-07,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0
599,3.4194187919656,0.383613594329474,IL,2023-11-08,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1
600,2.8716573924394,0.4246878968631525,IL,2023-11-09,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
601,2.38570358074383,0.375601091205894,IL,2023-11-10,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
602,2.20187913715963,0.3709418180433905,IL,2023-11-11,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
603,1.2909159085174,0.2825235065181095,IL,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
604,3.65997359599093,0.296389911271812,IL,2023-11-13,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
605,3.53387534882879,0.373011149923632,IL,2023-11-14,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
606,3.03058576611481,0.379755020152988,IL,2023-11-15,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
607,2.54741513871912,0.3252712106699765,IL,2023-11-16,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0
608,3.16548204607904,0.3573520446930885,IL,2023-11-17,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
609,2.01098570314909,0.397820758557059,IL,2023-11-18,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
610,2.25524235689265,0.379881633762175,IL,2023-11-19,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
611,3.43493330754628,0.4023140238073695,IL,2023-11-20,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
612,3.51836187098124,0.4436676561664785,IL,2023-11-21,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
613,2.52401029919632,0.379865775106586,IL,2023-11-22,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1
614,1.42164476875132,0.3809044351273025,IL,2023-11-23,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
615,2.5531063227232,0.347696914529191,IL,2023-11-24,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0
616,5.88407625706383,0.4201748799520235,IL,2023-11-25,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0
617,3.269889842251,0.354828432354864,IL,2023-11-26,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
618,4.55130223583866,0.374689063506222,IL,2023-11-27,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
619,8.82790962114124,0.387068472821633,IL,2023-11-28,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1
620,3.93280071036674,0.396064039203696,IL,2023-11-29,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
621,6.39153838926578,0.410580731139832,IL,2023-11-30,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
622,6.21692342624623,0.4047834341609695,IL,2023-12-01,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
623,13.290923128288,0.434488140385628,IL,2023-12-02,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1
624,6.48894547071237,0.464726280007609,IL,2023-12-03,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
625,17.2602281693566,0.470918539221413,IL,2023-12-04,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
626,13.4836149213669,0.451327634194779,IL,2023-12-05,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
627,7.92233454270579,0.488230947982836,IL,2023-12-06,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
628,9.3908215504066,0.4789226192910985,IL,2023-12-07,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1
629,9.98566190400864,0.50382364574269,IL,2023-12-08,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1
630,4.24800580866338,0.411423941601981,IL,2023-12-09,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0
631,0.793745647619963,0.553295131089705,IN,2023-10-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
632,1.0706035780706,0.3289213598909665,IN,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
633,0.463969146805873,0.331195684882096,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
634,1.28436195621219,0.415533889381128,IN,2023-11-01,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1
635,0.840431934443571,0.591274798558635,IN,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
636,0.35323268934018,0.2493038921202975,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
637,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.92794493292654,0.4605994744444815,IN,2023-11-05,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
639,0.849069809461656,0.598157515973375,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
640,1.47312417661785,0.386094983594359,IN,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
641,0.922575910626386,0.3910843279911585,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
642,0.796856841970717,0.299504438145066,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
643,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.79606839396315,0.409963640232005,IN,2023-11-12,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1
646,1.25476713172908,0.3810877730478505,IN,2023-11-13,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
647,0.948351354521156,0.430088842830123,IN,2023-11-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
648,0.332159012246167,0.250288480100502,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
649,0.744638015100625,0.52089081342493,IN,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
650,0.349086116239032,0.2550922655706085,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
651,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.537582286183578,0.388744045336386,IN,2023-11-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
653,0.816854759958256,0.56895853470434,IN,2023-11-20,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
654,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,0.56258288084407,0.4051631652192105,IN,2023-11-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
656,0.512014899261814,0.3483242690018235,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
657,1.04901533288607,0.454724092892764,IN,2023-11-24,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
658,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.759624549393221,0.543061704188555,IN,2023-11-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
660,1.01616856117075,0.40930666101913,IN,2023-11-27,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1
661,1.13604964249336,0.2957227057238875,IN,2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
662,2.05215788860335,0.410315387912941,IN,2023-11-29,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1
663,0.751732302687599,0.3380682915202015,IN,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
664,1.29339967818924,0.45295799524558,IN,2023-12-01,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0
665,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.66294835866081,0.51613237776907,IN,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
667,3.43790310610174,0.431806204872883,IN,2023-12-04,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
668,2.22947234661539,0.519727984072575,IN,2023-12-05,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1
669,1.31107440019264,0.55523383089447,IN,2023-12-06,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
670,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.230515438714408,0.1793776383824195,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
675,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.634625733798779,0.4362579404820815,KS,2023-11-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
678,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.80332852630223,0.4129082210368575,KS,2023-11-06,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
682,1.32042441199369,0.3518650226944445,KS,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
683,1.90614405864867,0.56276997680491,KS,2023-11-08,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1
684,0.818055596797914,0.57458414469267,KS,2023-11-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
685,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.673144923168221,0.461172535432209,KS,2023-11-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
689,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.510292690200084,0.322223613126183,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
691,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,0.781022477246612,0.55199406814363,KS,2023-11-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
694,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.42599537706428,0.507651403426275,KS,2023-11-27,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
703,1.91124186435152,0.4315218398361385,KS,2023-11-28,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0
704,0.828787677003711,0.397327771440369,KS,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
705,NA,NA,KS,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,1.23503147879555,0.512594010160925,KS,2023-12-01,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
707,NA,NA,KS,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.312108334633723,0.181416328536378,KS,2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
710,1.19279762456076,0.594807344602185,KS,2023-12-05,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1
711,1.19275988720904,0.474564533399427,KS,2023-12-06,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
712,1.66057291407951,0.61561403031775,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
713,0.839785539743296,0.627431329222325,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
714,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,1.03108671662061,0.3836844156672265,KY,2023-10-30,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0
717,0.411887221567451,0.299584688020747,KY,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
718,NA,NA,KY,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,0.594998758188577,0.3680925002645885,KY,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
720,0.319429322403359,0.215434019138645,KY,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
721,NA,NA,KY,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,2.39204442776383,0.4386446755107215,KY,2023-11-06,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1
724,1.11162624081423,0.54475825168435,KY,2023-11-07,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1
725,0.622813508636839,0.371928345342654,KY,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
726,0.775279749488486,0.3921801480044325,KY,2023-11-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
727,NA,NA,KY,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,0.31529926728305,0.2058046483363235,KY,2023-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
729,NA,NA,KY,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,1.30234555891994,0.5220550318359,KY,2023-11-13,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
731,0.648535104432642,0.377650964060747,KY,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
732,0.674863575806707,0.275546534801713,KY,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
733,1.12210664860609,0.550163355286725,KY,2023-11-16,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
734,NA,NA,KY,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,0.336845956464623,0.2178484200885175,KY,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
739,NA,NA,KY,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,NA,NA,KY,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,0.558579298831194,0.4175004439649375,KY,2023-11-24,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
742,NA,NA,KY,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
