...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X23I_50_CI,X24B_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X23I_95_CI,X24B_95_CI,other_95_CI
254,1.4210017871822e-4,6.1566858504295e-5,CT,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
255,4.6467724945213e-4,5.607398457814e-5,CT,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
256,8.11758583024961e-5,5.1273036093885e-5,CT,2024-02-28,1,1,1,1,1,1,1,0,1,0,1,1
257,8.3902168951698e-4,4.70828641983893e-5,CT,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
258,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,8.18971072280121e-5,3.51552337692657e-5,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
262,1.0764993615879e-4,3.313367807167035e-5,CT,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
263,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,1.068296922955e-4,2.99859413442101e-5,CT,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
265,1.5482810073493e-4,2.880684106260355e-5,CT,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,1.5750096432419e-4,2.614271950351885e-5,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
271,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,1.5028847508457e-4,2.639300676554445e-5,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,2.695066788862e-4,3.145348894214195e-5,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
279,2.2268206760961e-4,3.29811022386147e-5,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
280,2.7761012259777e-4,3.47316248286574e-5,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
281,3.3200077634558e-4,3.67200159119971e-5,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
282,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,0.00133759655991684,4.148160253260725e-5,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
284,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,3.8397312520544e-4,1.0190823069292e-4,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,3.2517012502787e-4,1.09156554377805e-4,DC,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
317,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.00151469343896016,2.90586215423615e-4,DC,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
332,NA,NA,DC,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.31845945309414,0.9635207741217,DC,2024-04-03,1,0,1,1,0,1,1,0,1,1,0,1
334,NA,NA,DC,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.00147615614887065,2.08242085102145e-4,DE,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
338,0.00138759799685203,1.9542247901713e-4,DE,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
339,0.00535533791687749,1.8428851324965e-4,DE,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
340,0.0114711950405979,1.7469191165827e-4,DE,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
341,3.1391298524594e-4,1.6650564120087e-4,DE,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
342,4.1010779212443e-4,1.5962192979435e-4,DE,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
343,3.2236998231916e-4,1.53950574701785e-4,DE,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
344,3.8117298249673e-4,1.494175141379e-4,DE,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
345,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.0037455554058716,1.43543821727755e-4,DE,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
347,4.7818803303902e-4,1.4212615426381e-4,DE,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
348,0.00624060967089518,1.4169136641051e-4,DE,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,9.2024290924505e-4,2.08535567953725e-4,DE,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
360,0.00121151433498395,2.22935111594415e-4,DE,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
361,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.00542144100433474,2.7844819521712e-4,DE,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
364,0.00165478543463678,3.0177269017999e-4,DE,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
365,NA,NA,DE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0435250362912674,3.57229200447615e-4,DE,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
367,NA,NA,DE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.00263165345401749,4.26618210345225e-4,DE,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
369,0.0103449733016763,4.67503970896e-4,DE,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,0.00430268819478231,6.83820863276105e-4,DE,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
374,0.00562342223685519,7.54128302165915e-4,DE,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
375,0.0178483925154859,8.32377156908675e-4,DE,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
376,NA,NA,DE,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,1.33616361084429,0.937587597325335,FL,2024-02-25,1,0,1,1,0,1,1,0,1,1,0,1
380,0.897765430357618,0.095322965336928,FL,2024-02-26,1,1,0,1,1,1,1,0,0,1,1,1
381,4.07742961250156,0.375525767047455,FL,2024-02-27,1,0,0,1,0,1,1,0,0,1,0,1
382,0.0132987746942866,0.001508686699813805,FL,2024-02-28,1,1,1,1,1,1,1,0,1,1,0,1
383,0.062059696035168,0.00160764668189874,FL,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
384,0.016320539703087,0.00172168863529887,FL,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
385,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.0320181703590764,0.002174065351640215,FL,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
388,1.11072107445393,0.304594714886536,FL,2024-03-05,1,0,1,1,0,1,1,0,1,1,0,1
389,0.0101454371310785,0.00259247148441891,FL,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
390,0.0115170802537671,0.00284607531777598,FL,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
391,0.0260686035501609,0.00313443146508487,FL,2024-03-08,1,1,1,1,1,1,1,0,1,1,0,1
392,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0343743713053755,0.004255927866995,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
395,0.00489018078820172,0.0047343421013879,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
396,0.0430936332749001,0.0052764041976778,FL,2024-03-13,1,1,1,1,1,1,1,0,1,1,0,1
397,1.75932985297559,0.356339373345943,FL,2024-03-14,1,0,0,1,0,1,1,0,1,1,0,1
398,0.0266042507104359,0.006584605424915,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
399,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,0.187110782953983,0.0116569950281635,FL,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
404,0.155133259422061,0.0130866014218396,FL,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
405,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,0.0160727916685341,0.01649407343872145,FL,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
407,0.0198968109940593,0.0185117712973953,FL,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
408,0.0189803298966397,0.0207678113428244,FL,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
409,1.90787939501919,0.581130301678315,FL,2024-03-26,1,0,0,1,1,0,1,0,0,1,0,0
410,0.586260984063079,0.0260906485409389,FL,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
411,0.401334093266094,0.02920862143318855,FL,2024-03-28,1,1,1,1,1,1,1,0,1,1,0,1
412,0.107913687577959,0.03266701981773815,FL,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
413,NA,NA,FL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,NA,NA,FL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,NA,NA,FL,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,1.02450539824278,0.2028582734894925,FL,2024-04-02,1,1,0,1,1,1,1,0,0,1,1,1
417,0.173390216695463,0.0560694776812485,FL,2024-04-03,1,1,1,1,1,1,1,0,1,1,0,1
418,1.11863406805623,0.185158316418542,FL,2024-04-04,1,1,0,1,1,1,1,1,0,1,0,1
419,0.21931437572398,0.068820027992298,FL,2024-04-05,1,1,1,1,1,1,1,0,1,1,0,1
420,NA,NA,FL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00264233255091735,5.2970884669341e-4,GA,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
422,1.18691781592668,0.161772779099665,GA,2024-02-26,1,0,1,0,1,1,1,0,1,0,1,1
423,0.00933322000597273,4.8299927486491e-4,GA,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
424,5.4076698368774e-4,4.64623083652215e-4,GA,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
425,0.00234685436350979,4.49274073222715e-4,GA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
426,0.017891441349506,4.3678061630466e-4,GA,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
427,0.024313235091446,4.2700590199213e-4,GA,2024-03-02,1,1,1,1,1,1,1,0,0,1,1,0
428,1.29614366072015,0.3225254692757095,GA,2024-03-03,1,0,0,1,1,1,1,0,0,1,1,1
429,1.22261061327521,0.19444023869281,GA,2024-03-04,0,0,1,1,1,1,0,0,1,1,1,1
430,0.00249435805126003,4.1311062816586e-4,GA,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
431,4.551222100269e-4,4.1348032394196e-4,GA,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
432,0.0494509219778406,4.1635420433238e-4,GA,2024-03-07,1,1,1,1,1,1,1,0,1,1,0,1
433,0.0243115683890039,4.21778606073225e-4,GA,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
434,1.30708813679228,0.32485042701688,GA,2024-03-09,1,0,1,1,1,0,1,0,1,1,1,0
435,0.00269744092440209,4.40615562574335e-4,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
436,0.0240740952978485,4.54275191754525e-4,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
437,7.4852909844702e-4,4.7098253849703e-4,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
438,0.0121154564358354,4.9094750790652e-4,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
439,9.8999192259646e-4,5.14418784871675e-4,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
440,0.00100871611016037,5.4168689409424e-4,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,0.00561285975266319,7.4856904258542e-4,GA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
446,0.00162172112176857,8.07577450319435e-4,GA,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
447,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,0.00737924058389634,0.00103211755720655,GA,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
450,1.21499588691112,0.241814280275758,GA,2024-03-25,1,0,1,1,1,0,1,0,1,1,1,0
451,0.0180789261409609,0.001230659426095685,GA,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
452,0.010276446420439,0.001347942736961245,GA,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
453,0.003229554662262,0.001479025570160975,GA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
454,0.0118626311382731,0.001625435307105115,GA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
455,NA,NA,GA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,1.33852635158106,0.954494416989855,GA,2024-03-31,1,0,1,1,1,0,1,0,1,1,1,0
457,1.11921697294531,0.4557396336938395,GA,2024-04-01,1,0,1,1,0,1,1,0,1,1,0,1
458,0.00567263686785593,0.00240087449666559,GA,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
459,0.0632832984041172,0.002653009742069995,GA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
460,0.045074923899272,0.002933543107139475,GA,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
461,0.0478445864959021,0.00324543754964421,GA,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
462,0.0826227721167961,0.003591917215960045,GA,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.00368898595161604,0.001906187807122905,HI,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
465,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.2660048206569,0.32248322828273,IA,2024-02-25,1,0,1,1,1,0,1,0,1,1,1,0
506,0.020881743022495,5.534986618988e-4,IA,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
507,2.40010551803139,0.2423852559637695,IA,2024-02-27,1,0,1,1,1,0,1,0,1,1,1,0
