...1,es_score,brier_score,location,target_date,X22F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
279,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,2.03788174054755e-5,1.73273482427857e-5,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1
283,1.1214713555874e-5,1.503924537942645e-5,CT,2024-03-05,1,1,1,1,1,1,1,1,1,1
284,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,1.33784602947612e-5,1.13340372226477e-5,CT,2024-03-07,1,1,1,1,1,1,1,1,1,1
286,2.14536197100041e-5,9.84137050932975e-6,CT,2024-03-08,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,4.11536147130413e-6,4.8691128577429e-6,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,2.61629508944462e-6,3.679163120131945e-6,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.00256647835862822,5.2350171391464e-4,DC,2024-02-12,1,1,1,1,1,1,1,1,1,1
304,6.7899221720218e-4,4.5701933620073e-4,DC,2024-02-13,1,1,1,1,1,1,1,1,1,1
305,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,1.7625343627494e-4,1.16839305785145e-4,DC,2024-02-23,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,1.16106933446556e-5,6.68067585801255e-6,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.0174329079975151,0.00169294738266172,DE,2024-02-04,1,1,1,1,1,1,1,1,1,1
338,0.00197999798623033,0.001478795726351985,DE,2024-02-05,1,1,1,1,1,1,1,1,1,1
339,0.0656693764930074,0.001291349743783965,DE,2024-02-06,1,1,1,1,1,1,1,1,1,1
340,0.0323543816695803,0.001127359122164155,DE,2024-02-07,1,1,1,1,1,1,1,1,1,1
341,0.0277855180854962,9.83953411332665e-4,DE,2024-02-08,1,1,1,1,1,1,1,1,1,1
342,0.00978546277557241,8.58600643226765e-4,DE,2024-02-09,1,1,1,1,1,1,0,1,1,0
343,1.27357689806896,0.473598488570781,DE,2024-02-10,1,0,1,1,0,1,0,1,1,0
344,9.0390874255797e-4,6.53397457542895e-4,DE,2024-02-11,1,1,1,1,1,1,1,1,1,1
345,NA,NA,DE,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.015466500969104,4.96930082551545e-4,DE,2024-02-13,1,1,1,1,1,1,1,1,1,1
347,1.21339830347322,0.240121279928601,DE,2024-02-14,1,0,1,1,0,1,0,1,1,0
348,2.53057377864894,0.3208773547528405,DE,2024-02-15,1,0,1,1,0,1,0,1,1,0
349,NA,NA,DE,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.00788801406060388,2.87069895078675e-4,DE,2024-02-17,1,1,1,1,1,1,1,1,1,1
351,0.00122101211598036,2.5023047986377e-4,DE,2024-02-18,1,1,1,1,1,1,1,1,1,1
352,3.134180102246e-4,2.1811113068657e-4,DE,2024-02-19,1,1,1,1,1,1,1,1,1,1
353,0.00193326122097064,1.9011072903446e-4,DE,2024-02-20,1,1,1,1,1,1,1,1,1,1
354,8.6384407231114e-4,1.65703794265115e-4,DE,2024-02-21,1,1,1,1,1,1,1,1,1,1
355,0.00172333695209664,1.4443116322842e-4,DE,2024-02-22,1,1,1,1,1,1,1,1,1,1
356,6.836378493792e-4,1.2589177855635e-4,DE,2024-02-23,1,1,1,1,1,1,1,1,1,1
357,1.3864949743506e-4,1.09735461608875e-4,DE,2024-02-24,1,1,1,1,1,1,1,1,1,1
358,4.4452122887741e-4,9.565655838053e-5,DE,2024-02-25,1,1,1,1,1,1,0,1,1,0
359,4.624761202037e-4,8.338835808223e-5,DE,2024-02-26,1,1,1,1,1,1,1,1,1,1
360,0.001324651177421,7.2698194612365e-5,DE,2024-02-27,1,1,1,1,1,1,1,1,1,1
361,0.00314421607432115,6.338315073782e-5,DE,2024-02-28,1,1,1,1,1,1,1,1,1,1
362,9.05520942357067e-5,5.5266293550165e-5,DE,2024-02-29,1,1,1,1,1,1,1,1,1,1
363,8.57720524005817e-5,4.819337768786335e-5,DE,2024-03-01,1,1,1,1,1,1,1,1,1,1
364,6.73024233161686e-5,4.20299599694998e-5,DE,2024-03-02,1,1,1,1,1,1,1,1,1,1
365,5.91848374708777e-5,3.665887551931385e-5,DE,2024-03-03,1,1,1,1,1,1,1,1,1,1
366,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,2.5530703223201e-4,2.789847763050385e-5,DE,2024-03-05,1,1,1,1,1,1,1,1,1,1
368,2.17788888235626e-5,2.43427246161177e-5,DE,2024-03-06,1,1,1,1,1,1,1,1,1,1
369,3.0209552447348e-4,2.124327102401465e-5,DE,2024-03-07,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,1.01927460000133,0.119897684321459,FL,2024-02-05,1,0,1,1,0,1,0,1,1,0
381,4.79861027267814,0.1457420375467785,FL,2024-02-06,1,0,0,1,0,1,0,1,1,0
382,1.37936257582148,0.0774773910926835,FL,2024-02-07,1,0,0,1,1,1,0,0,1,0
383,0.615665320882964,0.03743013535641565,FL,2024-02-08,1,1,1,1,1,1,1,1,1,1
384,0.138287144491525,3.8293189267797e-4,FL,2024-02-09,1,1,1,1,1,1,1,1,1,1
385,0.00971104892029834,3.4147944096957e-4,FL,2024-02-10,1,1,1,1,1,1,0,1,1,0
386,NA,NA,FL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,1.13773367497304,0.121552667811281,FL,2024-02-12,1,0,1,1,0,1,0,1,1,0
388,1.08905934227588,0.0547517230736785,FL,2024-02-13,0,1,1,1,1,0,1,0,1,1
389,0.0513913436178737,2.1717728572822e-4,FL,2024-02-14,1,1,1,1,1,1,0,0,1,1
390,0.0784945003825857,1.94237810141655e-4,FL,2024-02-15,1,1,1,1,1,1,0,0,1,1
391,0.0187790052453165,1.7383176974248e-4,FL,2024-02-16,1,1,1,1,1,1,1,1,1,1
392,7.2067287220346e-4,1.5567048527714e-4,FL,2024-02-17,1,1,1,1,1,1,1,1,1,1
393,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.996500962764179,0.0491484507436512,FL,2024-02-19,1,0,1,1,0,1,0,1,1,0
395,1.02643490372938,0.0468664604506325,FL,2024-02-20,1,0,0,1,1,1,0,0,1,1
396,0.0164957936191528,1.00792806305725e-4,FL,2024-02-21,1,1,1,1,1,1,1,1,1,1
397,4.64687579881621,0.196811974082646,FL,2024-02-22,1,0,0,1,0,1,0,0,1,0
398,0.0035151020482096,8.144118178187e-5,FL,2024-02-23,1,1,1,1,1,1,1,1,1,1
399,3.0920352769568e-4,7.3284494424725e-5,FL,2024-02-24,1,1,1,1,1,1,1,1,1,1
400,1.39576592426943,0.986337004632685,FL,2024-02-25,1,0,1,1,0,1,0,1,1,0
401,1.25900405376362,0.0986948074795535,FL,2024-02-26,1,0,0,1,1,1,1,1,1,1
402,4.72586898888235,0.395003124241957,FL,2024-02-27,1,0,0,1,0,1,0,0,1,0
403,5.0902068149744e-4,4.839403372061675e-5,FL,2024-02-28,1,1,1,1,1,1,1,1,1,1
404,0.00225067592410966,4.37035464623996e-5,FL,2024-02-29,1,1,1,1,1,1,1,1,1,1
405,4.9845371350135e-4,3.949600360292205e-5,FL,2024-03-01,1,1,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,4.6001456944657e-4,2.92766254623569e-5,FL,2024-03-04,1,1,1,1,1,1,1,1,1,1
409,1.38154818478937,0.330617654801271,FL,2024-03-05,1,0,1,1,0,1,0,1,1,0
410,9.0721799851607e-5,2.40637661231293e-5,FL,2024-03-06,1,1,1,1,1,1,1,1,1,1
411,1.2706708835898e-4,2.18392033309774e-5,FL,2024-03-07,1,1,1,1,1,1,1,1,1,1
412,2.1241487729233e-4,1.98338598216185e-5,FL,2024-03-08,1,1,1,1,1,1,1,1,1,1
413,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,1.7922328482787e-4,1.49164987699486e-5,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1
416,1.01399112455514e-5,1.358281718911445e-5,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
417,9.79543889043609e-5,1.23762933008435e-5,FL,2024-03-13,1,1,1,1,1,1,1,1,1,1
418,2.40879886047919,0.3977331981050675,FL,2024-03-14,1,0,0,1,0,1,0,0,1,0
419,3.80282026150036e-5,1.02945413134964e-5,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1
420,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.069877525137309,0.00287309322297194,GA,2024-02-04,1,1,1,1,1,1,1,1,1,1
422,0.581296477746571,0.0925807117405685,GA,2024-02-05,1,1,1,1,1,1,1,1,1,1
423,0.785611252043701,0.00221862207932638,GA,2024-02-06,1,1,1,1,1,1,1,1,1,1
424,0.91850009673428,0.0414174231269039,GA,2024-02-07,1,1,0,1,1,1,1,0,1,0
425,0.0824466167282949,0.001710536377866725,GA,2024-02-08,1,1,1,1,1,1,1,1,1,1
426,0.0246018718242529,0.001501171186617805,GA,2024-02-09,1,1,1,1,1,1,1,1,1,1
427,0.00122985668513165,0.00131701864475558,GA,2024-02-10,1,1,1,1,1,1,1,1,1,1
428,0.0283964853761261,0.00115512197393818,GA,2024-02-11,1,1,1,1,1,1,0,1,1,0
429,0.126138842850993,0.001012856365635605,GA,2024-02-12,1,1,1,1,1,1,1,1,1,1
430,1.62624346234979,0.1278908590987405,GA,2024-02-13,1,0,0,1,1,1,0,0,1,1
431,1.85202903593874,0.1745089058750215,GA,2024-02-14,1,0,0,1,0,1,1,0,1,0
432,0.181579155727827,6.81873099197615e-4,GA,2024-02-15,1,1,1,1,1,0,0,1,1,1
433,1.35282991968497,0.952374821059975,GA,2024-02-16,1,0,1,1,0,1,0,1,1,0
434,5.9979625752957e-4,5.23262821349955e-4,GA,2024-02-17,1,1,1,1,1,1,1,1,1,1
435,0.00836768237558631,4.582730955232e-4,GA,2024-02-18,1,1,1,1,1,1,1,1,1,1
436,1.8876206330138,0.1386775154132085,GA,2024-02-19,1,0,0,1,0,1,0,1,1,0
437,1.19962108427794,0.1090106608142035,GA,2024-02-20,0,0,1,1,1,0,0,1,1,1
438,0.0679722210489936,3.07611687951565e-4,GA,2024-02-21,1,1,1,1,1,1,0,1,1,0
439,0.0217267750662808,2.69280011443175e-4,GA,2024-02-22,1,1,1,1,1,1,1,1,1,1
440,0.00270917722290331,2.357050565887e-4,GA,2024-02-23,1,1,1,1,1,1,1,1,1,1
441,0.0019988774329685,2.0630146137078e-4,GA,2024-02-24,1,1,1,1,1,1,1,1,1,1
442,7.6367532556847e-4,1.80554862435435e-4,GA,2024-02-25,1,1,1,1,1,1,1,1,1,1
443,1.23753647763162,0.1627061179649095,GA,2024-02-26,1,0,1,1,0,1,1,1,1,1
444,0.00256197927450785,1.38280705036115e-4,GA,2024-02-27,1,1,1,1,1,1,1,1,1,1
445,1.1564024280085e-4,1.21008427583275e-4,GA,2024-02-28,1,1,1,1,1,1,0,1,0,1
446,4.2747433446629e-4,1.0589128013738e-4,GA,2024-02-29,1,1,1,1,1,1,1,1,1,1
447,0.00389126604069187,9.266144668537e-5,GA,2024-03-01,1,1,1,1,1,1,0,1,0,1
448,0.00398924437211882,8.1084121847805e-5,GA,2024-03-02,1,1,1,1,1,1,1,1,1,1
449,1.37107555210647,0.3298214166260265,GA,2024-03-03,1,0,0,1,1,1,0,0,1,1
450,1.32165340543675,0.1969739224689805,GA,2024-03-04,1,0,1,1,0,1,0,1,1,0
451,2.281975006468e-4,5.433334003901e-5,GA,2024-03-05,1,1,1,1,1,1,1,1,1,1
452,3.53977654034216e-5,4.75474276170972e-5,GA,2024-03-06,1,1,1,1,1,1,1,1,1,1
453,0.00465077349143374,4.16103153039978e-5,GA,2024-03-07,1,1,1,1,1,1,1,1,1,1
454,0.00168891148573018,3.64158998239074e-5,GA,2024-03-08,1,1,1,1,1,1,1,1,1,1
455,1.37254105861072,0.3296874990580865,GA,2024-03-09,1,0,1,1,0,1,0,1,1,0
456,1.675282826688e-4,2.78952041692174e-5,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
457,9.9414579479145e-4,2.441646977955135e-5,GA,2024-03-11,1,1,1,1,1,1,0,0,1,1
458,1.81019335729051e-5,2.137282888389935e-5,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
459,3.6048280546182e-4,1.87098007973725e-5,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
460,1.90635987982355e-5,1.63797198086588e-5,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
461,2.06899443892039e-5,1.434088594206535e-5,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,9.3619124030258e-4,2.89586889199495e-4,HI,2024-02-26,1,1,1,1,1,1,1,1,1,1
486,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.00193539369040541,0.00142788191737526,IA,2024-02-04,1,1,1,1,1,1,1,1,1,1
506,0.666493381151267,0.085815719478358,IA,2024-02-05,1,1,1,1,1,1,0,1,1,0
507,0.962671659688118,0.156815386153512,IA,2024-02-06,1,0,1,1,0,1,0,1,1,0
508,0.02890989782249,9.96645941950595e-4,IA,2024-02-07,1,1,1,1,1,1,1,1,1,1
509,0.0381342496107406,8.8390663824565e-4,IA,2024-02-08,1,1,1,1,1,1,1,1,1,1
510,0.0452788378921934,7.83870428945375e-4,IA,2024-02-09,1,1,1,1,1,1,1,1,1,1
511,0.0191853080159593,6.95124723048545e-4,IA,2024-02-10,1,1,1,1,1,1,1,1,1,1
512,0.930970875955349,0.10632788636529,IA,2024-02-11,1,0,1,1,0,1,0,1,1,0
513,0.0676699921574868,5.46603740912895e-4,IA,2024-02-12,1,1,1,1,1,1,1,1,1,1
514,0.0557087393048932,4.8470663001249e-4,IA,2024-02-13,1,1,1,1,1,1,1,1,1,1
515,0.0253312389708072,4.2982910404397e-4,IA,2024-02-14,1,1,1,1,1,1,1,1,1,1
516,2.08465260771175,0.242382802674526,IA,2024-02-15,1,0,0,1,0,1,0,0,1,0
517,0.0018423016700442,3.38055705033675e-4,IA,2024-02-16,1,1,1,1,1,1,1,1,1,1
518,1.32010148278335,0.483443375230115,IA,2024-02-17,1,0,1,1,0,1,0,1,1,0
519,0.00318405688639928,2.65951424777415e-4,IA,2024-02-18,1,1,1,1,1,1,1,1,1,1
520,1.11678662694324,0.121505500413221,IA,2024-02-19,1,0,1,1,0,1,0,1,1,0
521,0.00910372302031362,2.09308678414955e-4,IA,2024-02-20,1,1,1,1,1,1,1,1,1,1
522,0.0110028491417905,1.8571988243229e-4,IA,2024-02-21,1,1,1,1,1,1,1,1,1,1
523,1.24217540362376,0.12296234528371,IA,2024-02-22,1,0,0,1,1,1,0,0,1,1
524,0.00619807028255809,1.4628037027074e-4,IA,2024-02-23,1,1,1,1,1,1,1,1,1,1
525,1.811748994715e-4,1.2985338552651e-4,IA,2024-02-24,1,1,1,1,1,1,1,1,1,1
526,1.36302327835036,0.329220394930858,IA,2024-02-25,0,0,1,1,1,0,0,1,1,1
527,0.00312583727488806,1.0238124747509e-4,IA,2024-02-26,1,1,1,1,1,1,1,1,1,1
528,2.63764199108012,0.2455047268409775,IA,2024-02-27,1,0,1,1,0,1,0,1,1,0
529,1.34661345865553,0.327658906907108,IA,2024-02-28,1,0,1,1,0,1,1,0,1,0
530,1.33604937890607,0.197661299285461,IA,2024-02-29,1,0,0,1,1,1,0,0,1,1
531,4.032113073214e-4,6.3800366711275e-5,IA,2024-03-01,1,1,1,1,1,1,1,1,1,1
532,6.8235804249972e-5,5.6718396846215e-5,IA,2024-03-02,1,1,1,1,1,1,1,1,1,1
533,0.00156057769361683,5.0435205210505e-5,IA,2024-03-03,1,1,1,1,1,1,1,1,1,1
534,1.30611143297144,0.1100747878573715,IA,2024-03-04,1,0,0,1,1,1,0,0,1,1
535,0.00233286230658086,3.99115021935997e-5,IA,2024-03-05,1,1,1,1,1,1,1,1,1,1
536,0.00244622875781951,3.551902093633375e-5,IA,2024-03-06,1,1,1,1,1,1,1,1,1,1
537,7.7450071738632e-4,3.16191306931217e-5,IA,2024-03-07,1,1,1,1,1,1,1,1,1,1
538,1.2824088562157e-4,2.81558684001786e-5,IA,2024-03-08,1,1,1,1,1,1,1,1,1,1
539,8.51780826927849e-5,2.507967723395135e-5,IA,2024-03-09,1,1,1,1,1,1,1,1,1,1
540,9.01278301553982e-5,2.23466716868596e-5,IA,2024-03-10,1,1,1,1,1,1,1,1,1,1
541,1.39186795571235,0.3315582323622465,IA,2024-03-11,0,0,1,1,1,0,0,1,1,1
542,3.9621054235403e-4,1.775920085652035e-5,IA,2024-03-12,1,1,1,1,1,1,1,1,1,1
543,2.4869151960282e-4,1.58398267234614e-5,IA,2024-03-13,1,1,1,1,1,1,1,1,1,1
544,1.5084001841719e-4,1.41328582937841e-5,IA,2024-03-14,1,1,1,1,1,1,1,1,1,1
545,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,1.32370389414179e-5,1.126316970609275e-5,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
