...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
257,NA,NA,CT,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,0.159523091722092,0.1189250526575545,CT,2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1
260,NA,NA,CT,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.999768689420344,0.69422414056869,CT,2024-05-06,1,1,1,1,1,0,1,1,1,1,0,0
262,1.37058253887949,0.64691624886021,CT,2024-05-07,0,1,0,0,1,1,0,1,0,0,1,1
263,NA,NA,CT,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,0.232958209821923,0.168527887319779,CT,2024-05-09,1,1,1,1,1,1,0,1,0,1,1,1
265,0.826119067774807,0.36004161594599,CT,2024-05-10,1,1,1,1,0,1,0,1,1,1,0,1
266,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.502436363705529,0.365879205237365,CT,2024-05-13,1,1,1,1,1,1,0,0,1,1,1,1
269,0.308458009018109,0.2279489958412435,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
270,0.312685800460674,0.240753569546945,CT,2024-05-15,1,1,1,1,1,1,0,1,0,1,1,1
271,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.391835741474212,0.2938992285433055,CT,2024-05-19,1,1,1,1,1,1,0,0,1,1,1,1
275,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.440943600366222,0.334672279145164,CT,2024-05-22,1,1,1,1,1,1,0,0,1,1,1,1
278,0.439819371295789,0.348221048692137,CT,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
279,0.479682176692496,0.361683135657541,CT,2024-05-24,1,1,1,1,1,1,0,1,1,1,0,1
280,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.898309072099385,0.450585093790043,CT,2024-05-29,1,1,0,1,1,1,1,1,1,1,1,1
285,0.382647044521205,0.328301760956387,CT,2024-05-30,1,1,1,1,1,1,0,0,1,1,1,1
286,0.589506296751667,0.4506560542364975,CT,2024-05-31,0,1,1,1,1,1,0,1,1,1,0,1
287,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.668908038461347,0.50542547698438,CT,2024-06-05,0,1,1,1,1,1,0,1,1,0,1,1
292,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.830217431038912,0.3786513000595245,CT,2024-06-07,1,1,1,1,1,1,0,1,1,1,0,1
294,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.56240491602769,0.4706518760254135,DC,2024-05-16,1,1,1,1,1,1,0,1,0,1,1,1
314,0.572371204269295,0.4800170403855705,DC,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1
315,0.592237751125967,0.489008578403405,DC,2024-05-18,1,1,1,1,1,1,0,0,1,1,1,1
316,0.847165401089153,0.4784018121841915,DC,2024-05-19,1,1,0,1,1,1,1,0,0,1,1,1
317,0.206855391275587,0.1632857439638,DC,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1
318,0.63622963584143,0.513713011783515,DC,2024-05-21,0,1,1,1,1,1,0,0,1,1,1,1
319,0.648326578235508,0.521192217317085,DC,2024-05-22,0,1,1,1,1,1,0,1,1,0,1,1
320,0.666956961017104,0.528298805432135,DC,2024-05-23,0,1,1,1,1,1,0,0,1,1,1,1
321,0.673808755014562,0.535038258233385,DC,2024-05-24,0,1,1,1,1,1,1,1,1,1,1,1
322,0.689872524027218,0.541417378284565,DC,2024-05-25,0,1,1,1,1,1,0,1,1,0,1,1
323,0.192928102973974,0.168787406568107,DC,2024-05-26,1,1,1,1,1,1,1,1,1,1,1,1
324,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,0.796827416854164,0.4370476925438725,DC,2024-05-31,1,1,0,1,1,1,1,0,0,1,1,1
329,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,1.58687060373962,0.58418459126645494,DC,2024-06-03,0,1,1,1,1,1,0,0,1,1,1,1
332,1.61024961975704,0.587514331069515,DC,2024-06-04,0,1,1,1,1,1,0,0,1,0,1,1
333,0.205361430204576,0.193353282827881,DC,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1
334,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.22879228103843,0.3116968731474595,DE,2024-05-01,0,0,1,1,1,1,0,0,1,1,1,1
341,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.921681890885719,0.36358389222836,DE,2024-05-12,0,1,1,1,1,1,0,1,0,1,1,1
352,0.418000035862655,0.377776048882568,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
353,0.430600706984927,0.3917564602965255,DE,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,2.36858761200698,0.4628143709606495,DE,2024-05-16,0,0,0,1,1,1,0,0,0,1,1,1
356,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,1.51967716006322,0.53905127922447,DE,2024-05-22,0,0,0,1,1,1,1,1,1,1,1,1
362,0.849252398457695,0.633109543384095,DE,2024-05-23,1,1,0,1,1,1,0,1,0,1,1,1
363,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1.0660177529255,0.4081429151885295,DE,2024-05-26,0,1,1,1,1,1,1,0,1,1,0,1
366,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.258771864104012,0.1947222081430515,DE,2024-05-28,1,1,1,1,1,1,0,0,1,1,1,1
368,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,2.36262045113165,0.524824325242315,DE,2024-05-30,1,1,0,1,1,1,1,1,0,1,0,1
370,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,2.41700279853645,0.602687104553985,DE,2024-06-05,0,0,1,1,1,1,0,0,1,1,0,1
376,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,0.915861604281821,0.448829611285738,DE,2024-06-07,0,1,1,1,1,1,1,1,1,1,1,1
378,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,0.136458753446278,0.106217377821286,FL,2024-04-30,1,1,1,1,1,1,0,0,1,1,1,1
382,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,0.995017299545767,0.691755259022875,FL,2024-05-02,1,1,1,1,1,0,0,1,1,1,1,0
384,0.17597885243895,0.139004438478582,FL,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
385,1.90996264316676,0.67625898486959,FL,2024-05-04,0,1,1,1,1,0,1,0,1,1,1,0
386,0.21779132090831,0.164227827182682,FL,2024-05-05,1,1,1,1,1,1,0,0,1,1,1,1
387,0.606988580208921,0.177786572085305,FL,2024-05-06,1,1,1,1,1,1,0,0,1,1,1,1
388,1.49523866228838,0.3548177795339335,FL,2024-05-07,1,1,0,1,1,1,0,1,0,1,1,1
389,0.964662434185134,0.333850691906527,FL,2024-05-08,1,1,1,0,1,1,1,0,1,0,1,1
390,0.522973590994969,0.309433715080419,FL,2024-05-09,1,1,1,1,1,1,1,1,0,0,1,1
391,0.30235458854982,0.2373601047198745,FL,2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1
392,0.433310935426891,0.338662645995569,FL,2024-05-11,1,1,1,1,1,1,0,0,1,1,1,1
393,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.872414707365978,0.285976058421748,FL,2024-05-13,0,1,1,1,1,1,1,1,1,1,1,1
395,2.68965683743048,0.466542543397493,FL,2024-05-14,0,1,1,1,0,1,0,1,0,0,0,1
396,0.790695644668936,0.350287088928723,FL,2024-05-15,1,1,1,1,1,1,0,0,1,1,1,1
397,0.428177239970874,0.3358054816290505,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1
398,1.07920251682808,0.389711830708205,FL,2024-05-17,1,1,1,1,0,1,1,0,0,0,0,1
399,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,0.572854922350207,0.4091174913515945,FL,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1
402,1.02724347115173,0.417666220192176,FL,2024-05-21,0,1,1,1,1,1,1,0,1,0,1,1
403,0.532020764000448,0.4312494838932495,FL,2024-05-22,0,1,1,1,1,1,1,1,1,1,1,1
404,0.486653938429869,0.428538108295942,FL,2024-05-23,1,1,1,1,1,1,0,0,1,1,1,1
405,1.55726110013707,0.514077665381425,FL,2024-05-24,1,1,1,1,0,1,0,0,1,1,0,1
406,0.598634012886101,0.473736815724703,FL,2024-05-25,0,1,1,1,1,1,0,0,1,1,1,1
407,1.31924637567641,0.4868665959163475,FL,2024-05-26,0,1,1,1,1,1,0,0,1,1,1,1
408,0.638666580458254,0.4994451266750275,FL,2024-05-27,0,1,1,1,1,1,0,0,1,1,1,1
409,0.751120062901316,0.551448837118815,FL,2024-05-28,1,1,1,1,0,1,1,0,1,1,0,1
410,2.41549643259717,0.4608594296552845,FL,2024-05-29,1,0,0,1,1,1,1,0,0,0,1,1
411,0.751377831257331,0.3728699929931735,FL,2024-05-30,1,1,1,1,0,1,1,1,1,0,0,1
412,3.57174211555472,0.504679621722405,FL,2024-05-31,0,0,0,1,1,0,0,1,0,0,1,0
413,1.51953873301341,0.549933799727315,FL,2024-06-01,1,1,1,1,0,1,1,0,1,1,0,1
414,3.52861803361997,0.5147271688954,FL,2024-06-02,0,0,0,1,1,1,0,0,1,0,0,1
415,2.43091801476382,0.442178799747047,FL,2024-06-03,0,1,1,1,1,1,0,0,0,0,0,1
416,1.6009322857572,0.412750026220611,FL,2024-06-04,0,1,1,1,0,1,0,0,0,0,0,1
417,4.10867803037504,0.519178777506705,FL,2024-06-05,0,1,0,1,0,1,0,0,0,0,0,1
418,0.948493317122274,0.317327579431407,FL,2024-06-06,0,1,1,1,1,1,0,0,0,0,1,1
419,2.15966573271918,0.4530154836455975,FL,2024-06-07,0,0,1,1,1,1,0,0,0,0,1,1
420,3.39424790059389,0.55898037402865,FL,2024-06-08,0,0,0,1,1,1,0,1,0,0,1,1
421,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.167287529237376,0.02767498886100855,GA,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
423,0.0264315807198633,0.0303123876290652,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
424,0.0305079947402929,0.033171528154394,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
425,0.0343638904391392,0.0362665583400318,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
426,1.02871048649638,0.4228709172070065,GA,2024-05-03,1,1,1,1,1,0,0,1,1,1,1,0
427,1.01880366540157,0.4210229128715365,GA,2024-05-04,1,1,1,1,1,0,1,0,1,1,1,0
428,0.0409567702124331,0.04711410055160005,GA,2024-05-05,1,1,1,1,1,1,0,0,1,1,1,1
429,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.051251990377669,0.055800074898014,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1
431,0.176003972365398,0.060625962025314,GA,2024-05-08,1,1,1,1,1,1,0,0,1,1,1,1
432,0.0654986080887105,0.0657945628560885,GA,2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
433,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0731874185197411,0.077220956314044,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1
435,1.01962918347511,0.65823727214339,GA,2024-05-12,1,1,1,1,0,1,1,0,1,1,0,1
436,0.647241918052245,0.0901961706753925,GA,2024-05-13,1,1,1,1,1,1,0,0,0,1,0,1
437,0.837627662021528,0.51508555720464,GA,2024-05-14,1,0,1,1,1,1,1,0,0,1,1,1
438,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.701755309252672,0.2959678046442615,GA,2024-05-16,1,1,0,1,1,1,0,0,0,1,0,1
440,0.855986513180033,0.3278621467876615,GA,2024-05-17,1,1,1,1,0,1,1,1,0,1,0,1
441,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.132178013839509,0.1393133904207945,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
443,1.22971819699844,0.535363839700395,GA,2024-05-20,0,1,0,1,1,1,0,0,0,1,1,1
444,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,0.172756227417487,0.16980835174796,GA,2024-05-22,1,1,1,1,1,1,0,0,1,1,1,1
446,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,0.676824451525645,0.3909901649551615,GA,2024-05-24,1,1,0,1,1,1,0,1,0,1,1,1
448,0.207506056787707,0.2039760166672505,GA,2024-05-25,1,1,1,1,1,1,0,1,1,1,0,1
449,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,NA,NA,GA,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,NA,NA,GA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.590254839952565,0.361267640866026,GA,2024-06-03,1,0,1,1,1,1,0,0,1,1,1,1
458,1.07349386929843,0.4877865026303055,GA,2024-06-04,1,1,1,1,1,0,1,1,0,1,1,0
459,NA,NA,GA,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,NA,NA,GA,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,0.392771088308462,0.372930204780649,GA,2024-06-07,1,1,1,1,1,1,0,0,1,1,1,1
462,NA,NA,GA,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.0525250654384976,0.0330018249846732,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1
506,0.542077109789961,0.0358142596952748,IA,2024-04-29,1,1,1,1,1,1,0,0,1,1,1,1
507,0.208436693525961,0.03884116088740725,IA,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
508,0.381995232397709,0.239567677583071,IA,2024-05-01,1,1,1,1,1,1,0,0,1,1,1,1
509,0.0750935662847598,0.0455874427632721,IA,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
510,0.249957441538965,0.0493315304319282,IA,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
511,0.475869987081954,0.3242839464443465,IA,2024-05-04,1,1,1,1,1,1,0,0,1,1,1,1
512,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,0.748428347757227,0.554353423044645,IA,2024-05-07,1,0,1,1,1,1,0,0,1,1,1,1
515,0.114163733226782,0.072241253371396,IA,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
516,0.288322764102587,0.2273422173343235,IA,2024-05-09,1,1,1,1,1,1,0,0,1,1,1,1
