...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24D_95_CI,other_95_CI
285,0.0203351606268369,0.00147844043264715,CT,2024-05-09,1,1,1,1,1,1,1,1,1,1
286,1.14087538270392,0.479335025410169,CT,2024-05-10,0,1,1,1,0,0,1,1,1,0
287,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.04790269260893,0.90998329473156,CT,2024-05-13,0,0,1,1,1,1,0,1,0,1
290,0.0323039328315249,0.00251343440793617,CT,2024-05-14,1,1,1,1,1,0,0,1,1,1
291,0.0308586914248995,0.002829518501874785,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,1.03012803377376,0.468088659952192,DC,2024-04-09,1,1,0,1,1,0,1,0,1,1
298,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.0625243897056786,0.0064341085699669,DC,2024-04-18,1,1,1,1,1,0,0,1,1,1
307,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.6912722359263,0.81656318343292,DC,2024-04-22,0,0,1,1,1,0,0,1,1,1
311,1.12079683157643,0.902688286417445,DC,2024-04-23,1,1,1,1,0,0,1,1,1,0
312,NA,NA,DC,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.377839679973478,0.0747478306715655,DC,2024-05-16,1,1,1,1,1,0,0,1,1,1
335,0.396902812103174,0.080394487821846,DC,2024-05-17,1,1,1,1,1,1,1,1,1,1
336,0.416852175303716,0.086343903894878,DC,2024-05-18,1,1,1,1,1,1,1,1,1,1
337,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.013881465737935,0.00451941054665067,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
339,0.0129562687225283,0.00502420015666275,DE,2024-04-09,1,1,1,1,1,0,0,1,1,1
340,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1.2070540443125,0.787262415378585,DE,2024-04-18,0,0,1,1,1,1,1,1,1,1
349,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.0117146521681346,0.0170791856977995,DE,2024-04-21,1,1,1,1,1,0,0,1,1,1
352,0.0136984119546938,0.01881017362649065,DE,2024-04-22,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.27781861809747,0.86960365034721,DE,2024-04-24,0,1,1,1,0,0,1,1,1,0
355,NA,NA,DE,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.1123479379731,0.696588167070135,DE,2024-04-26,0,0,1,1,1,0,0,1,1,1
357,NA,NA,DE,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.13703003930413,0.630392288513405,DE,2024-05-01,0,0,1,1,1,0,0,1,1,1
362,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.19114634138546,0.0981482452374975,DE,2024-05-12,1,1,1,1,1,0,0,1,1,1
373,0.0794933685235324,0.1047873426341775,DE,2024-05-13,1,1,1,1,1,0,0,1,1,1
374,NA,NA,DE,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.09137544485956,0.2487703855105025,DE,2024-05-16,1,1,1,1,0,0,0,1,1,0
377,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,0.0811512386068634,0.01818682584350695,FL,2024-04-07,1,1,1,1,1,1,1,1,1,1
380,0.162280118443787,0.0197704802725799,FL,2024-04-08,1,1,1,1,1,1,1,1,1,1
381,0.091746567820594,0.0215044201982164,FL,2024-04-09,1,1,1,1,1,1,1,1,1,1
382,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,0.0319214022060435,0.02547560339453855,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
384,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,0.0416107308568828,0.0329085665790713,FL,2024-04-14,1,1,1,1,1,1,1,1,1,1
387,0.150493268729596,0.03584351566895545,FL,2024-04-15,1,1,1,1,1,1,1,1,1,1
388,0.0505637775029276,0.03903579409751005,FL,2024-04-16,1,1,1,1,1,0,1,0,1,1
389,0.921885954564345,0.636794414373115,FL,2024-04-17,0,0,1,1,1,0,0,1,1,1
390,0.597332946929848,0.3343105678337515,FL,2024-04-18,1,1,1,1,1,0,0,1,1,1
391,0.208686942452666,0.0503412751325725,FL,2024-04-19,1,1,1,1,1,1,1,1,1,1
392,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0854784900244803,0.0646453344710095,FL,2024-04-22,1,1,1,1,1,1,1,1,1,1
395,0.467964601707121,0.307659785896276,FL,2024-04-23,1,1,1,1,1,0,0,1,1,1
396,0.498250839235202,0.1515683054205435,FL,2024-04-24,1,1,1,1,1,1,1,1,1,1
397,1.76268681413454,0.1692185523106355,FL,2024-04-25,1,0,1,1,0,0,1,1,1,0
398,0.387285043786886,0.292484407465324,FL,2024-04-26,1,1,1,1,1,0,0,1,1,1
399,NA,NA,FL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.168596728383597,0.1213619083485715,FL,2024-04-30,1,1,1,1,1,1,1,1,1,1
403,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,1.02244010262564,0.710927234655785,FL,2024-05-02,1,1,0,1,1,0,1,0,1,1
405,0.190626965415457,0.15078942053251,FL,2024-05-03,1,1,1,1,1,1,1,1,1,1
406,2.00545824601668,0.706021232351385,FL,2024-05-04,0,1,0,1,1,0,1,0,1,1
407,0.217721897194842,0.1730584012801735,FL,2024-05-05,1,1,1,1,1,1,1,1,1,1
408,0.621700656093735,0.184983666124875,FL,2024-05-06,1,1,1,1,1,0,0,1,1,1
409,2.8649397693852,0.4847576900243365,FL,2024-05-07,1,1,1,1,0,0,0,1,1,0
410,1.17644815539732,0.382031584723112,FL,2024-05-08,1,0,1,0,1,0,0,1,0,1
411,1.04348160070457,0.477715538883636,FL,2024-05-09,1,1,1,1,0,0,1,1,1,0
412,0.312398969703762,0.2377060533567455,FL,2024-05-10,1,1,1,1,1,1,1,1,1,1
413,0.217700981718388,0.2509296561815415,FL,2024-05-11,1,1,1,1,1,1,1,1,1,1
414,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,0.879466507058184,0.281925163147303,FL,2024-05-13,0,1,1,1,1,1,1,1,1,1
416,5.05258699310115,0.644179686651575,FL,2024-05-14,0,0,1,1,0,0,0,1,1,0
417,0.536910302887889,0.27401697213458,FL,2024-05-15,1,1,1,1,1,0,0,1,1,1
418,0.43653517138199,0.3291462129358205,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1
419,2.3023670722099,0.54010359109839,FL,2024-05-17,1,0,1,1,0,0,0,1,1,0
420,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00369006502118521,0.003138296267354645,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
422,1.14924813921724,0.4455448683592595,GA,2024-04-08,0,0,1,1,1,0,0,1,1,1
423,0.0570045452883572,0.003784363150401005,GA,2024-04-09,1,1,1,1,1,1,1,1,1,1
424,0.908595315827358,0.222275407564003,GA,2024-04-10,0,0,1,1,1,1,1,1,1,1
425,0.0977514549107052,0.0045711738062069,GA,2024-04-11,1,1,1,1,1,1,1,1,1,1
426,1.24107559613946,0.86454834345649,GA,2024-04-12,0,0,1,1,1,0,0,1,1,1
427,0.0749082301870921,0.00552659998801005,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
428,1.22882550855388,0.85135929756832,GA,2024-04-14,0,0,1,1,1,0,0,1,1,1
429,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.00749032555374209,0.0073478832603724,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
431,0.0618675995385572,0.0080773271755909,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
432,1.19837630261168,0.82147726463643,GA,2024-04-18,0,0,1,1,1,0,0,1,1,1
433,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,1.14767432808592,0.78675574028609,GA,2024-04-22,0,0,1,1,1,1,1,1,1,1
437,NA,NA,GA,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,0.0161866358593057,0.015482478600955,GA,2024-04-24,1,1,1,1,1,1,1,1,1,1
439,NA,NA,GA,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,0.0602187280559853,0.0185361455209174,GA,2024-04-26,1,1,1,1,1,0,0,1,1,1
441,NA,NA,GA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,0.162274715677827,0.02411720960247345,GA,2024-04-29,1,1,1,1,1,1,1,1,1,1
444,0.0264326272472377,0.02627461491903855,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1
445,0.0288144315844255,0.02859283401879955,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1
446,0.0323250894700515,0.0310788683655468,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1
447,1.08957321323076,0.4362930445732955,GA,2024-05-03,1,1,1,1,0,0,1,1,1,0
448,1.05712103173719,0.430951034897562,GA,2024-05-04,1,1,0,1,1,0,1,0,1,1
449,0.0393723560606771,0.03960740333466525,GA,2024-05-05,1,1,1,1,1,1,1,1,1,1
450,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,0.0482242864355441,0.0462380651456511,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1
452,0.158939711816496,0.04984871214292375,GA,2024-05-08,1,1,1,1,1,1,1,1,1,1
453,0.0539858773379337,0.0536593518724865,GA,2024-05-09,1,1,1,1,1,1,1,1,1,1
454,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,0.0615451599492858,0.0618838388381765,GA,2024-05-11,1,1,1,1,1,0,1,1,0,1
456,1.12959903821325,0.78724015605798,GA,2024-05-12,1,1,1,1,0,0,1,1,1,0
457,0.57837739621808,0.070907808314194,GA,2024-05-13,1,1,1,1,1,0,1,1,0,1
458,0.819091579023891,0.53348530381507,GA,2024-05-14,1,0,1,1,1,1,1,1,1,1
459,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,0.977000160486968,0.311707846204073,GA,2024-05-16,1,1,1,1,0,1,0,1,1,0
461,1.0794178795633,0.3600624418565375,GA,2024-05-17,1,1,1,1,0,0,0,1,0,0
462,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.17559340696713,0.81696197876894,IA,2024-04-07,0,0,1,1,1,0,0,1,1,1
506,0.166021964665935,0.0106904271495616,IA,2024-04-08,1,1,1,1,1,1,1,1,1,1
507,0.0560339486186401,0.0118081782260582,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
508,0.205590735997861,0.0130483284674565,IA,2024-04-10,1,1,1,1,1,0,0,1,1,1
509,0.472365419191146,0.1670420947800705,IA,2024-04-11,1,1,1,1,1,1,1,1,1,1
510,0.0779912393016613,0.0159451711709726,IA,2024-04-12,1,1,1,1,1,0,0,1,1,1
511,0.0239565938598031,0.01762887668408125,IA,2024-04-13,1,1,1,1,1,1,1,1,1,1
512,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,0.0301511179567525,0.02154156916516815,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
514,0.74029263252672,0.370761294940551,IA,2024-04-16,1,1,1,1,1,0,0,1,1,1
515,1.00923288950363,0.70434111414654,IA,2024-04-17,0,0,1,1,1,1,1,1,1,1
516,0.0381543363469323,0.02902652929320295,IA,2024-04-18,1,1,1,1,1,1,1,1,1,1
517,0.666422500184858,0.3541148221434965,IA,2024-04-19,1,1,1,1,1,0,0,1,1,1
518,0.0456366150302232,0.0353113012232986,IA,2024-04-20,1,1,1,1,1,1,1,1,1,1
519,NA,NA,IA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,NA,NA,IA,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,0.0641152526827124,0.04709162389746355,IA,2024-04-23,1,1,1,1,1,1,1,1,1,1
522,0.0728074334971388,0.0517330138211555,IA,2024-04-24,1,1,1,1,1,1,1,1,1,1
523,0.077329650061863,0.0567688091178325,IA,2024-04-25,1,1,1,1,1,0,0,1,1,1
524,0.272882167645907,0.0622212805171965,IA,2024-04-26,1,1,1,1,1,0,0,1,1,1
525,NA,NA,IA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,0.101953554760374,0.074463841718494,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1
527,0.834118986117907,0.0812963547826715,IA,2024-04-29,1,1,1,1,1,0,0,1,1,1
528,0.370487589584222,0.0886299563720325,IA,2024-04-30,1,1,1,1,1,0,0,1,1,1
529,0.283570258589948,0.2231289744453065,IA,2024-05-01,1,1,1,1,1,0,0,1,0,1
530,0.147434139652354,0.1048745025183015,IA,2024-05-02,1,1,1,1,1,1,1,1,1,1
531,0.44727980126851,0.113818899448311,IA,2024-05-03,1,1,1,1,1,0,0,1,1,1
532,0.323944376198764,0.272712018352178,IA,2024-05-04,1,1,1,1,1,0,0,1,1,1
533,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,0.540557140853886,0.368252661825081,IA,2024-05-07,1,1,1,1,1,0,0,1,1,1
536,0.239324362905222,0.167261280539372,IA,2024-05-08,1,1,1,1,1,1,1,1,1,1
537,0.330900415585694,0.2309193723846145,IA,2024-05-09,1,1,1,1,1,0,0,1,1,1
538,0.267749744378471,0.19282779887457,IA,2024-05-10,1,1,1,1,1,0,0,1,1,1
539,0.449921791691911,0.2994851510780975,IA,2024-05-11,1,1,1,1,1,0,0,1,1,1
540,NA,NA,IA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.318957512368945,0.2356074430967065,IA,2024-05-13,1,1,1,1,1,0,0,1,1,1
542,0.393206001275547,0.2519759964794625,IA,2024-05-14,1,1,1,1,1,1,1,1,1,1
543,0.370777790399503,0.2372049795168945,IA,2024-05-15,1,1,1,1,1,0,0,1,1,1
544,NA,NA,IA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,0.329732306500944,0.2095995693168035,IA,2024-05-17,1,1,1,1,1,0,0,1,1,1
546,0.979765767808932,0.3173929716391175,IA,2024-05-18,0,1,1,1,1,0,0,1,0,1
547,NA,NA,ID,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
