...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
258,0.624926283355919,0.371549141891847,CT,2024-06-28,1,1,1,1,1,1,1,0,1,1,0,1
259,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.856539817070441,0.324755122131148,CT,2024-06-30,1,1,1,1,1,1,0,0,1,0,0,1
261,0.950044649165462,0.304491150167177,CT,2024-07-01,0,1,1,1,1,1,0,0,1,1,1,1
262,0.630601424036661,0.378596294396272,CT,2024-07-02,1,1,1,1,1,1,0,0,1,0,0,1
263,0.828174017418617,0.411363565039422,CT,2024-07-03,1,1,1,1,1,1,0,0,0,0,0,1
264,0.604681048752127,0.4392115837788005,CT,2024-07-04,1,1,1,1,0,1,1,1,1,1,1,1
265,0.568036357052887,0.3820314752914575,CT,2024-07-05,1,0,1,1,1,1,1,0,1,0,1,1
266,0.65620483069203,0.38781404193116,CT,2024-07-06,1,1,1,1,1,1,0,1,1,0,1,1
267,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.26089777141274,0.415024928869373,CT,2024-07-09,1,1,1,1,0,1,1,0,1,0,0,1
270,0.757751241182294,0.415428438896742,CT,2024-07-10,1,1,1,1,1,1,1,0,1,1,0,1
271,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.549490940248055,0.4017698234647895,CT,2024-07-12,1,1,0,1,1,1,1,1,0,0,1,1
273,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.551593267708043,0.4006584308564165,CT,2024-07-14,1,1,0,1,1,1,0,1,0,1,1,1
275,0.568053370070497,0.3620529897770695,CT,2024-07-15,1,1,1,0,1,1,1,0,1,0,1,1
276,1.24565491272349,0.4246345201445245,CT,2024-07-16,1,1,1,1,0,1,1,1,1,0,0,0
277,1.29867493211446,0.4198475884977665,CT,2024-07-17,1,0,1,1,1,1,0,0,1,0,1,1
278,0.523010738813809,0.3324028745781415,CT,2024-07-18,1,1,1,0,1,1,1,0,1,0,1,1
279,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.788902903377657,0.4304754509406825,CT,2024-07-20,1,1,1,1,1,1,1,1,1,1,1,1
281,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.8093917854628,0.4126954948079335,CT,2024-07-23,0,1,1,1,0,1,0,0,1,0,0,1
284,0.7527544075428,0.428097664552271,CT,2024-07-24,1,1,1,1,1,1,1,1,0,0,0,1
285,0.676632628546739,0.4917424180097585,CT,2024-07-25,0,1,1,1,1,1,0,0,1,1,1,1
286,0.415061286109182,0.253967949291656,CT,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.61567870164,0.500029102291125,CT,2024-07-29,0,1,1,0,1,1,0,0,1,0,0,1
290,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.596664084125869,0.447189891395213,CT,2024-07-31,1,1,0,1,1,1,1,1,0,0,1,1
292,1.41928104340047,0.443495122800929,CT,2024-08-01,1,0,1,1,1,1,1,0,0,1,1,1
293,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.982051644458569,0.528095558183265,CT,2024-08-03,0,1,1,1,1,1,0,1,0,0,0,1
295,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.05947636230568,0.396445376436857,DC,2024-06-24,1,0,1,1,1,1,0,0,1,1,1,1
297,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.447820114861012,0.2947770494011845,DC,2024-06-27,1,1,1,1,1,1,1,1,0,0,1,1
300,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.655943613749302,0.4092312204170615,DC,2024-06-30,1,1,1,1,1,1,0,0,0,1,1,0
303,0.662907865593273,0.413641387506136,DC,2024-07-01,1,1,1,1,1,1,0,1,0,1,1,1
304,0.721014355329133,0.52214325687054,DC,2024-07-02,1,1,1,0,1,1,1,1,0,0,1,1
305,0.714126513026756,0.517698798228865,DC,2024-07-03,1,1,1,0,1,1,1,1,0,0,1,1
306,0.749198952801088,0.439684209804265,DC,2024-07-04,1,1,1,1,0,1,1,1,0,1,0,1
307,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.791703932077473,0.457341046358605,DC,2024-07-11,1,1,1,1,1,1,0,0,1,0,1,1
314,1.60721084672083,0.4724672289482455,DC,2024-07-12,0,1,1,1,0,1,0,0,0,1,0,1
315,0.632728509876393,0.465694150153051,DC,2024-07-13,1,1,1,0,1,1,1,1,0,0,1,1
316,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.906942427257206,0.481278439213104,DC,2024-07-15,0,1,1,1,1,1,1,1,0,0,1,1
318,0.802869354109967,0.3190866776507445,DC,2024-07-16,1,1,1,1,1,1,1,0,0,1,1,1
319,0.39959776585297,0.2576262076168775,DC,2024-07-17,1,1,1,1,1,1,0,1,0,1,1,1
320,0.729379371973454,0.52404387106617,DC,2024-07-18,0,1,1,1,1,1,0,1,1,0,1,1
321,1.55032235269839,0.4949659731045515,DC,2024-07-19,0,1,1,1,1,1,0,1,0,0,1,1
322,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.744699349482577,0.433145748837259,DC,2024-07-23,1,1,1,1,0,1,1,1,0,1,0,1
326,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.942968166808764,0.4308982274528545,DC,2024-07-25,1,1,1,1,0,1,1,1,0,0,0,1
328,0.794537550621537,0.559055277814015,DC,2024-07-26,0,1,1,1,1,1,0,1,1,0,1,1
329,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.681501078322216,0.4230558333693825,DC,2024-07-28,1,1,1,1,1,1,1,0,0,1,1,1
331,1.12936183466346,0.3319232724190025,DC,2024-07-29,1,1,1,1,0,1,1,0,0,0,0,1
332,1.56076961499875,0.44264634355218,DC,2024-07-30,1,1,1,1,0,1,1,1,0,0,0,1
333,0.435238139571756,0.284029772920731,DC,2024-07-31,1,1,1,1,1,1,0,1,0,1,1,1
334,1.44864253943871,0.4682453453846775,DC,2024-08-01,0,0,1,1,1,1,0,0,1,0,1,1
335,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.4757289620803,0.3679280957649355,DE,2024-06-23,0,1,1,1,1,1,1,0,0,1,1,1
338,0.993935583066636,0.516173879906775,DE,2024-06-24,1,1,1,0,1,1,1,1,1,0,0,1
339,1.99141871929489,0.4420057306728275,DE,2024-06-25,1,0,1,1,1,1,1,0,1,1,0,1
340,1.05149291849809,0.4026511268396365,DE,2024-06-26,1,0,1,1,1,1,0,0,0,1,0,1
341,0.919975540715862,0.2922697697724035,DE,2024-06-27,1,1,0,1,1,1,1,1,0,1,0,1
342,1.13115714951424,0.377373257742542,DE,2024-06-28,1,1,1,1,0,1,0,0,0,1,0,1
343,0.596471369241904,0.387091495124157,DE,2024-06-29,0,1,1,1,1,1,0,1,1,1,0,1
344,0.90799627308066,0.420393999051301,DE,2024-06-30,1,1,1,1,1,1,0,0,0,1,1,1
345,0.86929057731383,0.3894671082199855,DE,2024-07-01,1,1,1,1,1,1,1,1,1,0,0,1
346,0.557875440646958,0.3605537189087395,DE,2024-07-02,1,1,1,1,1,1,1,0,0,1,1,1
347,2.10923679814367,0.4279424683088415,DE,2024-07-03,0,1,0,1,1,1,0,1,0,1,0,1
348,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,1.60218999573986,0.378335266209347,DE,2024-07-06,1,0,1,1,0,1,0,0,1,0,1,1
351,1.78603650770607,0.426034839483936,DE,2024-07-07,1,1,0,1,0,1,0,1,1,0,0,1
352,1.83924775478235,0.4603238629031155,DE,2024-07-08,1,1,0,1,1,1,0,0,0,0,0,1
353,1.15277491906774,0.3780247417796445,DE,2024-07-09,1,1,1,1,0,1,0,0,0,1,1,1
354,0.689137951575075,0.398610593599004,DE,2024-07-10,1,1,1,0,1,1,1,0,0,0,0,1
355,0.936563206587343,0.476377158324472,DE,2024-07-11,0,1,1,1,1,1,1,1,1,1,1,1
356,2.054309628716,0.4327269480026425,DE,2024-07-12,0,1,1,1,1,1,0,0,1,1,0,1
357,2.29247088309645,0.4618010654230985,DE,2024-07-13,1,0,0,1,1,1,0,0,0,0,0,1
358,1.16653592030682,0.4260304901547115,DE,2024-07-14,1,1,1,1,1,1,1,0,0,0,1,1
359,1.18549968623228,0.511494717114095,DE,2024-07-15,1,1,0,1,1,1,1,0,0,0,1,1
360,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,1.25299869469689,0.4445901873918775,DE,2024-07-18,1,1,1,1,1,1,1,0,0,0,0,1
363,0.612249481222432,0.3986075504246855,DE,2024-07-19,1,1,1,1,0,1,1,1,1,1,1,1
364,2.31473951238496,0.4201330075811725,DE,2024-07-20,0,0,1,0,1,1,0,0,0,0,0,1
365,2.86153390029938,0.4739935234564365,DE,2024-07-21,0,0,0,1,1,1,0,0,1,1,0,1
366,2.53363767944211,0.50853976402906,DE,2024-07-22,0,1,0,1,1,1,0,0,0,1,1,1
367,1.72397963353744,0.38067538151535,DE,2024-07-23,1,1,1,1,0,1,0,0,0,0,0,1
368,1.30656586114252,0.2129766583661015,DE,2024-07-24,1,1,0,1,1,1,1,0,0,1,1,1
369,1.73756147847753,0.449889777825417,DE,2024-07-25,0,1,0,1,1,1,0,0,0,0,0,1
370,2.16018549735978,0.4909127534956485,DE,2024-07-26,0,1,0,1,1,1,0,1,0,0,0,1
371,1.35467894923429,0.4261169987583995,DE,2024-07-27,1,1,1,1,1,1,1,0,0,0,0,1
372,3.40537134018793,0.4107548121486915,DE,2024-07-28,0,1,1,1,1,1,0,0,0,0,0,1
373,2.20394405330409,0.461901011538239,DE,2024-07-29,0,1,0,1,1,1,0,0,0,0,0,1
374,2.43570296890646,0.4924635489769515,DE,2024-07-30,0,1,1,1,1,1,0,0,1,0,0,1
375,1.85947427313143,0.441437464725392,DE,2024-07-31,1,0,1,1,1,1,0,0,0,0,0,1
376,2.15077714124548,0.4131244387589495,DE,2024-08-01,0,1,1,1,1,1,0,0,0,0,0,1
377,2.58944846489029,0.4383582327182805,DE,2024-08-02,0,1,1,1,0,1,0,1,0,0,0,1
378,0.896616148746894,0.3443180466743175,DE,2024-08-03,1,1,1,1,1,1,1,0,0,1,0,1
379,1.87835948532914,0.369319924195732,FL,2024-06-23,0,1,1,1,0,1,0,0,0,0,1,1
380,4.01240843169346,0.393251377191305,FL,2024-06-24,1,1,0,0,1,1,0,0,0,0,0,0
381,3.53604358759873,0.413736204516704,FL,2024-06-25,0,1,0,0,1,1,0,0,0,0,0,1
382,4.36271893268614,0.3776659403796995,FL,2024-06-26,0,0,1,1,1,1,0,0,0,1,1,1
383,4.96153245774197,0.382056716845486,FL,2024-06-27,0,0,1,1,1,1,0,0,0,0,0,0
384,5.01734636789759,0.3802565451870345,FL,2024-06-28,0,0,0,1,0,1,0,0,0,0,0,1
385,2.17486621880357,0.4226889840622425,FL,2024-06-29,0,1,0,0,0,1,0,0,0,0,0,1
386,4.46477037169966,0.3799738454535235,FL,2024-06-30,0,1,1,1,0,1,0,0,1,0,0,1
387,4.36265103737832,0.4063390114383485,FL,2024-07-01,1,0,0,0,0,1,0,0,0,0,0,0
388,3.69590799387812,0.3818660610735605,FL,2024-07-02,0,1,1,1,1,1,0,0,0,0,0,1
389,3.84043097038526,0.398016792618507,FL,2024-07-03,0,1,1,1,0,1,0,0,0,0,0,1
390,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,2.45844418276725,0.376057321980726,FL,2024-07-05,1,0,0,1,1,1,0,1,1,0,0,1
392,1.83641313590675,0.399601429085798,FL,2024-07-06,0,1,0,0,1,1,1,0,0,0,0,1
393,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,5.89936868903368,0.404199474411187,FL,2024-07-08,0,0,0,0,1,1,0,0,1,0,1,0
395,3.62706903246888,0.3899816087758925,FL,2024-07-09,0,0,1,1,1,1,0,0,0,0,0,1
396,4.96942078080359,0.4006660845826445,FL,2024-07-10,0,1,0,1,1,1,0,0,0,0,0,1
397,3.29222762036852,0.392848822738092,FL,2024-07-11,0,1,0,1,1,1,0,0,0,0,0,1
398,4.97668096507616,0.412655919585074,FL,2024-07-12,0,1,0,0,0,0,0,0,0,0,0,0
399,2.42100715060641,0.4228668194146295,FL,2024-07-13,0,1,1,0,1,1,0,1,0,0,0,1
400,2.32324156992193,0.4609823052908075,FL,2024-07-14,1,1,0,0,0,1,1,1,1,0,0,1
401,6.70322542205911,0.4079840949644295,FL,2024-07-15,0,0,1,1,0,1,0,0,0,0,0,1
402,6.21522913857386,0.411234375044278,FL,2024-07-16,0,1,1,1,0,1,0,0,0,1,0,1
403,2.5822372064022,0.413527802693453,FL,2024-07-17,0,0,1,0,1,1,0,0,0,0,1,1
404,4.15464982842477,0.411037868896493,FL,2024-07-18,1,1,0,0,1,1,0,0,0,0,0,1
405,4.90468000654014,0.432327370837197,FL,2024-07-19,0,0,0,0,0,1,0,0,0,0,0,1
406,1.39018208074243,0.394950328125146,FL,2024-07-20,0,1,1,1,1,1,0,1,0,0,1,1
407,2.48368456324679,0.4763575124150605,FL,2024-07-21,0,1,1,0,0,1,0,0,1,0,0,1
408,3.70886720629924,0.407707927155979,FL,2024-07-22,1,0,0,0,0,1,1,0,0,0,1,1
409,8.76145407436756,0.4302756854035565,FL,2024-07-23,0,1,0,0,0,1,0,0,0,0,0,1
410,4.0691949904433,0.4084317237823185,FL,2024-07-24,0,1,0,0,1,1,0,1,0,0,0,1
411,3.03932716233482,0.427093215033375,FL,2024-07-25,0,0,1,1,1,0,0,0,0,0,0,0
412,5.54728790476095,0.417581146553512,FL,2024-07-26,0,0,0,1,0,1,0,0,0,0,0,1
413,3.49796511614563,0.4239697726027125,FL,2024-07-27,0,1,0,0,1,1,0,0,0,0,0,1
414,1.83980877320194,0.4349700483102055,FL,2024-07-28,0,1,1,1,0,1,0,0,0,1,0,1
415,2.88968147752945,0.3840885732519495,FL,2024-07-29,0,1,0,1,1,1,1,0,0,0,0,1
416,3.41736896313623,0.4594024873767215,FL,2024-07-30,0,1,1,0,0,1,0,1,0,0,1,1
417,5.29973066169647,0.421122093219379,FL,2024-07-31,0,1,1,1,0,1,0,0,0,0,0,1
418,5.80680063930735,0.396291689852153,FL,2024-08-01,0,1,0,1,1,1,0,0,0,0,0,1
419,6.89766698711177,0.420308301258008,FL,2024-08-02,0,1,1,0,1,1,0,0,0,0,0,1
420,1.40556984155669,0.3957779708440185,FL,2024-08-03,1,1,1,1,1,0,0,0,1,0,0,0
421,1.3400586215621,0.42289650175328,GA,2024-06-23,1,1,1,1,0,1,1,0,0,1,0,1
422,0.725566801368178,0.4026647790030055,GA,2024-06-24,1,1,1,1,0,1,1,0,1,1,0,1
423,1.16771854454844,0.334391493467515,GA,2024-06-25,1,1,0,1,1,1,0,0,0,1,1,1
424,1.39490013215371,0.420837112555563,GA,2024-06-26,1,1,1,1,0,1,0,0,1,1,0,1
425,1.28820932813794,0.4404709176248505,GA,2024-06-27,0,1,1,1,1,0,0,0,0,1,0,0
426,1.31992078986707,0.3603703582486585,GA,2024-06-28,1,1,0,1,1,1,0,0,0,1,0,1
427,0.837861785200838,0.59255902254855,GA,2024-06-29,1,1,1,1,1,0,1,1,0,1,1,0
428,1.21666809701421,0.502592262980075,GA,2024-06-30,1,1,1,0,1,0,0,0,1,0,0,0
429,2.75160832232509,0.403613831231962,GA,2024-07-01,0,1,0,1,1,1,0,0,0,1,0,1
430,1.21282526994553,0.4298341887272665,GA,2024-07-02,1,0,1,1,1,1,0,0,1,1,0,1
431,2.14653598857398,0.4214370662331255,GA,2024-07-03,0,1,0,1,1,1,0,0,0,1,0,1
432,1.29807401062158,0.4348265662971115,GA,2024-07-04,1,1,1,1,1,0,0,0,0,1,0,0
433,0.780183286617888,0.375472713169303,GA,2024-07-05,1,1,1,0,1,1,0,0,0,0,1,1
434,0.626028293115624,0.398460053722485,GA,2024-07-06,1,1,1,1,1,1,0,0,1,0,0,1
435,0.638249805398176,0.3616554243602605,GA,2024-07-07,1,1,1,1,1,1,0,1,0,1,1,1
436,1.91822914208222,0.4056512661269155,GA,2024-07-08,0,1,1,1,1,1,0,0,1,1,0,1
437,2.71054476432215,0.4326611264341685,GA,2024-07-09,0,1,1,1,0,0,0,1,0,0,0,0
438,1.4987329669468,0.3858020182195215,GA,2024-07-10,1,0,1,1,1,1,0,1,0,0,1,1
439,1.71800183104318,0.431791598162679,GA,2024-07-11,1,1,0,1,1,1,0,1,0,0,0,1
440,0.660084267072663,0.4136692554966765,GA,2024-07-12,1,1,1,1,1,1,0,0,1,1,1,1
441,1.70308714739664,0.4494845097519885,GA,2024-07-13,1,0,0,1,1,1,0,0,0,0,0,0
442,1.65771993362632,0.469249153127977,GA,2024-07-14,0,1,0,1,0,1,0,0,0,1,0,1
443,1.21354260822735,0.4182487308818985,GA,2024-07-15,1,1,1,1,1,1,0,0,0,0,0,1
444,1.68493175986069,0.4291920592477835,GA,2024-07-16,1,1,0,1,1,1,1,0,0,0,1,1
445,4.42528806980902,0.4287475079922565,GA,2024-07-17,1,1,1,0,0,1,0,0,0,0,0,1
446,0.730800262533806,0.3969109710215935,GA,2024-07-18,0,1,1,1,1,1,0,1,1,1,0,1
447,0.885052848950721,0.4550530423365155,GA,2024-07-19,1,1,1,1,1,1,0,1,1,1,0,1
448,2.23873128052774,0.51516281476069,GA,2024-07-20,0,1,1,1,1,1,0,1,0,0,0,1
449,1.56570585641125,0.389202134953392,GA,2024-07-21,1,1,1,1,1,1,0,0,0,0,0,1
450,1.42803028177758,0.441549445300803,GA,2024-07-22,1,0,1,1,1,1,0,0,0,0,1,0
451,4.04797932086024,0.4686370480422525,GA,2024-07-23,1,0,0,1,0,1,1,0,0,0,0,1
452,2.88099638349269,0.45608249554774,GA,2024-07-24,0,1,1,0,1,1,0,0,0,0,0,1
453,4.26042350551498,0.531489291805855,GA,2024-07-25,0,0,0,0,1,1,0,1,0,1,0,1
454,2.91264625657484,0.4496633532722535,GA,2024-07-26,0,1,1,0,1,1,0,0,0,1,1,1
455,3.15333617546193,0.4588559016421065,GA,2024-07-27,0,1,0,1,1,1,0,0,0,0,0,1
456,2.92158144854957,0.474161193212489,GA,2024-07-28,0,1,1,0,0,1,0,0,0,0,0,1
457,7.30378386942718,0.507872850251955,GA,2024-07-29,0,1,0,0,1,1,0,1,0,0,0,0
458,3.07595981470467,0.504999962012535,GA,2024-07-30,0,0,0,1,1,1,0,0,0,0,1,1
459,2.90077714723377,0.462265693390437,GA,2024-07-31,0,1,0,1,1,1,0,1,0,0,0,0
460,4.04264697476937,0.495828843581561,GA,2024-08-01,0,1,0,0,1,1,0,0,0,1,1,1
461,3.73445066564402,0.4430347487871445,GA,2024-08-02,0,1,0,1,1,0,0,0,0,0,0,0
462,1.65476114855236,0.4233117726113835,GA,2024-08-03,0,1,1,1,1,1,0,1,0,0,0,1
463,NA,NA,HI,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.451962374660326,0.324786506633777,IA,2024-06-23,1,1,1,1,1,1,1,0,0,1,1,1
506,0.937586735582227,0.3392416085970375,IA,2024-06-24,1,0,1,1,1,1,1,0,0,1,1,1
507,0.558229886313607,0.3439317217822495,IA,2024-06-25,1,1,1,1,1,1,1,1,1,1,1,1
508,1.19200378088144,0.4641404088300875,IA,2024-06-26,1,1,1,1,1,0,1,1,1,0,0,0
509,0.863835783926877,0.442550818797214,IA,2024-06-27,1,1,1,0,1,1,0,0,0,0,1,1
510,0.460155521971528,0.3203380324720775,IA,2024-06-28,1,1,1,1,1,1,0,0,1,1,1,1
511,NA,NA,IA,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,0.556678383610517,0.3805117071279605,IA,2024-06-30,0,1,1,1,1,1,0,1,1,1,0,1
513,0.598958546159773,0.35469530823569,IA,2024-07-01,1,1,1,1,1,1,1,0,1,0,1,1
514,0.696791155360338,0.4033384953662095,IA,2024-07-02,1,1,1,1,1,1,0,1,1,0,0,1
515,0.464356019114651,0.32293136052978,IA,2024-07-03,1,1,1,1,1,1,0,0,1,1,1,1
516,0.994571493339301,0.4557415382774065,IA,2024-07-04,1,1,1,1,0,1,0,0,0,1,0,1
517,1.50250994708614,0.4658695244861445,IA,2024-07-05,1,1,1,1,0,1,0,0,0,1,0,1
518,0.662984524721374,0.3737899936472415,IA,2024-07-06,1,1,1,1,1,1,0,1,1,0,1,1
519,0.937273713194279,0.4407808154239565,IA,2024-07-07,1,1,1,1,0,1,1,1,0,1,0,1
