...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,recombinant_50_CI,X24G_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,recombinant_95_CI,X24G_95_CI,X24D_95_CI,other_95_CI
217,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.744760170872373,0.415655959068966,CO,2024-07-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,1.45240400673122,0.47028349182856,CO,2024-07-16,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
221,1.01020180854235,0.4817991004399815,CO,2024-07-17,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
222,1.44226538607565,0.439033326224767,CO,2024-07-18,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
223,0.728821379903774,0.502210543650265,CO,2024-07-19,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
224,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.877630231162054,0.349546098063974,CO,2024-07-23,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
228,0.626762737799637,0.370004268276021,CO,2024-07-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
229,0.815247306344796,0.4028191332217595,CO,2024-07-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
230,0.411944062364863,0.364539518757227,CO,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.828506304007394,0.406916148651259,CO,2024-07-29,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
234,NA,NA,CO,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.657300017897887,0.393897635950066,CO,2024-07-31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.3284063398781,0.3089814717986575,CO,2024-08-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
238,NA,NA,CO,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.292031861916882,0.276782588118954,CO,2024-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,2.56970544178972,0.504733972810245,CO,2024-08-07,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
243,NA,NA,CO,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,NA,NA,CO,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.580311493257771,0.214303552756455,CO,2024-08-14,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
250,0.653688415900507,0.3474460683243355,CO,2024-08-15,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
251,0.471828991418763,0.26956215463117,CO,2024-08-16,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
252,NA,NA,CO,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,1.21528047510266,0.3883624798047495,CT,2024-07-09,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
256,0.675596486442874,0.3767690300488275,CT,2024-07-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
257,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.532620970484389,0.386823142104986,CT,2024-07-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.528068659459112,0.3828239221727645,CT,2024-07-14,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
261,0.65917382274022,0.497479980993119,CT,2024-07-15,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
262,1.14097774878144,0.342379082151017,CT,2024-07-16,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
263,1.35212881019486,0.423280101371303,CT,2024-07-17,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
264,0.635024980653579,0.4828817100875375,CT,2024-07-18,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
265,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.748153611873931,0.3891432485170615,CT,2024-07-20,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
267,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.99638816942468,0.432856214262244,CT,2024-07-23,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
270,0.615170852311765,0.348163669441996,CT,2024-07-24,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
271,0.611508702143012,0.436108692077522,CT,2024-07-25,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
272,0.566619385777077,0.4404526930679975,CT,2024-07-26,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
273,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.35304767951522,0.425589565338953,CT,2024-07-29,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
276,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.527957049711157,0.373828502435284,CT,2024-07-31,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
278,1.4924241063679,0.45718886718395,CT,2024-08-01,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
279,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.789399797720811,0.40140629829486,CT,2024-08-03,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
281,NA,NA,CT,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.10710297153409,0.316680424781204,CT,2024-08-05,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
283,0.813524691153704,0.419249713621923,CT,2024-08-06,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
284,0.896436274125545,0.421120219111849,CT,2024-08-07,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
285,1.32575999612023,0.4015815593133025,CT,2024-08-08,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
286,NA,NA,CT,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.75189206796066,0.5270958139404,CT,2024-08-11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,NA,NA,CT,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.57875600444971,0.53665461085751,CT,2024-08-13,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
291,0.52201810218632,0.3274713420928065,CT,2024-08-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
292,1.05687258201911,0.459999794411041,CT,2024-08-15,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
293,NA,NA,CT,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.601677062749578,0.3691342371845725,DC,2024-07-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
300,1.09276102656803,0.387788347243051,DC,2024-07-12,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
301,0.681467584268079,0.46765364697906753,DC,2024-07-13,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
302,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.706013449637084,0.4023477828864025,DC,2024-07-15,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
304,1.09697408302342,0.358204911800815,DC,2024-07-16,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1
305,0.490687077604647,0.3267988185796235,DC,2024-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.473348974892232,0.370969760005565,DC,2024-07-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
307,1.08007882121853,0.3935024873412055,DC,2024-07-19,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
308,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,0.723813904261065,0.4884669623404125,DC,2024-07-23,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
312,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.96893420075005,0.4338787748843005,DC,2024-07-25,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
314,0.546690344808096,0.424621147622144,DC,2024-07-26,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
315,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.743370762886829,0.3994691286085055,DC,2024-07-28,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
317,1.17465614187485,0.3779389500731315,DC,2024-07-29,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
318,1.48637327236463,0.4896365619744575,DC,2024-07-30,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
319,0.469858709959767,0.3252898432864065,DC,2024-07-31,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
320,1.2613974007134101,0.425900899611881,DC,2024-08-01,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
321,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.707130763923344,0.3829982616261215,DC,2024-08-05,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
325,1.16134959755961,0.491163763606723,DC,2024-08-06,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
326,0.627900345430248,0.367675818494961,DC,2024-08-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.682552597170053,0.510808343756575,DC,2024-08-08,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
328,NA,NA,DC,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,0.871638346644629,0.321912990390155,DC,2024-08-10,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
330,0.712163740114085,0.53052293295612,DC,2024-08-11,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
331,0.337760514097498,0.2398962496282885,DC,2024-08-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,1.22938757356836,0.4222598043688885,DC,2024-08-13,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
333,1.11166079576996,0.470853272937543,DC,2024-08-14,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
334,NA,NA,DC,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,1.5723776525759,0.503985895348475,DC,2024-08-16,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
336,NA,NA,DC,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.50644961008143,0.4104439609341905,DE,2024-07-07,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
338,1.45359607341162,0.421427243253648,DE,2024-07-08,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
339,1.11371710833468,0.391962338511281,DE,2024-07-09,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
340,0.767266851555032,0.40395050206582,DE,2024-07-10,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
341,0.757064323100365,0.4076794599535025,DE,2024-07-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
342,1.68547434387692,0.3970932289165985,DE,2024-07-12,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
343,1.61539724255451,0.414737619339924,DE,2024-07-13,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
344,0.925341430401148,0.406479120851784,DE,2024-07-14,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
345,0.964088357954271,0.4343151812817435,DE,2024-07-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
346,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.913859956711645,0.4073891854054945,DE,2024-07-18,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
349,0.588601058699118,0.4027702637849575,DE,2024-07-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
350,2.22927813132884,0.3987756520727795,DE,2024-07-20,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
351,2.07565401709586,0.424685271160451,DE,2024-07-21,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
352,2.17474933798231,0.4485543390803175,DE,2024-07-22,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
353,1.93771882032064,0.3772426320113615,DE,2024-07-23,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
354,1.56678350038481,0.319653017266867,DE,2024-07-24,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
355,1.30189706699986,0.418749194025827,DE,2024-07-25,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
356,1.69711642133444,0.436118480335403,DE,2024-07-26,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1
357,0.950325115301417,0.398755842817173,DE,2024-07-27,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
358,2.78061256380185,0.400804548699025,DE,2024-07-28,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
359,1.7073649610263,0.4100696882196045,DE,2024-07-29,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
360,2.08017253385385,0.448568464593549,DE,2024-07-30,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
361,1.35425450162849,0.406492405582004,DE,2024-07-31,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
362,1.86469324657956,0.4006620919215105,DE,2024-08-01,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
363,2.23864512398995,0.4305280038032745,DE,2024-08-02,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
364,0.915686871940695,0.3893276723054975,DE,2024-08-03,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
365,2.08973153434504,0.4069541610184255,DE,2024-08-04,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
366,2.20236068124428,0.3914333109080025,DE,2024-08-05,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1
367,2.79784979487289,0.354842287440349,DE,2024-08-06,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
368,2.00352253581769,0.409022735212696,DE,2024-08-07,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
369,3.57322381068623,0.424940531495209,DE,2024-08-08,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
370,3.0362037990561,0.4569841220931185,DE,2024-08-09,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
371,0.875682037802498,0.4687404248546665,DE,2024-08-10,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
372,3.09943122862964,0.476747882956287,DE,2024-08-11,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
373,0.802569944814731,0.298587972374721,DE,2024-08-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
374,3.21437143472628,0.4335264813361085,DE,2024-08-13,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
375,2.38390034893491,0.393641196240915,DE,2024-08-14,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
376,2.83745859889925,0.4043238709855425,DE,2024-08-15,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
377,4.03261189650655,0.458482377139476,DE,2024-08-16,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1
378,2.83594766207807,0.4049935597343945,DE,2024-08-17,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
379,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,4.68232400568412,0.400437892592977,FL,2024-07-08,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
381,3.51111041640914,0.389531878388446,FL,2024-07-09,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
382,3.7612632368371,0.3882541977789055,FL,2024-07-10,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
383,2.65891322751223,0.3875173832512045,FL,2024-07-11,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0
384,3.76365763126281,0.4020884512162015,FL,2024-07-12,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
385,2.58819150072636,0.429629758825738,FL,2024-07-13,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
386,2.19381399206256,0.4446427622041235,FL,2024-07-14,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
387,4.92101562462381,0.403037674310179,FL,2024-07-15,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
388,4.2425100001758,0.4032030362154765,FL,2024-07-16,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
389,2.38029470178264,0.408539812990821,FL,2024-07-17,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
390,4.1229093843944,0.404895561490954,FL,2024-07-18,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
391,4.73461248430704,0.4218804360730985,FL,2024-07-19,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
392,1.26064154985577,0.3807418289479415,FL,2024-07-20,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
393,2.36355250704862,0.4555742241972385,FL,2024-07-21,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
394,4.01162294805818,0.4124114023027375,FL,2024-07-22,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
395,7.12518438179989,0.415436494194138,FL,2024-07-23,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
396,3.68638930076224,0.397527656146584,FL,2024-07-24,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
397,2.27441761473302,0.4157294843732575,FL,2024-07-25,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
398,4.28981142418298,0.40340827735292,FL,2024-07-26,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
399,3.230010751469,0.410102224114063,FL,2024-07-27,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
400,1.56829837171426,0.4213970833853625,FL,2024-07-28,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
401,2.83689355869042,0.3813334555357305,FL,2024-07-29,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
402,3.11517815441896,0.4507026577335055,FL,2024-07-30,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1
403,4.22526009830621,0.416143831441338,FL,2024-07-31,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
404,5.27202099127582,0.389611414637877,FL,2024-08-01,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
405,5.90004731326692,0.414463374798608,FL,2024-08-02,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
406,1.51130225180491,0.396426483872093,FL,2024-08-03,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1
407,0.911353870630673,0.4220637911584655,FL,2024-08-04,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
408,2.97107540438452,0.409018838053099,FL,2024-08-05,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
409,1.59485570280546,0.393748632450154,FL,2024-08-06,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
410,3.18032798293834,0.459101663033139,FL,2024-08-07,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
411,2.43324876401658,0.420357583895928,FL,2024-08-08,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
412,1.24788562948569,0.3831686807408865,FL,2024-08-09,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1
413,0.847530671286954,0.343210969342922,FL,2024-08-10,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
414,0.712756869384608,0.38917606483596,FL,2024-08-11,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
415,1.9813186426389,0.449444503644235,FL,2024-08-12,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1
416,2.58484390635677,0.432976241206061,FL,2024-08-13,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
417,3.25259108762552,0.4096959365631525,FL,2024-08-14,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
418,7.25747264908816,0.519347344957135,FL,2024-08-15,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
419,3.7732299644464,0.4405732059479905,FL,2024-08-16,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
420,0.91580731602735,0.450311296932865,FL,2024-08-17,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
421,0.503772719059166,0.3302227772806755,GA,2024-07-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
422,1.2973848915664,0.354494849038939,GA,2024-07-08,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
423,1.88430040866322,0.375631796332663,GA,2024-07-09,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
424,1.51660571456271,0.402809487777378,GA,2024-07-10,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
425,2.15934978325892,0.427066639679594,GA,2024-07-11,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
426,0.735814778806265,0.414452531251747,GA,2024-07-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
427,1.75675774879695,0.4015012591036655,GA,2024-07-13,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1
428,1.54651037217764,0.410980115789827,GA,2024-07-14,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
429,1.06574908372433,0.391976465529977,GA,2024-07-15,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
430,1.87477644128559,0.4147905194546295,GA,2024-07-16,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
431,4.91125272660393,0.4421653751247975,GA,2024-07-17,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
432,0.553115220672143,0.3464915135041205,GA,2024-07-18,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
433,0.836458307520672,0.4078410430500785,GA,2024-07-19,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
434,1.91370960902102,0.4025074984091055,GA,2024-07-20,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
435,1.27309702737046,0.359470570001744,GA,2024-07-21,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
436,1.39761218128513,0.4056492994748495,GA,2024-07-22,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
437,4.35080357460919,0.43066627279981,GA,2024-07-23,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
438,1.99534450784466,0.3950219984512375,GA,2024-07-24,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
439,3.5274406534781,0.416052454257129,GA,2024-07-25,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1
