...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X24B_50_CI,other_50_CI,X23E_95_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,other_95_CI
254,6.0538172804018e-4,1.24947004183655e-4,CT,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
255,NA,NA,CT,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,8.8537591962788e-4,9.846197024588e-5,CT,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
257,1.36873243918667,0.491401197497237,CT,2024-02-22,1,0,0,1,1,1,1,0,0,1,1,1
258,3.649766604701e-4,7.825814871407e-5,CT,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,6.1191296004994e-4,6.284430588564e-5,CT,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
261,6.11364521580227e-5,5.656961150241e-5,CT,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
262,3.2235584028469e-4,5.109285994742e-5,CT,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
263,7.15450639599199e-5,4.631554193648015e-5,CT,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
264,4.3258283116009e-4,4.21521122725436e-5,CT,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
265,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,3.30077444684763e-5,3.02928652258069e-5,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
269,4.00929543987287e-5,2.826448241595035e-5,CT,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
270,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,5.10813937554169e-5,2.505738997329065e-5,CT,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
272,5.74453547717412e-5,2.38212798235631e-5,CT,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,4.48729962396477e-5,2.05049478529581e-5,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
278,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,4.70226008516018e-5,2.02722403147693e-5,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,7.28885668731718e-5,2.273186609208245e-5,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
286,4.46750063524994e-5,2.360229955469145e-5,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
287,6.70761491403903e-5,2.461346536421745e-5,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
288,6.03727768719864e-5,2.57717434598922e-5,CT,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
289,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,3.6867133417312e-4,2.85617609937964e-5,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
291,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,1.8125975250198e-4,1.2499745349637e-4,DC,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
301,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,1.5549278102247e-4,3.78761622205175e-4,DC,2024-03-15,1,1,1,1,1,1,1,1,0,1,0,1
322,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,2.3753131015751e-4,4.61979017373915e-4,DC,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
324,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.0016411908517121,4.38284956778955e-4,DE,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
338,4.5400498131274e-4,4.1235125598454e-4,DE,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
339,0.00371292890029346,3.90711930135405e-4,DE,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
340,0.00157527601417161,3.73002742249505e-4,DE,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
341,0.00361204263980792,3.58919493239575e-4,DE,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
342,0.0015352124967885,3.48212697560495e-4,DE,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
343,3.5493932085959e-4,3.40683034692215e-4,DE,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
344,0.00144833948571962,3.3617750543934e-4,DE,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
345,0.00137923587614952,3.3458622939205e-4,DE,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
346,0.00515346508754268,3.35839826632855e-4,DE,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
347,0.0121379783217726,3.39907332875955e-4,DE,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
348,3.5771117938376e-4,3.4679460268574e-4,DE,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
349,5.061328931298e-4,3.56543160237565e-4,DE,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
350,5.5673345451637e-4,3.69229461260285e-4,DE,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
351,3.4696315616632e-4,3.84964533340295e-4,DE,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
352,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.00362222192559566,4.26198213650905e-4,DE,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
354,5.7118671718013e-4,4.52093213258555e-4,DE,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
355,0.00796268900830306,4.81831245435775e-4,DE,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.00117990666173812,0.00117541905938005,DE,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
367,0.00165853310054779,0.00128623363785755,DE,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
368,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,0.00736945724776795,0.001689414565379425,DE,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
371,0.00204334061129249,0.0018507175901851,DE,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
372,NA,NA,DE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,0.0482872711850594,0.002220330412603325,DE,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
374,NA,NA,DE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,0.00315849043182399,0.00266081173293384,DE,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
376,0.0129434624332309,0.00291091867761021,DE,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.820731635679344,0.0488047845374438,FL,2024-02-19,1,0,1,1,1,1,1,0,0,1,1,1
381,0.669787847409625,0.04612526763532005,FL,2024-02-20,1,1,1,0,1,1,1,1,0,0,1,1
382,0.11498004081552,8.35895333795085e-4,FL,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
383,3.5004725940019,0.191396689452066,FL,2024-02-22,1,1,0,0,0,0,1,1,0,1,0,0
384,0.0292797972862062,8.78379654406025e-4,FL,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
385,0.00422621299421243,9.08709444256415e-4,FL,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
386,1.35311314423579,0.94480535818979,FL,2024-02-25,1,1,0,1,0,1,1,1,0,1,0,1
387,0.963416236358027,0.096052854493428,FL,2024-02-26,1,1,1,0,1,1,1,1,0,0,1,1
388,4.20331963943412,0.3790577839885885,FL,2024-02-27,1,1,0,0,0,1,1,1,0,0,0,1
389,0.00855263115860978,0.00110253305281277,FL,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
390,0.0455096003762501,0.001172612070920555,FL,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
391,0.0104587348504693,0.00125312687998965,FL,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
392,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0209325850116057,0.00156924389067396,FL,2024-03-04,1,1,1,1,1,1,1,1,0,1,1,0
395,1.1811889521265,0.308284466441172,FL,2024-03-05,1,1,0,1,0,1,1,1,0,1,0,1
396,0.00675311989376842,0.00185701623016813,FL,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
397,0.00706486107841889,0.002029507758820355,FL,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
398,0.0176736753585476,0.00222405063483966,FL,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
399,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,0.0226053011174946,0.002967260403389795,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
402,0.00305266482948201,0.003278920421309205,FL,2024-03-12,1,1,1,1,1,1,1,1,0,0,1,1
403,0.0273846676581415,0.003628841402405175,FL,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
404,1.88469907026694,0.3636418368012945,FL,2024-03-14,1,1,0,0,0,1,1,1,0,0,0,1
405,0.0144573609275958,0.004461608827702025,FL,2024-03-15,1,1,1,1,1,1,1,1,0,1,0,1
406,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,0.11395696616884,0.0075863255783181,FL,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
411,0.0854533598399492,0.0084470432155923,FL,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
412,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,0.00939276806125623,0.01047571160232405,FL,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
414,0.00964497890746346,0.01166522705728095,FL,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
415,0.012521955978167,0.0129874127212025,FL,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
416,2.01772099263133,0.596760614515915,FL,2024-03-26,1,1,0,0,1,0,1,1,0,0,0,0
417,0.362725218702849,0.01608312674885085,FL,2024-03-27,1,1,1,1,1,1,1,1,0,1,0,1
418,0.233155697747139,0.01788576231301155,FL,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
419,0.0539322396256429,0.01987929714826635,FL,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
420,NA,NA,FL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.011504309900011,8.94987409391195e-4,GA,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
422,1.74161153187735,0.1372353534535685,GA,2024-02-19,1,0,0,0,1,1,1,0,0,0,1,1
423,1.05295630959376,0.107136586813906,GA,2024-02-20,1,1,0,1,1,0,1,0,0,1,1,0
424,0.11118498716425,8.0325540782692e-4,GA,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
425,0.040460346706077,7.8888718853079e-4,GA,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
426,0.00482946500726339,7.8210219043653e-4,GA,2024-02-23,1,1,1,1,1,1,1,1,0,1,0,1
427,0.00525327454482566,7.82765972765645e-4,GA,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
428,0.00201637106262759,7.9085811648642e-4,GA,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
429,1.21200776168644,0.1609436140496495,GA,2024-02-26,1,1,0,1,1,0,1,1,0,1,1,0
430,0.00727159323041994,8.29809052845395e-4,GA,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
431,3.8513278054322e-4,8.61192025844445e-4,GA,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
432,0.00138060031202756,9.01056273175005e-4,GA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
433,0.0148506460613631,9.499599842978e-4,GA,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
434,0.0169094561501104,0.001008588755947775,GA,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
435,1.30777671639458,0.3205368796728005,GA,2024-03-03,1,1,0,0,1,1,1,1,0,0,1,1
436,1.24953532285413,0.1926009527756075,GA,2024-03-04,1,0,0,1,1,1,1,0,0,1,1,1
437,0.0016996929050779,0.00125175017887004,GA,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
438,6.032752231238e-4,0.00135895798686216,GA,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
439,0.0366871910748277,0.00148152216559853,GA,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
440,0.0198765038384266,0.001621085100952135,GA,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
441,1.32246896946723,0.3191638523408655,GA,2024-03-09,1,1,0,1,1,0,1,1,0,1,1,0
442,0.00174649886849081,0.001958802525307585,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
443,0.0156910496452576,0.002161312018757865,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
444,6.4333989325506e-4,0.00238956093146664,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
445,0.00891248273805076,0.002646353271846845,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
446,7.1693556722124e-4,0.00293477102003203,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
447,6.722605607182e-4,0.003258188291296695,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
448,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,0.00429418281872417,0.00554023638575395,GA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
453,9.7220111560801e-4,0.00616217815438575,GA,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
454,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,0.00573366613398189,0.00845722386247375,GA,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
457,1.25149775314109,0.2347409591882625,GA,2024-03-25,0,1,0,1,1,1,0,1,0,1,1,1
458,0.0148688629015473,0.0104074425828342,GA,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
459,0.00771941358107657,0.0115285276972509,GA,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
460,0.00236907642165847,0.0127561343737608,GA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
461,0.00868663046860815,0.01409724042035035,GA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,0.00314875254393657,1.4960059623796e-4,HI,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
472,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.0124951175392093,0.00104836742738779,IA,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
506,1.03628736687465,0.120392928505042,IA,2024-02-19,1,1,1,1,1,0,1,1,0,1,1,0
507,0.0344114876932121,9.2288157027931e-4,IA,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
