...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
219,1.85763999562535,0.3701099145644965,CO,2023-07-31,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
220,1.73946711927946,0.3790230387014065,CO,2023-08-01,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
221,0.868115811923381,0.4501006474417475,CO,2023-08-02,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
222,1.34569786202392,0.429816884531619,CO,2023-08-03,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
223,2.37554474314495,0.4596257563207205,CO,2023-08-04,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1
224,0.491938091008546,0.3487961427860825,CO,2023-08-05,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
225,1.0782761161306,0.4687899139181335,CO,2023-08-06,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
226,1.2050275708432,0.4053387921729275,CO,2023-08-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
227,0.72723781973722,0.3982130488382485,CO,2023-08-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
228,0.645922245717349,0.4704806420308715,CO,2023-08-09,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
229,0.717680445950126,0.501572247650815,CO,2023-08-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
230,1.2605206780355,0.4060792787792295,CO,2023-08-11,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
231,0.734490680512492,0.3864954346338575,CO,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
232,0.660152385032903,0.3667065671523005,CO,2023-08-13,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
233,0.647464455407673,0.3653535515700745,CO,2023-08-14,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
234,NA,NA,CO,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.919697022184973,0.421890187050686,CO,2023-08-16,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
236,NA,NA,CO,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,2.62099463735369,0.418153993569832,CO,2023-08-18,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1
238,NA,NA,CO,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1.18994812594995,0.3765517724726685,CO,2023-08-20,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
240,0.825976689211698,0.4341138688154175,CO,2023-08-21,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
241,0.864222482001916,0.3248716786991865,CO,2023-08-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
242,3.35889769485779,0.4367350165102865,CO,2023-08-23,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1
243,0.835403288950498,0.423776682201807,CO,2023-08-24,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
244,1.45629941719022,0.3334528448323,CO,2023-08-25,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
245,1.26176362861096,0.390918152961523,CO,2023-08-26,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
246,0.69686682842208,0.4712225340396875,CO,2023-08-27,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
247,1.20400647524175,0.4110030219477215,CO,2023-08-28,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
248,1.00041643847637,0.3458284385549255,CO,2023-08-29,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
249,2.28303720790798,0.403035334559931,CO,2023-08-30,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0
250,1.27377626463176,0.400304786189837,CO,2023-08-31,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
251,3.6179366237473,0.4203491567762785,CO,2023-09-01,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
252,1.79287340239799,0.526950442512925,CO,2023-09-02,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
253,NA,NA,CT,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,1.99688964112731,0.4392279204616115,CT,2023-07-24,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
255,0.808377044765617,0.568738507872895,CT,2023-07-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
256,1.39550450333443,0.4144655941025415,CT,2023-07-26,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
257,NA,NA,CT,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.491986966276614,0.3619088455518605,CT,2023-07-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
259,0.636363986430021,0.4475479318270555,CT,2023-07-29,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
260,NA,NA,CT,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.930589905785007,0.429872084348264,CT,2023-07-31,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
262,0.934297547080173,0.435412835907035,CT,2023-08-01,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
263,0.942253857927805,0.437104772984846,CT,2023-08-02,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
264,0.766358933299919,0.408644922585961,CT,2023-08-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
265,1.09302991454405,0.3951437843152265,CT,2023-08-04,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
266,0.678236035724385,0.4766904124032315,CT,2023-08-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,0.505895332389816,0.3642962596909465,CT,2023-08-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
268,1.37279910571876,0.4330933836988115,CT,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
269,0.873771234390418,0.421130068740852,CT,2023-08-08,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
270,0.498606843373629,0.3668769407971925,CT,2023-08-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
271,1.30545033990851,0.4127881665897405,CT,2023-08-10,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0
272,0.518906224432872,0.3786112224793215,CT,2023-08-11,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
273,0.505640151677514,0.3703553672917755,CT,2023-08-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
274,NA,NA,CT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.611909561043885,0.4215745503772315,CT,2023-08-14,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
276,1.10943414037511,0.358112407947838,CT,2023-08-15,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
277,0.602523906456199,0.4262708435394545,CT,2023-08-16,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
278,1.71156969964351,0.420451399004557,CT,2023-08-17,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1
279,1.19423207912676,0.3970987571260665,CT,2023-08-18,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
280,0.686508948502869,0.385421556212074,CT,2023-08-19,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
281,0.720851706190659,0.392189318006701,CT,2023-08-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
282,1.64927216848076,0.4626775121637305,CT,2023-08-21,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
283,1.87200146200458,0.421220506662735,CT,2023-08-22,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1
284,1.22935907004948,0.408878511328116,CT,2023-08-23,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
285,1.5234865513342,0.4580357093174295,CT,2023-08-24,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
286,1.42007697270126,0.402518236040491,CT,2023-08-25,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
287,1.49627860032718,0.421631982447451,CT,2023-08-26,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1
288,1.52334092871485,0.293609375470256,CT,2023-08-27,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
289,2.28078580666866,0.412904299575899,CT,2023-08-28,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1
290,1.24202980969821,0.3998994676015945,CT,2023-08-29,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
291,1.10378115206556,0.3658564007833525,CT,2023-08-30,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1
292,1.2017318568665,0.406482818438822,CT,2023-08-31,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
293,1.40042828230164,0.4550872735010125,CT,2023-09-01,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
294,0.688720859375692,0.4774365625559315,CT,2023-09-02,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
295,NA,NA,DC,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.61387674748364,0.563848354630565,DC,2023-07-24,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
297,1.06708462925197,0.4437877584284125,DC,2023-07-25,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
298,1.96070063247674,0.427472231674511,DC,2023-07-26,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
299,0.652108383547835,0.4546070266510185,DC,2023-07-27,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
300,0.624481594325312,0.4492189029392305,DC,2023-07-28,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
301,0.901763632387001,0.469367148071264,DC,2023-07-29,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
302,1.0668841205442,0.527974978432795,DC,2023-07-30,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1
303,0.4006480741103,0.2729880305545175,DC,2023-07-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
304,0.396799489887807,0.2730130463098115,DC,2023-08-01,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
305,1.00643152415774,0.501182411169625,DC,2023-08-02,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
306,1.59308613429523,0.4682424943356255,DC,2023-08-03,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
307,1.36030245539472,0.4351156760446875,DC,2023-08-04,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
308,0.709088448032348,0.513845206939635,DC,2023-08-05,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
309,0.937856888237248,0.2746091453335845,DC,2023-08-06,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
310,1.02518381876817,0.453412758768153,DC,2023-08-07,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
311,1.21857850900399,0.4045847178234165,DC,2023-08-08,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
312,0.646038267797596,0.470990572377876,DC,2023-08-09,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
313,1.30777655053732,0.4283027290500495,DC,2023-08-10,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
314,0.650673112327082,0.4752498806584025,DC,2023-08-11,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
315,0.836571492643829,0.420815206964499,DC,2023-08-12,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
316,NA,NA,DC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.612090297492493,0.45115096053546,DC,2023-08-14,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
318,NA,NA,DC,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.883836245520907,0.469473154784521,DC,2023-08-16,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
320,0.792192572549455,0.56274340219295,DC,2023-08-17,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
321,0.926890375196518,0.424933892559154,DC,2023-08-18,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
322,0.710693172800886,0.391942296025338,DC,2023-08-19,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
323,0.677794390881005,0.4959595661416765,DC,2023-08-20,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
324,0.433792516501328,0.2942679393454835,DC,2023-08-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,1.0977549148254,0.3655940137577745,DC,2023-08-22,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
326,0.627269956720448,0.4593213197485265,DC,2023-08-23,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
327,1.15178133468413,0.3380072842640555,DC,2023-08-24,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
328,0.890814459819701,0.443851921213359,DC,2023-08-25,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
329,1.71239538127522,0.484478041848375,DC,2023-08-26,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
330,0.44858776420662,0.311427524458864,DC,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,1.65303194558627,0.3627410339910615,DC,2023-08-28,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1
332,1.08236621422961,0.4704553771188255,DC,2023-08-29,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
333,NA,NA,DC,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,1.01404089447836,0.418247015364404,DC,2023-08-31,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1
335,0.463685589397591,0.3042768584656245,DC,2023-09-01,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
336,NA,NA,DC,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.924244995971858,0.4726311938737645,DE,2023-07-23,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
338,0.847073429874696,0.2216833929565275,DE,2023-07-24,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
339,0.636296542461404,0.452847244657959,DE,2023-07-25,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
340,NA,NA,DE,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.340813546735962,0.2172605620996725,DE,2023-07-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
342,NA,NA,DE,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.323582881816011,0.211670566748613,DE,2023-08-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.47505868002393,0.509016606278815,DE,2023-08-06,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
352,1.69003271582699,0.610758696803795,DE,2023-08-07,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
353,0.958154875135099,0.505831185001135,DE,2023-08-08,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
354,NA,NA,DE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.992883186243668,0.519896844995175,DE,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
359,0.75177382057077,0.3895143389056005,DE,2023-08-14,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
360,1.22730809641579,0.509969616431145,DE,2023-08-15,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
361,1.59379928402427,0.3867146856839105,DE,2023-08-16,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0
362,1.264239604352,0.3335311574345095,DE,2023-08-17,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
363,1.14163578237892,0.565724264317955,DE,2023-08-18,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
364,0.47655820205835703,0.305361772103354,DE,2023-08-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,NA,NA,DE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1.6349672960688,0.396103931885851,DE,2023-08-21,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
367,1.94334745659735,0.447059803672374,DE,2023-08-22,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
368,0.9964446182088,0.3787134277293055,DE,2023-08-23,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
369,1.71955333495037,0.558565956609235,DE,2023-08-24,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
370,2.14335817658663,0.51911673344534,DE,2023-08-25,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
371,1.02140918240058,0.3806287980312045,DE,2023-08-26,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
372,0.495674641078945,0.352516127209711,DE,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
373,1.89563751997411,0.3616488311440745,DE,2023-08-28,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
374,1.08076875589839,0.3423500167151765,DE,2023-08-29,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
375,NA,NA,DE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.29280255877585,0.4345261800878685,FL,2023-07-23,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
380,4.00522930547681,0.4062210954452005,FL,2023-07-24,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1
381,3.16186152484199,0.4023462081086085,FL,2023-07-25,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
382,4.61286973050535,0.425524783301882,FL,2023-07-26,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
383,4.78526942455982,0.4171121604319825,FL,2023-07-27,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
384,3.82059081476131,0.4352806407041215,FL,2023-07-28,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
385,1.39496716194572,0.407810058372922,FL,2023-07-29,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
386,2.41267664721917,0.381979243829803,FL,2023-07-30,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1
387,4.83855789848741,0.3969885995381055,FL,2023-07-31,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
388,6.64588998208503,0.3770545269942395,FL,2023-08-01,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
389,3.4565972355413,0.405452390417503,FL,2023-08-02,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1
390,3.86763889044652,0.41182820748428,FL,2023-08-03,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
391,3.47084810375988,0.3883424322295185,FL,2023-08-04,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
392,2.62388927484757,0.373632435098215,FL,2023-08-05,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
393,2.62256487447593,0.339476051218345,FL,2023-08-06,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
394,5.28603038527112,0.4000076235573825,FL,2023-08-07,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
395,4.4668451871787,0.400966750452646,FL,2023-08-08,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0
396,6.03715261888549,0.374765105693349,FL,2023-08-09,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
397,1.67039414956351,0.446855114946739,FL,2023-08-10,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
398,1.67018102055602,0.3920052235703895,FL,2023-08-11,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
399,NA,NA,FL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,1.27620583344375,0.4157226345319425,FL,2023-08-13,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
401,2.96986500956698,0.44312412796334,FL,2023-08-14,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0
402,4.07418222740037,0.3922230116561685,FL,2023-08-15,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
403,3.04643037620875,0.413249499749474,FL,2023-08-16,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
404,4.56401282023934,0.402640446560084,FL,2023-08-17,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
405,3.8550138710423,0.3931965901410985,FL,2023-08-18,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1
406,3.23885276027098,0.3877680693569065,FL,2023-08-19,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
407,0.98510758902412,0.395336738404681,FL,2023-08-20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
408,5.84935430157405,0.3975571864073615,FL,2023-08-21,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0
409,4.48169093690008,0.3897082578209285,FL,2023-08-22,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
410,4.89670137570096,0.393582583541731,FL,2023-08-23,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
411,11.3505385847809,0.369451520612428,FL,2023-08-24,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
412,5.19043277934144,0.394033402896128,FL,2023-08-25,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
413,2.2818905821441,0.374553929102834,FL,2023-08-26,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
414,3.93370853558652,0.3951665435131015,FL,2023-08-27,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1
415,5.45376913596383,0.4085274243268495,FL,2023-08-28,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
416,4.4767964710226,0.393688081104429,FL,2023-08-29,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
417,4.22402156162252,0.3702295506958295,FL,2023-08-30,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
418,1.74515287187206,0.395756474929865,FL,2023-08-31,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
419,2.10510702803849,0.3998067106566015,FL,2023-09-01,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
420,2.05993806591857,0.3858760127921845,FL,2023-09-02,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
421,0.722672520734156,0.503833503406975,GA,2023-07-23,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
422,2.05488592159567,0.4515583895246185,GA,2023-07-24,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
423,1.12510787134284,0.3833351902348965,GA,2023-07-25,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
424,1.28523685195968,0.411063237556271,GA,2023-07-26,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1
425,0.735661033408573,0.213806812740551,GA,2023-07-27,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
426,1.39521872137028,0.538843719875495,GA,2023-07-28,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1
427,2.39935049917549,0.51482311667479,GA,2023-07-29,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
428,1.19655638595693,0.2125363696775645,GA,2023-07-30,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
429,1.03413807831506,0.50692651488999,GA,2023-07-31,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
430,0.845462774890972,0.359423344887401,GA,2023-08-01,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
431,1.39528858671058,0.384893867359688,GA,2023-08-02,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
432,2.44720978407774,0.2732413786299965,GA,2023-08-03,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
433,0.952986616278469,0.4313564337493705,GA,2023-08-04,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
434,0.702551183897396,0.3820851423493755,GA,2023-08-05,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
435,0.783247728216042,0.554420643342045,GA,2023-08-06,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
436,1.96523300985973,0.387213486300452,GA,2023-08-07,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
437,1.91782271844861,0.432593988907635,GA,2023-08-08,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0
438,1.99209731790458,0.38853777321303,GA,2023-08-09,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
439,0.728620435066073,0.3899397812255495,GA,2023-08-10,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
440,0.289988860834563,0.215930462942312,GA,2023-08-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
441,NA,NA,GA,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.286875710080307,0.2178448581071615,GA,2023-08-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
443,1.50748882824237,0.366498547023496,GA,2023-08-14,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0
