...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
217,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.128718918181819,0.1160703529239965,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,1.54746760841116,0.46286212293716,CO,2023-05-22,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
220,0.43119980236449,0.128963530070135,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.691919697164918,0.445956338134071,CO,2023-05-26,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
224,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.189879496945882,0.164945209095463,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
226,0.19401465740068,0.172735957732505,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,0.214272983833807,0.1807059648325465,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,0.585670840631981,0.1888454223924485,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
229,0.228431835458553,0.19714374373147,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
230,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.907378485052558,0.635841792856485,CO,2023-06-06,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
235,0.30891922649868,0.249594428323156,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
236,0.665360039988747,0.3987933607696715,CO,2023-06-08,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
237,1.11512006616601,0.389887810386508,CO,2023-06-09,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
238,0.528682724957267,0.3458452449130865,CO,2023-06-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
239,NA,NA,CO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.373304693113643,0.304488896033133,CO,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,0.385432196675084,0.313659588365465,CO,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
243,0.4014035468386,0.3227989828054785,CO,2023-06-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
244,0.630157328176719,0.381596646898118,CO,2023-06-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
245,0.433311627224249,0.3409306400495455,CO,2023-06-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
246,NA,NA,CO,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.963382775077883,0.492253084757966,CO,2023-06-20,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
249,0.659161231641921,0.36485603524015,CO,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
250,1.99354071405585,0.4091810556255645,CO,2023-06-22,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
251,NA,NA,CO,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.215705582169201,0.150335415945243,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,1.9032289232977,0.56393277001942,CT,2023-05-17,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
257,1.32893964013269,0.4271933193826115,CT,2023-05-18,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
258,0.254408817271508,0.175244200352596,CT,2023-05-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
259,1.57647328084235,0.456656411258677,CT,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
260,0.488056744745356,0.3227184801696125,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
261,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,1.38104028095452,0.311187201513531,CT,2023-05-24,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
264,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.882904174453634,0.4543511012135555,CT,2023-05-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
270,1.09631535413697,0.361325777243155,CT,2023-05-31,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
271,0.825881303224779,0.568124488185545,CT,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
272,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.603569857820796,0.359814168101317,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
274,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.537046214338993,0.3915350077509845,CT,2023-06-05,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
276,1.01392046326234,0.484448735972553,CT,2023-06-06,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
277,1.09992471153594,0.402614912967462,CT,2023-06-07,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
278,0.834325572408361,0.56969968568161,CT,2023-06-08,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
279,1.31788785806038,0.4686861599835455,CT,2023-06-09,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
280,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.10301073370104,0.520112414691765,CT,2023-06-13,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
284,0.850524412935714,0.570177184691065,CT,2023-06-14,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
285,NA,NA,CT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.673647025614165,0.4531725883740155,CT,2023-06-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
288,NA,NA,CT,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.708562473524483,0.477604675230435,CT,2023-06-19,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
290,NA,NA,CT,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,1.4188245843241,0.435951422039944,CT,2023-06-21,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
292,0.729668027003096,0.50043081076654,CT,2023-06-22,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
293,NA,NA,CT,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.382220220654432,0.2302949372206415,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.402399435992191,0.2418527592485455,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
297,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,0.928412019775722,0.481561151784826,DC,2023-05-17,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
299,0.985210784099825,0.32404387637866,DC,2023-05-18,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
300,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,0.568157229742559,0.353940297581464,DC,2023-05-24,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.580632460109986,0.3668010080104815,DC,2023-05-25,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
307,0.333919807022012,0.252188224459285,DC,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
308,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.626986717855085,0.405157739867114,DC,2023-05-28,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
310,0.547588812659378,0.321953030109258,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
311,1.40152071143644,0.43028687634754,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
312,0.850657976728483,0.422747328454272,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
313,1.75797903300484,0.638160368414275,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
314,0.282299979571584,0.1956890155457135,DC,2023-06-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.746950452094439,0.56358493025168,DC,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
317,1.30956499715601,0.3930667824368285,DC,2023-06-05,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
318,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,1.85418908336705,0.562295777577835,DC,2023-06-10,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1
323,NA,NA,DC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.640832434295305,0.465563308265034,DC,2023-06-12,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
325,0.45439681560335,0.30230058926803,DC,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
326,NA,NA,DC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.199091754798787,0.12540420090293,DC,2023-06-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
328,0.876014169824823,0.609331735876675,DC,2023-06-16,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
329,NA,NA,DC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.685296836054913,0.50311826912458,DC,2023-06-19,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
332,0.767459823041085,0.373678047606857,DC,2023-06-20,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
333,0.699958044627695,0.51411044931112,DC,2023-06-21,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
334,2.67502482090844,0.55734024268366,DC,2023-06-22,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1
335,0.987716648299595,0.7181094932727,DC,2023-06-23,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
336,NA,NA,DC,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.89451359481079,0.53128224102741,DE,2023-05-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
341,0.135675957955314,0.117453770973989,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
342,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,0.494322242070086,0.2606087178986005,DE,2023-05-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
344,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.178146417565797,0.145536145661153,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
346,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.656147645924393,0.4209627655204125,DE,2023-05-30,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
354,0.872733876532032,0.4132575172697055,DE,2023-05-31,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
355,0.287453147529167,0.230899370734023,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
356,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.623458438835002,0.396025979003132,DE,2023-06-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
359,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.580909985906848,0.333840212790115,DE,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
361,0.456224135405833,0.341249097648774,DE,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
362,0.380926073759889,0.299097679987974,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,0.976752348176395,0.4737669957272135,DE,2023-06-11,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
366,NA,NA,DE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.85374003749807,0.581248885394775,DE,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
369,NA,NA,DE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1.54659372187856,0.560546212406985,DE,2023-06-19,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
374,NA,NA,DE,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,0.302574979591411,0.2480018135366635,DE,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
376,0.604058610739297,0.372314613621706,DE,2023-06-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
377,0.617487190767784,0.4423069947808205,DE,2023-06-23,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
378,0.26762789570673,0.233718093526811,DE,2023-06-24,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
379,0.87687381059534,0.1956003233838625,FL,2023-05-14,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
380,2.34866006294088,0.3462742533889335,FL,2023-05-15,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
381,1.25168149916158,0.2039778017929225,FL,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
382,2.57225478656745,0.2885252817570115,FL,2023-05-17,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
383,2.10242222084486,0.244487402018468,FL,2023-05-18,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
384,1.40421642636513,0.266709767840046,FL,2023-05-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
385,0.765923204095893,0.2644419847603595,FL,2023-05-20,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
386,1.98211309026437,0.384859311155994,FL,2023-05-21,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
387,2.44262543207499,0.305818110847025,FL,2023-05-22,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
388,1.73282832359686,0.2999344302130305,FL,2023-05-23,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
389,2.47133362591004,0.217632106456487,FL,2023-05-24,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1
390,2.44312532797446,0.3277537277937385,FL,2023-05-25,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
391,1.63886109347002,0.3253211066373275,FL,2023-05-26,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
392,0.728593337825329,0.51038023694921,FL,2023-05-27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
393,2.2192132116151,0.4589237670900395,FL,2023-05-28,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
394,0.491927082536189,0.253143281368079,FL,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
395,2.90342811688954,0.337314289464282,FL,2023-05-30,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
396,3.34937558603346,0.3029924753283485,FL,2023-05-31,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
397,5.55830795560917,0.483002378985608,FL,2023-06-01,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
398,1.23640193397532,0.288196527485488,FL,2023-06-02,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
399,1.29030866400889,0.355379771211473,FL,2023-06-03,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
400,1.64741405737078,0.4097544553688425,FL,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
401,2.30524247017331,0.3071743139681535,FL,2023-06-05,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
402,4.25922097001544,0.367736981114633,FL,2023-06-06,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
403,2.72748432719202,0.326365996339615,FL,2023-06-07,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1
404,4.84067789808014,0.4185839971754535,FL,2023-06-08,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
405,2.26925557435837,0.3668717406980385,FL,2023-06-09,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
406,0.809773286462747,0.316250104204001,FL,2023-06-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
407,0.746225815392481,0.4009978901526215,FL,2023-06-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
408,1.91799443500799,0.40680065207891,FL,2023-06-12,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
409,2.73539907408495,0.421901057344522,FL,2023-06-13,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
410,1.70117553084108,0.4284705288402,FL,2023-06-14,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
411,1.2304612145312,0.3740681327430845,FL,2023-06-15,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
412,2.14241755032505,0.35343967642149,FL,2023-06-16,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1
413,1.60289933269346,0.4187902224668215,FL,2023-06-17,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0
414,0.991783646113684,0.308624660518156,FL,2023-06-18,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
415,3.65511886556919,0.453745726486449,FL,2023-06-19,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
416,2.75699193181319,0.34999531178258,FL,2023-06-20,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
417,7.54728082698265,0.4161928436212345,FL,2023-06-21,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
418,1.56968739490865,0.367683486537641,FL,2023-06-22,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1
419,5.95730180361192,0.4170737179931735,FL,2023-06-23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
420,5.57928199066476,0.422813356778958,FL,2023-06-24,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
421,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.82163243992014,0.59624483901413,GA,2023-05-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
423,1.02319583855314,0.4392057609803725,GA,2023-05-16,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
424,1.0108776751375,0.321427267126483,GA,2023-05-17,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
425,2.45503229712736,0.2295988827133915,GA,2023-05-18,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
426,1.62311735608567,0.186799228674517,GA,2023-05-19,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
427,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,1.26920522948662,0.4260468247255715,GA,2023-05-21,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
429,0.646344156934752,0.2791677090881335,GA,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
430,0.946080543696675,0.322121880491274,GA,2023-05-23,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
431,0.620189594928387,0.159410699156661,GA,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432,NA,NA,GA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,1.87003511210056,0.57213878863441,GA,2023-05-26,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
434,1.63747672732682,0.1840975693180505,GA,2023-05-27,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
435,0.99928515975659,0.335929819107136,GA,2023-05-28,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
436,0.916972509868799,0.65652426936254,GA,2023-05-29,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
437,0.789221888285853,0.431179127260606,GA,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
438,0.97150029451317,0.478193311824387,GA,2023-05-31,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
