...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
546,0.862500069380459,0.2122647178549585,IA,2023-12-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
547,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.33865192125,0.2076918527154075,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
567,0.794941379350369,0.563600432178895,ID,2023-12-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
568,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,0.228531622368212,0.254913790361764,ID,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
580,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.75756833872152,0.361682021091134,IL,2023-11-19,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
590,3.69705528146405,0.4052372674616115,IL,2023-11-20,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
591,3.60217347249998,0.446665378905322,IL,2023-11-21,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0
592,1.9143718489056,0.365322021382825,IL,2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
593,2.09033539040906,0.4443853759290315,IL,2023-11-23,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0
594,3.43688188917192,0.3545606266029045,IL,2023-11-24,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
595,3.57025474264443,0.3796560925347105,IL,2023-11-25,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
596,2.70114084701788,0.3388049607219905,IL,2023-11-26,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0
597,3.28340454887802,0.3561878297116695,IL,2023-11-27,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
598,2.59433028522897,0.3200759287832295,IL,2023-11-28,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0
599,5.13426756332767,0.4031386444347405,IL,2023-11-29,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
600,1.74205672575362,0.3490906921651955,IL,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0
601,2.0116797083737,0.355698306635637,IL,2023-12-01,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
602,4.31294122841184,0.3166913932202535,IL,2023-12-02,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
603,1.82938422255123,0.331264390141595,IL,2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
604,3.63721446402081,0.350238018856516,IL,2023-12-04,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0
605,4.13860132526887,0.363359153204516,IL,2023-12-05,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
606,3.11880360897087,0.401366543643331,IL,2023-12-06,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0
607,4.58519648230214,0.387585555705179,IL,2023-12-07,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1
608,2.99636081078192,0.328081658707523,IL,2023-12-08,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0
609,3.25482194706347,0.3921210072681795,IL,2023-12-09,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0
610,5.32543235392592,0.434302502691768,IL,2023-12-10,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1
611,6.60241192350322,0.371300756319993,IL,2023-12-11,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0
612,3.81363089798228,0.355917359638491,IL,2023-12-12,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1
613,3.16984749236576,0.3332665287092795,IL,2023-12-13,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
614,4.00717607169321,0.382211175005003,IL,2023-12-14,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
615,4.43124710195945,0.3856407978401605,IL,2023-12-15,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
616,5.90425074331975,0.3966962909464115,IL,2023-12-16,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
617,3.71286515626174,0.3756256226745565,IL,2023-12-17,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
618,5.2438443980212,0.3427777951161985,IL,2023-12-18,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
619,3.22701898843457,0.3236039338569055,IL,2023-12-19,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
620,3.77533633806288,0.3100382480651925,IL,2023-12-20,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
621,2.71124288545734,0.3150586170851345,IL,2023-12-21,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
622,3.08987249310927,0.335270924255527,IL,2023-12-22,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
623,2.55415645289051,0.36055504251484,IL,2023-12-23,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
624,3.53411578625438,0.3274805700435665,IL,2023-12-24,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1
625,1.25333222801348,0.297740254388918,IL,2023-12-25,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
626,6.36907133597147,0.315677077929406,IL,2023-12-26,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1
627,3.08008603593194,0.249306147363016,IL,2023-12-27,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1
628,2.38953464256086,0.27096683538252,IL,2023-12-28,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
629,0.833617954922018,0.1929066829943395,IL,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
630,2.50874786060388,0.2352831794779505,IL,2023-12-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0
631,0.504372365613278,0.350373380657983,IN,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
632,0.808607815938805,0.563315560925855,IN,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
633,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,0.51552435880199,0.357220828802637,IN,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
635,0.410285921595126,0.298116097724498,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
636,0.902857321635103,0.421896087690416,IN,2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
637,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.752504012330582,0.52786187394115,IN,2023-11-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
639,0.704499006793918,0.3444774224566495,IN,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
640,1.48450680039407,0.4918970634439865,IN,2023-11-28,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
641,1.43260654348597,0.3218224385452215,IN,2023-11-29,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1
642,1.15196706603677,0.3917294398951075,IN,2023-11-30,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1
643,0.99560120501693,0.351162150030695,IN,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
644,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.575340925636199,0.3911140499931695,IN,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
646,3.36694760951892,0.403326220899735,IN,2023-12-04,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
647,1.43763122626221,0.380681737774265,IN,2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0
648,1.11102008543307,0.4684644494342295,IN,2023-12-06,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1
649,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,1.0328437017169,0.373284179761688,IN,2023-12-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
654,1.19513632019293,0.5753133575331,IN,2023-12-12,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
655,0.935540651087474,0.3856642604203065,IN,2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0
656,1.29818714403321,0.385750762738073,IN,2023-12-14,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
657,1.55778152310578,0.333445343208827,IN,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0
658,0.942259384333661,0.4827430242084475,IN,2023-12-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
659,1.69504356489823,0.362947859539114,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
660,0.739946723089104,0.392914716198312,IN,2023-12-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
661,2.00499148280288,0.4141015959057425,IN,2023-12-19,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0
662,1.12167937431273,0.426021923446607,IN,2023-12-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
663,0.724773155884193,0.175159753513918,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
664,0.728398920700605,0.31673693729146,IN,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
665,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.596432930794346,0.466960315868821,IN,2023-12-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
667,0.614395479506988,0.4837891050807925,IN,2023-12-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
668,0.554214670190724,0.115732923070896,IN,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
669,0.441181897874547,0.243198954531318,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
670,0.884822447730846,0.2968519245592455,IN,2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
671,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.17688947909682,0.46353567378828747,KS,2023-11-27,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
682,1.48518310304397,0.3981718169579695,KS,2023-11-28,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1
683,0.916545045956208,0.4206578632408465,KS,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
684,NA,NA,KS,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,1.031228261685,0.4504668404721225,KS,2023-12-01,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
686,NA,NA,KS,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.544655546121013,0.3907365928910055,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
689,0.867490341689036,0.471591131461747,KS,2023-12-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
690,1.10370803036556,0.4804256318331455,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
691,1.32385225362963,0.457480714117166,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
692,0.624970912198152,0.458506830035843,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
693,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1.31614359560992,0.408209264937438,KS,2023-12-11,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1
696,0.562405331790727,0.358158610376104,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
697,1.13415836270813,0.566099153664905,KS,2023-12-13,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
698,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,0.723571104717541,0.3925625802809115,KS,2023-12-15,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
700,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.826125546846787,0.412746969342883,KS,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
703,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.469512342801487,0.300843269073795,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
705,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.212465180485834,0.149657438004028,KS,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
707,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.999613532786774,0.2536438118046565,KS,2023-12-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
711,0.14557190319956,0.0999172277162545,KS,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
712,0.140038693643853,0.091553818754168,KS,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
713,NA,NA,KS,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,0.31052476917478,0.236403222426311,KY,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
718,NA,NA,KY,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,0.706717023968138,0.4868630649699045,KY,2023-11-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
721,NA,NA,KY,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.20065078968796,0.347873831601462,KY,2023-11-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
724,0.834663287023067,0.434513505630962,KY,2023-11-28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
725,1.29729387943432,0.427349484155149,KY,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
726,NA,NA,KY,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,1.08388785267424,0.3965772257229135,KY,2023-12-04,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
731,1.37793535052729,0.411759132206175,KY,2023-12-05,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
732,0.631316742985517,0.458398579156236,KY,2023-12-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
733,NA,NA,KY,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
