...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X22D_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI
216,1.401742011037,0.279277441730866,CO,2023-04-28,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
217,0.0220399243562649,0.01114297928310005,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,0.0809467936954785,0.0118687892913229,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,0.38211341401236,0.0126434871773333,CO,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,0.470397812394002,0.1696952519711865,CO,2023-05-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
221,0.0291981218555808,0.01435227039384455,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,0.201520687144976,0.01529324739373005,CO,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
223,0.0339336159632795,0.0162969277377343,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.753490684691264,0.390888906238123,CO,2023-05-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
226,1.1143015891206,0.81829998288725,CO,2023-05-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
227,0.723040672879993,0.3853353170933505,CO,2023-05-09,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
228,3.12271436112303,0.78251376998758,CO,2023-05-10,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1
229,0.159340910127379,0.02388335637560665,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
230,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.332751758829176,0.0271342025467195,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,0.0576123168754237,0.0289231425694475,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.801665996556751,0.1547084734776395,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
234,0.813483153273565,0.3999631967904105,CO,2023-05-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
235,0.0682492110385607,0.03503686102449875,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,1.16606369598599,0.492360301792045,CO,2023-05-18,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
237,1.08278203561424,0.796117151316295,CO,2023-05-19,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
238,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.0876310078979697,0.04527906302685045,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,1.66605957235547,0.503258750333505,CO,2023-05-22,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
241,0.312776474992224,0.0514968065900015,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
242,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.789855499584423,0.610810966176785,CO,2023-05-26,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
245,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,0.143727726294521,0.071129928908653,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.145342970313214,0.0758837050374455,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,0.154275129028067,0.08095116204212,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
249,0.457628024303704,0.0863478087331685,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
250,0.176539856808103,0.0920880171517815,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
251,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.0536861771852257,0.0365617040608259,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,0.778190213622592,0.3811443451000545,CT,2023-04-24,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
255,0.536308663415745,0.250430920056605,CT,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,1.10550563328837,0.773934268657675,CT,2023-04-26,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
257,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.251325433772613,0.057458012965672,CT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.887616990277509,0.4051438278145715,CT,2023-05-02,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
263,1.34568928810131,0.50108151314547,CT,2023-05-03,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0
264,0.393734823106228,0.0950061246248475,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
265,0.144256811876308,0.1027625952833675,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,0.161578495562745,0.110964419019782,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
267,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.525220329965132,0.251982238458268,CT,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
269,1.54531514179781,0.4076668368441875,CT,2023-05-09,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
270,0.487102201345619,0.317624778030305,CT,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
271,1.85890754620929,0.2439997896994965,CT,2023-05-11,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
272,0.565183367078514,0.3647059916406295,CT,2023-05-12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
273,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.304777786920796,0.2161464601089135,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
277,1.95985454503385,0.567302496313655,CT,2023-05-17,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
278,1.04343195928992,0.400584690041096,CT,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
279,0.366826944370611,0.254329150088614,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280,1.75685897098271,0.51351868757738,CT,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
281,0.583669145917143,0.3344002595534795,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1.85937767476435,0.3983512690953755,CT,2023-05-24,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
285,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.957650440109943,0.4626086210485005,CT,2023-05-30,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
291,1.46517953643727,0.461259918255717,CT,2023-05-31,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1
292,0.902035953944643,0.627884110040645,CT,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
293,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.827219115692147,0.412197117088912,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
295,0.579622949351668,0.341564712935847,DC,2023-04-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
296,1.57278520501537,0.4208582074381245,DC,2023-04-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
297,0.0948800686283142,0.084658814735228,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.869937209323064,0.527605124377015,DC,2023-04-28,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
301,1.55738232278721,0.691289462706505,DC,2023-04-29,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1
302,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.843359550293408,0.4128573879241065,DC,2023-05-04,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
307,0.19583933231349,0.176834995401978,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.221192476242427,0.188739577885781,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
309,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.18065101582087,0.503371768880315,DC,2023-05-08,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
311,1.09651917782289,0.3076413926216735,DC,2023-05-09,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
312,0.262994323970732,0.2405271498316915,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
313,0.923852064880636,0.651767268578295,DC,2023-05-11,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
314,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.34408514578071703,0.297409170275384,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,0.363177339997207,0.3121194799002125,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
318,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.05728959585523,0.4461034862673015,DC,2023-05-17,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
320,0.800295574643377,0.390302397932132,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
321,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.516494594043601,0.4433224279088105,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
327,0.532136008179193,0.4569284551102255,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,0.405717081972325,0.16030450639055,DC,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
329,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.581938472167072,0.4955981613516385,DC,2023-05-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
331,0.561882462058365,0.3254019552578175,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
332,1.3367568311802,0.51933987100213,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
333,0.917008446462454,0.406829063995954,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
334,1.78136450086268,0.68170105170655,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
335,0.332511292705765,0.126849245128918,DC,2023-06-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,1.00477941108853,0.413451283217673,DE,2023-04-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
339,0.0190011046822892,0.0200249070934927,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.0219825921362269,0.0232200524179078,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.857859651199367,0.285454684647406,DE,2023-05-01,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
346,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.117466172951873,0.03591832760998255,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.0426659180095615,0.0413883680066604,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,0.0433405544463541,0.04439056341387235,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,1.56588434847492,0.654175455422005,DE,2023-05-09,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
354,0.0592685872274894,0.058363703141864,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.195633538474133,0.062386119829187,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,0.961242386610797,0.610268401777675,DE,2023-05-12,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
357,0.0759325767486381,0.0711159133079625,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
358,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.09997586927343,0.56957312514555,DE,2023-05-17,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
362,0.102111168839925,0.097214394125423,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
363,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,0.500108708149886,0.253688757095847,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
365,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.134071702371058,0.122764530639722,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.75382173396686,0.4686977223618085,DE,2023-05-30,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
375,0.80207202266278,0.403411494294575,DE,2023-05-31,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
376,0.241044046564982,0.204655344846855,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.03740847720905,0.3270721527271205,FL,2023-04-23,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
380,4.16601635173931,0.2404633042693975,FL,2023-04-24,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0
381,3.26029221311826,0.178463401564456,FL,2023-04-25,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
382,2.34789717778072,0.208206914695576,FL,2023-04-26,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
383,2.74961818178532,0.221709046861445,FL,2023-04-27,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
384,2.89714698313674,0.114167012085735,FL,2023-04-28,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0
385,4.00515973683129,0.350752875077101,FL,2023-04-29,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
386,3.57114532587131,0.345364963337798,FL,2023-04-30,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
387,3.4071664205137,0.2446028644792025,FL,2023-05-01,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
388,2.24212211144918,0.218847887991863,FL,2023-05-02,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
389,1.6832499732859,0.151513562027143,FL,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
390,3.14103018681406,0.125417630919888,FL,2023-05-04,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
391,4.6972930454642,0.089933318657487,FL,2023-05-05,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
392,2.96682453876284,0.3170652529314655,FL,2023-05-06,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
393,3.04014226020477,0.131211090744914,FL,2023-05-07,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1
394,3.10485939184763,0.219452843528435,FL,2023-05-08,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
395,3.84789493019107,0.2842572591741575,FL,2023-05-09,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0
396,5.73761072629834,0.307002334761359,FL,2023-05-10,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
397,5.51229775861724,0.3041674544420955,FL,2023-05-11,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
398,1.12369236129219,0.265984328661744,FL,2023-05-12,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
399,0.507281499975615,0.2522951277432055,FL,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
400,1.04138341893772,0.2104754394796725,FL,2023-05-14,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
401,2.19334424173093,0.340784072135243,FL,2023-05-15,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1
402,1.7984903459348,0.214138000172585,FL,2023-05-16,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1
403,2.47293910791406,0.2879056323536945,FL,2023-05-17,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
404,3.31990463363635,0.254476555027676,FL,2023-05-18,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
405,1.22390720433191,0.266840614081337,FL,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
406,1.02885383357792,0.2740702514312705,FL,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
407,1.78349105582327,0.3697182617997305,FL,2023-05-21,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
408,3.30286905803608,0.311565216744042,FL,2023-05-22,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
409,2.08302170222706,0.305868878689327,FL,2023-05-23,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1
410,3.47372008963844,0.237888761966503,FL,2023-05-24,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1
411,3.06838244831318,0.3345966694055155,FL,2023-05-25,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
412,2.01044310123111,0.336432601687032,FL,2023-05-26,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1
413,0.625084063187284,0.4317377487563275,FL,2023-05-27,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
414,1.92267287777273,0.4192223703634235,FL,2023-05-28,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
415,0.532487064698406,0.2695564835761805,FL,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
416,3.60719578511841,0.353815792637201,FL,2023-05-30,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
417,5.51956721075051,0.3314254376245895,FL,2023-05-31,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
418,4.75177514015265,0.456180948214408,FL,2023-06-01,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
419,1.81529300101933,0.315341467818385,FL,2023-06-02,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
420,1.47193274831122,0.375437178708661,FL,2023-06-03,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
421,1.36290394228064,0.4057631006193535,GA,2023-04-23,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
422,0.862260894828192,0.1860225961046575,GA,2023-04-24,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
423,0.64534623246901,0.2307515305412575,GA,2023-04-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
424,1.74833497688248,0.3183121710913825,GA,2023-04-26,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
425,0.523115096012817,0.2043540496297815,GA,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
426,1.0243581267306,0.372623559363285,GA,2023-04-28,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
427,0.970304026868715,0.417959749573685,GA,2023-04-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
428,0.868300812141812,0.288333366957681,GA,2023-04-30,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
429,1.79421360488388,0.326854203481299,GA,2023-05-01,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
430,2.1479959668361,0.3518480052721655,GA,2023-05-02,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
431,1.49225295245663,0.330975658493591,GA,2023-05-03,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
432,1.58670635531375,0.3946657717509805,GA,2023-05-04,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0
433,0.492011450389502,0.2018302978776085,GA,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
434,0.08564563590927,0.061434773015602,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,0.561279170989904,0.174822899934368,GA,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
436,0.898578989095945,0.2973948258867965,GA,2023-05-08,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
437,2.14090110643422,0.337977264938379,GA,2023-05-09,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
