...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
530,1.14976448334402,0.3676723547938015,IA,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
531,2.23198982948663,0.466740922286333,IA,2023-07-14,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
532,1.0973398879026799,0.528127897691035,IA,2023-07-15,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
533,1.61410742579615,0.496438347694501,IA,2023-07-16,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
534,2.43459440846687,0.45380742319708,IA,2023-07-17,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
535,1.27680471941604,0.59736788012215,IA,2023-07-18,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1
536,3.34613884349163,0.52896120514806,IA,2023-07-19,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
537,1.04634298506241,0.51520713494598,IA,2023-07-20,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
538,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,0.759725623062074,0.522391510981165,IA,2023-07-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
540,0.909256956650851,0.63211966150307,IA,2023-07-23,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
541,0.859825794440464,0.5925939743212,IA,2023-07-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
542,NA,NA,IA,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,0.717796024795734,0.297789913704925,IA,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
544,1.20456390119684,0.56328880725016,IA,2023-07-27,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1
545,NA,NA,IA,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,2.48560549884761,0.50735795517073,IA,2023-07-29,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
547,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,0.210703678501617,0.159095031550297,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.351174287320277,0.2527077120853265,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
590,2.00724043979253,0.41027608065535,IL,2023-06-19,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
591,1.78852880787979,0.3814051232030575,IL,2023-06-20,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1
592,0.861321569128373,0.3759072674838195,IL,2023-06-21,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1
593,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,0.399565196494738,0.2911381563868945,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
595,1.04885632252635,0.3217029459424345,IL,2023-06-24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
596,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,1.74350382525822,0.4473547448348825,IL,2023-06-26,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1
598,1.40537082866951,0.4964432137190105,IL,2023-06-27,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
599,0.412647916473374,0.2996776435963355,IL,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
600,3.17233425555443,0.460430099294228,IL,2023-06-29,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
601,0.941893614788644,0.3725217732125495,IL,2023-06-30,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
602,0.456448318929899,0.3190089127481515,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
603,0.793765616343908,0.552822096286635,IL,2023-07-02,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
604,1.09190503025557,0.3694073797595315,IL,2023-07-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
605,0.371895457633008,0.2719259708269155,IL,2023-07-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
606,1.83669252642503,0.452604783888588,IL,2023-07-05,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
607,NA,NA,IL,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,1.34712430082717,0.4212872077561895,IL,2023-07-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
609,1.23467692188699,0.4046051414271255,IL,2023-07-08,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
610,0.572247418301746,0.411621900750341,IL,2023-07-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
611,1.65528466828774,0.403526834698005,IL,2023-07-10,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
612,1.40753123357911,0.4017436654661295,IL,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1
613,0.794409927835416,0.4049574579884075,IL,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
614,1.81179290430791,0.428707066109721,IL,2023-07-13,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
615,2.75858695655562,0.4376023131340905,IL,2023-07-14,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1
616,1.18060683808588,0.488945470831059,IL,2023-07-15,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
617,1.60215783351203,0.4759331368700435,IL,2023-07-16,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
618,1.2182756627953,0.3428558561949195,IL,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
619,1.9707236977013,0.4188232876071575,IL,2023-07-18,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
620,0.729113383675337,0.3719138587225495,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
621,2.74955178239397,0.483893517558431,IL,2023-07-20,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1
622,1.64163064955726,0.4142257585669205,IL,2023-07-21,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1
623,1.98943694743887,0.4356357305669255,IL,2023-07-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
624,1.12130363310139,0.4495666696005245,IL,2023-07-23,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1
625,1.85975585455158,0.332792100685049,IL,2023-07-24,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
626,2.7832613540883,0.41152801633852,IL,2023-07-25,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
627,3.29521747052078,0.4896209490583455,IL,2023-07-26,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1
628,2.65809702986388,0.51838491899324,IL,2023-07-27,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0
629,3.7744870609632,0.452558646928962,IL,2023-07-28,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
630,2.72425982924031,0.496690754630769,IL,2023-07-29,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
631,0.380235728870232,0.2946702086822545,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.384947303852661,0.29414834625168,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
634,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,0.899307039629636,0.22476790648328351,IN,2023-06-22,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
636,0.807417262407166,0.436582013506926,IN,2023-06-23,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
637,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.804703398555559,0.573845333502415,IN,2023-06-26,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
640,0.445836114638869,0.2630275243958835,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
641,0.400393232678716,0.323930332150449,IN,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
642,0.661450310498244,0.496143852654629,IN,2023-06-29,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
643,0.414306427325602,0.299529931294466,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
644,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,NA,NA,IN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.86596723903081,0.291644926934612,IN,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
648,0.646752671793671,0.4784829902667555,IN,2023-07-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
649,NA,NA,IN,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,0.8572076751394,0.60377130089532,IN,2023-07-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
651,0.852244195650445,0.596321968883545,IN,2023-07-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
652,0.812663317780766,0.4142536588402695,IN,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
653,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.596148490128112,0.374569363591874,IN,2023-07-11,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
655,1.08856323601989,0.4491117964750095,IN,2023-07-12,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
656,0.758139214944001,0.50101609184924,IN,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
657,0.934454690178087,0.473087233640522,IN,2023-07-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1
658,0.984018456165206,0.4540469398763885,IN,2023-07-15,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
659,0.296936326363508,0.251694377848318,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
660,1.01573772916424,0.4626080582140515,IN,2023-07-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
661,0.891110303140087,0.4429247254591265,IN,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
662,2.098444005538,0.4578793535305125,IN,2023-07-19,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
663,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,0.768703673074284,0.51069807291525,IN,2023-07-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
665,0.767522026928418,0.512373859836805,IN,2023-07-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
666,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.724303292758038,0.4691993883737155,IN,2023-07-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
668,0.97592041438117,0.448064073923778,IN,2023-07-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
669,0.744235586387685,0.4821532499982525,IN,2023-07-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
670,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.428733351245063,0.325842550145344,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
676,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.810521529785673,0.59104115541623,KS,2023-06-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
683,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.701830930238039,0.467087805484824,KS,2023-07-06,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
692,NA,NA,KS,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,0.700337195449335,0.56300799139959,KS,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
697,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.857731316698646,0.219050443381339,KS,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
703,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,0.841552359316555,0.614076020018345,KS,2023-07-27,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
713,NA,NA,KS,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.653017397327773,0.479796608377622,KY,2023-06-19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
