...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
525,0.895544458304643,0.370911199938736,IA,2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
526,1.35859410625137,0.312338996489728,IA,2023-11-05,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1
527,2.20208933696725,0.298103615228675,IA,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
528,1.87050497894434,0.3647577523641385,IA,2023-11-07,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1
529,0.95619364750542,0.3291188452775725,IA,2023-11-08,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1
530,2.76554264685489,0.4417563979637745,IA,2023-11-09,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
531,1.17837328511379,0.230282815755943,IA,2023-11-10,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
532,1.6396629996301,0.468533432556523,IA,2023-11-11,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
533,1.08882979623459,0.260056520406945,IA,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
534,6.37699005381577,0.456173437257838,IA,2023-11-13,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
535,5.18720882022889,0.4735936545231715,IA,2023-11-14,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
536,1.69760705821136,0.3124706343329875,IA,2023-11-15,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0
537,2.12494718946153,0.3898933291366395,IA,2023-11-16,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
538,1.80963346180033,0.429194820256981,IA,2023-11-17,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
539,1.53239986321987,0.390929126403252,IA,2023-11-18,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0
540,2.47797695056269,0.370270117286707,IA,2023-11-19,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
541,1.991625917895,0.3857563705194315,IA,2023-11-20,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0
542,2.5187396472922,0.428780374200373,IA,2023-11-21,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
543,2.17732057952679,0.363758905194383,IA,2023-11-22,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
544,0.866514051797769,0.422677991417302,IA,2023-11-23,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
545,2.38512548116765,0.3296213891911655,IA,2023-11-24,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0
546,1.51371490559871,0.371067114904577,IA,2023-11-25,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1
547,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,0.290214343045651,0.2336409132457715,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
558,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.34127729576372,0.3303486787086805,IL,2023-10-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
590,2.28133612448345,0.296084245647815,IL,2023-10-16,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
591,2.92286352796664,0.3829050001661665,IL,2023-10-17,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0
592,1.9098553822877,0.355094067096781,IL,2023-10-18,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1
593,4.03088466676547,0.4445301151716875,IL,2023-10-19,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
594,2.59929835336282,0.4052576817691145,IL,2023-10-20,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
595,1.0017442751965,0.298467542909015,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
596,1.09318447480435,0.365927607654598,IL,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
597,1.53683875461086,0.3377913263792135,IL,2023-10-23,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
598,2.41425549470189,0.3617388256890075,IL,2023-10-24,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1
599,3.23010837436855,0.3540160713131315,IL,2023-10-25,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1
600,2.36892292623198,0.3810565070221465,IL,2023-10-26,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1
601,4.06679689360476,0.3957415135963105,IL,2023-10-27,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1
602,1.41279064408656,0.3158467926822415,IL,2023-10-28,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
603,2.39872695521178,0.474652455145759,IL,2023-10-29,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
604,3.54950147005381,0.256823746294781,IL,2023-10-30,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1
605,2.77160461959502,0.4627950445992805,IL,2023-10-31,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0
606,3.05420319567008,0.4075313378693025,IL,2023-11-01,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
607,2.57414446131353,0.3294910907699975,IL,2023-11-02,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0
608,1.66143872845152,0.2944303658056645,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0
609,2.02702579468856,0.4189879330527985,IL,2023-11-04,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1
610,3.74493458739207,0.4216306231128705,IL,2023-11-05,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
611,5.39165914449638,0.321704840822479,IL,2023-11-06,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
612,1.85938538017428,0.3379993601703255,IL,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
613,3.26619716685638,0.3816245807982975,IL,2023-11-08,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
614,2.71774080515577,0.4213811154630255,IL,2023-11-09,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
615,2.55150073090237,0.375692244954237,IL,2023-11-10,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
616,2.06860643873314,0.3698008314414715,IL,2023-11-11,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1
617,1.36526186358085,0.28909817825964,IL,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
618,4.61380226629297,0.3065877468080745,IL,2023-11-13,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
619,3.05139308664535,0.370624255069955,IL,2023-11-14,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
620,2.96799186342439,0.379010303849141,IL,2023-11-15,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1
621,3.14718796403775,0.3363763943275735,IL,2023-11-16,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0
622,3.7775405167587,0.364580224576765,IL,2023-11-17,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0
623,2.16427579002986,0.3990967875997205,IL,2023-11-18,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1
624,2.9218757846198,0.398929536620264,IL,2023-11-19,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
625,4.34369440947847,0.4156976797846635,IL,2023-11-20,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
626,3.80646900537766,0.453819169155254,IL,2023-11-21,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0
627,3.67828931643271,0.4019663721709,IL,2023-11-22,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1
628,1.21749285132331,0.3704390224871455,IL,2023-11-23,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
629,4.27854362643564,0.3656830122019095,IL,2023-11-24,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
630,8.1870816089187,0.4597815022193955,IL,2023-11-25,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
631,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.480393158386314,0.334113727973936,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
633,0.843188967840225,0.4214741213385285,IN,2023-10-17,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
634,0.670923984873962,0.372822796150161,IN,2023-10-18,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
635,0.364170162462276,0.2875237508858,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
636,0.734111500177511,0.51252349508354,IN,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
637,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,1.12789448264377,0.349292892097482,IN,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
639,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.306888882552778,0.2218837584756495,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
641,1.04240893623358,0.4487549239382685,IN,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
642,1.17271962111237,0.478422508430414,IN,2023-10-26,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
643,0.843033054964712,0.60046338186944,IN,2023-10-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
644,0.292236060265845,0.214092359669031,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
645,0.80821879400991,0.576462410554405,IN,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
646,1.19099114009439,0.370603099271141,IN,2023-10-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
647,0.539294021890597,0.3733263667484535,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,1.46748990438839,0.4528873977788085,IN,2023-11-01,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
649,0.88142205182776,0.622591370619435,IN,2023-11-02,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
650,0.285677248909238,0.2067418236128825,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
651,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,1.02116533739147,0.495519343434559,IN,2023-11-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
653,0.861422059823137,0.61664411070343506,IN,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
654,1.40896981020858,0.3809400246621345,IN,2023-11-07,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1
655,0.982107535602286,0.3917788498646465,IN,2023-11-08,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
656,0.908810595718078,0.304845165861807,IN,2023-11-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
657,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.822002580476924,0.4075089377069415,IN,2023-11-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
660,1.70284627719425,0.402780454621616,IN,2023-11-13,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1
661,1.12859661894725,0.4439282356827545,IN,2023-11-14,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
662,0.34374525383829,0.2371934789091335,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,0.782793242437627,0.539399465171385,IN,2023-11-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
664,0.393072216797732,0.254454967920075,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
665,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.674879739056111,0.453460888755001,IN,2023-11-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
667,0.862435725669651,0.599575792993,IN,2023-11-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
668,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0.736448459780287,0.4828219102669925,IN,2023-11-22,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,0.880106628404817,0.4147901315880255,IN,2023-11-23,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
671,1.69951026728374,0.51502403262909,IN,2023-11-24,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1
672,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.1762308270674,0.557418695389625,KS,2023-10-17,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
676,0.775581926920194,0.528455664594045,KS,2023-10-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
677,0.28585543976245,0.210120048713582,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
678,0.290699163646861,0.207784038471632,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
679,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.655851099475716,0.370324972016668,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
682,0.684097108391498,0.368552438324532,KS,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
683,0.674319679941767,0.3682956276004725,KS,2023-10-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
684,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.254050441408352,0.188619317077872,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.588559084656137,0.3993126140359205,KS,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
692,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1.67498809008973,0.402309310370875,KS,2023-11-06,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
696,1.38248490425896,0.368836286999096,KS,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
697,1.87121773313866,0.55652501544409,KS,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
698,0.798424304403412,0.57980073995097,KS,2023-11-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
699,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.629715471252833,0.4313988945015795,KS,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
703,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.54529821440942,0.325790286829786,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
705,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,0.773982607040346,0.566613232270835,KS,2023-11-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
708,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
