...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
234,0.348054206866073,0.1980239214590025,CO,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,0.853718488192757,0.198856916721451,CO,2024-06-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
236,0.696753860945565,0.535915924876845,CO,2024-06-06,0,1,1,1,1,1,1,0,0,1,1,1,1,1
237,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.14570328293473,0.3323317969808745,CO,2024-06-10,1,1,0,1,1,1,1,1,0,0,1,1,0,1
241,0.41803943583724,0.3709151724807495,CO,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,0.380735013503252,0.2105598173589065,CO,2024-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,0.764956699999211,0.57619416127876,CO,2024-06-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
244,0.785558383350107,0.580781469657855,CO,2024-06-14,0,1,1,1,1,1,1,0,1,0,1,1,1,1
245,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.398765571746182,0.223857363775727,CO,2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.816716704252808,0.59992085827755,CO,2024-06-19,0,1,1,1,1,1,1,1,1,1,1,1,1,1
250,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.738147382791842,0.481171580020078,CO,2024-06-21,1,1,1,1,1,0,1,1,0,1,1,1,0,1
252,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.553039074575147,0.361506058311251,CT,2024-05-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
255,0.267283082160984,0.2135792745680085,CT,2024-05-14,1,1,1,1,1,1,1,0,1,1,1,0,1,1
256,0.283772784011431,0.225182128052315,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.363193249898306,0.2733914669204285,CT,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.405195576568905,0.310511390723457,CT,2024-05-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1
264,0.419004240636306,0.3228852720215985,CT,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.441988223316499,0.335202815819085,CT,2024-05-24,1,1,1,1,1,1,1,0,1,1,1,0,1,1
266,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.640259968869433,0.393732253255575,CT,2024-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,0.398319076299777,0.2625318922735165,CT,2024-05-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1
272,0.557514678712624,0.4172839345814845,CT,2024-05-31,0,1,1,1,1,1,1,0,1,0,1,1,1,1
273,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.636596129331828,0.4683796878573035,CT,2024-06-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1
278,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.948776232097751,0.4141426009821015,CT,2024-06-07,1,1,1,1,1,0,1,0,0,0,1,0,0,1
280,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.52885080884847,0.4578037288914375,CT,2024-06-10,0,0,1,1,1,1,1,0,1,0,1,0,1,1
283,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.408743117157443,0.320411510105369,CT,2024-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
285,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,1.09409262779103,0.503046396698535,CT,2024-06-14,0,1,1,1,1,0,1,0,0,0,1,1,0,1
287,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.782727834902931,0.557461476043775,CT,2024-06-17,0,1,1,1,1,1,1,0,1,0,1,1,1,1
290,0.793626217163696,0.562843032833685,CT,2024-06-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
291,0.683085717224417,0.389045215531719,CT,2024-06-19,0,1,1,1,1,1,1,1,0,0,1,1,1,1
292,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.826436608208248,0.58173369096836,CT,2024-06-22,0,1,1,1,1,1,1,0,1,1,1,0,1,1
295,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.309374094141885,0.1831878702404415,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.316823138811393,0.1931027376087465,DC,2024-05-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
301,0.332374637243271,0.203261206622112,DC,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,0.757241670049033,0.4968455787364435,DC,2024-05-19,1,1,0,1,1,1,1,0,1,0,1,1,1,1
303,0.415342558862349,0.3551727715354795,DC,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.393419278794943,0.2349974901646745,DC,2024-05-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
305,0.387467405454145,0.245922427702827,DC,2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
306,0.411294938221765,0.256980408561237,DC,2024-05-23,1,1,1,1,1,1,1,0,1,1,1,1,0,1
307,0.429786911919639,0.2681460265347085,DC,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.437733335500961,0.2793932528899955,DC,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.360148561248725,0.31553574023713,DC,2024-05-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
310,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.647330335506898,0.395274330676062,DC,2024-05-31,1,1,0,1,1,1,1,0,1,0,1,1,1,1
315,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.2433651548208,0.3799727990126465,DC,2024-06-03,0,1,1,1,1,1,1,0,0,1,1,1,1,1
318,1.27013744052987,0.3906243994000285,DC,2024-06-04,0,1,1,1,1,1,1,0,1,1,1,1,0,1
319,0.316362784039927,0.2874433629562515,DC,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.682780115757115,0.459152982873773,DC,2024-06-11,0,1,1,1,1,1,1,0,1,1,1,1,0,1
326,0.828056695207937,0.3973317617318075,DC,2024-06-12,1,1,1,1,1,1,1,0,0,0,1,1,1,1
327,0.927829540418862,0.3534967616949145,DC,2024-06-13,1,1,1,1,1,1,1,1,0,0,1,0,0,1
328,0.856719007801745,0.3977973249327765,DC,2024-06-14,1,1,1,1,1,0,1,1,0,1,1,1,0,1
329,0.725230394546681,0.4925784206583235,DC,2024-06-15,0,1,1,1,1,1,1,0,1,1,1,1,0,1
330,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.85360901809758,0.406887151006705,DC,2024-06-17,0,1,1,1,1,1,1,0,0,1,1,1,1,1
332,0.337243463445777,0.3049944936893055,DC,2024-06-18,1,1,1,1,1,1,1,1,0,1,1,1,0,1
333,0.758332269153673,0.52145058751246,DC,2024-06-19,0,1,1,1,1,1,1,1,1,1,1,1,1,1
334,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.498265041828804,0.292435647628471,DC,2024-06-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
336,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.418131865758149,0.115771154274943,DE,2024-05-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
338,0.163500751209584,0.123835341382365,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.17189067216179,0.1322657498515125,DE,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,1.16958441306733,0.2389571649502285,DE,2024-05-16,1,0,1,1,1,1,1,0,0,0,1,1,0,1
342,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.815588888287466,0.3196510500594635,DE,2024-05-22,1,1,1,1,1,1,1,0,0,0,1,1,1,1
348,0.747076755513228,0.526076585821645,DE,2024-05-23,1,1,0,1,1,1,1,1,0,0,1,1,1,1
349,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.745695920994022,0.356966897469346,DE,2024-05-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1
352,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.443171778606335,0.2834745587952535,DE,2024-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,1.98425813283549,0.417578523701909,DE,2024-05-30,0,1,0,1,1,1,1,0,0,0,1,1,1,1
356,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,1.79487851406681,0.3777452800827075,DE,2024-06-05,0,1,1,1,1,1,1,0,1,0,1,1,1,1
362,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.82412468047571,0.484225139798633,DE,2024-06-07,1,1,1,1,1,0,1,0,1,0,1,1,1,1
364,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.550706456659041,0.393299704901869,DE,2024-06-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
367,0.543506568132729,0.3875970482469055,DE,2024-06-11,1,1,0,1,1,1,1,1,0,0,1,1,1,1
368,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,0.535355012869751,0.376593155685922,DE,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1.91785391895449,0.594684425603685,DE,2024-06-16,1,1,1,1,1,1,0,0,0,1,1,1,0,0
373,0.931969230427147,0.4375551114789785,DE,2024-06-17,1,1,1,1,1,1,0,1,1,1,1,0,1,0
374,0.627725264932793,0.384812172801764,DE,2024-06-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1
375,0.982500581603108,0.3258971812866895,DE,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,2.08387404098926,0.471945214935416,DE,2024-06-21,0,1,0,1,1,1,1,0,1,1,1,0,0,1
378,1.51483591551185,0.387204211996177,DE,2024-06-22,0,1,1,1,1,1,1,0,1,1,1,1,0,1
379,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.621930130838002,0.169815906532292,FL,2024-05-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
381,3.31372485196958,0.55081087746961,FL,2024-05-14,0,1,1,1,1,0,1,0,0,0,1,1,0,1
382,0.501245399884732,0.2633651573500875,FL,2024-05-15,1,1,1,1,1,1,1,0,0,1,0,1,1,1
383,0.276246975827804,0.20285494876246,FL,2024-05-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1
384,1.05547759332377,0.3747195143509175,FL,2024-05-17,1,1,1,1,1,0,1,1,0,0,1,1,1,1
385,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.39270651488602,0.30848109396699,FL,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,0.66022143970685,0.295718952531438,FL,2024-05-21,1,1,1,1,1,1,1,0,0,0,1,1,1,1
389,0.385461909198092,0.276963753795849,FL,2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
390,0.460699202095981,0.3476708511975055,FL,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
391,1.71141057829469,0.50979100754115,FL,2024-05-24,1,1,1,1,1,0,1,1,0,1,1,1,0,1
392,0.438055535805246,0.316428875162487,FL,2024-05-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1
393,1.07001486945545,0.3297101244983165,FL,2024-05-26,0,1,1,1,1,1,1,0,0,0,1,1,1,1
394,0.471560418854157,0.3429943148752385,FL,2024-05-27,1,1,1,1,1,1,1,0,0,1,1,1,1,1
395,0.83032169332109,0.58349857104167,FL,2024-05-28,1,1,1,1,1,0,1,1,1,0,1,1,0,1
396,2.25431898800024,0.3278253706870255,FL,2024-05-29,1,0,1,1,1,1,1,1,0,0,1,1,1,1
397,0.923613811278142,0.4441021811779765,FL,2024-05-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1
398,2.91898544831677,0.423812628094465,FL,2024-05-31,1,1,0,1,0,1,0,0,0,0,1,0,0,0
399,1.65729183608946,0.577752080499605,FL,2024-06-01,1,1,1,1,1,0,1,1,0,0,1,1,0,1
400,2.50637853719296,0.361304724033348,FL,2024-06-02,1,0,0,1,1,1,1,0,0,0,1,0,0,1
401,1.395091366459,0.373855013015709,FL,2024-06-03,0,1,1,1,1,1,1,0,0,1,1,1,1,1
402,1.63765895368361,0.3963846775887345,FL,2024-06-04,1,0,1,1,1,0,1,0,0,0,1,1,0,1
403,4.31401837409161,0.483577935080082,FL,2024-06-05,1,0,0,1,1,0,1,0,0,0,1,1,0,1
404,0.947587382332196,0.3249795318405115,FL,2024-06-06,1,1,1,1,1,1,1,0,0,0,1,1,1,1
405,1.21761853738271,0.348019086172568,FL,2024-06-07,1,1,1,1,1,1,1,0,1,0,1,1,1,1
406,2.50616136850317,0.402134110289496,FL,2024-06-08,0,0,0,1,1,1,1,0,1,0,1,1,0,1
407,2.1008618146059,0.40632823311243,FL,2024-06-09,0,1,1,1,1,1,1,0,0,0,1,1,0,1
408,3.1013233859076,0.411624280355553,FL,2024-06-10,1,1,0,1,1,1,0,0,0,0,1,0,1,0
409,1.96235853654412,0.44219426262676,FL,2024-06-11,0,1,0,1,1,1,1,0,0,0,1,1,1,1
410,2.33813987961262,0.349430973855592,FL,2024-06-12,1,0,1,1,1,1,1,1,0,0,1,1,0,1
411,3.96402010970443,0.4403772895042895,FL,2024-06-13,0,1,0,1,1,0,1,0,0,0,1,0,0,1
412,3.80102084005,0.443632053231926,FL,2024-06-14,0,1,0,1,1,0,1,0,0,0,1,1,0,1
413,0.843347183233115,0.4596825143028995,FL,2024-06-15,0,1,1,1,1,1,1,0,0,0,1,1,1,1
414,0.864796252525922,0.237815483950274,FL,2024-06-16,1,1,0,1,1,1,1,1,1,0,1,1,0,1
415,10.535736567203701,0.507366183306605,FL,2024-06-17,0,0,0,1,1,0,1,0,0,0,1,0,0,1
416,7.51139935158058,0.535132733059665,FL,2024-06-18,0,0,0,1,1,0,0,0,0,0,1,1,0,0
417,8.16569404388554,0.502935939835955,FL,2024-06-19,0,1,0,1,1,0,1,0,0,0,1,1,0,1
418,7.28153075604356,0.52240322776142,FL,2024-06-20,0,1,0,1,1,0,1,0,0,0,0,1,0,1
419,3.80199022703326,0.4362874736263025,FL,2024-06-21,0,0,0,1,1,1,1,0,0,0,1,0,1,1
420,3.53615999565186,0.51159481557858,FL,2024-06-22,0,1,0,1,1,0,1,0,1,0,1,1,0,1
421,0.942528282339493,0.68477126715054,GA,2024-05-12,1,1,1,1,1,0,1,0,1,1,1,1,0,1
422,1.25447528950503,0.120451508824182,GA,2024-05-13,0,1,1,1,1,1,1,0,1,1,0,1,1,1
423,0.703824688347822,0.53087606302913,GA,2024-05-14,1,0,1,1,1,1,1,0,0,1,1,1,1,1
424,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,0.542635491099932,0.252254158522834,GA,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
426,0.922521697651968,0.3676684192980815,GA,2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
427,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,0.287511540401574,0.1803746622930285,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,0.775685923972963,0.440449012856871,GA,2024-05-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
430,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.340494287836081,0.2158200314294785,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,0.425525253336472,0.2924368654533205,GA,2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
434,0.379616455443895,0.254212200787734,GA,2024-05-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1
435,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.477121757121484,0.322504246203179,GA,2024-05-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1
440,0.538008781886259,0.3494429235656155,GA,2024-05-31,1,1,1,1,1,1,1,1,0,0,1,1,1,1
441,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,1.96280554818328,0.43910237743761,GA,2024-06-03,1,0,0,1,1,1,1,0,0,1,1,1,0,1
444,1.0881797563259,0.54416827162324,GA,2024-06-04,1,1,1,1,1,1,0,1,0,0,1,1,1,0
445,0.522411352850538,0.353258217801757,GA,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
446,0.308954242421359,0.2041329355037955,GA,2024-06-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1
447,1.20423014320391,0.4610984390211245,GA,2024-06-07,1,1,1,0,1,1,1,1,0,0,0,1,0,1
448,0.526306423316264,0.3175306155872645,GA,2024-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,0.723766587009456,0.1817803723922535,GA,2024-06-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1
450,1.14614884433081,0.5047157354279,GA,2024-06-10,1,1,0,1,1,0,1,1,0,0,1,1,1,1
451,3.03424188687397,0.4081226356150025,GA,2024-06-11,0,1,0,1,1,1,1,0,0,0,1,1,0,1
452,1.37918104046779,0.406353700875843,GA,2024-06-12,1,1,1,1,1,1,0,0,0,0,1,0,0,0
453,0.719527762175624,0.508239402148795,GA,2024-06-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
454,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,1.51770475943161,0.51293550133327,GA,2024-06-15,1,0,0,1,1,0,1,1,0,0,1,1,0,1
456,1.13519331650096,0.470461111210101,GA,2024-06-16,1,1,1,1,1,1,0,1,1,0,1,0,0,0
457,1.51331991145855,0.4230757986492255,GA,2024-06-17,0,1,1,1,1,1,0,0,0,0,1,1,1,0
458,1.38110688531401,0.419069085358098,GA,2024-06-18,0,1,1,1,1,1,1,0,1,1,1,0,0,1
459,2.51994015614386,0.50571764530006,GA,2024-06-19,0,1,0,1,1,1,0,0,1,0,1,1,0,0
460,2.13416627383394,0.372118277944759,GA,2024-06-20,1,0,1,1,1,1,1,0,0,1,1,0,1,1
461,2.32540203900694,0.512567898209085,GA,2024-06-21,0,1,0,0,1,1,1,0,0,0,0,1,1,1
462,1.13595745942011,0.381645705628454,GA,2024-06-22,1,1,1,1,1,1,0,0,0,0,1,1,1,0
463,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
