"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24E_50_CI","recombinant_50_CI","X24G_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24E_95_CI","recombinant_95_CI","X24G_95_CI","X24D_95_CI","other_95_CI"
"544",1.63979878058056,0.44390110463689,"IA",2024-08-15,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1
"545",1.83355623225794,0.386140514414707,"IA",2024-08-16,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
"546",1.36062182921238,0.41173809386842,"IA",2024-08-17,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
"547",NA,NA,"ID",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2.96331435322373,0.389487632152967,"IL",2024-07-07,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
"590",2.33651286194419,0.376467780237866,"IL",2024-07-08,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
"591",3.43104250655998,0.410585001672775,"IL",2024-07-09,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
"592",1.66163126555013,0.394517045038214,"IL",2024-07-10,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"593",2.57246807144353,0.410846555930386,"IL",2024-07-11,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1
"594",1.64434998009881,0.412642956792126,"IL",2024-07-12,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
"595",2.40191449758402,0.392860221822915,"IL",2024-07-13,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"596",2.26558133716947,0.397271198193259,"IL",2024-07-14,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1
"597",3.91918049331836,0.398380832044829,"IL",2024-07-15,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"598",1.3760501590237,0.391803142117436,"IL",2024-07-16,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"599",3.3737585267527,0.438579592482024,"IL",2024-07-17,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
"600",0.67629008772748,0.384615632308762,"IL",2024-07-18,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"601",1.86492700999818,0.398160892163074,"IL",2024-07-19,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
"602",1.03919430429426,0.39380413602696,"IL",2024-07-20,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"603",1.80864357740155,0.406157546587398,"IL",2024-07-21,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
"604",2.65366311374246,0.416912164476224,"IL",2024-07-22,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1
"605",2.06737718552489,0.387446040586511,"IL",2024-07-23,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"606",1.19191122363482,0.396300894154723,"IL",2024-07-24,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"607",1.68488836634035,0.403567972437182,"IL",2024-07-25,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
"608",1.61166133599338,0.404094411811576,"IL",2024-07-26,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"609",3.55907691058546,0.403831362206807,"IL",2024-07-27,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
"610",1.33979523629073,0.399993882036219,"IL",2024-07-28,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"611",2.97696129798976,0.419765578792722,"IL",2024-07-29,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
"612",1.79492029187235,0.399001042068538,"IL",2024-07-30,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"613",2.60310379943731,0.410408312674811,"IL",2024-07-31,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
"614",2.59522099456868,0.406476632098863,"IL",2024-08-01,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"615",2.57642368091021,0.423280361115545,"IL",2024-08-02,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
"616",1.46478977934033,0.415414307061639,"IL",2024-08-03,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
"617",0.810114962767775,0.414680641498405,"IL",2024-08-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"618",3.49405863092166,0.404926264437504,"IL",2024-08-05,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
"619",3.95147875491443,0.411499157768425,"IL",2024-08-06,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
"620",3.38112480517386,0.409376409425688,"IL",2024-08-07,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
"621",2.90669177951667,0.405083974952582,"IL",2024-08-08,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1
"622",1.96233356896828,0.405791245062504,"IL",2024-08-09,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"623",1.78385319020045,0.4073385023788,"IL",2024-08-10,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
"624",1.68908012188154,0.3853743231663,"IL",2024-08-11,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"625",4.01986356486266,0.407478559910619,"IL",2024-08-12,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"626",5.53586460956526,0.416052971690895,"IL",2024-08-13,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0
"627",2.8792023700713,0.406042591979972,"IL",2024-08-14,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
"628",3.45501437579702,0.41267067826744,"IL",2024-08-15,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
"629",2.73319253972267,0.409144688249613,"IL",2024-08-16,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
"630",2.13197878474337,0.420121981869667,"IL",2024-08-17,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1
"631",NA,NA,"IN",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.70588722318775,0.414080141841963,"IN",2024-07-08,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"633",NA,NA,"IN",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",NA,NA,"IN",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",NA,NA,"IN",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",0.547999241915868,0.391502049025121,"IN",2024-07-15,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"640",NA,NA,"IN",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",NA,NA,"IN",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,"IN",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",NA,NA,"IN",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",NA,NA,"IN",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",NA,NA,"IN",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",0.557608031116635,0.367642921003538,"IN",2024-07-22,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"647",NA,NA,"IN",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",1.17440310810271,0.370620043488833,"IN",2024-07-24,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"649",1.20628456153661,0.372018315764601,"IN",2024-07-25,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"650",0.738472645873428,0.414660008314281,"IN",2024-07-26,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"651",NA,NA,"IN",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.641950992590875,0.427729867787374,"IN",2024-07-29,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"654",0.709106865663662,0.410249203679422,"IN",2024-07-30,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"655",0.555041417356768,0.379267132194937,"IN",2024-07-31,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"656",0.779489625881862,0.403350410337582,"IN",2024-08-01,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"657",0.703658204695716,0.409891090208613,"IN",2024-08-02,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"658",NA,NA,"IN",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",NA,NA,"IN",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",0.752928481081713,0.40490729176435,"IN",2024-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"661",0.770482079153504,0.405338992947375,"IN",2024-08-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"662",1.1670311904433,0.385730468754128,"IN",2024-08-07,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"663",NA,NA,"IN",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",0.767181795258881,0.405112011675867,"IN",2024-08-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"665",NA,NA,"IN",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",0.715340778932111,0.410987688888159,"IN",2024-08-12,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"668",0.698317524367603,0.381352198198542,"IN",2024-08-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"669",NA,NA,"IN",2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",NA,NA,"IN",2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",0.639761705142246,0.42837441703854,"IN",2024-08-16,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"672",NA,NA,"IN",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.866544743802067,0.460679103301589,"KS",2024-07-08,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"675",NA,NA,"KS",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",NA,NA,"KS",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",NA,NA,"KS",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0.593747537436905,0.39484254749073,"KS",2024-07-23,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"690",NA,NA,"KS",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",0.543573333292345,0.430569499706487,"KS",2024-07-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"696",NA,NA,"KS",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",0.482627036149992,0.290796459878751,"KS",2024-07-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"698",NA,NA,"KS",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.468477193062364,0.291338090817311,"KS",2024-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"704",NA,NA,"KS",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",1.09569731104854,0.290935032141007,"KS",2024-08-08,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"706",0.57465742212731,0.395861933694885,"KS",2024-08-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"707",NA,NA,"KS",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",0.631633894526897,0.46510907563501,"KS",2024-08-13,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"711",0.571427627057847,0.431195417156564,"KS",2024-08-14,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
"712",NA,NA,"KS",2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",0.611190433393932,0.465879655541806,"KS",2024-08-16,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"714",NA,NA,"KS",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",1.49863586656454,0.364857963913283,"KY",2024-07-08,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
"717",0.563729341352126,0.394985907305623,"KY",2024-07-09,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"718",NA,NA,"KY",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0.484005597370075,0.371192476054647,"KY",2024-07-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"720",NA,NA,"KY",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.681327817597734,0.48296577092346,"KY",2024-07-15,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"724",NA,NA,"KY",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",NA,NA,"KY",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",NA,NA,"KY",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,"KY",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",NA,NA,"KY",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",0.705914528041239,0.374466452388525,"KY",2024-07-23,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
"732",0.688690892228432,0.471781113658459,"KY",2024-07-24,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"733",0.479273652933238,0.355421701729952,"KY",2024-07-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"734",0.690257930932004,0.376134766352911,"KY",2024-07-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"735",NA,NA,"KY",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.592560093018955,0.395951576723852,"KY",2024-07-29,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"738",0.849171463230212,0.601107455464704,"KY",2024-07-30,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"739",0.609379730903605,0.455199675258975,"KY",2024-07-31,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"740",NA,NA,"KY",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",0.529056332067446,0.365890054424904,"KY",2024-08-06,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"746",0.604589252165627,0.458328484124604,"KY",2024-08-07,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"747",NA,NA,"KY",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",0.870616053515889,0.465464531264518,"KY",2024-08-09,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"749",NA,NA,"KY",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",1.10721435621487,0.331474025603386,"KY",2024-08-12,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"752",NA,NA,"KY",2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",1.39758753075719,0.475466580747754,"KY",2024-08-14,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"754",0.60994009888758,0.460929658480316,"KY",2024-08-15,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
