"","es_score","brier_score","location","target_date","X22D_50_CI","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","X23G_50_CI","other_50_CI","X22D_95_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","X23G_95_CI","other_95_CI"
"533",0.503647464153143,0.202503879635603,"IA",2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"534",0.907713130433839,0.674314587517757,"IA",2023-05-22,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"535",NA,NA,"IA",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",0.465048350312621,0.0841320920321734,"IA",2023-05-24,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"537",0.429547310741848,0.326729296910827,"IA",2023-05-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"538",NA,NA,"IA",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",NA,NA,"IA",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",1.32307981289687,0.541116521593775,"IA",2023-05-28,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"541",NA,NA,"IA",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",0.813141275386322,0.585172017874034,"IA",2023-05-30,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"543",0.811865216343838,0.576631138916022,"IA",2023-05-31,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"544",0.257874121330862,0.130427533460752,"IA",2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"545",0.717184790044214,0.357666935695727,"IA",2023-06-02,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"546",0.291749584916236,0.144907768378986,"IA",2023-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"547",0.00765578853302241,0.00462522923432894,"ID",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"548",NA,NA,"ID",2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",0.00634831981400451,0.00479846333779053,"ID",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"550",NA,NA,"ID",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",0.0278449669316652,0.00582015695931726,"ID",2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"559",NA,NA,"ID",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.967787696415068,0.214611082703699,"IL",2023-04-23,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"590",2.59642601822322,0.0772186615532403,"IL",2023-04-24,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"591",1.79336683026648,0.218012530313443,"IL",2023-04-25,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1
"592",1.35742727282429,0.190944278620338,"IL",2023-04-26,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"593",4.44100920491269,0.29934660653735,"IL",2023-04-27,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
"594",1.01376608754199,0.185930001966623,"IL",2023-04-28,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"595",1.32855227785207,0.240465924502819,"IL",2023-04-29,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"596",1.66946128497534,0.105344674755707,"IL",2023-04-30,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"597",1.74427820300356,0.182486246107582,"IL",2023-05-01,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"598",2.09978638389085,0.228368138335364,"IL",2023-05-02,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"599",2.0936043134798,0.121000700575744,"IL",2023-05-03,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
"600",1.29612961685997,0.17841176077382,"IL",2023-05-04,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"601",3.41116548586523,0.0971480638509358,"IL",2023-05-05,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
"602",1.08882877143382,0.215832255048236,"IL",2023-05-06,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"603",0.967196642936056,0.0460009847644777,"IL",2023-05-07,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"604",2.03645033113725,0.101700027741186,"IL",2023-05-08,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
"605",2.17311709680045,0.220137565115019,"IL",2023-05-09,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0
"606",2.13383463076696,0.20465572910227,"IL",2023-05-10,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
"607",1.02078264171436,0.220407801480871,"IL",2023-05-11,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"608",1.51302451284704,0.322029271132277,"IL",2023-05-12,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
"609",0.533372478989944,0.202548689333086,"IL",2023-05-13,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
"610",0.567056222969846,0.212592916024485,"IL",2023-05-14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"611",1.07756410847012,0.273019993710665,"IL",2023-05-15,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"612",1.7883183098981,0.454866301632835,"IL",2023-05-16,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
"613",1.31168960308138,0.327565684806985,"IL",2023-05-17,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"614",0.960916780691218,0.280333696936451,"IL",2023-05-18,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"615",3.28495848279608,0.426498969525595,"IL",2023-05-19,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1
"616",0.843604406598244,0.316632937841279,"IL",2023-05-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
"617",0.63707280326113,0.225670258871913,"IL",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"618",2.04798138175966,0.152310542544262,"IL",2023-05-22,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
"619",1.55897453175341,0.280386588196542,"IL",2023-05-23,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1
"620",1.8031871483301,0.324691359631888,"IL",2023-05-24,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"621",1.12083152923121,0.119433065304068,"IL",2023-05-25,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"622",0.710469426205137,0.216288492176071,"IL",2023-05-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"623",0.534902871829094,0.13274689373165,"IL",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"624",0.51185202445199,0.302835115952055,"IL",2023-05-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"625",0.866500415763832,0.620946289129069,"IL",2023-05-29,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"626",0.961328737842317,0.271666609931765,"IL",2023-05-30,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
"627",0.866090712235436,0.315960618329614,"IL",2023-05-31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"628",0.761508187756515,0.376113742936617,"IL",2023-06-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"629",1.27999110685974,0.399419725770851,"IL",2023-06-02,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"630",0.866436032527148,0.386678759031682,"IL",2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"631",NA,NA,"IN",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.649901985850006,0.210516991408578,"IN",2023-04-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"633",0.869046905568281,0.288700214146689,"IN",2023-04-25,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"634",0.656684754488705,0.176734827106906,"IN",2023-04-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"635",0.449896639911473,0.01909164364086,"IN",2023-04-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"636",0.0332979552459612,0.0200079544430468,"IN",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"637",NA,NA,"IN",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",0.0351449464408812,0.0220058641971,"IN",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"639",0.737211178539678,0.278074617080303,"IN",2023-05-01,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"640",0.781512289711159,0.218802933805771,"IN",2023-05-02,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"641",NA,NA,"IN",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",0.637571594907633,0.264335260510416,"IN",2023-05-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"643",1.39082092368505,0.516564041824599,"IN",2023-05-05,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
"644",0.614936160701228,0.262252927473371,"IN",2023-05-06,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"645",0.156349395682027,0.031153448306786,"IN",2023-05-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"646",1.3246871161605,0.305725971518565,"IN",2023-05-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"647",0.85888895122905,0.400438083890422,"IN",2023-05-09,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"648",0.359860633269917,0.0364096268434125,"IN",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"649",0.0645871898671642,0.038387675935407,"IN",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"650",0.0702296898452002,0.0404919528127394,"IN",2023-05-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"651",0.0661541243513178,0.0427311251216475,"IN",2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"652",0.0748751268358483,0.045114326103204,"IN",2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"653",NA,NA,"IN",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",1.01268340083307,0.733243435825807,"IN",2023-05-16,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"655",0.0910806141786962,0.0532256253867645,"IN",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"656",0.090000437860545,0.0562840908205617,"IN",2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"657",0.0959587882954494,0.0595374610629678,"IN",2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"658",1.39761105233697,0.372147846781476,"IN",2023-05-20,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0
"659",0.617947908390492,0.205111558330652,"IN",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"660",0.972065348826548,0.699050908747528,"IN",2023-05-22,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"661",NA,NA,"IN",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",NA,NA,"IN",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",NA,NA,"IN",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",0.816335008036252,0.578370464446667,"IN",2023-05-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"665",NA,NA,"IN",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.691547512429705,0.224253034678316,"IN",2023-05-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"667",NA,NA,"IN",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",0.9010227547611,0.63293858271041,"IN",2023-05-30,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"669",0.848921121911324,0.343112631428919,"IN",2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"670",0.181826342658643,0.123341968613395,"IN",2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"671",0.682815423905859,0.355575940917625,"IN",2023-06-02,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"672",0.705071345872124,0.550424198239615,"IN",2023-06-03,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"673",NA,NA,"KS",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.0438569969517449,0.0281006866971402,"KS",2023-04-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"675",0.0485302515224064,0.0298138221015421,"KS",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"676",0.155795478043384,0.0316474823829935,"KS",2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"677",NA,NA,"KS",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",0.0572535733165756,0.0357112275729683,"KS",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"679",NA,NA,"KS",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",1.06195272045538,0.778719989744232,"KS",2023-04-30,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"681",0.895035851402063,0.65953208230905,"KS",2023-05-01,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"682",NA,NA,"KS",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",0.862202040976082,0.629527869033548,"KS",2023-05-04,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"685",NA,NA,"KS",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",0.974769636299057,0.70639151897506,"KS",2023-05-06,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"687",NA,NA,"KS",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.518996074545901,0.326235558799607,"KS",2023-05-08,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"689",0.108930534917024,0.0712296707211943,"KS",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"690",0.123642584457057,0.0759410294687,"KS",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"691",NA,NA,"KS",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",0.876192134464462,0.636842439383259,"KS",2023-05-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"697",NA,NA,"KS",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.540473970918098,0.394574031374359,"KS",2023-05-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"704",NA,NA,"KS",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",0.272247127320607,0.18958699638207,"KS",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"706",NA,NA,"KS",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",0.795403148229552,0.563762995889125,"KS",2023-05-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"711",NA,NA,"KS",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.0157381887279018,0.014010983718885,"KY",2023-04-24,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"717",0.0164697472601632,0.0140735385398768,"KY",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"718",0.202019026539466,0.0141289383462026,"KY",2023-04-26,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"719",0.0175689588921029,0.0141770460451841,"KY",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"720",0.0201703623091442,0.0142177901649833,"KY",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"721",NA,NA,"KY",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",0.132826604711203,0.0142772231359298,"KY",2023-04-30,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"723",0.823804729858597,0.28041236159454,"KY",2023-05-01,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"724",0.28513566542899,0.0143079278116517,"KY",2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"725",NA,NA,"KY",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",0.84041748858081,0.279971002322599,"KY",2023-05-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"727",0.952244120096403,0.417895465740421,"KY",2023-05-05,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"728",NA,NA,"KY",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.8235289964771,0.279567382115788,"KY",2023-05-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"731",2.23639744494348,0.822736126009587,"KY",2023-05-09,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"732",0.0212259595942541,0.014188419000858,"KY",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"733",1.16209809017856,0.809807441896776,"KY",2023-05-11,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"734",1.15849635693497,0.823958839611019,"KY",2023-05-12,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"735",NA,NA,"KY",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",1.15743600789037,0.82532880477579,"KY",2023-05-15,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"738",NA,NA,"KY",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",NA,NA,"KY",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",NA,NA,"KY",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",0.0747253132412654,0.0137370865973913,"KY",2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"745",1.13699666210921,0.809119005288165,"KY",2023-05-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
