"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24G_50_CI","X24E_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24G_95_CI","X24E_95_CI","other_95_CI"
"228",0.370804306983171,0.252812664521713,"CO",2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"229",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",0.780565403472395,0.551959611106157,"CO",2024-06-21,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"231",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0.877011182051802,0.480118239092528,"CO",2024-06-25,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"235",0.984364670951312,0.450224639096731,"CO",2024-06-26,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"236",0.632471844244358,0.419121529812894,"CO",2024-06-27,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"237",0.537637214181116,0.382926685473121,"CO",2024-06-28,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"238",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.506152973630599,0.383416210363387,"CO",2024-07-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"241",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",0.64461749214224,0.431883461183344,"CO",2024-07-05,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"245",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.633832671247943,0.43732855503203,"CO",2024-07-08,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"248",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.645683186915535,0.441132373287746,"CO",2024-07-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"250",0.87283566101426,0.480015236150099,"CO",2024-07-11,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"251",0.737807575674015,0.574415631345265,"CO",2024-07-12,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"252",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.338550536158534,0.266423010082061,"CT",2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"257",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",0.7430180873836,0.379556673804695,"CT",2024-06-07,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"259",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,"CT",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",1.01593966749696,0.39376163486616,"CT",2024-06-10,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"262",NA,NA,"CT",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.629555000424469,0.46890164927525,"CT",2024-06-12,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"264",NA,NA,"CT",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",0.802227384761037,0.41511394371387,"CT",2024-06-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"266",NA,NA,"CT",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.376127222968355,0.31083121179439,"CT",2024-06-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"269",0.382710698245914,0.314069810729112,"CT",2024-06-18,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"270",0.53473891858765,0.371671881898162,"CT",2024-06-19,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"271",NA,NA,"CT",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",0.415454932409863,0.325723421549163,"CT",2024-06-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"274",NA,NA,"CT",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",0.939553711669277,0.330612063770209,"CT",2024-06-24,0,1,1,1,1,1,1,0,1,0,1,1,0,1
"276",0.820045142392736,0.371148563104702,"CT",2024-06-25,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"277",NA,NA,"CT",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2.07804920309601,0.336575366466488,"CT",2024-06-27,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"279",0.813336354917522,0.433010020669526,"CT",2024-06-28,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"280",NA,NA,"CT",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",0.779960613191604,0.338790652405283,"CT",2024-06-30,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"282",0.954612084031951,0.341819729942798,"CT",2024-07-01,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"283",0.806625386404933,0.43534429998498,"CT",2024-07-02,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"284",0.970709548034885,0.421557639051625,"CT",2024-07-03,1,1,1,1,0,1,1,0,0,0,1,1,0,1
"285",0.760669936012308,0.527951703518652,"CT",2024-07-04,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"286",0.4834058434875,0.334572653921834,"CT",2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"287",0.814055638999308,0.435985680915349,"CT",2024-07-06,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"288",NA,NA,"CT",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",1.53803201834824,0.462473154025377,"CT",2024-07-09,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"291",0.970262438026311,0.496726748826604,"CT",2024-07-10,1,1,1,1,0,1,1,1,0,0,1,0,1,1
"292",NA,NA,"CT",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",0.612498354596797,0.464985359666295,"CT",2024-07-12,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"294",NA,NA,"CT",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",0.637845366128112,0.130064346897175,"DC",2024-06-03,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"297",0.642492372991472,0.130594458469247,"DC",2024-06-04,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"298",0.606480946445265,0.489435403261185,"DC",2024-06-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"299",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",0.257392779605828,0.133511630254466,"DC",2024-06-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"305",0.5696840742268,0.335842717811992,"DC",2024-06-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"306",1.10260316388458,0.425701776298896,"DC",2024-06-13,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"307",1.09558187179295,0.567026064909725,"DC",2024-06-14,1,1,1,1,0,1,1,1,0,0,1,0,1,1
"308",0.247096880606321,0.134990143116593,"DC",2024-06-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"309",NA,NA,"DC",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",0.547434476001123,0.334292811326499,"DC",2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"311",0.620898457722241,0.499397100093272,"DC",2024-06-18,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"312",0.2670906076832,0.136752501134801,"DC",2024-06-19,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"313",NA,NA,"DC",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.662289462277718,0.529183935032035,"DC",2024-06-21,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"315",NA,NA,"DC",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",1.30509403454622,0.504139459262627,"DC",2024-06-24,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"318",NA,NA,"DC",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",0.662638758883191,0.523743219091129,"DC",2024-06-27,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"321",NA,NA,"DC",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",0.50898036440207,0.326734482865974,"DC",2024-06-30,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"324",0.507008104155665,0.32759983303018,"DC",2024-07-01,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"325",0.783283988550099,0.569903597302946,"DC",2024-07-02,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"326",0.790233844113965,0.56421234975007,"DC",2024-07-03,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"327",0.829767180161732,0.5735215376541,"DC",2024-07-04,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"328",NA,NA,"DC",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.499295856914328,0.338282794178419,"DC",2024-07-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"335",0.923395875441134,0.299693540628816,"DC",2024-07-12,1,1,1,1,0,1,1,1,1,1,1,0,0,1
"336",0.772178720981325,0.50370229940451,"DC",2024-07-13,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"337",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",1.11876487334215,0.177176682813597,"DE",2024-06-05,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"341",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",0.70457245685902,0.374173574638868,"DE",2024-06-07,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"343",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",0.60722639254849,0.45310001802312,"DE",2024-06-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"346",0.594680833325346,0.450076620694005,"DE",2024-06-11,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"347",NA,NA,"DE",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",0.616195957228328,0.444419348625569,"DE",2024-06-13,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"349",NA,NA,"DE",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",1.53265458376554,0.471379313452033,"DE",2024-06-16,1,1,1,1,1,0,1,0,1,0,1,1,0,1
"352",1.05422743342263,0.519739710268496,"DE",2024-06-17,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"353",0.971225333694967,0.491648147385638,"DE",2024-06-18,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"354",1.10363643011444,0.363883733187768,"DE",2024-06-19,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"355",NA,NA,"DE",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",1.04617975011532,0.32523492457008,"DE",2024-06-21,1,1,1,1,1,1,1,0,0,0,1,0,0,0
"357",1.08193309810876,0.328743330916681,"DE",2024-06-22,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"358",0.956183033491138,0.327396131816976,"DE",2024-06-23,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"359",0.975959798562884,0.49583016578502,"DE",2024-06-24,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"360",2.13259870813208,0.438589737080217,"DE",2024-06-25,0,0,1,1,1,1,1,0,0,1,1,1,0,1
"361",1.49868649786967,0.457781201688275,"DE",2024-06-26,0,0,1,1,1,1,1,0,0,1,1,0,0,1
"362",1.22971614908331,0.420902341131084,"DE",2024-06-27,1,1,0,1,1,1,1,1,0,0,1,1,0,1
"363",1.3887282267342,0.428141819025422,"DE",2024-06-28,1,1,1,1,0,1,1,1,0,1,1,0,0,1
"364",0.342507590658408,0.233047739350003,"DE",2024-06-29,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"365",0.815375013516753,0.400931872582919,"DE",2024-06-30,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"366",1.78874616774657,0.426474800356563,"DE",2024-07-01,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"367",0.786967339148511,0.429102003775928,"DE",2024-07-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"368",1.1189528656526,0.290064968760541,"DE",2024-07-03,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"369",NA,NA,"DE",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",1.74128256697216,0.383784072064352,"DE",2024-07-06,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"372",2.25434195866908,0.450526407137825,"DE",2024-07-07,1,1,1,1,0,1,1,1,0,0,1,0,0,0
"373",1.75158296648755,0.442482744533307,"DE",2024-07-08,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"374",1.36152207951437,0.430281884980657,"DE",2024-07-09,1,1,1,1,0,1,1,1,1,0,1,0,0,1
"375",0.907723385476104,0.444217418403231,"DE",2024-07-10,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"376",0.570466753407524,0.346930189515182,"DE",2024-07-11,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"377",0.925257743955815,0.325406441462241,"DE",2024-07-12,1,1,1,1,1,1,1,0,0,1,1,0,0,1
"378",1.83876008184531,0.410167764192822,"DE",2024-07-13,1,1,1,1,1,0,1,1,0,0,1,0,0,1
"379",2.3104031693762,0.329528358928656,"FL",2024-06-02,1,0,0,1,1,1,1,0,0,0,1,0,1,1
"380",1.02252266077504,0.356981214158911,"FL",2024-06-03,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"381",1.4716581300202,0.39337435972051,"FL",2024-06-04,1,1,1,1,1,1,1,0,0,0,0,0,1,1
"382",3.17176597278847,0.416042158788626,"FL",2024-06-05,1,0,1,1,0,1,1,1,0,0,0,0,1,1
"383",1.07715920539632,0.359490725146621,"FL",2024-06-06,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"384",1.45557236550482,0.349437379450621,"FL",2024-06-07,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"385",1.94302966790165,0.334072315455237,"FL",2024-06-08,1,0,0,1,1,1,1,0,0,0,1,0,1,1
"386",1.07812438086419,0.356343845058833,"FL",2024-06-09,1,1,1,1,1,1,1,1,0,0,1,0,1,1
"387",2.17266688873587,0.385506505306365,"FL",2024-06-10,1,1,1,1,1,0,1,0,0,0,0,1,0,1
"388",1.31699503984034,0.364195377822425,"FL",2024-06-11,1,0,0,1,1,1,1,0,0,0,0,0,1,1
"389",3.02010534845018,0.363819113820563,"FL",2024-06-12,0,0,1,1,1,1,1,0,0,1,0,0,1,0
"390",1.79779449218025,0.380338078753445,"FL",2024-06-13,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"391",2.24034228983128,0.395317817311486,"FL",2024-06-14,1,1,1,1,0,1,1,0,0,0,1,0,1,1
"392",0.552148868024157,0.34656594412401,"FL",2024-06-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"393",1.60628059549188,0.355829095556235,"FL",2024-06-16,1,1,0,1,1,1,1,0,1,0,1,1,0,1
"394",5.79578448324473,0.393146652258033,"FL",2024-06-17,0,0,1,1,0,1,1,0,0,1,0,0,0,0
"395",3.79580685138355,0.403477183984608,"FL",2024-06-18,0,0,0,1,0,1,1,1,0,0,1,0,0,1
"396",4.00601468138261,0.388526745670021,"FL",2024-06-19,0,1,0,1,0,1,1,0,0,0,1,0,1,1
"397",3.50740399282528,0.380933875278053,"FL",2024-06-20,0,1,0,1,1,1,1,0,0,1,1,0,0,1
"398",1.98485388171107,0.363813731786001,"FL",2024-06-21,1,0,1,1,1,1,1,1,0,0,1,0,0,1
"399",2.29130533244661,0.407539005839704,"FL",2024-06-22,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"400",2.12398464985836,0.371314719367401,"FL",2024-06-23,0,1,1,1,1,1,1,0,1,0,1,0,0,1
"401",5.17008107368929,0.414673830565791,"FL",2024-06-24,1,1,0,1,0,0,1,0,0,0,0,0,0,1
"402",2.78064575321614,0.394038127731147,"FL",2024-06-25,1,1,0,1,1,1,1,1,0,0,1,0,0,1
"403",7.63022952592825,0.398774300215945,"FL",2024-06-26,0,0,1,1,0,1,1,0,0,0,1,0,0,1
"404",5.84954373831167,0.400431682720218,"FL",2024-06-27,0,0,1,1,1,1,1,0,0,1,0,0,0,1
"405",6.77995651627797,0.402811557043837,"FL",2024-06-28,1,1,0,1,0,1,1,0,1,0,1,0,0,1
"406",1.92852624538143,0.42891996508538,"FL",2024-06-29,0,1,0,1,1,0,1,0,0,1,1,0,1,1
"407",4.35993825203027,0.383611436636179,"FL",2024-06-30,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"408",4.39473780891249,0.413294708318083,"FL",2024-07-01,1,1,0,1,1,1,1,0,0,0,0,0,0,1
"409",5.42342220167553,0.396678290032186,"FL",2024-07-02,0,1,1,1,0,1,1,0,0,0,1,0,0,1
"410",3.60871964799609,0.403955613787128,"FL",2024-07-03,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"411",NA,NA,"FL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2.8809394428458,0.390883438449385,"FL",2024-07-05,1,1,0,1,0,1,1,0,0,1,1,0,1,1
"413",2.10642339426359,0.433097649363128,"FL",2024-07-06,1,1,0,1,0,0,1,0,0,0,1,0,0,1
"414",NA,NA,"FL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",8.56190088150246,0.417545337452329,"FL",2024-07-08,1,0,1,1,0,0,1,0,0,1,1,0,0,0
"416",7.55570726235125,0.405860742044003,"FL",2024-07-09,1,1,1,1,0,1,1,0,0,0,1,1,0,1
"417",4.85170366225211,0.413803111076172,"FL",2024-07-10,0,1,0,1,1,1,1,0,0,1,1,0,0,1
"418",4.92719794006991,0.413744671112386,"FL",2024-07-11,0,1,0,1,0,1,1,0,0,0,0,0,0,1
"419",4.4912139497025,0.416201149221558,"FL",2024-07-12,0,1,1,0,1,1,1,0,0,0,0,0,1,1
"420",2.54233529375632,0.430360396619981,"FL",2024-07-13,1,1,1,1,1,0,1,1,0,0,1,1,0,1
"421",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",1.94527564273156,0.455318028847165,"GA",2024-06-03,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"423",1.04550808677116,0.547831741512113,"GA",2024-06-04,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"424",0.550273300128501,0.367737654510911,"GA",2024-06-05,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"425",0.652708773515845,0.469437473175206,"GA",2024-06-06,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"426",1.21657381084685,0.459997122802301,"GA",2024-06-07,1,1,1,0,1,1,1,0,0,0,0,0,1,1
"427",0.54747591928775,0.325895945773857,"GA",2024-06-08,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"428",1.34873643366979,0.460429495613061,"GA",2024-06-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"429",0.796839380280036,0.3948424026579,"GA",2024-06-10,1,1,1,1,0,1,1,0,1,1,1,0,0,1
"430",1.22841925551414,0.309366845547818,"GA",2024-06-11,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"431",1.453934921613,0.418671365158342,"GA",2024-06-12,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"432",0.332903878453811,0.205374281706412,"GA",2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"433",NA,NA,"GA",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",1.38534092489007,0.468545551575725,"GA",2024-06-15,1,0,1,1,0,1,1,0,0,1,1,0,0,1
"435",1.23976625260165,0.507339964498127,"GA",2024-06-16,1,1,1,1,0,0,1,0,0,0,1,0,1,1
"436",0.975029923991543,0.383236036206651,"GA",2024-06-17,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"437",0.8413370924079,0.296289758519221,"GA",2024-06-18,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"438",1.39237799797772,0.348625030931812,"GA",2024-06-19,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"439",2.5028688283662,0.435136491583551,"GA",2024-06-20,0,0,1,1,1,1,1,0,0,0,1,1,0,1
"440",1.23345964007305,0.415325720166618,"GA",2024-06-21,1,1,1,0,1,1,1,0,1,1,0,0,0,1
"441",1.15812492616844,0.400777105126413,"GA",2024-06-22,1,1,0,1,1,1,1,1,0,0,1,1,0,1
"442",1.4815890776016,0.423191545450923,"GA",2024-06-23,1,1,1,1,0,1,1,1,0,1,1,0,0,1
"443",0.793262631673134,0.379538400015682,"GA",2024-06-24,1,1,1,1,0,1,1,0,1,0,1,0,0,1
"444",1.22152114206214,0.341925667733309,"GA",2024-06-25,1,1,0,1,1,1,1,0,0,0,1,1,0,1
"445",1.6462127585335,0.427741945438099,"GA",2024-06-26,1,1,1,1,0,1,1,0,0,1,1,0,0,1
"446",1.20541335972145,0.376385567617746,"GA",2024-06-27,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"447",1.53732173025679,0.431963542607713,"GA",2024-06-28,1,0,0,1,1,1,1,0,0,0,1,1,0,1
"448",0.853547153076784,0.602702055669983,"GA",2024-06-29,1,1,1,0,1,1,1,1,1,1,0,1,0,1
"449",1.14424009413719,0.49258284213346,"GA",2024-06-30,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"450",2.17464246301807,0.321329267125487,"GA",2024-07-01,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"451",1.37859459809866,0.455805388749333,"GA",2024-07-02,1,0,1,1,0,1,1,0,0,1,1,1,0,1
"452",1.80032300254746,0.342736592775133,"GA",2024-07-03,0,1,1,1,1,1,1,0,1,1,1,0,0,1
"453",1.35081366898451,0.41688447553711,"GA",2024-07-04,1,1,1,1,1,1,0,0,0,1,1,0,0,0
"454",0.817836489843243,0.420720432091731,"GA",2024-07-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"455",0.907109887674687,0.398673555757743,"GA",2024-07-06,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"456",0.635835997347295,0.35754198756499,"GA",2024-07-07,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"457",1.44715319114649,0.360242922885288,"GA",2024-07-08,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"458",1.54952438172252,0.387139129917705,"GA",2024-07-09,1,1,1,0,1,1,1,0,0,0,0,1,0,1
"459",1.27991171066187,0.403262484510262,"GA",2024-07-10,1,1,0,1,1,1,1,1,1,0,1,0,0,1
"460",1.72528113600913,0.410061262819967,"GA",2024-07-11,1,1,1,1,0,1,1,0,0,1,1,0,0,1
"461",0.684157710745742,0.392496888928952,"GA",2024-07-12,1,1,1,1,1,1,1,0,0,0,1,1,0,1
