"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23C_50_CI","X23D_50_CI","recombinant_50_CI","X23B_50_CI","X23E_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23C_95_CI","X23D_95_CI","recombinant_95_CI","X23B_95_CI","X23E_95_CI","other_95_CI"
"546",NA,NA,"IA",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",NA,NA,"ID",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",0.0483522906540565,0.0107483859244695,"ID",2023-05-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"552",NA,NA,"ID",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",1.55167833385607,0.103824295275497,"IL",2023-04-30,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"590",1.51406309151626,0.181264935391621,"IL",2023-05-01,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
"591",2.01122561715385,0.22996549064826,"IL",2023-05-02,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"592",1.80275506721104,0.117747572227133,"IL",2023-05-03,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0
"593",1.39042140763987,0.179709882571532,"IL",2023-05-04,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1
"594",2.60633610944671,0.0912845197193657,"IL",2023-05-05,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
"595",1.16218698378955,0.216279658374402,"IL",2023-05-06,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"596",0.79305010626441,0.0372208076165771,"IL",2023-05-07,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"597",1.61666440985572,0.0945116822175618,"IL",2023-05-08,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"598",1.9968313385261,0.216015581350359,"IL",2023-05-09,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
"599",1.76616075424012,0.202077432590179,"IL",2023-05-10,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
"600",1.06806460814794,0.221597991541753,"IL",2023-05-11,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"601",1.57036778472562,0.320176616097745,"IL",2023-05-12,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1
"602",0.607113977241569,0.207661361041713,"IL",2023-05-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"603",0.528398038653796,0.204109434606746,"IL",2023-05-14,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"604",1.34085053043572,0.27524779650953,"IL",2023-05-15,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
"605",2.23138600187798,0.467541219975745,"IL",2023-05-16,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1
"606",1.71138864726538,0.334608825192007,"IL",2023-05-17,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
"607",1.05766300352916,0.279084429156312,"IL",2023-05-18,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"608",4.39627335242455,0.447512456150819,"IL",2023-05-19,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1
"609",1.02617196747278,0.320720126816251,"IL",2023-05-20,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
"610",0.534499142994403,0.209158274898127,"IL",2023-05-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"611",1.38662969182092,0.1311944501911,"IL",2023-05-22,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"612",1.36695812920793,0.275509548735963,"IL",2023-05-23,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"613",1.82525166184065,0.317834748141361,"IL",2023-05-24,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0
"614",0.779350766300565,0.0921135489235675,"IL",2023-05-25,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"615",0.59361431880058,0.218350577942945,"IL",2023-05-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"616",0.317295320070946,0.102789163114942,"IL",2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"617",0.642176152409508,0.336544360905646,"IL",2023-05-28,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
"618",0.961127877701587,0.655813457519244,"IL",2023-05-29,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
"619",0.860776449067748,0.267169995447036,"IL",2023-05-30,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"620",0.794507588318529,0.307846434550797,"IL",2023-05-31,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
"621",1.03374772227983,0.377141217525324,"IL",2023-06-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"622",1.51033377400685,0.376543441628343,"IL",2023-06-02,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"623",1.07512092521292,0.394118899787689,"IL",2023-06-03,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
"624",0.153046658269498,0.159190485685891,"IL",2023-06-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"625",1.049489144019,0.312492082640455,"IL",2023-06-05,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
"626",1.50840542217919,0.410417718967533,"IL",2023-06-06,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1
"627",0.773682665849171,0.185766630046584,"IL",2023-06-07,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"628",1.15940393147266,0.340809438395916,"IL",2023-06-08,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0
"629",0.909866559833324,0.364411798770615,"IL",2023-06-09,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
"630",1.28300916911557,0.430652838536657,"IL",2023-06-10,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"631",0.0429095162908839,0.0245476757804012,"IN",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"632",0.73219543535428,0.275959750826992,"IN",2023-05-01,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"633",0.76602796201553,0.216803397088011,"IN",2023-05-02,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"634",NA,NA,"IN",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",0.575832311790309,0.262555622446371,"IN",2023-05-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"636",1.3505077843024,0.509557227301805,"IN",2023-05-05,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1
"637",0.572237210743492,0.260265101498225,"IN",2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"638",0.194463883474815,0.033292195990107,"IN",2023-05-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"639",1.14539053792798,0.302688833481663,"IN",2023-05-08,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
"640",0.846287836856213,0.39794778003457,"IN",2023-05-09,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
"641",0.405814701445723,0.0376855851795338,"IN",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"642",0.0687464626626603,0.0392410325250794,"IN",2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"643",0.0710932793570141,0.0408432109782638,"IN",2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"644",0.0823111324533935,0.04249289438381,"IN",2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"645",0.0805258433949598,0.0441908705679773,"IN",2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"646",NA,NA,"IN",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",1.05301094506942,0.768941646267896,"IN",2023-05-16,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
"648",0.0972829447387949,0.0495825124561224,"IN",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"649",0.0995115897490949,0.0514815901951096,"IN",2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"650",0.103280808302076,0.0534328700647026,"IN",2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"651",1.58652860344045,0.388216284972165,"IN",2023-05-20,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"652",0.542884023054709,0.198277124229236,"IN",2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"653",0.987482694960521,0.734341918887721,"IN",2023-05-22,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"654",NA,NA,"IN",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",NA,NA,"IN",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",NA,NA,"IN",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",0.791915725889013,0.586883823207984,"IN",2023-05-26,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
"658",NA,NA,"IN",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",0.720839708414003,0.225753764966105,"IN",2023-05-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"660",NA,NA,"IN",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",0.931790102186693,0.708327135731575,"IN",2023-05-30,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"662",0.820998959263632,0.359591343612932,"IN",2023-05-31,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"663",0.163510424414472,0.0837965527276628,"IN",2023-06-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"664",0.689922524661096,0.383987102156679,"IN",2023-06-02,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
"665",0.763778080286295,0.667298687838406,"IN",2023-06-03,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"666",NA,NA,"IN",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",0.852007125491488,0.0950540712611191,"IN",2023-06-05,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"668",0.703785839889073,0.512209115578844,"IN",2023-06-06,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"669",NA,NA,"IN",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",0.216507837231481,0.104092153580392,"IN",2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"671",NA,NA,"IN",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",1.05505521464802,0.574553954590709,"IN",2023-06-10,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1
"673",1.06275141170526,0.704128990270298,"KS",2023-04-30,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"674",0.920145298054967,0.607671841237009,"KS",2023-05-01,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"675",NA,NA,"KS",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",0.858468686869342,0.57828825297467,"KS",2023-05-04,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"678",NA,NA,"KS",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",0.944743591345184,0.619770900770669,"KS",2023-05-06,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"680",NA,NA,"KS",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",0.563227137648714,0.319346826614996,"KS",2023-05-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"682",0.123649952507521,0.105383951338809,"KS",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"683",0.127235436436111,0.110892407253858,"KS",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"684",NA,NA,"KS",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0.840869322314536,0.548090214937684,"KS",2023-05-16,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"690",NA,NA,"KS",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",0.586711754048399,0.397584309551403,"KS",2023-05-23,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"697",NA,NA,"KS",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",0.254579526992228,0.214524457537782,"KS",2023-05-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"699",NA,NA,"KS",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.758893202790054,0.482650818705117,"KS",2023-05-30,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"704",NA,NA,"KS",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,"KS",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",NA,NA,"KS",2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",0.268532023935141,0.0264742387188418,"KY",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"716",0.649254221887037,0.263281721491831,"KY",2023-05-01,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"717",0.591061415342531,0.0281403697121631,"KY",2023-05-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"718",NA,NA,"KY",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0.631170186436789,0.260842657452754,"KY",2023-05-04,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"720",0.766984703949327,0.389631992802767,"KY",2023-05-05,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"721",NA,NA,"KY",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.606844343449821,0.257773379886938,"KY",2023-05-08,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"724",1.94962491427928,0.733982489601967,"KY",2023-05-09,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"725",0.0648980057258368,0.0361796560950387,"KY",2023-05-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"726",0.938906453164014,0.692172080353427,"KY",2023-05-11,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"727",0.959062164266911,0.721907479865053,"KY",2023-05-12,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"728",NA,NA,"KY",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.929598962160993,0.708537398613964,"KY",2023-05-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"731",NA,NA,"KY",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,NA,"KY",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,NA,"KY",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.292302592810006,0.0546192021352667,"KY",2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"738",0.85201473942252,0.635396236200534,"KY",2023-05-23,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
"739",0.838841594643765,0.630454907271565,"KY",2023-05-24,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
"740",NA,NA,"KY",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",NA,NA,"KY",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",NA,NA,"KY",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",NA,NA,"KY",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",0.565728501783147,0.331699323788513,"KY",2023-06-06,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"753",NA,NA,"KY",2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",NA,NA,"KY",2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",NA,NA,"KY",2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",0.0450478488962799,0.00525973946473819,"LA",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
