"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI"
"171",7.88834143413301,0.384823710043037,"CA",2024-06-11,1,0,1,1,0,1,0,0,0,1,1,0
"172",7.22381900088273,0.382484836336862,"CA",2024-06-12,0,0,0,0,0,1,0,0,0,0,1,0
"173",5.94108508748911,0.358124649671555,"CA",2024-06-13,0,0,1,1,1,0,0,0,0,0,1,0
"174",6.02278284875079,0.410837376723232,"CA",2024-06-14,1,0,0,0,0,0,0,0,0,0,0,0
"175",2.55520151253418,0.402059048684482,"CA",2024-06-15,1,1,1,1,1,0,0,0,0,1,0,0
"176",3.18410421234121,0.332957559754268,"CA",2024-06-16,0,0,1,1,1,1,0,0,0,0,0,1
"177",4.00364674603984,0.380275571533777,"CA",2024-06-17,0,0,1,1,0,1,0,0,0,1,1,0
"178",3.65213674648324,0.361194758335563,"CA",2024-06-18,1,1,1,1,1,1,0,0,0,0,0,1
"179",10.3995828237719,0.386140529032232,"CA",2024-06-19,0,0,0,0,0,1,0,0,0,0,0,0
"180",4.60859516825375,0.385578437976401,"CA",2024-06-20,1,1,0,1,1,1,0,0,0,1,1,0
"181",5.6099009016308,0.35944368623946,"CA",2024-06-21,0,1,0,1,1,1,0,0,0,1,0,0
"182",2.06995319984206,0.359172586468061,"CA",2024-06-22,1,1,1,1,1,1,0,0,0,1,0,1
"183",2.29305620945666,0.379055242655257,"CA",2024-06-23,1,1,1,1,1,1,0,0,1,0,0,0
"184",6.11250921315437,0.413545568843118,"CA",2024-06-24,0,1,1,0,0,1,0,0,0,0,0,0
"185",5.39000383684455,0.379172178853532,"CA",2024-06-25,1,0,1,1,1,1,0,0,0,0,0,0
"186",8.9085120838846,0.376417329733182,"CA",2024-06-26,1,1,1,1,1,1,0,0,0,0,0,0
"187",10.5015120580147,0.387623305644226,"CA",2024-06-27,1,1,1,1,1,1,0,0,0,0,0,0
"188",10.1872842119161,0.394204906735381,"CA",2024-06-28,1,1,1,0,0,1,0,0,0,0,0,0
"189",6.10404100326526,0.384158138815944,"CA",2024-06-29,1,1,1,1,1,1,0,1,0,0,0,0
"190",9.00467062631514,0.380027068575707,"CA",2024-06-30,0,1,0,1,1,1,0,0,0,0,0,0
"191",7.64830958925887,0.37059627062984,"CA",2024-07-01,1,1,1,1,1,1,1,1,0,0,0,0
"192",5.6520639847957,0.391611293982528,"CA",2024-07-02,1,1,1,0,1,1,0,0,0,0,0,0
"193",7.78378585375381,0.390531306995778,"CA",2024-07-03,1,0,1,0,0,1,0,0,0,0,0,0
"194",2.16843410515573,0.383499871475881,"CA",2024-07-04,1,1,1,1,1,1,0,0,0,0,0,0
"195",6.7931609435227,0.388908361945009,"CA",2024-07-05,0,0,1,1,0,1,0,0,0,0,0,0
"196",4.74916324166579,0.388667334046487,"CA",2024-07-06,1,1,1,1,1,1,0,0,0,0,0,1
"197",5.57528101283908,0.376581294197798,"CA",2024-07-07,0,1,1,1,1,1,0,0,0,0,0,0
"198",8.84271084403169,0.394448325730426,"CA",2024-07-08,0,1,0,0,1,1,0,0,0,0,0,0
"199",12.8173822998484,0.393262692003884,"CA",2024-07-09,0,1,0,1,1,1,0,0,0,0,1,0
"200",11.8389130366616,0.424692798327396,"CA",2024-07-10,1,1,0,0,0,1,0,0,1,0,0,1
"201",11.4766263845368,0.408570514653684,"CA",2024-07-11,0,0,0,0,0,1,0,0,0,0,0,0
"202",12.0318137680419,0.40161043742848,"CA",2024-07-12,1,1,1,0,1,1,0,0,0,0,0,0
"203",5.4596413422825,0.418500675163039,"CA",2024-07-13,1,1,0,0,1,1,0,0,0,0,0,1
"204",9.49127655876224,0.382710567955118,"CA",2024-07-14,0,1,0,0,1,1,0,0,0,0,0,1
"205",12.0937112155287,0.413348645921874,"CA",2024-07-15,1,1,1,0,1,0,0,0,1,0,0,0
"206",14.9413095685001,0.411083353159401,"CA",2024-07-16,1,1,0,0,1,0,0,0,0,0,0,0
"207",6.73895646618761,0.402592701407032,"CA",2024-07-17,1,1,1,0,1,1,0,0,0,0,0,0
"208",7.74728702199985,0.391957459632838,"CA",2024-07-18,1,0,1,1,1,1,1,0,0,0,0,0
"209",3.74897825396089,0.396641407475853,"CA",2024-07-19,0,1,1,0,1,1,0,0,1,0,0,1
"210",5.93069988300657,0.409888015165305,"CA",2024-07-20,1,1,1,0,1,1,0,0,0,0,0,0
"211",NA,NA,"CO",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",1.51789647636826,0.33111004945745,"CO",2024-06-10,0,1,0,1,1,1,1,0,0,1,1,1
"213",0.492736159814641,0.284038299080771,"CO",2024-06-11,1,1,1,1,1,1,0,1,0,1,1,1
"214",0.602283475794696,0.465105371534829,"CO",2024-06-12,1,0,1,1,1,1,0,0,1,1,1,1
"215",0.419784306753936,0.301122246330351,"CO",2024-06-13,1,1,1,1,1,1,0,0,1,1,1,1
"216",0.408793915758939,0.303697809893112,"CO",2024-06-14,1,1,1,1,1,1,0,0,1,1,1,1
"217",NA,NA,"CO",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0.62088083670051,0.468618523833952,"CO",2024-06-17,1,0,1,1,1,1,0,0,1,1,1,1
"220",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0.417233079645576,0.315179711521396,"CO",2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1
"222",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0.759914844905587,0.582479231724938,"CO",2024-06-21,1,1,1,1,0,1,0,1,1,1,0,1
"224",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",0.978131416143955,0.528567767939641,"CO",2024-06-25,1,1,1,0,1,1,0,0,0,0,1,1
"228",0.86444027682096,0.437934950517934,"CO",2024-06-26,1,1,1,1,1,1,0,0,1,1,0,1
"229",0.447427472604942,0.254206235993351,"CO",2024-06-27,1,1,1,1,1,1,1,0,0,1,1,1
"230",0.598724423574833,0.475641469243649,"CO",2024-06-28,1,0,1,1,1,1,1,1,1,1,1,1
"231",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0.608011380188344,0.477319076602284,"CO",2024-07-01,1,0,1,1,1,1,1,0,0,1,1,1
"234",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",0.416868693412394,0.245670422184005,"CO",2024-07-05,1,1,1,1,1,1,0,1,0,1,1,1
"238",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.436970141144631,0.242862838419506,"CO",2024-07-08,1,1,1,1,1,1,0,1,0,1,1,1
"241",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",0.427021756839341,0.241062644621518,"CO",2024-07-10,1,1,1,1,1,1,1,1,0,1,0,1
"243",0.991960784572567,0.528107140201227,"CO",2024-07-11,1,1,1,0,1,1,1,0,0,0,0,1
"244",0.762694990822009,0.57469883994307,"CO",2024-07-12,1,1,1,0,1,1,1,0,1,0,1,1
"245",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",1.05474248526024,0.470419026976416,"CO",2024-07-15,1,1,1,0,1,1,1,1,0,0,0,0
"248",1.49287247194542,0.598532411413943,"CO",2024-07-16,1,1,1,1,0,1,1,0,0,1,0,1
"249",0.790306334029448,0.473195406413927,"CO",2024-07-17,1,1,1,1,0,1,1,0,1,1,0,1
