"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","other_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","other_95_CI"
"529",2.10309594202445,0.396339278976723,"IA",2023-08-16,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
"530",1.06248411741877,0.404093575771082,"IA",2023-08-17,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
"531",0.608256732290014,0.424211512322988,"IA",2023-08-18,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"532",2.0032131025176,0.419831987310881,"IA",2023-08-19,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
"533",1.8628130313736,0.421964039277484,"IA",2023-08-20,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
"534",3.1794473298923,0.433336577296938,"IA",2023-08-21,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"535",2.43188719147455,0.399600413893206,"IA",2023-08-22,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0
"536",2.03809850951789,0.413988331623128,"IA",2023-08-23,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1
"537",1.50835927405159,0.392989014951278,"IA",2023-08-24,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
"538",0.981212805639398,0.394170587566249,"IA",2023-08-25,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"539",1.37968241847254,0.42689034495741,"IA",2023-08-26,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
"540",3.0546126214712,0.394211184263488,"IA",2023-08-27,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
"541",5.33994236807681,0.404705848324097,"IA",2023-08-28,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
"542",3.61088968205273,0.420584165704531,"IA",2023-08-29,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0
"543",1.33571011302058,0.401482193183629,"IA",2023-08-30,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
"544",3.16286106394954,0.40634708527394,"IA",2023-08-31,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"545",1.3592951563314,0.370245169748582,"IA",2023-09-01,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"546",2.54033421720145,0.395120004368492,"IA",2023-09-02,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
"547",NA,NA,"ID",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.908909476238306,0.425844012341191,"IL",2023-07-23,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"590",2.8288229073055,0.374465770953532,"IL",2023-07-24,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
"591",2.11096325971645,0.402466614543457,"IL",2023-07-25,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
"592",2.10327640944331,0.4207145485092,"IL",2023-07-26,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"593",2.31183674883685,0.480352419264868,"IL",2023-07-27,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
"594",2.95749301627142,0.438010680504877,"IL",2023-07-28,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
"595",1.8814851381914,0.38278521891077,"IL",2023-07-29,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1
"596",1.27425107019498,0.42409229963304,"IL",2023-07-30,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1
"597",1.7547758767613,0.392990022009968,"IL",2023-07-31,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
"598",1.67038775219956,0.392875685537159,"IL",2023-08-01,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1
"599",2.65844826561431,0.435921778808907,"IL",2023-08-02,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1
"600",1.50959075241074,0.41102670851929,"IL",2023-08-03,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
"601",1.8262855843556,0.403155242834592,"IL",2023-08-04,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
"602",1.66967415449314,0.456214861337248,"IL",2023-08-05,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1
"603",2.15146328589225,0.421139099448619,"IL",2023-08-06,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"604",3.13487778706914,0.438447458371517,"IL",2023-08-07,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
"605",2.18221734886175,0.403370274465493,"IL",2023-08-08,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1
"606",1.49680749705763,0.390216095669422,"IL",2023-08-09,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"607",1.74681093361131,0.410429591744557,"IL",2023-08-10,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0
"608",1.36846814423285,0.381367455970173,"IL",2023-08-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"609",1.72732854438673,0.393398044110578,"IL",2023-08-12,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1
"610",1.61901094907134,0.404076396105002,"IL",2023-08-13,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1
"611",1.94922465343543,0.460898282927168,"IL",2023-08-14,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
"612",1.81246948260578,0.440312565519552,"IL",2023-08-15,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1
"613",2.62667339272795,0.436533333794264,"IL",2023-08-16,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0
"614",4.6564509080082,0.460308422937698,"IL",2023-08-17,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"615",2.07658940933947,0.445405499512168,"IL",2023-08-18,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
"616",1.66778490625169,0.434929355285276,"IL",2023-08-19,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
"617",1.55694122104434,0.431913267156065,"IL",2023-08-20,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
"618",2.28293148524627,0.434309648911466,"IL",2023-08-21,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"619",2.5507484016867,0.444948421200089,"IL",2023-08-22,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0
"620",2.82165861817642,0.423473529972844,"IL",2023-08-23,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
"621",2.7183877382317,0.399964837431549,"IL",2023-08-24,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1
"622",5.2355823471417,0.419279951442298,"IL",2023-08-25,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"623",1.79702286254016,0.403407770744496,"IL",2023-08-26,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1
"624",1.96841978441821,0.396688668024619,"IL",2023-08-27,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
"625",5.20691756670054,0.434400621770337,"IL",2023-08-28,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
"626",1.47187709438834,0.411706423018762,"IL",2023-08-29,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
"627",3.94467281062702,0.436756452174364,"IL",2023-08-30,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
"628",2.42410647559239,0.435097420561733,"IL",2023-08-31,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0
"629",1.22768103509625,0.433704335818022,"IL",2023-09-01,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"630",2.42490487408144,0.440359795218786,"IL",2023-09-02,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1
"631",NA,NA,"IN",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.456398932429486,0.321580618319904,"IN",2023-07-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"633",0.740678295493126,0.399553644007571,"IN",2023-07-25,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
"634",0.48940530519745,0.327322439125757,"IN",2023-07-26,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"635",NA,NA,"IN",2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",0.441603076596354,0.328134942565138,"IN",2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"640",0.441373054759747,0.326856246740623,"IN",2023-08-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"641",0.776537341547407,0.545229449101294,"IN",2023-08-02,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"642",1.33589422679072,0.526830209107018,"IN",2023-08-03,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0
"643",0.989759430457081,0.323265697294738,"IN",2023-08-04,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"644",1.01010101662227,0.368290163519732,"IN",2023-08-05,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
"645",0.439345270503872,0.321076899856814,"IN",2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"646",0.627835599769517,0.45871481429195,"IN",2023-08-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"647",2.59288408510372,0.399269994534468,"IN",2023-08-08,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1
"648",0.813928989127667,0.406986339107204,"IN",2023-08-09,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
"649",1.03059133871652,0.369300902001616,"IN",2023-08-10,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
"650",NA,NA,"IN",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",NA,NA,"IN",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.808667234707464,0.420225704134588,"IN",2023-08-14,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"654",NA,NA,"IN",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",0.643099160559276,0.382570764060737,"IN",2023-08-16,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"656",1.19388175909622,0.35611024151759,"IN",2023-08-17,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"657",0.419637808542081,0.311594961950453,"IN",2023-08-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"658",0.950801899567896,0.357719906435798,"IN",2023-08-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"659",0.417344194563328,0.31068519814688,"IN",2023-08-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"660",1.12647941395544,0.453674361541857,"IN",2023-08-21,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
"661",0.563152998158792,0.34194571067749,"IN",2023-08-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"662",1.7077783389425,0.431619677839746,"IN",2023-08-23,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
"663",1.00978672452966,0.364657847061508,"IN",2023-08-24,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
"664",1.0734204434803,0.44745719749052,"IN",2023-08-25,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
"665",NA,NA,"IN",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.602851358376811,0.342450810325865,"IN",2023-08-27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"667",1.91013127804061,0.389913768477047,"IN",2023-08-28,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"668",1.16124327757314,0.548085475291194,"IN",2023-08-29,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0
"669",0.980843430305218,0.439036368471129,"IN",2023-08-30,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
"670",0.931801609956009,0.355402683147423,"IN",2023-08-31,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"671",0.914708745888049,0.355502339878153,"IN",2023-09-01,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
"672",0.931909448198206,0.310489281663718,"IN",2023-09-02,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"673",NA,NA,"KS",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",NA,NA,"KS",2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",0.744686777249619,0.511009391339135,"KS",2023-07-27,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"678",NA,NA,"KS",2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",0.377464758030697,0.26584430249524,"KS",2023-07-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"681",0.798900908723493,0.561351567935399,"KS",2023-07-31,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
"682",NA,NA,"KS",2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",0.661545939755066,0.469117548884599,"KS",2023-08-02,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"684",NA,NA,"KS",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.717133467100322,0.387836174069734,"KS",2023-08-07,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"689",NA,NA,"KS",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0.378003771400458,0.26086120745775,"KS",2023-08-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"691",0.661789255195611,0.472593267602516,"KS",2023-08-10,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
"692",NA,NA,"KS",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",0.96784919696847,0.497261322815965,"KS",2023-08-18,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"700",NA,NA,"KS",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",0.665092292387712,0.477264333788027,"KS",2023-08-20,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"702",NA,NA,"KS",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.347737324255842,0.255981529771278,"KS",2023-08-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"704",0.357010266028498,0.255737119493731,"KS",2023-08-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"705",NA,NA,"KS",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",0.660577260021301,0.466842892092358,"KS",2023-08-26,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"708",NA,NA,"KS",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0.781371723613869,0.412904003749616,"KS",2023-08-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"710",NA,NA,"KS",2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",0.354048916971494,0.254889645494024,"KS",2023-08-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"713",NA,NA,"KS",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.82475216694386,0.576654021966926,"KY",2023-07-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"717",0.813879415893525,0.413114272952134,"KY",2023-07-25,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"718",NA,NA,"KY",2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0.372662159452026,0.294397717509341,"KY",2023-07-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"720",0.38286866602131,0.294225117736314,"KY",2023-07-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"721",NA,NA,"KY",2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",NA,NA,"KY",2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",0.634268956218439,0.449259537823255,"KY",2023-08-01,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"725",1.44275758801116,0.470010490095534,"KY",2023-08-02,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
"726",NA,NA,"KY",2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",0.688568081940619,0.468477006440266,"KY",2023-08-05,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
"729",NA,NA,"KY",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.942977297554479,0.473499450503824,"KY",2023-08-07,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"731",0.664772213403756,0.47887721335624,"KY",2023-08-08,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"732",1.05502222575435,0.51309116074173,"KY",2023-08-09,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
"733",NA,NA,"KY",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.664561538022621,0.476250411990324,"KY",2023-08-14,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"738",6.78058345289017,0.458449193708815,"KY",2023-08-15,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1
"739",0.391784009754849,0.302242259687241,"KY",2023-08-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"740",0.923713862213939,0.303276903085643,"KY",2023-08-17,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"741",0.37994606642078,0.304373520919911,"KY",2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"742",0.645235079344819,0.474786440106921,"KY",2023-08-19,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
