"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"227",NA,NA,"CO",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",0.217020489659582,0.102444245471468,"CO",2024-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"229",NA,NA,"CO",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0.634151972272695,0.539031208451458,"CO",2024-06-04,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"235",1.32641402832339,0.539325687865394,"CO",2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"236",0.225177107801246,0.102862164836595,"CO",2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"237",NA,NA,"CO",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2.38355169213556,0.559549594045881,"CO",2024-06-10,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"241",0.74448628396543,0.56538702523367,"CO",2024-06-11,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"242",0.611335177930741,0.540262800304616,"CO",2024-06-12,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"243",0.232141246925124,0.103701039716823,"CO",2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"244",0.228258141751337,0.103953262029232,"CO",2024-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"245",NA,NA,"CO",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.61954505535448,0.538984590840051,"CO",2024-06-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"248",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.242448360633623,0.105969509624467,"CO",2024-06-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"250",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",0.864457909546411,0.681855230230119,"CO",2024-06-21,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"252",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",0.710750898280677,0.464295705328382,"CT",2024-05-13,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"255",0.154887030958958,0.117624732938379,"CT",2024-05-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"256",0.173005906828725,0.120065941228045,"CT",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"257",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.165269069699328,0.129415296627231,"CT",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"261",NA,NA,"CT",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,"CT",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.192646009803481,0.135986664533819,"CT",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"264",0.181493875204831,0.138095228682704,"CT",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"265",0.190016576666096,0.14016430231993,"CT",2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"266",NA,NA,"CT",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",0.648802278565944,0.3750438188521,"CT",2024-05-29,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"271",0.620399820185454,0.404739708801713,"CT",2024-05-30,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"272",0.221986161171396,0.153660580294477,"CT",2024-05-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"273",NA,NA,"CT",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.220501152077569,0.162488955390438,"CT",2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"278",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",0.829481598200289,0.403060399375518,"CT",2024-06-07,1,1,1,1,1,0,1,0,1,0,0,1,0,1
"280",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",1.01448227002746,0.398572657279246,"CT",2024-06-10,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"283",NA,NA,"CT",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.777313885988878,0.593065913628874,"CT",2024-06-12,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"285",NA,NA,"CT",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",0.799759388493432,0.41755873998524,"CT",2024-06-14,1,1,1,1,1,0,1,0,1,0,1,1,0,1
"287",NA,NA,"CT",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",0.233719834528322,0.18288228254875,"CT",2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"290",0.238872182228354,0.184635090081899,"CT",2024-06-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"291",0.672941984652395,0.377021578521281,"CT",2024-06-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"292",NA,NA,"CT",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,NA,"CT",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",0.242641344213672,0.191884263870321,"CT",2024-06-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"295",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",0.15181483584303,0.0931266238867579,"DC",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"300",0.143242212640246,0.094283204593554,"DC",2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"301",0.141976109665032,0.0953762770793998,"DC",2024-05-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"302",0.89880342943825,0.563286368243874,"DC",2024-05-19,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"303",0.714979297842046,0.563808817383932,"DC",2024-05-20,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"304",0.157946045604753,0.0982678878278441,"DC",2024-05-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"305",0.14934501085127,0.0991014996637215,"DC",2024-05-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"306",0.131666577653428,0.0998700101032465,"DC",2024-05-23,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"307",0.149862570588783,0.100573762106609,"DC",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"308",0.158371653174976,0.101213310217991,"DC",2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"309",0.691290499417688,0.562962960262453,"DC",2024-05-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"310",NA,NA,"DC",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.872885887009681,0.539429265579801,"DC",2024-05-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"315",NA,NA,"DC",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",0.420065574221181,0.104269429771985,"DC",2024-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"318",0.423219117083303,0.104340077924532,"DC",2024-06-04,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"319",0.685022308923617,0.5665535729735,"DC",2024-06-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"320",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",0.1540626010157,0.103709895865024,"DC",2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"326",0.698295077240327,0.319230345163769,"DC",2024-06-12,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"327",1.54476432147795,0.43625099440709,"DC",2024-06-13,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"328",1.37107409618941,0.605786660179369,"DC",2024-06-14,0,1,0,1,1,0,1,1,1,0,1,1,0,1
"329",0.160864473275368,0.102736565857684,"DC",2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"330",NA,NA,"DC",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",0.697403796988606,0.319503437256957,"DC",2024-06-17,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"332",0.713577783908966,0.57399697182881,"DC",2024-06-18,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"333",0.151578959158254,0.101593203267896,"DC",2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"334",NA,NA,"DC",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",0.854666290841707,0.539105620520102,"DC",2024-06-21,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"336",NA,NA,"DC",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",0.268030608864333,0.0836544888406912,"DE",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"338",0.0970698086193216,0.086296865661089,"DE",2024-05-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"339",0.0916908897649232,0.0889293477601779,"DE",2024-05-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"340",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",0.851404902023369,0.201426167806958,"DE",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"342",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",0.696781973926756,0.27461302479691,"DE",2024-05-22,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"348",0.927399379222955,0.601262279923594,"DE",2024-05-23,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"349",NA,NA,"DE",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.791899763263606,0.334215680761288,"DE",2024-05-26,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"352",NA,NA,"DE",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",0.772118532083071,0.497921402498177,"DE",2024-05-28,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"354",NA,NA,"DE",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2.99456179608293,0.555732947142877,"DE",2024-05-30,0,1,0,1,1,1,1,0,0,0,1,0,1,1
"356",NA,NA,"DE",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",0.599638622276421,0.14180283238871,"DE",2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"362",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",0.731721207946769,0.354412721750194,"DE",2024-06-07,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"364",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.883153162335236,0.54533479358061,"DE",2024-06-10,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"367",0.897203600352598,0.542680079741142,"DE",2024-06-11,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"368",NA,NA,"DE",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",0.894636166340339,0.537420552834365,"DE",2024-06-13,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"370",NA,NA,"DE",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",1.79270521566489,0.493365067008964,"DE",2024-06-16,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"373",1.37648439178051,0.550761560494126,"DE",2024-06-17,0,1,1,1,1,1,0,0,0,1,1,1,1,0
"374",1.24360830522228,0.491802433845526,"DE",2024-06-18,0,1,1,1,1,0,1,0,0,1,1,1,0,1
"375",1.23275905327441,0.35205836096871,"DE",2024-06-19,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"376",NA,NA,"DE",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",0.723650515426323,0.301228503687419,"DE",2024-06-21,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"378",1.0227731623149,0.30770040511104,"DE",2024-06-22,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"379",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.394322083182772,0.110045890562812,"FL",2024-05-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"381",3.79916585518455,0.617565554455307,"FL",2024-05-14,0,1,0,1,1,0,1,0,0,1,1,1,0,1
"382",0.412962818751641,0.238286635772199,"FL",2024-05-15,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"383",0.153009832157332,0.117521193818843,"FL",2024-05-16,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"384",1.0129903234106,0.373801287594257,"FL",2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"385",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",NA,NA,"FL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",0.456094460235774,0.296049196270482,"FL",2024-05-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"388",0.4553993463527,0.239986735859975,"FL",2024-05-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"389",0.162497861653964,0.131596950026041,"FL",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"390",0.677007833382218,0.453873548897393,"FL",2024-05-23,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"391",2.00793982679415,0.582819385150759,"FL",2024-05-24,0,1,1,1,1,0,1,0,0,1,1,1,0,1
"392",0.165675047983758,0.138155239750042,"FL",2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"393",0.475895560445855,0.140267580091059,"FL",2024-05-26,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"394",0.172922666215279,0.142342657478621,"FL",2024-05-27,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"395",0.913781195556584,0.643778194522341,"FL",2024-05-28,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"396",3.10067631577786,0.432467968103642,"FL",2024-05-29,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"397",1.28260000432411,0.604739970642801,"FL",2024-05-30,0,1,0,1,1,0,1,1,0,1,1,1,0,1
"398",3.415135655288,0.416125936027062,"FL",2024-05-31,0,0,1,1,0,1,0,0,0,1,1,0,1,0
"399",1.80063542186682,0.640136483995292,"FL",2024-06-01,0,1,1,1,1,0,1,1,0,1,1,1,0,1
"400",2.6464655944412,0.319478674044419,"FL",2024-06-02,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"401",1.84289918907078,0.382414081393288,"FL",2024-06-03,0,1,0,1,1,1,1,0,1,0,1,1,0,1
"402",2.50349890117188,0.462780200336909,"FL",2024-06-04,0,1,0,1,1,0,1,0,0,0,1,1,0,1
"403",4.01997432695195,0.464312982854004,"FL",2024-06-05,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"404",1.30941353135908,0.431302124830149,"FL",2024-06-06,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"405",2.42037995299153,0.383569673582009,"FL",2024-06-07,0,0,1,1,1,1,1,0,0,0,1,1,1,1
"406",1.97603895002274,0.298517202861931,"FL",2024-06-08,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"407",1.3809768507982,0.362511304877544,"FL",2024-06-09,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"408",4.46877979178182,0.419069398159469,"FL",2024-06-10,0,0,1,1,1,1,0,0,0,0,0,0,1,0
"409",1.53992173982672,0.357540824151471,"FL",2024-06-11,1,0,1,1,1,0,1,0,0,0,1,1,0,1
"410",5.09541279032209,0.435899903306206,"FL",2024-06-12,0,0,0,1,1,1,1,0,0,0,1,1,1,1
"411",3.57864542156302,0.41635615797798,"FL",2024-06-13,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"412",4.43849604602457,0.469434753015751,"FL",2024-06-14,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"413",0.443283157891321,0.276545378283195,"FL",2024-06-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"414",2.39475284826014,0.525965727370362,"FL",2024-06-16,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"415",5.76550751673418,0.406676217077693,"FL",2024-06-17,1,1,1,1,1,0,1,0,0,0,1,0,0,1
"416",3.58998152017878,0.402507526816239,"FL",2024-06-18,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"417",4.04744826445473,0.395087254093958,"FL",2024-06-19,1,1,1,1,1,0,1,0,0,1,0,1,0,1
"418",2.02917446463417,0.335943890164755,"FL",2024-06-20,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"419",2.64636351872086,0.36287727838691,"FL",2024-06-21,0,0,1,1,1,1,1,0,0,0,0,1,1,1
"420",3.09524039729834,0.483833853653078,"FL",2024-06-22,0,1,1,1,1,0,1,0,0,1,1,1,0,1
"421",0.965714285418348,0.691323563239545,"GA",2024-05-12,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"422",0.984873677413357,0.0939026067834312,"GA",2024-05-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"423",0.791646700046996,0.543390712904283,"GA",2024-05-14,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"424",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",0.48888351391633,0.259608251024287,"GA",2024-05-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"426",0.953337395824316,0.353829764785844,"GA",2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"427",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",0.171517970313098,0.10767067776918,"GA",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"429",1.06917753043703,0.542033823146191,"GA",2024-05-20,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"430",NA,NA,"GA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",0.181868033687942,0.114027364134297,"GA",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"432",NA,NA,"GA",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",0.472458044112761,0.331373754035729,"GA",2024-05-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"434",0.195217134910445,0.120006218356033,"GA",2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"435",NA,NA,"GA",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",NA,NA,"GA",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",NA,NA,"GA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",NA,NA,"GA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",0.217806438849154,0.129159720313079,"GA",2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"440",0.96109834783169,0.511139612392492,"GA",2024-05-31,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"441",NA,NA,"GA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2.34055721735218,0.492722938827496,"GA",2024-06-03,0,0,1,1,1,1,1,0,0,1,1,1,1,1
"444",1.25158154327548,0.584795248092691,"GA",2024-06-04,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"445",0.611584347279773,0.380054131392508,"GA",2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"446",0.589472737332993,0.510077827253225,"GA",2024-06-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"447",1.46913640768754,0.485704628253296,"GA",2024-06-07,0,1,1,0,1,0,1,0,0,0,0,1,1,1
"448",0.446879492444448,0.324916413709055,"GA",2024-06-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"449",1.23118504687283,0.504398813224583,"GA",2024-06-09,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"450",1.00787242119038,0.416771280445671,"GA",2024-06-10,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"451",1.01299329586367,0.299912254824512,"GA",2024-06-11,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"452",1.99910906107294,0.448994217735416,"GA",2024-06-12,0,1,1,1,1,0,0,0,0,0,1,1,0,1
"453",0.252451687129089,0.151062469836136,"GA",2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"454",NA,NA,"GA",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",1.76790197393525,0.518930520489252,"GA",2024-06-15,0,0,1,1,1,0,1,0,0,0,1,1,0,1
"456",1.51480691924292,0.590656199553953,"GA",2024-06-16,0,1,1,1,1,0,0,0,1,1,1,1,0,0
"457",1.17257861319521,0.405290335924799,"GA",2024-06-17,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"458",0.552326284281031,0.26923175354832,"GA",2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
