"","es_score","brier_score","location","target_date","X21L_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23F_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X21L_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23F_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI"
"552",0.306330141029431,0.186172286795442,"ID",2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"553",0.739358600310458,0.54002326230718,"ID",2023-12-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"554",NA,NA,"ID",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",0.607028289688966,0.452286907148264,"ID",2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"566",NA,NA,"ID",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",0.575835985261107,0.418029519193247,"ID",2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"579",NA,NA,"ID",2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",0.57689255836296,0.404143532507132,"ID",2024-01-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"585",NA,NA,"ID",2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2.00107167935654,0.33986554013399,"IL",2023-12-03,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
"590",3.83362764772122,0.354023043617847,"IL",2023-12-04,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"591",3.58051114460352,0.361146627693882,"IL",2023-12-05,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
"592",2.30473758603855,0.388299345134645,"IL",2023-12-06,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0
"593",3.43362434330509,0.375460592933638,"IL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
"594",2.63962023248858,0.33250057375369,"IL",2023-12-08,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"595",3.64691264273474,0.39248879558587,"IL",2023-12-09,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
"596",4.01336395223326,0.414631376980754,"IL",2023-12-10,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0
"597",4.19589070245976,0.358718223922883,"IL",2023-12-11,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
"598",2.74661958058414,0.349194770378572,"IL",2023-12-12,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1
"599",2.64597921281197,0.336692746342681,"IL",2023-12-13,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"600",4.83824044813169,0.383694685321675,"IL",2023-12-14,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0
"601",1.99326282181711,0.372715720239602,"IL",2023-12-15,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"602",3.30271653355241,0.383715093700483,"IL",2023-12-16,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
"603",2.24320459821449,0.366934267257851,"IL",2023-12-17,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
"604",3.05843268709462,0.338730171114619,"IL",2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
"605",6.255747303102,0.340704019562247,"IL",2023-12-19,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0
"606",6.96441713963495,0.326959923715296,"IL",2023-12-20,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
"607",3.37905071182938,0.323940297564547,"IL",2023-12-21,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"608",3.56975038466969,0.34090390453639,"IL",2023-12-22,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0
"609",1.59513183090381,0.343598126280226,"IL",2023-12-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"610",2.45042205193229,0.320861718827962,"IL",2023-12-24,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0
"611",1.68174197864254,0.309050145812707,"IL",2023-12-25,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0
"612",3.02281127347203,0.29692603232847,"IL",2023-12-26,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1
"613",7.26199666740763,0.272914346290441,"IL",2023-12-27,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0
"614",4.50017035305459,0.289414387970653,"IL",2023-12-28,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1
"615",4.27441922854707,0.245764428134589,"IL",2023-12-29,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1
"616",4.23741971457345,0.255515209761278,"IL",2023-12-30,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1
"617",2.26488336655359,0.300729292198495,"IL",2023-12-31,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0
"618",5.17039157848346,0.293471678724667,"IL",2024-01-01,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
"619",4.4898847850825,0.303195883308277,"IL",2024-01-02,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"620",6.24787517660823,0.259431292727003,"IL",2024-01-03,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0
"621",2.14044051231746,0.316705632050975,"IL",2024-01-04,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
"622",2.48133183001566,0.257024521589985,"IL",2024-01-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
"623",2.95390131027423,0.248260298759672,"IL",2024-01-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
"624",5.91218288524841,0.161958052545387,"IL",2024-01-07,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1
"625",7.56790527382583,0.242230704045077,"IL",2024-01-08,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"626",1.72254350815727,0.273875815872705,"IL",2024-01-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0
"627",5.44094568024966,0.16825678306116,"IL",2024-01-10,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1
"628",7.08838399264253,0.26306307379212,"IL",2024-01-11,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
"629",2.61970981912432,0.278920911810318,"IL",2024-01-12,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
"630",1.8136379646421,0.314053143460327,"IL",2024-01-13,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1
"631",0.590057868375841,0.419509530505426,"IN",2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"632",3.41426533909415,0.427642740876149,"IN",2023-12-04,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
"633",1.45030801010032,0.366547053684326,"IN",2023-12-05,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"634",1.07820547746674,0.461077369187309,"IN",2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1
"635",NA,NA,"IN",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",1.1019988834322,0.392762352676539,"IN",2023-12-11,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0
"640",1.15708808043313,0.569081315771184,"IN",2023-12-12,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1
"641",0.957724125388376,0.395012392711171,"IN",2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
"642",1.23324066201026,0.37548778198365,"IN",2023-12-14,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"643",1.70577716072528,0.346488949682164,"IN",2023-12-15,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0
"644",0.876548574195578,0.432662240191921,"IN",2023-12-16,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"645",1.55588654726198,0.280443230140809,"IN",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"646",0.727672954499155,0.385774005532244,"IN",2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"647",1.49149121996949,0.3556658684679,"IN",2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
"648",0.869200290929787,0.383789092255593,"IN",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"649",0.927291843079473,0.2958662405054,"IN",2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"650",0.90875452599284,0.329058941860308,"IN",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"651",NA,NA,"IN",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",0.472659376049371,0.314406607457611,"IN",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"653",0.474774629420273,0.319868296775351,"IN",2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"654",0.809120569236894,0.256740492129651,"IN",2023-12-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"655",0.633089461167013,0.276630963736124,"IN",2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"656",1.03753410870022,0.356575470957189,"IN",2023-12-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"657",NA,NA,"IN",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,"IN",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",0.740424327721523,0.22188740889216,"IN",2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
"660",0.28016474341354,0.215536902022298,"IN",2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"661",2.26917409747018,0.272138647275727,"IN",2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
"662",0.803561404332463,0.245724736961749,"IN",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"663",0.404125436170461,0.288063471943695,"IN",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"664",0.238048006839581,0.192395974503325,"IN",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"665",NA,NA,"IN",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.597633400113774,0.395725646229778,"IN",2024-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"667",0.434841808963138,0.289435737005103,"IN",2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"668",0.918718087808743,0.634186184786667,"IN",2024-01-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"669",0.528408236848168,0.168703146005762,"IN",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"670",1.34777354607016,0.417783361872134,"IN",2024-01-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"671",NA,NA,"IN",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",0.492868890209767,0.157249044187009,"IN",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"673",NA,NA,"KS",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.618709651337496,0.427151614994203,"KS",2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"675",0.96140115767673,0.511064201351286,"KS",2023-12-05,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"676",1.20825677939147,0.506237266889889,"KS",2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0
"677",1.48146230005434,0.503348701555003,"KS",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"678",0.716793168348222,0.503665759848293,"KS",2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"679",NA,NA,"KS",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",1.06390289110593,0.351327949593646,"KS",2023-12-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"682",0.710992216420415,0.372627948342508,"KS",2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"683",1.07005303346538,0.556370867883714,"KS",2023-12-13,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"684",NA,NA,"KS",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",0.847092541282841,0.445484611573302,"KS",2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"686",NA,NA,"KS",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.851685916201413,0.442061042482072,"KS",2023-12-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
"689",NA,NA,"KS",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0.478292095098555,0.294991697338897,"KS",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
"691",NA,NA,"KS",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",0.44355879249983,0.308337643298388,"KS",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"693",NA,NA,"KS",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",1.60500497070616,0.361360039752341,"KS",2023-12-26,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
"697",0.417814802349796,0.284056044133948,"KS",2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"698",0.407428733101138,0.279712426585216,"KS",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"699",NA,NA,"KS",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",1.34920375592096,0.260477024164965,"KS",2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"704",1.96573635491294,0.267579542916033,"KS",2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0
"705",NA,NA,"KS",2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",0.745003348895405,0.537019667916758,"KS",2024-01-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"707",0.336964099791683,0.247972878125159,"KS",2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"708",NA,NA,"KS",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0.345166029361573,0.242671493971374,"KS",2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"710",NA,NA,"KS",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",0.729879232818456,0.39079748998386,"KS",2024-01-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0
"712",0.802733792324894,0.407945723047943,"KS",2024-01-11,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"713",NA,NA,"KS",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",1.03271975455712,0.383349871220042,"KY",2023-12-04,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
"717",1.17678012369578,0.369139991954465,"KY",2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
"718",0.56460684675986,0.358774760574122,"KY",2023-12-06,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"719",NA,NA,"KY",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",0.578996243476968,0.428968649359452,"KY",2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"723",NA,NA,"KY",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",0.547560072050269,0.356767327497568,"KY",2023-12-12,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"725",0.820743309896405,0.583137246265914,"KY",2023-12-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"726",0.549631272655851,0.356228775647304,"KY",2023-12-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"727",0.946425765564585,0.494759562200591,"KY",2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1
"728",0.51117288032904,0.401417037768735,"KY",2023-12-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"729",NA,NA,"KY",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.940097989093999,0.447259302843483,"KY",2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"731",1.19331588165824,0.416617031071575,"KY",2023-12-19,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0
"732",0.481530016526891,0.382277147981481,"KY",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"733",0.478802055150768,0.377343526504491,"KY",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"734",0.470891481871462,0.372339191342117,"KY",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"735",NA,NA,"KY",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",0.625176336380937,0.35388303823846,"KY",2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
