"","es_score","brier_score","location","target_date","X24A_50_CI","recombinant_50_CI","X24B_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","recombinant_95_CI","X24B_95_CI","X24C_95_CI","other_95_CI"
"274",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,"CT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.011685250657011,0.00820242457866058,"CT",2024-04-10,1,1,1,1,1,1,1,1,1,1
"285",0.0121483207451206,0.00897472830680676,"CT",2024-04-11,1,1,1,1,1,1,1,1,1,1
"286",0.0144102280538622,0.00983881997992727,"CT",2024-04-12,1,1,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",NA,NA,"CT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",0.0214447384335917,0.0177168185831156,"CT",2024-04-18,1,1,1,1,1,0,0,1,1,1
"293",0.0236950916188425,0.0196457159016428,"CT",2024-04-19,1,1,1,1,1,1,1,1,1,1
"294",NA,NA,"CT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",0.0194647675097504,0.0102868008786294,"DC",2024-03-10,1,1,1,1,1,1,1,1,1,1
"296",NA,NA,"DC",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",0.00751340551375959,0.0118885536044864,"DC",2024-03-15,1,1,1,1,1,1,1,1,1,1
"301",0.00667555469054891,0.0122690375418558,"DC",2024-03-16,1,1,1,1,1,1,1,1,1,1
"302",0.0242352513655614,0.0126704261830042,"DC",2024-03-17,1,1,1,1,1,1,1,1,1,1
"303",NA,NA,"DC",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",0.00768281415459436,0.0140030265513423,"DC",2024-03-20,1,1,1,1,1,1,1,1,1,1
"306",NA,NA,"DC",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",0.0275464196681702,0.0155328124221852,"DC",2024-03-23,1,1,1,1,1,0,0,1,1,1
"309",0.00872040850060884,0.0160870787971629,"DC",2024-03-24,1,1,1,1,1,1,1,1,1,1
"310",0.00865900334842082,0.0166634943638518,"DC",2024-03-25,1,1,1,1,1,1,1,1,1,1
"311",NA,NA,"DC",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",0.00858614306467034,0.0178822362648348,"DC",2024-03-27,1,1,1,1,1,1,1,1,1,1
"313",NA,NA,"DC",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",0.0112794986458151,0.021299321177559,"DC",2024-04-01,1,1,1,1,1,1,1,1,1,1
"318",NA,NA,"DC",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",1.2173971355965,0.864711630271606,"DC",2024-04-03,0,1,0,1,1,0,1,0,1,1
"320",NA,NA,"DC",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",1.03711210962184,0.442608546014636,"DC",2024-04-09,0,0,1,1,1,0,0,1,1,1
"326",NA,NA,"DC",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.0335085740728764,0.0357959948485981,"DC",2024-04-18,1,1,1,1,1,0,0,1,1,1
"335",NA,NA,"DC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,NA,"DE",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",NA,NA,"DE",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,NA,"DE",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",0.00226470745884826,0.000724209293800589,"DE",2024-03-18,1,1,1,1,1,0,0,1,1,1
"346",0.00240774101766822,0.000720343833734797,"DE",2024-03-19,1,1,1,1,1,1,1,1,1,1
"347",NA,NA,"DE",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,NA,"DE",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",0.0106725291552154,0.000716583957722458,"DE",2024-03-22,1,1,1,1,1,1,1,1,1,1
"350",0.00275797100438323,0.000718070728966069,"DE",2024-03-23,1,1,1,1,1,1,1,1,1,1
"351",NA,NA,"DE",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",0.0568240616613011,0.000725513712594033,"DE",2024-03-25,1,1,1,1,1,0,0,1,1,1
"353",NA,NA,"DE",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",0.00446451664460115,0.0007395127375986,"DE",2024-03-27,1,1,1,1,1,1,1,1,1,1
"355",0.0129522550350231,0.000749263117809426,"DE",2024-03-28,1,1,1,1,1,1,1,1,1,1
"356",NA,NA,"DE",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",0.00558355554811026,0.000810597366551618,"DE",2024-04-01,1,1,1,1,1,1,1,1,1,1
"360",0.00617905259287808,0.000832692783729609,"DE",2024-04-02,1,1,1,1,1,1,1,1,1,1
"361",0.0198190918244501,0.00085811360518535,"DE",2024-04-03,1,1,1,1,1,1,1,1,1,1
"362",NA,NA,"DE",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.0352342275379658,0.00105215505529635,"DE",2024-04-08,1,1,1,1,1,1,1,1,1,1
"367",0.0292116975363255,0.00110912664792626,"DE",2024-04-09,1,1,1,1,1,1,1,1,1,1
"368",NA,NA,"DE",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",1.18910647209236,0.921497207231643,"DE",2024-04-18,0,1,0,1,1,0,1,0,1,1
"377",NA,NA,"DE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.0655207885137189,0.00479499773916431,"FL",2024-03-11,1,1,1,1,1,1,1,1,1,1
"381",0.00886141973524249,0.00494275256200668,"FL",2024-03-12,1,1,1,1,1,1,1,1,1,1
"382",0.0585668548115879,0.00511589625938273,"FL",2024-03-13,1,1,1,1,1,1,1,1,1,1
"383",1.49555821523235,0.355799299664427,"FL",2024-03-14,0,0,0,1,1,0,0,0,1,1
"384",0.037363399786977,0.00555901708249697,"FL",2024-03-15,1,1,1,1,1,1,1,1,1,1
"385",NA,NA,"FL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",NA,NA,"FL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",NA,NA,"FL",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",NA,NA,"FL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",0.228939305866884,0.00737908795978985,"FL",2024-03-20,1,1,1,1,1,1,1,1,1,1
"390",0.154982180254026,0.00785069839269557,"FL",2024-03-21,1,1,1,1,1,1,1,1,1,1
"391",NA,NA,"FL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",0.0169412177806266,0.00882306947889343,"FL",2024-03-23,1,1,1,1,1,1,1,1,1,1
"393",0.015524430351766,0.00929121200761977,"FL",2024-03-24,1,1,1,1,1,1,1,1,1,1
"394",0.0175058849710416,0.00972354091654815,"FL",2024-03-25,1,1,1,1,1,1,1,1,1,1
"395",1.76054006925241,0.565481938223707,"FL",2024-03-26,0,0,1,0,1,0,0,1,0,1
"396",0.453076452648817,0.0104121032807353,"FL",2024-03-27,1,1,1,1,1,1,1,1,1,1
"397",0.295413843810982,0.0106389827714652,"FL",2024-03-28,1,1,1,1,1,0,1,1,1,0
"398",0.0752489014886634,0.0107730067594503,"FL",2024-03-29,1,1,1,1,1,1,1,1,1,1
"399",NA,NA,"FL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,"FL",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",0.680296032010653,0.178812667242885,"FL",2024-04-02,1,0,1,1,1,1,0,0,1,1
"403",0.0976020009356673,0.00996131202772861,"FL",2024-04-03,1,1,1,1,1,1,1,1,1,1
"404",0.648760516067908,0.150911024858371,"FL",2024-04-04,1,1,1,1,1,0,0,1,1,1
"405",0.1118806355731,0.00904832379862889,"FL",2024-04-05,1,1,1,1,1,1,1,1,1,1
"406",NA,NA,"FL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,"FL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",0.0430127397446669,0.00736110411641796,"FL",2024-04-08,1,1,1,1,1,1,1,1,1,1
"409",0.131768736474772,0.00677454400282805,"FL",2024-04-09,1,1,1,1,1,1,1,1,1,1
"410",NA,NA,"FL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",0.0473223434395386,0.00564501211949653,"FL",2024-04-11,1,1,1,1,1,1,1,1,1,1
"412",NA,NA,"FL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",NA,NA,"FL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",0.0593772271152616,0.00419028522914864,"FL",2024-04-14,1,1,1,1,1,1,1,1,1,1
"415",0.183446101507335,0.00378744014215012,"FL",2024-04-15,1,1,1,1,1,0,1,0,1,1
"416",0.0600830328191458,0.00342699130021114,"FL",2024-04-16,1,1,1,1,1,1,1,1,1,1
"417",0.921629260639753,0.913445483711264,"FL",2024-04-17,1,1,0,1,1,0,1,0,1,1
"418",0.720223569020691,0.459940870556182,"FL",2024-04-18,1,1,0,1,1,0,1,0,1,1
"419",0.185111800176111,0.00257973252838064,"FL",2024-04-19,1,1,1,1,1,1,1,1,1,1
"420",NA,NA,"FL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.0103720116333934,0.00165595063082481,"GA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"422",0.0713724317970701,0.00170204155037113,"GA",2024-03-11,1,1,1,1,1,1,1,1,1,1
"423",0.00221685047275803,0.00175798732967165,"GA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"424",0.0319690774550007,0.00182599322356656,"GA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"425",0.00281114543528313,0.00190944426435801,"GA",2024-03-14,1,1,1,1,1,1,1,1,1,1
"426",0.00221389476663129,0.00201367985715666,"GA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"427",NA,NA,"GA",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",NA,NA,"GA",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",NA,NA,"GA",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",NA,NA,"GA",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",0.0142415669028686,0.00346981818582942,"GA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"432",0.00373425919194978,0.00432943408861602,"GA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"433",NA,NA,"GA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",NA,NA,"GA",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",0.0163202025778036,0.0115124604029645,"GA",2024-03-24,1,1,1,1,1,1,1,1,1,1
"436",1.07891920705412,0.219347789541233,"GA",2024-03-25,0,1,1,1,0,0,1,1,1,0
"437",0.0315466975150867,0.023557809148157,"GA",2024-03-26,1,1,1,1,1,1,1,1,1,1
"438",0.0118133244956958,0.0317802679485189,"GA",2024-03-27,1,1,1,1,1,1,1,1,1,1
"439",0.00470102972097419,0.0405863551173875,"GA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"440",0.0174490876914241,0.0491365687080873,"GA",2024-03-29,1,1,1,1,1,1,1,1,1,1
"441",NA,NA,"GA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",1.28092268959879,0.73681026474156,"GA",2024-03-31,0,1,1,1,0,0,1,1,1,0
"443",1.18021710079416,0.421310712696644,"GA",2024-04-01,0,1,0,1,1,0,1,0,1,1
"444",0.00627062292212122,0.0732703811308968,"GA",2024-04-02,1,1,1,1,1,1,1,1,1,1
"445",0.0597159351849103,0.077045785018159,"GA",2024-04-03,1,1,1,1,1,1,1,1,1,1
"446",0.041032092564029,0.0803382036246241,"GA",2024-04-04,1,1,1,1,1,1,1,1,1,1
"447",0.041879853478792,0.083340584174379,"GA",2024-04-05,1,1,1,1,1,0,1,1,1,0
"448",0.0730429840652096,0.0862085151820526,"GA",2024-04-06,1,1,1,1,1,1,1,1,1,1
"449",0.00743915930049759,0.0890643416369855,"GA",2024-04-07,1,1,1,1,1,1,1,1,1,1
"450",1.16772144475766,0.419068541486691,"GA",2024-04-08,0,1,0,1,1,0,1,0,1,1
"451",0.0733506738951041,0.0951019516231857,"GA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"452",0.977282853228852,0.258289402937627,"GA",2024-04-10,1,1,0,1,1,0,1,0,1,1
"453",0.141720176102608,0.101999353639959,"GA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"454",1.25023592405801,0.728986875421197,"GA",2024-04-12,0,1,0,1,1,1,1,0,1,0
"455",0.0999448478684982,0.110087102228838,"GA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"456",1.24470895117626,0.719506307656687,"GA",2024-04-14,0,1,0,1,1,0,1,0,1,1
"457",NA,NA,"GA",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",0.0121835912316545,0.12474092880496,"GA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"459",0.0821511403481544,0.130272014840502,"GA",2024-04-17,1,1,1,1,1,1,1,1,1,1
"460",1.20820712331426,0.699885809837117,"GA",2024-04-18,0,1,0,1,1,0,1,0,1,1
"461",NA,NA,"GA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",NA,NA,"GA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",0.0129183889705933,0.00261094715175695,"IA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"506",1.08473987310694,0.305368191319066,"IA",2024-03-11,0,1,1,1,0,0,1,1,1,0
"507",0.047363273469791,0.0026043005813337,"IA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"508",0.0473213473656687,0.00260446960856679,"IA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"509",0.0296078966014985,0.00260689650959651,"IA",2024-03-14,1,1,1,1,1,1,1,1,1,1
"510",NA,NA,"IA",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",0.00359969677198713,0.00261839369847683,"IA",2024-03-16,1,1,1,1,1,1,1,1,1,1
"512",0.00454106802569616,0.00262743422477393,"IA",2024-03-17,1,1,1,1,1,1,1,1,1,1
"513",0.0123219706282762,0.00263867459812563,"IA",2024-03-18,1,1,1,1,1,1,1,1,1,1
"514",0.0147119955243866,0.00265213946911097,"IA",2024-03-19,1,1,1,1,1,1,1,1,1,1
"515",0.0129668073317701,0.00266787320122355,"IA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"516",0.0496273720597193,0.00268594583070254,"IA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"517",NA,NA,"IA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",1.18617914219318,0.460071292140586,"IA",2024-03-23,0,1,0,1,1,0,1,0,1,1
"519",NA,NA,"IA",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",0.00443276755104756,0.00278541843088158,"IA",2024-03-25,1,1,1,1,1,1,1,1,1,1
"521",0.0221857505567241,0.00282015981462725,"IA",2024-03-26,1,1,1,1,1,1,1,1,1,1
"522",0.929138050618173,0.185304240743704,"IA",2024-03-27,1,1,0,1,1,0,1,0,1,1
"523",0.0585065588402773,0.00292310949192908,"IA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"524",0.0413317735556546,0.00302083145863048,"IA",2024-03-29,1,1,1,1,1,1,1,1,1,1
"525",NA,NA,"IA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",NA,NA,"IA",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",0.0976941753584769,0.00493700567308084,"IA",2024-04-01,1,1,1,1,1,1,1,1,1,1
"528",0.048206979946355,0.00875331734584321,"IA",2024-04-02,1,1,1,1,1,1,1,1,1,1
"529",0.0712093258308543,0.0191027326686682,"IA",2024-04-03,1,1,1,1,1,1,1,1,1,1
"530",0.909717290292291,0.188563931801718,"IA",2024-04-04,1,0,1,1,1,0,0,1,1,1
"531",0.0467704272145562,0.057650069411102,"IA",2024-04-05,1,1,1,1,1,0,1,0,1,1
"532",0.0280519733476396,0.0700350915355715,"IA",2024-04-06,1,1,1,1,1,1,1,1,1,1
"533",1.23315031503552,0.759186605786585,"IA",2024-04-07,0,1,0,1,1,0,1,0,1,1
"534",0.10719331777848,0.0782101000891767,"IA",2024-04-08,1,1,1,1,1,1,1,1,1,1
"535",0.0347642746665057,0.0792297652609215,"IA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"536",0.121467733427464,0.0797504161910749,"IA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"537",0.793193437933927,0.215262112278244,"IA",2024-04-11,1,1,0,1,1,0,1,0,1,1
"538",0.0458525503749475,0.0804154174707816,"IA",2024-04-12,1,1,1,1,1,1,1,1,1,1
"539",0.0159040618365322,0.0807216209069231,"IA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"540",NA,NA,"IA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",0.0177297691159583,0.0813718393032588,"IA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"542",0.987229721254251,0.418030119504671,"IA",2024-04-16,0,1,0,1,1,0,1,0,1,1
"543",1.13548099287011,0.753979405581185,"IA",2024-04-17,0,1,0,1,1,0,1,0,1,1
"544",0.0247545072805173,0.0824813248088998,"IA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"545",0.961112142917272,0.418047028755241,"IA",2024-04-19,1,1,0,1,1,0,1,0,1,1
"546",0.0252382107447296,0.0833171927466454,"IA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"547",NA,NA,"ID",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
