"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24D_95_CI","other_95_CI"
"275",NA,NA,"CT",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",1.18055002750935,0.882987266348777,"CT",2024-05-01,0,0,1,1,1,0,0,1,1,1
"278",NA,NA,"CT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",NA,NA,"CT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",0.014887214007935,0.00435713666142258,"CT",2024-05-04,1,1,1,1,1,1,1,1,1,1
"281",NA,NA,"CT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",1.23848922578176,0.918677738488639,"CT",2024-05-06,0,1,0,1,1,0,1,0,1,1
"283",2.01803199452385,0.919711628312044,"CT",2024-05-07,0,1,1,0,0,0,1,1,0,0
"284",NA,NA,"CT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",0.0262353161646769,0.00536395668024744,"CT",2024-05-09,1,1,1,1,1,1,1,1,1,1
"286",1.0734405250612,0.457635625737273,"CT",2024-05-10,1,1,1,1,0,0,1,1,1,0
"287",NA,NA,"CT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",1.02618140465889,0.848022051461815,"CT",2024-05-13,0,0,1,1,1,0,0,1,1,1
"290",0.0389718932008435,0.00681852659815296,"CT",2024-05-14,1,1,1,1,1,1,1,1,1,1
"291",0.0344719222177173,0.00718478522074594,"CT",2024-05-15,1,1,1,1,1,1,1,1,1,1
"292",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",1.12252543052167,0.413084009057156,"DC",2024-04-09,0,1,0,1,1,0,1,0,1,1
"298",NA,NA,"DC",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",0.0126832470279326,0.0254220838509886,"DC",2024-04-18,1,1,1,1,1,1,1,1,1,1
"307",NA,NA,"DC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2.3332271994127,0.71728564876577,"DC",2024-04-22,0,0,1,1,1,0,0,1,1,1
"311",1.24703661941947,0.821715783330852,"DC",2024-04-23,0,1,1,1,0,0,1,1,1,0
"312",NA,NA,"DC",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,"DC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,"DC",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,"DC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.0255329611429293,0.0320525444144146,"DC",2024-05-16,1,1,1,1,1,1,1,1,1,1
"335",0.0253166288942639,0.0321327831969522,"DC",2024-05-17,1,1,1,1,1,1,1,1,1,1
"336",0.0286105585510426,0.0322083799368956,"DC",2024-05-18,1,1,1,1,1,1,1,1,1,1
"337",NA,NA,"DE",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",0.0244477633639592,0.000721049696871675,"DE",2024-04-08,1,1,1,1,1,1,1,1,1,1
"339",0.0249811266108096,0.000721795361696316,"DE",2024-04-09,1,1,1,1,1,1,1,1,1,1
"340",NA,NA,"DE",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,NA,"DE",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,NA,"DE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",1.19472316270393,0.957840260749778,"DE",2024-04-18,0,0,1,1,1,0,0,1,1,1
"349",NA,NA,"DE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.0110207117132414,0.000727830444545038,"DE",2024-04-21,1,1,1,1,1,1,1,1,1,1
"352",0.0105717413345739,0.000728035748964867,"DE",2024-04-22,1,1,1,1,1,1,1,1,1,1
"353",NA,NA,"DE",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",1.27963163989111,0.951214650370991,"DE",2024-04-24,0,1,1,1,0,1,1,1,1,1
"355",NA,NA,"DE",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",1.1883606583119,0.957318826929678,"DE",2024-04-26,0,0,1,1,1,0,0,1,1,1
"357",NA,NA,"DE",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2.30138224918775,0.956936556347175,"DE",2024-05-01,0,0,1,1,1,0,0,1,1,1
"362",NA,NA,"DE",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",NA,NA,"DE",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",NA,NA,"DE",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",NA,NA,"DE",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",0.0628368324042772,0.000773492850289297,"DE",2024-05-12,1,1,1,1,1,0,0,1,1,1
"373",0.0213745651667612,0.000783556090319549,"DE",2024-05-13,1,1,1,1,1,0,0,1,1,1
"374",NA,NA,"DE",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",0.947092303930436,0.19069817784031,"DE",2024-05-16,1,1,1,1,0,0,0,1,1,0
"377",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",0.0615481812400084,0.0146826125972432,"FL",2024-04-07,1,1,1,1,1,1,1,1,1,1
"380",0.11589362709882,0.0150476188784332,"FL",2024-04-08,1,1,1,1,1,0,1,0,1,1
"381",0.0630292382486338,0.015412381036091,"FL",2024-04-09,1,1,1,1,1,0,1,0,1,1
"382",NA,NA,"FL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",0.0172225048591158,0.0161403510082399,"FL",2024-04-11,1,1,1,1,1,1,1,1,1,1
"384",NA,NA,"FL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",NA,NA,"FL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",0.0174027888037326,0.0172266508556091,"FL",2024-04-14,1,1,1,1,1,1,1,1,1,1
"387",0.0716812821553408,0.0175871746545778,"FL",2024-04-15,1,1,1,1,1,1,1,1,1,1
"388",0.0203564021082352,0.0179470726482301,"FL",2024-04-16,1,1,1,1,1,1,1,1,1,1
"389",1.12745776335679,0.778923427809536,"FL",2024-04-17,0,0,1,1,1,0,0,1,1,1
"390",0.931222251465237,0.397791861311915,"FL",2024-04-18,1,0,1,1,1,0,0,1,1,1
"391",0.0664047904408928,0.0190254891381929,"FL",2024-04-19,1,1,1,1,1,1,1,1,1,1
"392",NA,NA,"FL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",NA,NA,"FL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",0.0300384758387209,0.0201108329674418,"FL",2024-04-22,1,1,1,1,1,1,1,1,1,1
"395",0.900439095983063,0.393986617386181,"FL",2024-04-23,1,0,1,1,1,0,0,1,1,1
"396",0.547012841778035,0.144991030459237,"FL",2024-04-24,1,1,1,1,1,0,0,1,1,1
"397",0.927959319152308,0.123923614850335,"FL",2024-04-25,1,1,1,1,0,0,0,0,1,0
"398",0.900139806183784,0.39190687942114,"FL",2024-04-26,1,0,1,1,1,0,0,1,1,1
"399",NA,NA,"FL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,"FL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",0.0270660959186454,0.0232096609004071,"FL",2024-04-30,1,1,1,1,1,1,1,1,1,1
"403",NA,NA,"FL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",1.09531418813651,0.759356146052411,"FL",2024-05-02,0,1,0,1,1,0,1,0,1,1
"405",0.0290362368294176,0.0245638228821141,"FL",2024-05-03,1,1,1,1,1,0,1,0,1,1
"406",2.17452640873564,0.754232266445194,"FL",2024-05-04,0,1,0,1,1,0,1,0,1,1
"407",0.0292143570274479,0.0255812383724282,"FL",2024-05-05,1,1,1,1,1,1,1,1,1,1
"408",0.0934521401801311,0.0261378796591495,"FL",2024-05-06,1,1,1,1,1,1,1,1,1,1
"409",3.56266159334177,0.545284409510244,"FL",2024-05-07,0,1,1,1,0,0,1,1,1,0
"410",0.977455403600394,0.294789183241345,"FL",2024-05-08,1,1,1,0,1,0,1,1,0,1
"411",1.05821672606904,0.424558608458661,"FL",2024-05-09,1,1,1,1,0,0,1,1,1,0
"412",0.0323790982764066,0.0288702169455523,"FL",2024-05-10,1,1,1,1,1,1,1,1,1,1
"413",0.853169319580163,0.381061008616314,"FL",2024-05-11,1,0,1,1,1,0,0,1,1,1
"414",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",0.0960953787559689,0.031903215157719,"FL",2024-05-13,1,1,1,1,1,1,1,1,1,1
"416",6.23853433477812,0.790785050926812,"FL",2024-05-14,0,1,1,1,0,0,0,1,1,0
"417",0.684664655035776,0.262529393305734,"FL",2024-05-15,1,0,1,1,1,0,0,1,1,1
"418",0.0353448738187564,0.0369398175171761,"FL",2024-05-16,1,1,1,1,1,1,1,1,1,1
"419",1.99004022999867,0.413014682016357,"FL",2024-05-17,0,1,1,1,0,0,1,1,1,0
"420",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.002182131530063,0.00135160093428121,"GA",2024-04-07,1,1,1,1,1,0,0,1,1,1
"422",1.24871206565437,0.471512897668448,"GA",2024-04-08,0,0,1,1,1,0,0,1,1,1
"423",0.0332322791144828,0.00137434092848332,"GA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"424",1.08629268900316,0.236258986120057,"GA",2024-04-10,0,0,1,1,1,0,0,1,1,1
"425",0.0585976344223895,0.00139825523685126,"GA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"426",1.30222791592037,0.940100820645905,"GA",2024-04-12,0,0,1,1,1,0,0,1,1,1
"427",0.0388319025601441,0.0014231665071044,"GA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"428",1.30466374321912,0.939335265875134,"GA",2024-04-14,0,0,1,1,1,0,0,1,1,1
"429",NA,NA,"GA",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",0.00262898058701228,0.00146207428313599,"GA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"431",0.0239817794917679,0.00147539177622889,"GA",2024-04-17,1,1,1,1,1,1,1,1,1,1
"432",1.29643348697794,0.937842258250528,"GA",2024-04-18,0,0,1,1,1,0,0,1,1,1
"433",NA,NA,"GA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",NA,NA,"GA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",NA,NA,"GA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",1.29895039113773,0.936400045932842,"GA",2024-04-22,0,0,1,1,1,0,0,1,1,1
"437",NA,NA,"GA",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",0.00367028017047305,0.00157241994951561,"GA",2024-04-24,1,1,1,1,1,1,1,1,1,1
"439",NA,NA,"GA",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",0.0156761654883326,0.00160121732626168,"GA",2024-04-26,1,1,1,1,1,0,0,1,1,1
"441",NA,NA,"GA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",NA,NA,"GA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",0.0319862676049825,0.0016453344886614,"GA",2024-04-29,1,1,1,1,1,0,0,1,1,1
"444",0.00534091892981181,0.00166031383142062,"GA",2024-04-30,1,1,1,1,1,1,1,1,1,1
"445",0.00514766664742741,0.00167544766669162,"GA",2024-05-01,1,1,1,1,1,0,0,1,1,1
"446",0.00519054560199592,0.00169074990929362,"GA",2024-05-02,1,1,1,1,1,0,0,1,1,1
"447",1.17075624055407,0.467331973322501,"GA",2024-05-03,0,1,1,1,0,0,1,1,1,0
"448",1.1784617624118,0.469561937256079,"GA",2024-05-04,0,1,0,1,1,0,1,0,1,1
"449",0.00566241209791719,0.0017378424950369,"GA",2024-05-05,1,1,1,1,1,1,1,1,1,1
"450",NA,NA,"GA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",0.00730773643590814,0.00177044791900148,"GA",2024-05-07,1,1,1,1,1,1,1,1,1,1
"452",0.0261735069337647,0.00178719607082944,"GA",2024-05-08,1,1,1,1,1,1,1,1,1,1
"453",0.00842656320859207,0.0018042856588419,"GA",2024-05-09,1,1,1,1,1,1,1,1,1,1
"454",NA,NA,"GA",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",0.00825975671917493,0.00183964616388453,"GA",2024-05-11,1,1,1,1,1,1,1,1,1,1
"456",1.24870092251956,0.931201690213529,"GA",2024-05-12,0,1,1,1,0,0,1,1,1,0
"457",0.0927756166884475,0.00187688901017706,"GA",2024-05-13,1,1,1,1,1,0,0,1,1,1
"458",1.21452435874336,0.92809862502428,"GA",2024-05-14,0,0,1,1,1,1,0,0,1,1
"459",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",0.992105035120642,0.311409893456305,"GA",2024-05-16,0,1,1,1,0,0,0,1,1,0
"461",1.64640711043607,0.465153495438723,"GA",2024-05-17,0,0,1,1,0,0,0,0,1,0
"462",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",1.2291748051551,0.872496811100206,"IA",2024-04-07,0,0,1,1,1,1,0,0,1,1
"506",0.0824280308223218,0.00499297909143765,"IA",2024-04-08,1,1,1,1,1,1,1,1,1,1
"507",0.0287452794386778,0.00512449746307533,"IA",2024-04-09,1,1,1,1,1,0,1,0,1,1
"508",0.0964932962057033,0.00525983770568976,"IA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"509",0.704369979285168,0.177271216402065,"IA",2024-04-11,1,0,1,1,1,0,0,1,1,1
"510",0.0315271602286891,0.00554357543963649,"IA",2024-04-12,1,1,1,1,1,1,1,1,1,1
"511",0.00818683986946357,0.0056928878017435,"IA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"512",NA,NA,"IA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",0.00903859241205325,0.00600906771580987,"IA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"514",1.02907773339776,0.430243889336937,"IA",2024-04-16,0,0,1,1,1,0,0,1,1,1
"515",1.20078298296237,0.852071073556165,"IA",2024-04-17,0,0,1,1,1,0,0,1,1,1
"516",0.0097798948757632,0.00653688053679393,"IA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"517",1.01845851450519,0.427064172842286,"IA",2024-04-19,0,0,1,1,1,0,0,1,1,1
"518",0.00920889200957502,0.00693335795592143,"IA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"519",NA,NA,"IA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",NA,NA,"IA",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",0.00987218645276966,0.00761352550529446,"IA",2024-04-23,1,1,1,1,1,1,1,1,1,1
"522",0.00977788669299819,0.00786738888738878,"IA",2024-04-24,1,1,1,1,1,1,1,1,1,1
"523",0.0116415231796876,0.00813686208167165,"IA",2024-04-25,1,1,1,1,1,1,1,1,1,1
"524",0.041560789820209,0.00842329144358822,"IA",2024-04-26,1,1,1,1,1,0,0,1,1,1
"525",NA,NA,"IA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",0.0126950698523299,0.00905283535537478,"IA",2024-04-28,1,1,1,1,1,1,1,1,1,1
"527",0.153275314938541,0.00939908155036222,"IA",2024-04-29,1,1,1,1,1,1,1,1,1,1
"528",0.0543038476726624,0.00976855172942303,"IA",2024-04-30,1,1,1,1,1,1,1,1,1,1
"529",0.80378574130638,0.277195164473493,"IA",2024-05-01,1,0,1,1,1,1,1,1,1,1
"530",0.02593309872271,0.0105844545146044,"IA",2024-05-02,1,1,1,1,1,1,1,1,1,1
"531",0.0778175017693964,0.0110347723047448,"IA",2024-05-03,1,1,1,1,1,1,1,1,1,1
"532",0.900809241114724,0.405365477929731,"IA",2024-05-04,1,0,1,1,1,0,0,1,1,1
"533",NA,NA,"IA",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",NA,NA,"IA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",1.09074629247392,0.785642926383281,"IA",2024-05-07,0,0,1,1,1,0,0,1,1,1
"536",0.0319670954372519,0.0137962719763543,"IA",2024-05-08,1,1,1,1,1,1,1,1,1,1
"537",0.723601956521042,0.268207555022522,"IA",2024-05-09,1,0,1,1,1,0,0,1,1,1
"538",0.0355132217998029,0.0151832234211073,"IA",2024-05-10,1,1,1,1,1,1,1,1,1,1
"539",1.03687127525642,0.764981815553276,"IA",2024-05-11,0,0,1,1,1,0,0,1,1,1
"540",NA,NA,"IA",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",0.0440149221849328,0.0176306040374067,"IA",2024-05-13,1,1,1,1,1,1,1,1,1,1
"542",1.03425698834871,0.747491373785076,"IA",2024-05-14,0,0,1,1,1,0,0,1,1,1
"543",1.01567750311099,0.741281917214129,"IA",2024-05-15,0,0,1,1,1,0,0,1,1,1
"544",NA,NA,"IA",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",1.01234632306309,0.728308190573538,"IA",2024-05-17,0,0,1,1,1,0,0,1,1,1
"546",0.123195842579645,0.0228682462854317,"IA",2024-05-18,1,1,1,1,1,1,1,1,1,1
"547",NA,NA,"ID",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
