...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
510,1.64721198482236,0.3617190670183475,IA,2023-07-14,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
511,0.837849410138631,0.430717514748982,IA,2023-07-15,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
512,1.20345624542609,0.398475916147783,IA,2023-07-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
513,1.58283254695842,0.4146407053123465,IA,2023-07-17,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
514,1.1065015325014,0.54051360768217,IA,2023-07-18,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1
515,2.67561773151659,0.4154716886238845,IA,2023-07-19,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
516,0.835520005532003,0.4287127198375925,IA,2023-07-20,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
517,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,0.599264214921638,0.440736997113034,IA,2023-07-22,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
519,0.817723370046258,0.57794309547022,IA,2023-07-23,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
520,0.71845854630342,0.50971646117872,IA,2023-07-24,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
521,NA,NA,IA,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,0.98202240224747,0.3540506306361935,IA,2023-07-26,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
523,0.988164413169986,0.490105608762316,IA,2023-07-27,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
524,NA,NA,IA,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,2.03370467148926,0.4377755684550805,IA,2023-07-29,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
526,1.44907961313063,0.4228831806902675,IA,2023-07-30,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1
527,1.49562685849515,0.4651479711355815,IA,2023-07-31,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
528,1.54227166548353,0.4205540099262775,IA,2023-08-01,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1
529,1.47426799016607,0.368829178615994,IA,2023-08-02,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
530,1.57314787980786,0.4020848902189585,IA,2023-08-03,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
531,0.54336846674180606,0.3447998864870885,IA,2023-08-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
532,1.80266552754375,0.40145700516566,IA,2023-08-05,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
533,0.542928671018316,0.3394962167764895,IA,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
534,1.24859388193702,0.396159759415912,IA,2023-08-07,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
535,3.24019097396843,0.391317885411016,IA,2023-08-08,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1
536,3.48835390651331,0.455735463257756,IA,2023-08-09,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1
537,1.35957318289321,0.379661182681665,IA,2023-08-10,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
538,2.00897913060829,0.377492427363275,IA,2023-08-11,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
539,1.65796974146076,0.4760120246191135,IA,2023-08-12,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
540,1.80636441149511,0.401237259464702,IA,2023-08-13,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
541,3.12350373178427,0.39697943501656,IA,2023-08-14,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
542,2.27525577444267,0.4060758598515275,IA,2023-08-15,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
543,2.08975603913702,0.397374132364612,IA,2023-08-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
544,1.30201309138903,0.4209307932037675,IA,2023-08-17,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
545,0.376183834037088,0.2797978816483035,IA,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
546,1.25300478292383,0.3764888510990965,IA,2023-08-19,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
547,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.502446348277051,0.3486605826058395,IL,2023-07-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
590,1.43346857359922,0.374259946544019,IL,2023-07-10,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
591,1.3719811314365,0.407454998705407,IL,2023-07-11,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1
592,0.724373102306018,0.401508355409452,IL,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
593,1.46424364491554,0.4032392513453985,IL,2023-07-13,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
594,2.86710057073027,0.4335973411919905,IL,2023-07-14,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
595,1.0404836317362,0.4583399129430445,IL,2023-07-15,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1
596,1.40731278614431,0.444363702125953,IL,2023-07-16,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1
597,1.53888364424307,0.358366485656725,IL,2023-07-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
598,1.69477232338011,0.410213620825075,IL,2023-07-18,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
599,0.757752029144067,0.379117017349471,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
600,2.44649372156538,0.4648243020661595,IL,2023-07-20,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1
601,1.31194295137001,0.4033721724670935,IL,2023-07-21,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
602,1.749557886544,0.407672964796317,IL,2023-07-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
603,0.927818408365152,0.425827413576865,IL,2023-07-23,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1
604,2.43430772338031,0.354697580328744,IL,2023-07-24,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1
605,2.2321074101535,0.406907417256314,IL,2023-07-25,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1
606,2.73547064356626,0.4548499446530775,IL,2023-07-26,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
607,2.40505343600782,0.4867645405810755,IL,2023-07-27,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1
608,3.20666128874643,0.4415887936497745,IL,2023-07-28,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
609,2.37275716447374,0.4480303827434335,IL,2023-07-29,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
610,1.14502198072559,0.3995638108713805,IL,2023-07-30,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
611,2.28032861478175,0.40452371861158,IL,2023-07-31,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
612,1.57250304442644,0.3896392891319375,IL,2023-08-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1
613,4.01397264730604,0.4620349306318405,IL,2023-08-02,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1
614,1.71072008730796,0.4149455954201655,IL,2023-08-03,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
615,2.46974892180633,0.4317640835901005,IL,2023-08-04,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1
616,1.90966703470416,0.461349951132151,IL,2023-08-05,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1
617,2.24070808806228,0.441393649847053,IL,2023-08-06,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
618,2.61659499972026,0.427031988043323,IL,2023-08-07,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1
619,2.10392557107593,0.40088216705127,IL,2023-08-08,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
620,1.39454476596009,0.3896748563553515,IL,2023-08-09,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
621,1.28570359178665,0.397063476920801,IL,2023-08-10,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
622,1.79787667713052,0.415287949472819,IL,2023-08-11,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1
623,1.55473575252993,0.3849124939925575,IL,2023-08-12,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
624,1.21956099505389,0.384004898781441,IL,2023-08-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
625,1.86795563942725,0.4422213168211195,IL,2023-08-14,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
626,3.06937115446288,0.4829079531067175,IL,2023-08-15,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
627,2.60685129126073,0.4451568547384965,IL,2023-08-16,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
628,6.03719457502829,0.4804682777567115,IL,2023-08-17,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
629,1.89510762479418,0.4164277190843575,IL,2023-08-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1
630,1.88937761132796,0.4240856797830885,IL,2023-08-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
631,0.719174410911052,0.3864681215406285,IN,2023-07-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
632,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.495731025895543,0.3287388618373475,IN,2023-07-11,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
634,0.8483689418103,0.4110711428310715,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
635,0.644303268155993,0.448535603842166,IN,2023-07-13,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
636,0.925327842672272,0.464167042916219,IN,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1
637,0.747003140068933,0.401299226864636,IN,2023-07-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
638,0.438458855594251,0.3247190739249605,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
639,0.783257694653715,0.4078206854435195,IN,2023-07-17,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
640,0.753737945132108,0.4051035951544235,IN,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
641,1.60305331521913,0.4250135245023525,IN,2023-07-19,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
642,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,0.662474781081414,0.451851317730407,IN,2023-07-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
644,0.654039987113659,0.4527771873121605,IN,2023-07-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
645,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.583176460801681,0.408631993262487,IN,2023-07-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
647,0.830277191931545,0.4209907401723455,IN,2023-07-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
648,0.607155894255289,0.4202531512427945,IN,2023-07-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,0.405646569488418,0.3100251886908265,IN,2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
654,0.410326697143011,0.310371627915758,IN,2023-08-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
655,0.777798056378768,0.558716059489435,IN,2023-08-02,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
656,1.29021922398201,0.50979140361998,IN,2023-08-03,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
657,0.966093833331562,0.3124101870823275,IN,2023-08-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
658,0.853235663718215,0.3307394407003105,IN,2023-08-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
659,0.401123872067026,0.3145998306102555,IN,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,0.516452648690607,0.3534867857163685,IN,2023-08-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
661,3.19914366255259,0.50798784006709,IN,2023-08-08,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1
662,0.921820066056253,0.4627350213630965,IN,2023-08-09,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
663,1.08111473080876,0.3768759899557095,IN,2023-08-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
664,NA,NA,IN,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,1.05361894272313,0.50974641525328,IN,2023-08-14,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
668,NA,NA,IN,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0.46674909945325,0.317060535565634,IN,2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
670,1.70459303694666,0.4115552191464525,IN,2023-08-17,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
671,0.459381961322295,0.3414103421601875,IN,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
672,0.838241256179981,0.323248118698606,IN,2023-08-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
673,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.706671231784177,0.4903006867429585,KS,2023-07-11,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
676,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.931882755537888,0.2822162382451385,KS,2023-07-17,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
682,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.754369261122862,0.540431010123495,KS,2023-07-27,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
692,NA,NA,KS,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,0.403654904260304,0.2738645173934565,KS,2023-07-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
695,0.822495973056334,0.580022012208545,KS,2023-07-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
696,NA,NA,KS,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.646593954695175,0.4580736464084145,KS,2023-08-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
698,NA,NA,KS,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
