...1,es_score,brier_score,location,target_date,X22F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
278,7.572866170582e-4,3.029950369262225e-5,CT,2024-02-29,1,1,1,1,1,1,1,1,1,1
279,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,3.18056629607143e-5,1.728671935759585e-5,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1
283,3.14945359798828e-5,1.503382708120535e-5,CT,2024-03-05,1,1,1,1,1,1,1,1,1,1
284,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,3.71231059408603e-5,1.13805221258874e-5,CT,2024-03-07,1,1,1,1,1,1,1,1,1,1
286,3.78584970020012e-5,9.906200295546e-6,CT,2024-03-08,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,1.02247640592955e-5,4.97503633094927e-6,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,4.05879292880978e-6,3.786536114226385e-6,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.00277061626640666,2.4928718489907e-4,DC,2024-02-12,1,1,1,1,1,1,1,1,1,1
304,7.0183176646332e-4,2.16243810255255e-4,DC,2024-02-13,1,1,1,1,1,1,1,1,1,1
305,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,1.9858386862483e-4,5.2208125471735e-5,DC,2024-02-23,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,4.69518903331101e-6,2.74435901781522e-6,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.0155037073333391,0.001596297719645755,DE,2024-02-04,1,1,1,1,1,1,1,1,1,1
338,0.00231704750481965,0.001400292708322975,DE,2024-02-05,1,1,1,1,1,1,0,1,1,0
339,0.0554322204843146,0.00122808036594543,DE,2024-02-06,1,1,1,1,1,1,1,1,1,1
340,0.029321707550428,0.0010768326618142,DE,2024-02-07,1,1,1,1,1,1,1,1,1,1
341,0.0245886260427683,9.4404570395361e-4,DE,2024-02-08,1,1,1,1,1,1,1,1,1,1
342,0.00907101186985651,8.2750489050818e-4,DE,2024-02-09,1,1,1,1,1,1,1,1,1,1
343,1.3180271680043,0.4740751773137025,DE,2024-02-10,1,0,1,1,0,1,0,1,1,0
344,5.4324185691598e-4,6.35563587675265e-4,DE,2024-02-11,1,1,1,1,1,1,1,1,1,1
345,NA,NA,DE,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.0163868844972584,4.8795441605286e-4,DE,2024-02-13,1,1,1,1,1,1,1,1,1,1
347,1.16267658764509,0.240210418712154,DE,2024-02-14,1,0,1,1,0,1,0,1,1,0
348,2.53897130207238,0.3209615830058185,DE,2024-02-15,1,0,1,1,0,1,0,1,0,0
349,NA,NA,DE,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.00717981010431053,2.8743906889108e-4,DE,2024-02-17,1,1,1,1,1,1,1,1,1,1
351,9.7172267836827e-4,2.5180699164625e-4,DE,2024-02-18,1,1,1,1,1,1,1,1,1,1
352,3.1231492364606e-4,2.20593902265725e-4,DE,2024-02-19,1,1,1,1,1,1,1,1,1,1
353,0.00195185085144521,1.9325390038893e-4,DE,2024-02-20,1,1,1,1,1,1,1,1,1,1
354,9.669096754987e-4,1.69307869692635e-4,DE,2024-02-21,1,1,1,1,1,1,1,1,1,1
355,0.00137075969846739,1.4833545619925e-4,DE,2024-02-22,1,1,1,1,1,1,1,1,1,1
356,7.6391083235561e-4,1.29967979601925e-4,DE,2024-02-23,1,1,1,1,1,1,1,1,1,1
357,2.3912937152618e-4,1.138821751076e-4,DE,2024-02-24,1,1,1,1,1,1,1,1,1,1
358,3.5962393122173e-4,9.979467337915e-5,DE,2024-02-25,1,1,1,1,1,1,1,1,1,1
359,5.2997484803834e-4,8.745713548319e-5,DE,2024-02-26,1,1,1,1,1,1,1,1,1,1
360,0.00100954443048773,7.665196832657e-5,DE,2024-02-27,1,1,1,1,1,1,1,1,1,1
361,0.00276487666143539,6.7188553910135e-5,DE,2024-02-28,1,1,1,1,1,1,0,1,1,0
362,1.5554934955051e-4,5.8899932874185e-5,DE,2024-02-29,1,1,1,1,1,1,1,1,1,1
363,7.09793785494441e-5,5.1639889290795e-5,DE,2024-03-01,1,1,1,1,1,1,1,1,1,1
364,9.28572623453191e-5,4.528038951611035e-5,DE,2024-03-02,1,1,1,1,1,1,1,1,1,1
365,4.41093209188476e-5,3.97093331930125e-5,DE,2024-03-03,1,1,1,1,1,1,1,1,1,1
366,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,2.7190229656961e-4,3.055221387548825e-5,DE,2024-03-05,1,1,1,1,1,1,1,1,1,1
368,3.5030069877197e-5,2.68050316469862e-5,DE,2024-03-06,1,1,1,1,1,1,1,1,1,1
369,3.2622619085987e-4,2.352120357838705e-5,DE,2024-03-07,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,1.06887610590761,0.1194370686860645,FL,2024-02-05,1,0,1,1,0,1,0,1,1,0
381,4.58699875072003,0.1452035164070205,FL,2024-02-06,1,0,0,1,0,1,0,1,0,0
382,1.30819551620957,0.0772688327455125,FL,2024-02-07,1,0,0,1,1,1,0,0,1,0
383,0.680044444624882,0.03736790862267975,FL,2024-02-08,1,1,1,1,1,1,1,1,0,0
384,0.137352321276617,4.692727499972e-4,FL,2024-02-09,1,1,1,1,1,1,0,1,1,0
385,0.00818870639893798,4.20127371089045e-4,FL,2024-02-10,1,1,1,1,1,1,1,1,1,1
386,NA,NA,FL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,1.15539934395308,0.121192050384958,FL,2024-02-12,1,0,1,1,0,1,1,0,1,0
388,1.04661013869777,0.0546974993256805,FL,2024-02-13,0,1,1,1,1,0,0,1,1,1
389,0.0659178255189409,2.71927078686875e-4,FL,2024-02-14,1,1,1,1,1,1,1,1,1,1
390,0.0840840416222328,2.4438880380596e-4,FL,2024-02-15,1,1,1,1,1,1,1,1,1,1
391,0.0248852236897748,2.1982230764916e-4,FL,2024-02-16,1,1,1,1,1,1,1,1,1,1
392,7.9253552769926e-4,1.9789337605166e-4,FL,2024-02-17,1,1,1,1,1,1,1,1,1,1
393,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,1.09337935074883,0.04905773053128705,FL,2024-02-19,1,0,1,1,0,1,0,1,1,0
395,1.03460718499905,0.04677318097598965,FL,2024-02-20,1,0,0,1,1,1,1,0,0,1
396,0.0202433658582434,1.3112448166279e-4,FL,2024-02-21,1,1,1,1,1,1,0,0,1,1
397,4.54727584255449,0.1963765921547755,FL,2024-02-22,1,0,0,1,0,1,0,1,1,0
398,0.00379074239610702,1.073163303283e-4,FL,2024-02-23,1,1,1,1,1,1,1,1,1,1
399,3.4499875758337e-4,9.7220426944855e-5,FL,2024-02-24,1,1,1,1,1,1,1,1,1,1
400,1.39156752018248,0.984362490141625,FL,2024-02-25,1,0,1,1,0,1,0,1,1,0
401,1.24384658129649,0.0984807957789195,FL,2024-02-26,1,0,0,1,1,1,0,0,1,1
402,4.68608653524564,0.3941916566419795,FL,2024-02-27,1,0,0,1,0,1,0,0,1,0
403,3.4102382374643e-4,6.609399177132e-5,FL,2024-02-28,1,1,1,1,1,1,1,1,1,1
404,0.00379765088534367,6.01551377263e-5,FL,2024-02-29,1,1,1,1,1,1,0,1,1,0
405,7.5604644593831e-4,5.4800575172295e-5,FL,2024-03-01,1,1,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,5.950986448095e-4,4.165886050495665e-5,FL,2024-03-04,1,1,1,1,1,1,1,1,1,1
409,1.38435503884721,0.330145918261866,FL,2024-03-05,1,0,1,1,0,1,0,1,1,0
410,1.1351892243986e-4,3.485582175635525e-5,FL,2024-03-06,1,1,1,1,1,1,1,1,1,1
411,1.4932680993451e-4,3.192509688962605e-5,FL,2024-03-07,1,1,1,1,1,1,1,1,1,1
412,4.1418284199018e-4,2.926605863417345e-5,FL,2024-03-08,1,1,1,1,1,1,1,1,1,1
413,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,4.0628892980496e-4,2.26596385582336e-5,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1
416,1.60796081902581e-5,2.084134835079545e-5,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
417,9.1428906641499e-5,1.91841437236196e-5,FL,2024-03-13,1,1,1,1,1,1,1,1,1,1
418,2.40503229854992,0.3971835873399595,FL,2024-03-14,1,0,0,1,0,1,0,0,1,0
419,6.58033569255374e-5,1.629215465580905e-5,FL,2024-03-15,1,1,1,1,1,1,0,0,1,1
420,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.0753271946607093,0.00356377600296133,GA,2024-02-04,1,1,1,1,1,1,1,1,1,1
422,0.592450950644537,0.092047555385946,GA,2024-02-05,1,1,1,1,1,1,0,1,1,0
423,0.665630457176927,0.00277182431256016,GA,2024-02-06,1,1,1,1,1,1,1,1,1,1
424,0.947561224837142,0.04164638636370035,GA,2024-02-07,1,1,0,1,1,1,0,0,1,1
425,0.067721445150787,0.00215256517524034,GA,2024-02-08,1,1,1,1,1,1,1,1,1,1
426,0.0235410558286018,0.001895978708081315,GA,2024-02-09,1,1,1,1,1,1,1,1,1,1
427,0.00160234639611051,0.001669477326977825,GA,2024-02-10,1,1,1,1,1,1,1,1,1,1
428,0.0236264379039129,0.00146963104778103,GA,2024-02-11,1,1,1,1,1,1,1,1,1,1
429,0.118422286273896,0.001293382819341415,GA,2024-02-12,1,1,1,1,1,1,1,1,1,1
430,1.56926196490896,0.127299721645577,GA,2024-02-13,1,0,0,1,1,1,0,0,1,0
431,1.84606697996343,0.173639560028868,GA,2024-02-14,1,0,0,1,0,1,0,0,1,0
432,0.140631465608724,8.80489293009325e-4,GA,2024-02-15,1,1,1,1,1,1,0,1,1,0
433,1.34785102527535,0.94588171626842,GA,2024-02-16,1,0,1,1,0,1,0,1,1,0
434,5.0310647601993e-4,6.80783719394645e-4,GA,2024-02-17,1,1,1,1,1,1,1,1,1,1
435,0.00523764901003405,5.98496324141515e-4,GA,2024-02-18,1,1,1,1,1,1,1,1,1,1
436,1.93126305020695,0.138132881212519,GA,2024-02-19,1,0,0,1,0,1,0,0,1,0
437,1.22607216914001,0.108801443005813,GA,2024-02-20,0,0,1,1,1,0,0,1,1,1
438,0.0497327080102367,4.06388703526555e-4,GA,2024-02-21,1,1,1,1,1,1,1,1,1,1
439,0.0268199724595267,3.571335772582e-4,GA,2024-02-22,1,1,1,1,1,1,1,1,1,1
440,0.00331156438384678,3.13829734858555e-4,GA,2024-02-23,1,1,1,1,1,1,1,1,1,1
441,0.00192213751219181,2.75763834800975e-4,GA,2024-02-24,1,1,1,1,1,1,1,1,1,1
442,7.7005569777698e-4,2.4230676408483e-4,GA,2024-02-25,1,1,1,1,1,1,1,1,1,1
443,1.20467242458204,0.1621009962159495,GA,2024-02-26,1,0,1,1,0,1,0,1,1,0
444,0.00231127987615265,1.8706672328039e-4,GA,2024-02-27,1,1,1,1,1,1,1,1,1,1
445,1.2289515837018e-4,1.64364676888975e-4,GA,2024-02-28,1,1,1,1,1,1,1,1,1,1
446,3.2714630760064e-4,1.4441883401335e-4,GA,2024-02-29,1,1,1,1,1,1,1,1,1,1
447,0.00419759292769642,1.26895622559245e-4,GA,2024-03-01,1,1,1,1,1,1,1,1,1,1
448,0.00370925893986399,1.1150152181118e-4,GA,2024-03-02,1,1,1,1,1,1,1,1,1,1
449,1.37666049906712,0.329196631514,GA,2024-03-03,1,0,0,1,1,1,0,0,1,1
450,1.31517700293185,0.196452278309031,GA,2024-03-04,1,0,1,1,0,1,0,1,1,0
451,2.9851831092192e-4,7.566371701214e-5,GA,2024-03-05,1,1,1,1,1,1,1,1,1,1
452,6.90277638420202e-5,6.6497111577005e-5,GA,2024-03-06,1,1,1,1,1,1,1,1,1,1
453,0.00534677452378562,5.8444855597775e-5,GA,2024-03-07,1,1,1,1,1,1,1,1,1,1
454,9.9747771123812e-4,5.137137662637e-5,GA,2024-03-08,1,1,1,1,1,1,1,1,1,1
455,1.36660109968147,0.3290054182226855,GA,2024-03-09,1,0,1,1,0,1,0,1,1,0
456,1.3113298880519e-4,3.96987386387705e-5,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
457,5.0823364110356e-4,3.49030010126723e-5,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1
458,1.09318708404966e-5,3.06895976575204e-5,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
459,2.0354908479709e-4,2.69876141267708e-5,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
460,1.8724187546156e-5,2.373477344711015e-5,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
461,1.64473037222767e-5,2.08763873769171e-5,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,0.0012575071506184,1.1402599176316e-4,HI,2024-02-26,1,1,1,1,1,1,1,1,1,1
486,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.00236032244011278,0.001434001587176405,IA,2024-02-04,1,1,1,1,1,1,1,1,1,1
506,0.732295746467285,0.0857970618497165,IA,2024-02-05,1,1,1,1,1,1,0,1,1,0
507,0.983056856713829,0.156785379994986,IA,2024-02-06,1,0,1,1,0,1,1,1,1,1
508,0.0282223324863928,9.9706132099216e-4,IA,2024-02-07,1,1,1,1,1,1,1,1,1,1
509,0.0324318437528065,8.83182933985215e-4,IA,2024-02-08,1,1,1,1,1,1,1,1,1,1
510,0.0370673243687826,7.82284282618505e-4,IA,2024-02-09,1,1,1,1,1,1,1,1,1,1
511,0.020403395212787,6.9290374054211e-4,IA,2024-02-10,1,1,1,1,1,1,1,1,1,1
512,0.932301214408491,0.106325381224837,IA,2024-02-11,1,0,1,1,0,1,1,1,1,1
513,0.0498975670376418,5.43635999287175e-4,IA,2024-02-12,1,1,1,1,1,1,1,1,1,1
514,0.0453509768140268,4.815622224835e-4,IA,2024-02-13,1,1,1,1,1,1,0,1,0,1
515,0.0299518717650495,4.2660448280754e-4,IA,2024-02-14,1,1,1,1,1,1,1,1,1,1
516,2.08753964725309,0.242409071906428,IA,2024-02-15,1,0,0,1,0,1,0,0,1,1
517,0.00168632636267297,3.3488057056624e-4,IA,2024-02-16,1,1,1,1,1,1,1,1,1,1
518,1.32894109590277,0.4834925333635785,IA,2024-02-17,1,0,1,1,0,1,0,1,1,0
519,0.00314481537206546,2.63005191991805e-4,IA,2024-02-18,1,1,1,1,1,1,1,1,1,1
520,1.1388224362164,0.1215175635881735,IA,2024-02-19,1,0,1,1,0,1,0,1,1,0
521,0.00813656355770467,2.06684811034025e-4,IA,2024-02-20,1,1,1,1,1,1,1,1,1,1
522,0.0125915138786384,1.83273665567015e-4,IA,2024-02-21,1,1,1,1,1,1,1,1,1,1
523,1.25930836724011,0.1229711826079255,IA,2024-02-22,1,0,0,1,1,1,0,0,1,1
524,0.0048723658714384804,1.44197331430785e-4,IA,2024-02-23,1,1,1,1,1,1,1,1,1,1
525,1.5891517791532e-4,1.27948953140125e-4,IA,2024-02-24,1,1,1,1,1,1,1,1,1,1
526,1.35279313547489,0.3292784432175445,IA,2024-02-25,0,0,1,1,1,0,0,1,1,1
527,0.00324816809844895,1.0081650779015e-4,IA,2024-02-26,1,1,1,1,1,1,1,1,1,1
528,2.62237761650162,0.245533707853661,IA,2024-02-27,1,0,1,1,0,1,0,1,1,0
529,1.34291733205932,0.327697013388521,IA,2024-02-28,1,0,1,1,0,1,0,1,1,0
530,1.34056831303956,0.1976637728218385,IA,2024-02-29,1,0,0,1,1,1,1,0,1,0
531,4.7106351544807e-4,6.281320231657e-5,IA,2024-03-01,1,1,1,1,1,1,1,1,1,1
532,7.48543237191167e-5,5.5851827017875e-5,IA,2024-03-02,1,1,1,1,1,1,1,1,1,1
533,0.00193899869274342,4.967973556347165e-5,IA,2024-03-03,1,1,1,1,1,1,1,1,1,1
534,1.31400487695017,0.110072081494532,IA,2024-03-04,1,0,0,1,1,1,0,0,1,1
535,0.00159335708108674,3.9350885883543e-5,IA,2024-03-05,1,1,1,1,1,1,1,1,1,1
536,0.00241482793622462,3.50429196076407e-5,IA,2024-03-06,1,1,1,1,1,1,1,1,1,1
537,0.0011351545408319,3.121952791255375e-5,IA,2024-03-07,1,1,1,1,1,1,1,1,1,1
538,8.84682693021548e-5,2.782522712906365e-5,IA,2024-03-08,1,1,1,1,1,1,1,1,1,1
539,1.3112669749322e-4,2.48109520778063e-5,IA,2024-03-09,1,1,1,1,1,1,1,1,1,1
540,1.2150922907613e-4,2.21333107769077e-5,IA,2024-03-10,1,1,1,1,1,1,1,1,1,1
541,1.3865860442077,0.331580396831722,IA,2024-03-11,0,0,1,1,1,0,0,1,1,1
542,3.3581617489324e-4,1.76388499296733e-5,IA,2024-03-12,1,1,1,1,1,1,1,1,1,1
543,1.493226910254e-4,1.57580547305889e-5,IA,2024-03-13,1,1,1,1,1,1,1,1,1,1
544,1.2510610731294e-4,1.408497191510685e-5,IA,2024-03-14,1,1,1,1,1,1,1,1,1,1
545,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,1.14975562596634e-5,1.127061325052465e-5,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
