...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
311,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
328,9.17824602891196e-6,1.379424838613595e-5,DC,2024-03-15,1,1,1,1,1,1,1,1
329,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
330,1.3972429988073e-5,1.119348591770765e-5,DC,2024-03-17,1,1,1,1,1,1,1,1
331,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
337,0.00104274208823645,6.8940095482047e-4,DE,2024-02-11,1,1,1,1,0,1,1,0
338,NA,NA,DE,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
339,0.0174921063558737,5.4000911194695e-4,DE,2024-02-13,1,1,1,1,1,1,1,1
340,1.17027417479125,0.239951186093355,DE,2024-02-14,0,1,1,0,0,1,1,0
341,2.53953864797754,0.3205747370330725,DE,2024-02-15,0,1,1,0,0,1,1,0
342,NA,NA,DE,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
343,0.0075706518869934096,3.32954228919725e-4,DE,2024-02-17,1,1,1,1,1,1,1,1
344,0.00124824952009323,2.95399072536035e-4,DE,2024-02-18,1,1,1,1,1,1,1,1
345,5.1973762743949e-4,2.6222479376369e-4,DE,2024-02-19,1,1,1,1,1,1,1,1
346,0.00216655149745656,2.32912202185825e-4,DE,2024-02-20,1,1,1,1,1,1,1,1
347,8.6547520829655e-4,2.0700372239968e-4,DE,2024-02-21,1,1,1,1,1,1,1,1
348,0.00148347771771479,1.8409617531403e-4,DE,2024-02-22,1,1,1,1,1,1,1,1
349,6.2166126526567e-4,1.6383437946899e-4,DE,2024-02-23,1,1,1,1,1,1,1,1
350,8.37073006023717e-5,1.45905484649395e-4,DE,2024-02-24,1,1,1,1,1,1,1,1
351,3.208473098814e-4,1.3003395837937e-4,DE,2024-02-25,1,1,1,1,1,1,1,1
352,5.1177742946176e-4,1.1597715362516e-4,DE,2024-02-26,1,1,1,1,1,1,1,1
353,0.0018139257919102,1.0352139319083e-4,DE,2024-02-27,1,1,1,1,1,1,1,1
354,0.00260066058047324,9.247851287459e-5,DE,2024-02-28,1,1,1,1,1,1,1,1
355,1.7266133379798e-4,8.2682811478925e-5,DE,2024-02-29,1,1,1,1,1,1,1,1
356,5.79968980842539e-5,7.398836125949e-5,DE,2024-03-01,1,1,1,1,1,1,1,1
357,1.2534174783024e-4,6.6266637384095e-5,DE,2024-03-02,1,1,1,1,1,1,1,1
358,6.13485842039709e-5,5.9404429484945e-5,DE,2024-03-03,1,1,1,1,1,1,1,1
359,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
360,5.0319042515166e-4,4.787147732719035e-5,DE,2024-03-05,1,1,1,1,1,1,1,1
361,5.87888576791991e-5,4.30354062717188e-5,DE,2024-03-06,1,1,1,1,1,1,1,1
362,4.3299556396244e-4,3.872551887092085e-5,DE,2024-03-07,1,1,1,1,1,1,1,1
363,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
373,7.79231674207567e-6,1.296817229207655e-5,DE,2024-03-18,1,1,1,1,1,1,1,1
374,1.15824090849955e-5,1.181289403231275e-5,DE,2024-03-19,1,1,1,1,1,1,1,1
375,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
377,1.68008571012892e-5,8.9827598180219e-6,DE,2024-03-22,1,1,1,1,1,1,1,1
378,3.49310750098666e-6,8.2152354922678e-6,DE,2024-03-23,1,1,1,1,1,1,1,1
379,NA,NA,FL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
380,1.08632584341068,0.12051774059839,FL,2024-02-12,0,1,1,0,1,1,1,1
381,0.90765667709541,0.0539534218912505,FL,2024-02-13,1,1,1,0,0,1,1,0
382,0.101412782449704,4.9816843264218e-4,FL,2024-02-14,1,1,1,1,1,1,1,1
383,0.107289056081826,4.60098283285985e-4,FL,2024-02-15,1,1,1,1,1,1,1,1
384,0.0273793647897661,4.2556118689584e-4,FL,2024-02-16,1,1,1,1,1,1,1,1
385,0.00162781020697347,3.94188706901175e-4,FL,2024-02-17,1,1,1,1,1,1,1,1
386,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
387,0.960584165269275,0.0488975828498853,FL,2024-02-19,1,1,1,0,1,1,1,1
388,0.896559428374306,0.04635360503954865,FL,2024-02-20,0,0,1,1,0,0,1,1
389,0.0372769515124851,2.94309888574105e-4,FL,2024-02-21,1,1,1,1,1,1,1,1
390,4.30679455959664,0.1949421080972095,FL,2024-02-22,0,0,1,0,0,0,1,0
391,0.0108563828697963,2.56375483742915e-4,FL,2024-02-23,1,1,1,1,1,1,1,1
392,0.00100825507973835,2.3974305092161e-4,FL,2024-02-24,1,1,1,1,1,1,1,1
393,1.38619599766194,0.978201045516395,FL,2024-02-25,0,1,1,0,0,1,1,0
394,1.12183358295107,0.0974327757695745,FL,2024-02-26,0,0,1,1,0,0,1,1
395,4.58749402880872,0.3907528111244885,FL,2024-02-27,0,0,1,0,0,0,1,0
396,0.00130534620379185,1.85535019364945e-4,FL,2024-02-28,1,1,1,1,1,1,1,1
397,0.00847225121272091,1.7450816072064e-4,FL,2024-02-29,1,1,1,1,0,0,1,1
398,0.00129748357535382,1.64308696741705e-4,FL,2024-03-01,1,1,1,1,1,1,1,1
399,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
401,0.00255378401763705,1.37961897063045e-4,FL,2024-03-04,1,1,1,1,1,1,1,1
402,1.36192307609807,0.3283637079414085,FL,2024-03-05,0,1,1,0,0,1,1,0
403,2.3895966582646e-4,1.23347963939285e-4,FL,2024-03-06,1,1,1,1,1,1,1,1
404,3.9788779165516e-4,1.16778500526605e-4,FL,2024-03-07,1,1,1,1,1,1,1,1
405,8.0944787048324e-4,1.10646171362565e-4,FL,2024-03-08,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
408,8.7000322734537e-4,9.4529271865195e-5,FL,2024-03-11,1,1,1,1,1,1,1,1
409,9.20370184878169e-5,8.9818595938995e-5,FL,2024-03-12,1,1,1,1,1,1,1,1
410,3.3641834538321e-4,8.539630929159e-5,FL,2024-03-13,1,1,1,1,1,1,1,1
411,2.3644385204277,0.3942862299981905,FL,2024-03-14,0,0,1,0,0,0,1,0
412,1.2721569014294e-4,7.7331022472635e-5,FL,2024-03-15,1,1,1,1,1,1,1,1
413,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
414,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
415,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
416,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
417,7.8791862838791e-4,6.0897073742795e-5,FL,2024-03-20,1,1,1,1,1,1,1,1
418,9.5173401906455e-4,5.8135412736625e-5,FL,2024-03-21,1,1,1,1,1,1,1,1
419,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
420,7.25632977683043e-5,5.3045896716195e-5,FL,2024-03-23,1,1,1,1,1,1,1,1
421,0.0437721508272654,0.001238659021999195,GA,2024-02-11,1,1,1,1,1,1,1,1
422,0.153901916790978,0.0010911831249069,GA,2024-02-12,1,1,1,1,1,1,1,1
423,1.53382090863399,0.127556032108733,GA,2024-02-13,0,0,1,1,0,0,1,0
424,1.73895440134241,0.174025527177699,GA,2024-02-14,0,0,1,0,0,0,1,0
425,0.227518066268167,7.4602048177787e-4,GA,2024-02-15,1,1,1,1,1,1,1,1
426,1.35149323331043,0.950452575582865,GA,2024-02-16,0,1,1,0,0,1,1,0
427,9.8963836893142e-4,5.79141345286145e-4,GA,2024-02-17,1,1,1,1,1,1,1,1
428,0.0151205153919791,5.10358077406045e-4,GA,2024-02-18,1,1,1,1,1,1,1,1
429,1.77739394997172,0.1383157421480455,GA,2024-02-19,0,0,1,0,0,1,1,0
430,1.0261964506097,0.107194829659242,GA,2024-02-20,0,1,1,0,0,1,1,0
431,0.073681321130743,3.49597956176345e-4,GA,2024-02-21,1,1,1,1,1,1,1,1
432,0.0259809765979434,3.0830133354481e-4,GA,2024-02-22,1,1,1,1,1,1,1,1
433,0.00325118502439253,2.7194819697752e-4,GA,2024-02-23,1,1,1,1,1,1,1,1
434,0.00403307782126336,2.39944575018445e-4,GA,2024-02-24,1,1,1,1,1,1,1,1
435,0.00193631932081634,2.1176744432747e-4,GA,2024-02-25,1,1,1,1,1,1,1,1
436,1.18485232058605,0.162450695016694,GA,2024-02-26,0,1,1,0,0,1,1,0
437,0.00485734665542416,1.65106281864105e-4,GA,2024-02-27,1,1,1,1,1,1,1,1
438,2.2869247540803e-4,1.45860616098065e-4,GA,2024-02-28,1,1,1,1,1,1,1,1
439,6.5995706805323e-4,1.2890584802625e-4,GA,2024-02-29,1,1,1,1,1,1,1,1
440,0.0041842791866263,1.13966216825395e-4,GA,2024-03-01,1,1,1,1,1,1,1,1
441,0.0109589175078083,1.00799238133505e-4,GA,2024-03-02,1,1,1,1,1,1,1,1
442,1.33494791932601,0.328818386058443,GA,2024-03-03,0,0,1,1,0,0,1,1
443,1.29201673746409,0.196693388094206,GA,2024-03-04,0,1,1,0,0,1,1,0
444,4.9778903302595e-4,6.9927976071355e-5,GA,2024-03-05,1,1,1,1,1,1,1,1
445,1.17012029939e-4,6.1962159147925e-5,GA,2024-03-06,1,1,1,1,1,1,1,1
446,0.0105985347612313,5.493145017518e-5,GA,2024-03-07,1,1,1,1,0,0,0,1
447,0.00425091607401357,4.872393540793355e-5,GA,2024-03-08,1,1,1,1,1,1,1,1
448,1.35543732587133,0.32925505817048,GA,2024-03-09,0,1,1,0,0,1,1,0
449,1.4343780806538e-4,3.839686849616275e-5,GA,2024-03-10,1,1,1,1,1,1,1,1
450,0.00140283501074148,3.411479776534495e-5,GA,2024-03-11,1,1,1,1,1,1,1,1
451,2.72377531599496e-5,3.032817172189655e-5,GA,2024-03-12,1,1,1,1,1,1,1,1
452,7.4261013170262e-4,2.697820418491225e-5,GA,2024-03-13,1,1,1,1,1,1,1,1
453,2.80438548876218e-5,2.40131952023332e-5,GA,2024-03-14,1,1,1,1,1,1,1,1
454,5.47724911590802e-5,2.13876700314067e-5,GA,2024-03-15,1,1,1,1,1,1,1,1
455,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
457,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
458,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
459,1.1176529763697e-4,1.210849615484265e-5,GA,2024-03-20,1,1,1,1,1,1,1,1
460,1.55422070307514e-5,1.082892833992885e-5,GA,2024-03-21,1,1,1,1,1,1,1,1
461,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
462,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
478,0.00130331616328138,4.6251290835916e-4,HI,2024-02-26,1,1,1,1,1,1,1,1
479,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
505,0.869399950890075,0.105714097269964,IA,2024-02-11,0,1,1,0,0,1,1,0
506,0.0895941246257544,7.4132591247211e-4,IA,2024-02-12,1,1,1,1,1,1,1,1
507,0.0672276236835839,6.61807884429195e-4,IA,2024-02-13,1,1,1,1,1,1,1,1
508,0.0312220980395593,5.9097333173908e-4,IA,2024-02-14,1,1,1,1,1,1,1,1
509,2.06031447825387,0.240942299255094,IA,2024-02-15,0,0,1,0,0,0,1,0
510,0.00402424792514967,4.71653344308665e-4,IA,2024-02-16,1,1,1,1,1,1,1,1
511,1.31512900238392,0.480659828850546,IA,2024-02-17,0,1,1,0,1,1,0,0
512,0.00538434484293744,3.76929074912685e-4,IA,2024-02-18,1,1,1,1,1,1,1,1
513,1.08822706503473,0.1209371913572215,IA,2024-02-19,0,1,1,0,0,1,1,0
514,0.0141090833837648,3.01689784300455e-4,IA,2024-02-20,1,1,1,1,0,0,1,1
515,0.0167246303042802,2.7007552079445e-4,IA,2024-02-21,1,1,1,1,1,1,1,1
516,1.20182871322161,0.12237109583735,IA,2024-02-22,0,0,1,1,0,0,0,0
517,0.00971074325931506,2.1673610541857e-4,IA,2024-02-23,1,1,1,1,1,1,1,1
518,4.6712888296794e-4,1.942994416324e-4,IA,2024-02-24,1,1,1,1,1,1,1,1
519,1.30383881348246,0.3251970925883225,IA,2024-02-25,0,1,1,0,0,1,1,0
520,0.00427977010115098,1.56398414356975e-4,IA,2024-02-26,1,1,1,1,1,1,1,1
521,2.59628378237198,0.2445784039962945,IA,2024-02-27,0,1,1,0,0,1,1,0
522,1.32636033417009,0.3264522687758975,IA,2024-02-28,0,1,1,0,0,1,1,0
523,1.29074870865644,0.1968062426933565,IA,2024-02-29,0,0,1,1,0,0,1,1
524,0.00100093228601113,1.0202745657302e-4,IA,2024-03-01,1,1,1,1,1,1,1,1
525,2.2600546968315e-4,9.183394222643e-5,IA,2024-03-02,1,1,1,1,1,1,1,1
526,0.0035211831836086,8.2712410076495e-5,IA,2024-03-03,1,1,1,1,1,1,1,1
527,1.27712345678423,0.109653624415059,IA,2024-03-04,0,0,1,1,1,0,1,0
528,0.00218193733755769,6.7232245139e-5,IA,2024-03-05,1,1,1,1,1,1,1,1
529,0.00287162069467405,6.067787971729e-5,IA,2024-03-06,1,1,1,1,1,1,1,1
530,8.9499838594595e-4,5.4801318674875e-5,IA,2024-03-07,1,1,1,1,1,1,1,1
531,4.8392035431016e-4,4.95296447304731e-5,IA,2024-03-08,1,1,1,1,1,1,1,1
532,1.6952177971873e-4,4.4797975563882e-5,IA,2024-03-09,1,1,1,1,1,1,1,1
533,1.8165736451986e-4,4.05485678274785e-5,IA,2024-03-10,1,1,1,1,1,1,1,1
534,1.35937056775533,0.3297687565285755,IA,2024-03-11,0,1,1,0,0,1,1,0
535,4.7712852259227e-4,3.329657151783655e-5,IA,2024-03-12,1,1,1,1,1,1,1,1
536,5.733024492631e-4,3.02074627977081e-5,IA,2024-03-13,1,1,1,1,1,1,1,1
537,3.7677347645245e-4,2.742638987268545e-5,IA,2024-03-14,1,1,1,1,1,1,1,1
538,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
539,3.17066680055522e-5,2.26624697361426e-5,IA,2024-03-16,1,1,1,1,1,1,1,1
540,1.23885108039767e-5,2.062508187904635e-5,IA,2024-03-17,1,1,1,1,1,1,1,1
541,2.6794177959326e-4,1.878591177620875e-5,IA,2024-03-18,1,1,1,1,1,1,1,1
542,7.86386688449003e-5,1.71245032788014e-5,IA,2024-03-19,1,1,1,1,1,1,1,1
543,9.27321596199075e-5,1.56225988614042e-5,IA,2024-03-20,1,1,1,1,1,1,1,1
544,6.0823672235881e-4,1.426389706725125e-5,IA,2024-03-21,1,1,1,1,1,1,1,1
545,NA,NA,IA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
546,1.39604930438306,0.4971399132174825,IA,2024-03-23,0,1,1,0,0,1,1,0
547,NA,NA,ID,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
561,3.1617572678655e-4,1.94952571028165e-4,ID,2024-02-25,1,1,1,1,1,1,1,1
562,NA,NA,ID,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
589,0.893574944206869,0.155509042448202,IL,2024-02-11,0,1,1,0,0,1,1,0
590,0.721850962877593,0.0786883039828685,IL,2024-02-12,1,1,1,1,1,1,1,1
591,0.177801171008491,0.001159899729087985,IL,2024-02-13,1,1,1,1,1,1,1,1
592,0.185194765314232,0.00103087401974772,IL,2024-02-14,1,1,1,1,1,1,1,1
593,2.57850791012068,0.15054644267268,IL,2024-02-15,0,0,1,0,0,0,1,0
594,3.16868122914076,0.1895540287880905,IL,2024-02-16,0,1,1,0,0,1,1,0
595,0.0636913911763219,7.23223168235295e-4,IL,2024-02-17,1,1,1,1,1,1,1,1
596,2.0220882563098,0.2404248076779765,IL,2024-02-18,0,0,1,0,0,0,1,0
597,0.947163191065476,0.042742321544963,IL,2024-02-19,1,0,1,1,0,0,1,1
598,0.0831907046874237,5.0705026060259e-4,IL,2024-02-20,1,1,1,1,0,1,1,0
599,0.766874313594569,0.06033930051145,IL,2024-02-21,1,1,1,0,1,1,1,1
600,3.41105721559166,0.1313973230252835,IL,2024-02-22,0,1,1,0,0,1,1,0
601,0.055963736331595,3.5539438719855e-4,IL,2024-02-23,1,1,1,1,1,1,1,1
602,1.24304490718193,0.139916929970692,IL,2024-02-24,0,0,1,1,0,0,1,1
603,0.0246581649110972,2.8043090308361e-4,IL,2024-02-25,1,1,1,1,1,1,1,1
604,0.165611730845939,2.49116091301255e-4,IL,2024-02-26,1,1,1,1,0,1,1,0
605,0.00858360572262415,2.21307627241405e-4,IL,2024-02-27,1,1,1,1,1,1,1,1
606,0.0054109537620442,1.9661396723467e-4,IL,2024-02-28,1,1,1,1,1,1,1,1
607,1.26206910599613,0.1230112050526765,IL,2024-02-29,0,0,1,1,0,0,1,1
608,0.0323435876345239,1.5521673550761e-4,IL,2024-03-01,1,1,1,1,1,1,1,1
609,1.5965056892432e-4,1.3792831750666e-4,IL,2024-03-02,1,1,1,1,1,1,1,1
610,0.00775301114470132,1.22577040239315e-4,IL,2024-03-03,1,1,1,1,1,1,1,1
611,0.0199701511776358,1.08945595604805e-4,IL,2024-03-04,1,1,1,1,1,1,1,1
612,0.00339663375635021,9.6840947870235e-5,IL,2024-03-05,1,1,1,1,1,1,1,1
613,1.1773625775238,0.0756178733733445,IL,2024-03-06,0,1,1,0,0,1,1,0
614,1.27551731342303,0.163903367299985,IL,2024-03-07,0,1,1,0,0,1,1,0
615,1.19640711497703,0.06598858071329,IL,2024-03-08,0,0,1,1,1,0,1,0
616,1.2585751286722,0.090005663490716,IL,2024-03-09,0,0,1,1,0,0,1,1
617,6.292769947617e-4,5.384802608597e-5,IL,2024-03-10,1,1,1,1,1,1,1,1
618,0.00308010122265627,4.790600609620015e-5,IL,2024-03-11,1,1,1,1,1,1,1,1
