...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
215,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.424839314146819,0.382991661550844,CO,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,NA,NA,CO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.506257144599734,0.442005610303939,CO,2024-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,NA,NA,CO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.447069266502011,0.3137373457369885,CO,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,1.034306579533,0.320794193602651,CO,2024-06-05,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
229,0.627619041172437,0.513034137892055,CO,2024-06-06,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.30916010180432,0.299513327882956,CO,2024-06-10,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
234,0.42745377087437,0.2773452557374125,CO,2024-06-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
235,0.505840206235291,0.4133912082639895,CO,2024-06-12,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
236,0.73327553039655,0.56529189591413,CO,2024-06-13,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
237,0.711625589532654,0.57222709420696,CO,2024-06-14,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
238,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.588800222374392,0.4531502849399505,CO,2024-06-17,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
241,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.804925430087568,0.606702166388315,CO,2024-06-19,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
243,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.771399602485818,0.59742886731848,CO,2024-06-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
245,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.751297928904124,0.346143216436463,CO,2024-06-25,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
249,1.27843395417695,0.55071867589445,CO,2024-06-26,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
250,0.621997061252991,0.4815082893841085,CO,2024-06-27,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
251,0.770141503917744,0.576652921223975,CO,2024-06-28,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
252,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.32034774083956,0.2461168973885275,CT,2024-05-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
254,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.389419868733424,0.2777229333415255,CT,2024-05-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
257,0.393216876589981,0.288361267016554,CT,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.411066995342335,0.299019503137365,CT,2024-05-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
259,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.602618386445461,0.3654990048353425,CT,2024-05-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
264,0.456899931611268,0.298546050469762,CT,2024-05-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
265,0.52275783490229,0.372819628020612,CT,2024-05-31,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.58273573520962,0.422940318604075,CT,2024-06-05,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
271,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.939212487520432,0.4243548629439815,CT,2024-06-07,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
273,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.44320892584514,0.4436664680789165,CT,2024-06-10,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
276,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.473842196027008,0.315276659895466,CT,2024-06-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
278,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,1.08148699731083,0.52300449348326,CT,2024-06-14,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
280,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.773889424504549,0.548960368608875,CT,2024-06-17,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
283,0.793263372471606,0.55933265563517,CT,2024-06-18,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
284,1.10884107106801,0.4643097503338845,CT,2024-06-19,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
285,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.848479898434722,0.58692304886504,CT,2024-06-22,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
288,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.72517513421824,0.596469751843615,CT,2024-06-24,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
290,0.7287430844103,0.341505301948628,CT,2024-06-25,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
291,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,3.61969782072138,0.61131404785239,CT,2024-06-27,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
293,1.39651211485842,0.60611993173544,CT,2024-06-28,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1
294,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.733439593121629,0.498619405768127,DC,2024-05-19,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
296,0.496861844961592,0.30398657370252,DC,2024-05-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
297,0.309055980936447,0.2735289107758815,DC,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,0.334231542070046,0.2831673694566225,DC,2024-05-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
299,0.354682837949509,0.2928666726171725,DC,2024-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
300,0.361603673858175,0.3026123081572155,DC,2024-05-24,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
301,0.369460690861551,0.3123898558983305,DC,2024-05-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
302,0.441001851768633,0.2746409968603265,DC,2024-05-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
303,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,0.588785981172331,0.4062481092258605,DC,2024-05-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
308,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.1211422299938,0.39970086903834,DC,2024-06-03,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
311,1.15126952713517,0.40914873274677,DC,2024-06-04,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
312,0.397041702133744,0.255899620898641,DC,2024-06-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
313,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,0.653481089874264,0.473676316308002,DC,2024-06-11,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
319,0.760397136329499,0.4050258624915565,DC,2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
320,1.01995306243013,0.3515125869060565,DC,2024-06-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
321,0.89170075899961,0.41916592821613,DC,2024-06-14,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
322,0.695073421856609,0.50905060207345,DC,2024-06-15,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
323,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.902967408834035,0.4198742314941495,DC,2024-06-17,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
325,0.51496919515292106,0.3035338808939685,DC,2024-06-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
326,0.756033592400442,0.54012191244541,DC,2024-06-19,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
327,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,0.599669471763535,0.338660317796351,DC,2024-06-21,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
329,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,1.35665547465553,0.4178776468572175,DC,2024-06-24,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
332,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.673193260978493,0.456450559026504,DC,2024-06-27,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
335,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.730567856993116,0.2931838623453625,DE,2024-05-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
341,0.61116910682201,0.4418323182693165,DE,2024-05-23,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
342,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.887162733120262,0.3631273038136465,DE,2024-05-26,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
345,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.51816186701645,0.356643753479176,DE,2024-05-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
347,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1.56199181722841,0.359741336873591,DE,2024-05-30,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
349,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.8781941562931601,0.38371938953989,DE,2024-06-05,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
355,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,0.906729348364022,0.464548455231607,DE,2024-06-07,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1
357,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.406279246149061,0.282719652355121,DE,2024-06-10,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
360,0.389582008449318,0.2816774616071155,DE,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,0.394613582321555,0.285967697534893,DE,2024-06-13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
363,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1.26084543660767,0.3852319868366215,DE,2024-06-16,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
366,0.731529491904661,0.361090994090837,DE,2024-06-17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
367,0.966771531247889,0.508185892194305,DE,2024-06-18,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
368,1.5315309178429,0.521673360373285,DE,2024-06-19,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1
369,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,2.70592599584471,0.606430393305115,DE,2024-06-21,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
371,2.27460856716811,0.609098340061455,DE,2024-06-22,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1
372,2.8917277644512,0.617622347710225,DE,2024-06-23,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
373,0.740659158889918,0.3559946475225995,DE,2024-06-24,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
374,2.35761322415562,0.64585374093292,DE,2024-06-25,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
375,1.83618207895581,0.666652820297825,DE,2024-06-26,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1
376,1.28738141705505,0.636641736185885,DE,2024-06-27,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
377,2.17751356109686,0.74601089414185,DE,2024-06-28,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1
378,0.938289926714914,0.800789412639415,DE,2024-06-29,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
379,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.380480720082591,0.2956633375773955,FL,2024-05-20,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
381,0.584080746057751,0.2682014916228905,FL,2024-05-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
382,0.332793258613836,0.221479091534354,FL,2024-05-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
383,0.474332701673166,0.3684590184871415,FL,2024-05-23,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
384,1.58257724888783,0.489071010762242,FL,2024-05-24,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1
385,0.373384483012041,0.2549290632264905,FL,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
386,0.947691835281431,0.266635721605849,FL,2024-05-26,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
387,0.409599055825923,0.2786677136239165,FL,2024-05-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
388,0.754297517934525,0.52757304492759,FL,2024-05-28,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
389,2.23369471005635,0.340237236525022,FL,2024-05-29,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
390,0.936201536793717,0.4549635588549945,FL,2024-05-30,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
391,2.50891792970162,0.397496614699428,FL,2024-05-31,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1
392,1.53173564783579,0.507776889475665,FL,2024-06-01,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1
393,2.44808948535195,0.3630519219731575,FL,2024-06-02,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1
394,1.94079145030952,0.4060021635211285,FL,2024-06-03,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
395,2.026107876789,0.4534577947157925,FL,2024-06-04,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1
396,4.01499010692086,0.5103517066163,FL,2024-06-05,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
397,1.39880023252558,0.51105044484587,FL,2024-06-06,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
398,2.91330714798385,0.543765485891815,FL,2024-06-07,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1
399,3.58550805972425,0.58884202655918,FL,2024-06-08,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1
400,4.36328262304102,0.635644301468905,FL,2024-06-09,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1
401,6.50992373748309,0.594434365650015,FL,2024-06-10,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1
402,3.53411155422357,0.707092983521085,FL,2024-06-11,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
403,7.47675694887771,0.73286949806566,FL,2024-06-12,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
404,9.8501957571853,0.77733688229309,FL,2024-06-13,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
405,9.15593306151751,0.807180658058275,FL,2024-06-14,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
406,1.64182597350398,0.830407530695915,FL,2024-06-15,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1
407,3.54354229966325,0.84369877885916,FL,2024-06-16,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1
408,19.0723399224984,0.87625816512005,FL,2024-06-17,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1
409,12.9009367074712,0.83785883297606,FL,2024-06-18,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
410,17.3432740662461,0.907376691179005,FL,2024-06-19,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
411,13.8540901281466,0.9219381015391,FL,2024-06-20,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
412,11.9158514825785,0.931887003167425,FL,2024-06-21,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
413,7.62412165464279,0.945368753006885,FL,2024-06-22,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
414,10.576536401504,0.95458129278786,FL,2024-06-23,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
415,26.5120964528357,0.818060045188665,FL,2024-06-24,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
416,15.4606466048936,0.861843444738375,FL,2024-06-25,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
417,39.2313625875245,0.93079949887112,FL,2024-06-26,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
418,26.3931821716163,0.912215079530375,FL,2024-06-27,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
419,30.3118618115899,0.924316907977015,FL,2024-06-28,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
420,5.46987565990415,0.706870006065495,FL,2024-06-29,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1
421,0.299516742763515,0.2864394922649335,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422,0.767467498207498,0.3556006126519835,GA,2024-05-20,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
423,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,0.360714430506933,0.324466763345702,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
425,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,0.548032014095317,0.344165607464625,GA,2024-05-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
427,0.385527146900804,0.3620966875470135,GA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,0.476019731244414,0.41995364033922,GA,2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
433,0.533676427905674,0.30464222667599,GA,2024-05-31,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
434,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
