...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
258,0.659077751045313,0.355251136080917,CT,2024-06-28,1,1,1,1,1,1,0,0,0,1,0,1
259,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.921459522598423,0.326604482827603,CT,2024-06-30,0,1,1,1,1,1,0,0,0,0,0,1
261,0.969713625971666,0.2797436615429185,CT,2024-07-01,0,1,1,1,1,1,0,1,1,0,1,1
262,0.688469011318384,0.361893651003229,CT,2024-07-02,1,1,1,1,1,1,0,1,0,1,0,1
263,0.88873063087642,0.4034208128724095,CT,2024-07-03,1,1,1,1,1,1,0,0,1,0,0,1
264,0.613243715897234,0.4288926931927755,CT,2024-07-04,1,1,1,1,0,1,0,1,1,1,0,1
265,0.578798083852799,0.435448162604404,CT,2024-07-05,1,0,1,1,1,1,1,0,1,0,1,1
266,0.707995670535864,0.371173056189211,CT,2024-07-06,1,1,1,1,1,1,0,1,1,0,1,1
267,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.30040591493735,0.4235305704515715,CT,2024-07-09,1,1,1,1,0,1,0,0,0,1,0,1
270,0.677143751053033,0.400553953949887,CT,2024-07-10,1,1,1,1,1,1,1,0,0,0,0,1
271,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.511007827476265,0.3862841704026635,CT,2024-07-12,1,1,0,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.5117308158732,0.386533635554802,CT,2024-07-14,1,1,0,1,1,1,1,1,1,1,1,1
275,0.55272651945397,0.3630835840865035,CT,2024-07-15,1,1,1,0,1,1,1,1,1,0,0,1
276,1.24258476354479,0.4097119104003155,CT,2024-07-16,1,1,1,1,0,1,1,1,1,0,0,1
277,1.34885831712863,0.446612546541111,CT,2024-07-17,1,0,1,1,1,1,0,0,0,0,0,1
278,0.526751460957279,0.3310889876012055,CT,2024-07-18,1,1,1,0,1,1,1,1,1,0,0,1
279,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.836850160812104,0.445270376520728,CT,2024-07-20,1,1,1,1,1,1,1,0,0,0,0,1
281,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.91325904875063,0.4191906832524,CT,2024-07-23,0,1,1,1,1,1,0,0,0,0,1,1
284,0.718498567790448,0.4192903233449555,CT,2024-07-24,1,1,1,1,1,1,1,1,0,0,0,1
285,0.680125340060154,0.4869119127762345,CT,2024-07-25,0,1,1,1,1,1,0,1,0,1,1,1
286,0.41929884973912,0.247311893291969,CT,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.66005567058168,0.506209861410265,CT,2024-07-29,0,1,1,0,1,1,0,0,0,0,0,1
290,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.557949068581423,0.4551744194083295,CT,2024-07-31,1,1,0,1,1,1,1,1,1,1,1,1
292,1.50242848583175,0.461036144789658,CT,2024-08-01,1,0,1,1,1,1,0,0,0,0,1,1
293,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,1.02322885455931,0.524105091039925,CT,2024-08-03,0,1,1,1,1,1,0,1,1,0,0,1
295,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.01620644676903,0.3272687699424555,DC,2024-06-24,1,0,1,1,1,1,0,0,1,1,1,1
297,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.490812885990683,0.3297140883546265,DC,2024-06-27,1,1,1,1,1,1,0,1,0,1,1,1
300,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.616853146990641,0.3786533676880225,DC,2024-06-30,1,1,1,1,1,1,1,0,0,1,1,1
303,0.612211000104794,0.3827698064311445,DC,2024-07-01,1,1,1,1,1,1,0,0,1,0,1,0
304,0.712666280973235,0.52275561839963,DC,2024-07-02,1,1,1,0,1,1,1,1,0,0,1,1
305,0.723640337785645,0.51739701448994,DC,2024-07-03,1,1,1,0,1,1,0,1,1,0,1,1
306,0.736304634374062,0.4711256249355435,DC,2024-07-04,1,1,1,1,0,1,1,1,0,1,0,1
307,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.73779391223585,0.4259571243705135,DC,2024-07-11,1,1,1,1,1,1,1,1,1,1,1,1
314,1.57718517258758,0.4828282023199325,DC,2024-07-12,0,1,1,1,0,1,0,1,0,1,0,1
315,0.631058323677143,0.452361740125479,DC,2024-07-13,1,1,1,0,1,1,1,1,0,0,1,1
316,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.881399265879475,0.471643611156823,DC,2024-07-15,0,1,1,1,1,1,0,1,0,0,1,1
318,0.870116027538142,0.3175481752409305,DC,2024-07-16,1,1,0,1,1,1,1,0,1,0,1,1
319,0.427429616060296,0.283150997770229,DC,2024-07-17,1,1,1,1,1,1,0,1,0,1,1,1
320,0.687587155059916,0.520975373652665,DC,2024-07-18,0,1,1,1,1,1,0,1,0,1,1,1
321,1.48556232506932,0.4848712136222045,DC,2024-07-19,0,1,1,1,1,1,0,0,0,0,1,1
322,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.723555074855774,0.4747939980227955,DC,2024-07-23,1,1,1,1,0,1,1,1,0,1,0,1
326,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.849492265108381,0.4198945745760845,DC,2024-07-25,1,1,1,1,1,1,1,0,0,0,0,1
328,0.774262550623033,0.5577564218795,DC,2024-07-26,0,1,1,1,1,1,0,1,1,1,0,1
329,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.625704556922946,0.3849764734094875,DC,2024-07-28,1,1,1,1,1,1,1,0,0,0,0,1
331,1.20751938790107,0.3678994587036905,DC,2024-07-29,1,1,0,1,1,1,1,0,1,1,0,1
332,1.55064124698931,0.4936937983295545,DC,2024-07-30,1,1,1,1,0,1,1,0,1,1,0,1
333,0.468590174442393,0.3154073119912265,DC,2024-07-31,1,1,1,1,1,1,1,1,1,1,1,1
334,1.5279204988036,0.4648933116744395,DC,2024-08-01,0,0,1,0,1,1,0,0,0,0,0,1
335,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.43907921227101,0.367746555807087,DE,2024-06-23,0,1,1,1,1,1,0,1,0,1,1,1
338,0.967614654826934,0.45012239138689347,DE,2024-06-24,1,1,1,0,1,1,0,0,1,0,1,0
339,1.89811595920783,0.3455709954289095,DE,2024-06-25,1,0,1,1,1,1,1,0,0,1,0,1
340,1.05361502528798,0.3660523613910115,DE,2024-06-26,1,0,1,1,1,1,0,0,0,1,0,1
341,0.937697925787893,0.314308422294308,DE,2024-06-27,1,1,0,1,1,1,1,0,0,1,1,0
342,1.15294272039717,0.4103072821496475,DE,2024-06-28,1,1,1,1,0,1,0,1,1,0,0,1
343,0.625001176270228,0.439433911990541,DE,2024-06-29,0,1,1,1,1,1,1,1,1,1,1,1
344,0.865101253432373,0.4145686510188075,DE,2024-06-30,1,1,1,1,1,1,0,1,1,1,0,1
345,0.897906630019665,0.379457123986787,DE,2024-07-01,1,1,1,1,1,1,1,1,1,0,0,1
346,0.566992898174894,0.3280571795790155,DE,2024-07-02,1,1,1,1,1,1,0,0,1,1,1,1
347,2.14288792219755,0.4388259571707985,DE,2024-07-03,0,1,0,1,1,1,0,0,0,1,0,1
348,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,1.64300652007722,0.367537995594082,DE,2024-07-06,1,0,1,1,0,1,0,0,0,1,0,1
351,1.7640269976672,0.4140619999706025,DE,2024-07-07,1,1,0,1,0,1,1,1,0,0,0,1
352,1.74186268068942,0.431777336668552,DE,2024-07-08,1,1,0,1,1,1,0,0,0,0,0,1
353,1.1682589108274,0.4134999629473555,DE,2024-07-09,1,1,1,1,0,1,0,0,0,1,0,1
354,0.633188817142696,0.378798775825049,DE,2024-07-10,1,1,1,1,1,1,1,1,0,0,0,1
355,0.938924914105066,0.4460122611547775,DE,2024-07-11,0,1,1,1,1,1,0,0,0,0,1,1
356,2.00448527431345,0.443486367466591,DE,2024-07-12,0,1,1,1,1,1,0,0,0,1,0,1
357,2.05536768552415,0.4245703414695005,DE,2024-07-13,1,0,0,1,1,1,0,1,0,0,0,1
358,1.1770621159708201,0.417742359097909,DE,2024-07-14,1,1,1,1,1,1,1,0,0,0,0,1
359,1.10966132013942,0.453051144940866,DE,2024-07-15,1,1,1,1,1,1,0,0,1,0,0,1
360,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,1.18206444103718,0.414861961449288,DE,2024-07-18,1,1,1,1,1,1,0,0,1,0,1,0
363,0.611036892117449,0.432436021640706,DE,2024-07-19,1,1,1,1,0,1,1,1,1,0,0,1
364,1.9862434981375,0.401369451930052,DE,2024-07-20,0,0,1,1,1,1,0,1,0,0,0,1
365,2.82336017760684,0.4490293990086465,DE,2024-07-21,0,0,0,1,1,1,0,0,0,0,0,1
366,2.49224221001849,0.4974333956645945,DE,2024-07-22,0,1,0,1,1,1,0,1,0,1,1,1
367,1.64437247360645,0.3654285769036065,DE,2024-07-23,1,1,1,1,0,1,0,0,0,0,0,1
368,1.42041321271811,0.302922817170024,DE,2024-07-24,1,1,0,1,1,1,1,0,0,1,0,1
369,1.83306668697628,0.445138331784285,DE,2024-07-25,0,1,1,1,1,1,0,1,0,0,0,1
370,2.14793885349178,0.4695796858791855,DE,2024-07-26,0,1,0,1,1,1,0,0,0,0,1,1
371,1.36404874398041,0.405932753523851,DE,2024-07-27,1,1,1,1,1,1,0,1,1,0,0,0
372,3.51795237657452,0.416949117735754,DE,2024-07-28,0,1,1,1,1,1,0,0,0,0,0,1
373,1.88752808685114,0.420573863806196,DE,2024-07-29,0,1,0,1,1,1,0,1,0,0,0,1
374,2.4706122193169,0.4774706401809355,DE,2024-07-30,0,1,1,1,1,1,0,0,0,0,1,1
375,1.82133161698517,0.412802245097016,DE,2024-07-31,1,0,1,1,1,1,0,0,0,1,1,1
376,2.17520132352226,0.410488581363121,DE,2024-08-01,0,1,1,1,1,1,0,0,0,0,0,1
377,2.86733423281126,0.45296383639062,DE,2024-08-02,0,1,1,0,1,1,0,0,0,0,0,1
378,1.19414859659978,0.4139018147798275,DE,2024-08-03,1,1,1,0,1,1,1,0,1,0,1,1
379,2.01262919635793,0.369025092272463,FL,2024-06-23,0,1,1,1,1,1,1,0,0,1,0,1
380,4.20179283264165,0.396025743125189,FL,2024-06-24,1,1,0,0,1,1,0,0,0,0,0,1
381,3.32603543427312,0.4089095903904225,FL,2024-06-25,0,1,0,0,1,1,0,0,0,0,0,1
382,4.87107463163839,0.382969773608048,FL,2024-06-26,0,1,1,1,1,1,0,0,0,0,0,1
383,4.75177910602307,0.386737921960083,FL,2024-06-27,0,1,1,1,1,1,0,0,0,0,1,1
384,5.29303466482371,0.383332492585175,FL,2024-06-28,1,1,0,1,0,1,0,0,0,0,0,0
385,2.07824940837537,0.41855721726962,FL,2024-06-29,0,1,0,0,0,1,0,1,1,0,0,1
386,4.51262718506987,0.380082132090306,FL,2024-06-30,0,1,1,1,0,1,0,0,0,1,0,1
387,4.51594052948999,0.4039540025765595,FL,2024-07-01,1,0,0,0,1,0,0,0,0,0,1,0
388,4.37286018991364,0.3862252066725075,FL,2024-07-02,0,1,1,1,1,1,0,0,0,0,0,1
389,3.93302701970649,0.3982552875893085,FL,2024-07-03,0,1,1,1,0,1,0,0,0,0,0,1
390,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,2.54123019745925,0.378789257223086,FL,2024-07-05,1,0,0,1,1,1,0,0,0,0,0,1
392,1.75914293170477,0.4027549305381755,FL,2024-07-06,1,1,1,0,1,1,0,0,1,0,1,1
393,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,6.76868586986742,0.4059284533145,FL,2024-07-08,0,1,0,0,1,1,0,0,0,0,0,1
395,4.43564687406904,0.395555786414903,FL,2024-07-09,0,1,1,1,1,1,0,0,0,0,0,1
396,5.34522504754981,0.4060998111734885,FL,2024-07-10,0,1,0,1,1,1,0,1,0,1,0,1
397,3.9294174598633,0.4007822843330635,FL,2024-07-11,0,1,0,1,1,1,0,0,0,0,0,1
398,5.04228647247617,0.4157547723939945,FL,2024-07-12,0,1,0,1,1,0,0,0,0,0,0,0
399,2.19820959972282,0.406839717110565,FL,2024-07-13,1,1,1,0,1,1,0,0,1,0,0,1
400,2.21882459870435,0.4329759041370405,FL,2024-07-14,1,1,0,0,0,1,0,1,1,1,0,1
401,6.89267610511593,0.40827624735066,FL,2024-07-15,0,1,1,1,1,1,0,0,0,0,0,0
402,6.45445420665944,0.411003228597248,FL,2024-07-16,0,1,1,1,1,1,0,0,1,0,0,1
403,2.81325206893607,0.412782762591894,FL,2024-07-17,0,0,1,0,1,1,1,0,0,0,0,1
404,3.95483922054455,0.4032085986467835,FL,2024-07-18,1,1,0,0,1,1,0,0,0,0,0,1
405,4.393436227647,0.400458724628451,FL,2024-07-19,1,0,0,0,0,1,0,0,1,0,0,1
406,1.52222281548927,0.4220338827612195,FL,2024-07-20,0,1,1,1,1,1,0,1,0,0,1,1
407,2.37703846908364,0.4400785411438115,FL,2024-07-21,0,1,1,0,0,1,0,0,1,1,1,1
408,3.23568871769557,0.389739228346798,FL,2024-07-22,1,0,1,0,1,1,0,0,0,0,0,1
409,8.26822127026035,0.4210868151140555,FL,2024-07-23,0,1,0,1,0,1,0,0,0,0,1,1
410,3.96380371624629,0.4036264438848515,FL,2024-07-24,0,1,0,0,1,1,0,0,0,0,0,1
411,3.19667139833416,0.4318333577287905,FL,2024-07-25,0,1,1,1,1,0,0,0,0,0,0,0
412,5.77409715396373,0.419567835606347,FL,2024-07-26,0,0,0,1,1,1,0,0,0,0,0,1
413,3.51578214574629,0.412579269030904,FL,2024-07-27,0,1,0,0,1,1,0,0,0,0,0,1
414,1.75030128706248,0.4131262882928575,FL,2024-07-28,0,1,1,1,1,1,0,0,0,0,0,1
415,3.40508742887647,0.3917903568971375,FL,2024-07-29,0,1,0,1,1,1,0,0,0,0,0,1
416,3.40584953829584,0.4714703895707805,FL,2024-07-30,0,1,1,0,1,1,0,0,0,0,0,1
417,5.4983251439143,0.4241543081341965,FL,2024-07-31,0,1,1,1,1,1,0,0,0,0,0,1
418,6.45171977540539,0.4153713391878875,FL,2024-08-01,0,1,0,1,1,1,0,0,0,0,0,1
419,7.23711561989332,0.4374400667156005,FL,2024-08-02,0,1,1,0,1,1,0,0,1,0,0,1
420,1.51967706758981,0.3978486085198775,FL,2024-08-03,1,1,1,1,1,0,0,1,0,0,0,0
421,1.36051797423352,0.4361655121388905,GA,2024-06-23,1,1,1,1,0,1,0,1,0,1,0,1
422,0.750247553377056,0.4028879137317555,GA,2024-06-24,1,1,1,1,0,1,0,1,1,1,0,1
423,1.18097539038158,0.35802282097286,GA,2024-06-25,1,1,0,1,1,1,0,1,0,1,1,1
424,1.38569592045813,0.399535815043811,GA,2024-06-26,1,1,1,1,0,1,1,0,0,1,0,1
425,1.36699174936348,0.4164799325284085,GA,2024-06-27,0,1,1,1,1,0,0,1,0,1,1,0
426,1.26162862537733,0.367016592236103,GA,2024-06-28,1,1,0,1,1,1,0,0,0,1,1,1
427,0.842836875391103,0.595788615351065,GA,2024-06-29,1,1,1,1,1,0,1,1,1,1,0,0
428,1.16875715994468,0.476932645100722,GA,2024-06-30,1,1,1,1,1,0,1,1,1,0,0,0
429,2.95599248324395,0.3522766079791,GA,2024-07-01,0,1,0,1,1,1,0,0,0,0,1,1
430,1.18538943225087,0.38677481781154,GA,2024-07-02,1,0,1,1,1,1,0,0,0,1,0,1
431,2.28538074866919,0.385046405721185,GA,2024-07-03,0,1,0,1,1,1,0,0,0,0,1,1
432,1.39136703115448,0.440962631261951,GA,2024-07-04,1,1,1,1,1,0,0,0,0,1,0,0
433,0.763360557745991,0.4133177776488185,GA,2024-07-05,1,1,1,1,1,1,0,1,1,0,1,1
434,0.667273737938776,0.395724758528541,GA,2024-07-06,1,1,1,1,1,1,1,0,1,1,0,1
435,0.675400259740698,0.385971249014853,GA,2024-07-07,1,1,1,1,1,1,0,1,1,1,0,1
436,2.06127163379649,0.394317698381966,GA,2024-07-08,0,1,1,1,1,1,0,0,0,0,1,1
437,2.91402922428995,0.4187879271013555,GA,2024-07-09,0,1,1,1,1,0,0,0,0,0,0,0
438,1.62568944781427,0.412260570456025,GA,2024-07-10,1,0,1,1,1,1,0,0,0,0,1,0
439,1.78528335036568,0.409658673128476,GA,2024-07-11,1,1,0,1,0,1,0,0,0,0,0,1
440,0.706575614472682,0.4048455441984135,GA,2024-07-12,1,1,1,1,1,1,1,0,1,0,1,1
441,1.71418994766843,0.38263971711554,GA,2024-07-13,1,0,1,1,1,1,0,0,0,1,0,1
442,1.71097036721948,0.4437780398533755,GA,2024-07-14,0,1,1,1,0,1,0,1,0,1,0,1
443,1.37120160160377,0.3999858308961175,GA,2024-07-15,1,1,1,1,1,1,0,0,0,0,0,1
444,1.61520446656469,0.3955026206941555,GA,2024-07-16,1,1,1,1,1,1,0,1,0,0,1,1
445,4.48981473364138,0.44652405467184503,GA,2024-07-17,1,1,1,0,0,1,0,0,0,0,0,1
446,0.807712423200112,0.428868249531314,GA,2024-07-18,0,1,1,1,1,1,0,1,1,0,1,1
447,0.866769379666384,0.4005393413558575,GA,2024-07-19,1,1,1,1,1,1,0,0,0,1,0,1
448,2.3482573229198,0.4952303359526885,GA,2024-07-20,0,1,1,1,1,1,0,0,0,1,0,1
449,1.72247962750575,0.407647561954236,GA,2024-07-21,1,1,0,0,1,1,0,0,0,0,0,1
450,1.56622766761445,0.412584154486828,GA,2024-07-22,1,0,1,1,1,1,1,0,0,0,0,1
451,4.09657455580233,0.420922392757881,GA,2024-07-23,1,0,0,1,0,1,1,0,0,0,0,1
452,3.31077488659278,0.464564981022984,GA,2024-07-24,0,1,1,0,1,1,0,0,0,0,0,1
453,4.54158771446473,0.4945295565554685,GA,2024-07-25,0,0,0,0,1,1,0,0,0,0,0,1
454,3.309044728995,0.4631224986869195,GA,2024-07-26,0,1,1,0,1,1,0,0,0,0,0,1
455,3.08985916447313,0.429081255822379,GA,2024-07-27,0,1,0,1,1,1,0,0,0,0,0,1
456,3.20156481155673,0.50259481818535,GA,2024-07-28,0,1,1,0,0,1,0,0,0,0,0,1
457,7.82975526405946,0.50578379826587,GA,2024-07-29,0,1,1,0,1,1,0,0,0,0,0,1
458,3.14884588218885,0.470826485154877,GA,2024-07-30,0,0,0,0,1,1,0,0,0,1,0,1
459,3.06111214564351,0.4456810940754865,GA,2024-07-31,0,1,1,1,1,1,0,0,0,0,0,1
460,4.52366235248769,0.4810496888670235,GA,2024-08-01,0,1,0,0,1,1,0,0,0,0,1,1
461,4.05322315071205,0.431762322680467,GA,2024-08-02,0,1,1,1,1,0,0,0,0,0,0,0
462,1.8752984763067,0.4429191726255575,GA,2024-08-03,0,1,1,1,1,1,0,1,0,1,0,1
463,NA,NA,HI,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.432109984074176,0.3114449585975465,IA,2024-06-23,1,1,1,1,1,1,1,1,1,1,1,1
506,0.922493810007616,0.3359433283755595,IA,2024-06-24,1,1,1,1,1,1,0,0,0,1,1,1
507,0.577267260252964,0.345684560685926,IA,2024-06-25,1,1,1,1,1,1,1,1,1,1,1,1
508,1.30018328238633,0.474580309044537,IA,2024-06-26,1,0,1,0,1,0,0,0,0,0,1,0
509,0.90468271950754,0.4543415566931645,IA,2024-06-27,1,1,1,0,1,1,0,0,0,0,1,1
510,0.427660811673149,0.3063330389297255,IA,2024-06-28,1,1,1,1,1,1,0,0,1,1,1,1
511,NA,NA,IA,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,0.518761267382155,0.3683757298451615,IA,2024-06-30,1,1,1,1,1,1,0,1,0,1,1,1
513,0.568174004540191,0.340649226550443,IA,2024-07-01,1,1,1,1,1,1,1,1,1,1,1,1
514,0.738661604760183,0.3978880333579205,IA,2024-07-02,1,1,1,1,1,1,1,0,0,1,0,1
515,0.439640643069934,0.3070722539524895,IA,2024-07-03,1,1,1,1,1,1,1,0,1,1,0,1
516,1.02914186816323,0.4707584463607545,IA,2024-07-04,1,1,1,1,0,1,0,0,1,0,0,1
517,1.45043310192796,0.452104502323395,IA,2024-07-05,1,1,1,1,0,1,1,1,0,0,0,1
518,0.696352412913951,0.371873744168462,IA,2024-07-06,1,1,1,1,1,1,1,0,0,1,1,1
519,0.919689785793408,0.424421731381365,IA,2024-07-07,1,1,1,1,0,1,1,0,0,0,0,1
