...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,recombinant_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,recombinant_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
216,0.0399456075184058,0.01912776407017615,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.7360529861363,0.385541622531455,CO,2023-05-07,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
219,1.09489370000787,0.787738663674535,CO,2023-05-08,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
220,0.736745725659817,0.3801030291742195,CO,2023-05-09,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
221,3.10965902916404,0.773833153369645,CO,2023-05-10,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0
222,0.17205367538071,0.02794634527305915,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.348297191837589,0.03166257547997215,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.0546852059313896,0.03368737550429205,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,0.756775854442918,0.1523338376288865,CO,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
227,0.780672934202691,0.3823300536632515,CO,2023-05-16,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
228,0.0728338651328574,0.04048656443229395,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,1.20503268868162,0.4909553602294195,CO,2023-05-18,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
230,1.10750670305125,0.78749245282991,CO,2023-05-19,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
231,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.0879282897347687,0.0514230005807515,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,1.81374528907702,0.509829254401675,CO,2023-05-22,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
234,0.297309051784304,0.057776580521768,CO,2023-05-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
235,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.789513839737654,0.604752109631085,CO,2023-05-26,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
238,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.134961610400466,0.0765071099426875,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,0.129880355215417,0.080768502687285,CO,2023-05-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
241,0.150459071728697,0.085208004058867,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,0.433275387763037,0.089827615319734,CO,2023-05-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
243,0.159424153335185,0.0946289376766685,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.974206906550344,0.70250833509184,CO,2023-06-06,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
249,0.210836982286512,0.1272878371080485,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,0.788127508865577,0.3858581891853335,CO,2023-06-08,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
251,1.00827108589037,0.3235858654262475,CO,2023-06-09,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
252,0.643446381793075,0.497768566623338,CO,2023-06-10,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
253,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.88130062701822,0.4056471942439785,CT,2023-05-02,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
256,1.34909125829962,0.50093437500729,CT,2023-05-03,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
257,0.388722951553709,0.103199450800259,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.139937690520641,0.1108593995203745,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,0.168479334485348,0.11893184958564,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.506495969757878,0.250911203188629,CT,2023-05-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
262,1.52311339482015,0.4088253333118505,CT,2023-05-09,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
263,0.505744654338646,0.316405673907345,CT,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
264,1.78235099638328,0.249727529433874,CT,2023-05-11,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
265,0.584170578868942,0.3613549008874965,CT,2023-05-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
266,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.286785949849615,0.221424299810756,CT,2023-05-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
270,1.9252356677355,0.5662328288317,CT,2023-05-17,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
271,1.20039738007504,0.4048330830005765,CT,2023-05-18,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
272,0.355215388349566,0.2586183212722265,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,1.73954156113723,0.519636257842595,CT,2023-05-20,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
274,0.500336655961621,0.3308071776383085,CT,2023-05-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
275,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,1.79095281233263,0.403370855771071,CT,2023-05-24,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
278,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,0.923573203855452,0.466990136864125,CT,2023-05-30,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
284,1.42727827747981,0.469547829799857,CT,2023-05-31,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
285,0.906853019866983,0.64882875210545,CT,2023-06-01,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
286,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.766245599609357,0.4108940470014435,CT,2023-06-03,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
288,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.540577166073503,0.3715401483026785,CT,2023-06-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
290,1.16955615924954,0.577279392809675,CT,2023-06-06,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
291,1.45243080614627,0.450335743879158,CT,2023-06-07,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0
292,0.932282573762491,0.666355678875495,CT,2023-06-08,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
293,1.88269256661757,0.51408912462468,CT,2023-06-09,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
294,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.837812933567974,0.396354439615952,DC,2023-05-04,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
300,0.15095447073825,0.1044625368324465,DC,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
301,0.143435988184726,0.1113414110757095,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,1.31646342289839,0.605847967249155,DC,2023-05-08,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1
304,1.27375407863818,0.3980746787599235,DC,2023-05-09,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
305,0.186054996789067,0.142296252855765,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.954100664640127,0.66779831951001,DC,2023-05-11,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
307,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.235950445299761,0.178640270369266,DC,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
310,0.255878397304487,0.1885160356092565,DC,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
311,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,1.17866627386212,0.54035048741132,DC,2023-05-17,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
313,0.60250451672748,0.280330436071339,DC,2023-05-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
314,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.364278206261322,0.2884909705459295,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,0.397794699991506,0.300464019247017,DC,2023-05-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
321,0.520981893662196,0.3341077559844265,DC,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.436237974363272,0.3368257208212205,DC,2023-05-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
324,0.528322472497669,0.327371396221681,DC,2023-05-29,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
325,1.07870897417522,0.361199043291143,DC,2023-05-30,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
326,0.995844430333933,0.464656672269,DC,2023-05-31,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
327,1.79179458881771,0.64251696823458,DC,2023-06-01,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
328,0.421896236638756,0.271429829568085,DC,2023-06-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
329,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.825576101680246,0.59627561474711,DC,2023-06-04,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
331,1.07194417104393,0.3714329950760755,DC,2023-06-05,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
332,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,1.62551308291615,0.527682694314475,DC,2023-06-10,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1
337,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.905544172799189,0.2941964254198925,DE,2023-05-01,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
339,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.136298891790202,0.0237976131258493,DE,2023-05-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
341,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.0491106730581768,0.0274296717118739,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,0.0472688154575009,0.0294332265142072,DE,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
344,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,1.49725439100257,0.70993273623691,DE,2023-05-09,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
347,0.059423556751528,0.03885402243299035,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,0.221866017002536,0.0415952878715294,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,0.907073990799978,0.658025806416085,DE,2023-05-12,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
350,0.0801213641832808,0.0475897341596022,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.99201321855848,0.62634113066197,DE,2023-05-17,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
355,0.105684575386886,0.0658775474349625,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,0.505797405074588,0.257872169284639,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.143764821123311,0.0843109502620215,DE,2023-05-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
360,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.696801831076532,0.494803406317951,DE,2023-05-30,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
368,0.889729970378159,0.437336367424097,DE,2023-05-31,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
369,0.253643784315205,0.1469867266966435,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.671639874666467,0.457752790130787,DE,2023-06-04,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
373,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.566589553184424,0.3160849069225475,DE,2023-06-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
375,0.467707620245683,0.4224139185357345,DE,2023-06-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
376,0.358507239124879,0.204958184843233,DE,2023-06-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
377,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,3.39005373392777,0.3446105938764575,FL,2023-04-30,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
380,2.928466830226,0.2436298201983795,FL,2023-05-01,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
381,2.0770232569874,0.217849062991201,FL,2023-05-02,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
382,2.01424144286098,0.150999760991857,FL,2023-05-03,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
383,3.41901065410252,0.1250486158334,FL,2023-05-04,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
384,4.85726791193387,0.0892355475482335,FL,2023-05-05,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1
385,2.81779779619746,0.31764544214354,FL,2023-05-06,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
386,3.02540658598101,0.1290715344183465,FL,2023-05-07,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1
387,2.73608709199639,0.219023814907821,FL,2023-05-08,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
388,3.78531943020902,0.28536568333277,FL,2023-05-09,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
389,5.22296746609819,0.306674963893744,FL,2023-05-10,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
390,4.9465371658175,0.3040943875497115,FL,2023-05-11,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
391,1.19630666806138,0.2668574853547585,FL,2023-05-12,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
392,0.510947435580643,0.2520681310082365,FL,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
393,0.998004779384677,0.205647020748029,FL,2023-05-14,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
394,2.18743383592624,0.3429085912985315,FL,2023-05-15,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
395,1.69787728950294,0.2094841253150325,FL,2023-05-16,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
396,2.49148653719713,0.2883382386548475,FL,2023-05-17,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1
397,3.03107934386405,0.24981384298348,FL,2023-05-18,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
398,1.39724740970113,0.2661716325596815,FL,2023-05-19,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
399,0.948373645316078,0.269636517321493,FL,2023-05-20,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
400,1.87141627512684,0.377661129765101,FL,2023-05-21,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
401,3.18912344627234,0.308807573256345,FL,2023-05-22,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
402,1.96769331499819,0.302246551543924,FL,2023-05-23,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1
403,3.12244514482135,0.227121045995979,FL,2023-05-24,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1
404,2.95130522582677,0.3313276815475215,FL,2023-05-25,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1
405,1.89009091127138,0.331884449639593,FL,2023-05-26,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
406,0.66643730824982494,0.4659870493258215,FL,2023-05-27,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
407,2.02391819101216,0.4380974496021345,FL,2023-05-28,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
408,0.511547444091295,0.258850161599296,FL,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
409,3.53072078900588,0.348424803977948,FL,2023-05-30,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
410,4.5458722634648,0.315327373142437,FL,2023-05-31,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0
411,5.17555410062067,0.4710213489349815,FL,2023-06-01,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1
412,1.63663692313031,0.297905607008505,FL,2023-06-02,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
413,1.40279566441321,0.361105661409669,FL,2023-06-03,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1
414,1.6594717114889601,0.4101709358360395,FL,2023-06-04,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
415,2.96658327326274,0.326053360078309,FL,2023-06-05,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
416,4.80203540743217,0.381479799702075,FL,2023-06-06,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
417,4.13211377883353,0.338557714843693,FL,2023-06-07,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1
418,4.63643079672241,0.41487182349049,FL,2023-06-08,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
419,2.7964330359293,0.377579733711173,FL,2023-06-09,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0
420,0.748885492589614,0.3151148512015365,FL,2023-06-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
421,0.820856212878282,0.285669222077001,GA,2023-04-30,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
422,1.6951387948617,0.322734337600782,GA,2023-05-01,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1
423,1.96841941327472,0.347804074850526,GA,2023-05-02,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1
424,1.50938304173725,0.3257598261103445,GA,2023-05-03,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
425,1.52926982258814,0.3898087610671985,GA,2023-05-04,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1
426,0.486172046576746,0.2043526081677715,GA,2023-05-05,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
427,0.0853001859602216,0.065854045289515,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,0.574847742801056,0.1777932860108655,GA,2023-05-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
429,0.883391011260357,0.2976713063780735,GA,2023-05-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
430,2.00070159231768,0.337012289734839,GA,2023-05-09,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
431,0.580328086863984,0.181716430197159,GA,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
432,0.822924980982228,0.1967429448153705,GA,2023-05-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
433,1.63435008093569,0.51739614692058,GA,2023-05-12,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1
434,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,0.808186281217559,0.560758779284085,GA,2023-05-15,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
437,1.05415263437208,0.441071741955507,GA,2023-05-16,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
