...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
234,0.389315924047961,0.264666651980411,CO,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,0.883139307102067,0.262789041131072,CO,2024-06-05,1,0,1,1,1,1,1,0,0,0,1,1,1,1
236,0.66070674522051,0.3808258550805655,CO,2024-06-06,0,1,1,1,1,1,1,0,0,1,1,1,1,1
237,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.11839891500496,0.326533025901498,CO,2024-06-10,1,1,0,1,1,1,1,1,0,0,1,0,1,1
241,0.39842949804332,0.342070537638131,CO,2024-06-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
242,0.397291777384553,0.25940803217911,CO,2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
243,0.767702636046724,0.4453245641399625,CO,2024-06-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
244,0.767177538560931,0.4540696243290285,CO,2024-06-14,0,1,1,1,1,1,1,0,0,1,1,1,1,1
245,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.42372153380218,0.266302479217817,CO,2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.812516518254706,0.4957060451791295,CO,2024-06-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
250,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.748365542467029,0.61010751784789,CO,2024-06-21,1,1,1,1,1,0,1,1,0,1,1,1,0,1
252,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.547738474865986,0.4243950998560805,CT,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255,0.258625097024409,0.1613845998015025,CT,2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
256,0.288930152169172,0.1712803957312915,CT,2024-05-15,1,1,1,1,1,1,1,0,1,1,1,1,0,1
257,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.349885528563553,0.213544501113538,CT,2024-05-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1
261,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.410003365294826,0.247361242887659,CT,2024-05-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
264,0.426848515594036,0.2588867370649425,CT,2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
265,0.435967590933151,0.270488493658476,CT,2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
266,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.648891999681019,0.380075116563787,CT,2024-05-29,1,1,1,1,1,1,1,0,0,0,1,1,1,1
271,0.397258373714844,0.2951544049796105,CT,2024-05-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1
272,0.548158637793349,0.3513145596588895,CT,2024-05-31,0,1,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.630157186727349,0.405169432549321,CT,2024-06-05,0,1,1,1,1,1,1,0,0,1,1,1,1,1
278,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.965678569230871,0.404596959644911,CT,2024-06-07,1,1,1,1,1,0,1,0,1,0,1,1,0,1
280,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.59031369368555,0.4408489388622005,CT,2024-06-10,0,0,1,1,1,0,1,0,0,1,1,1,0,1
283,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.437471649501829,0.349798944597974,CT,2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
285,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,1.10513081870019,0.4881950709133935,CT,2024-06-14,0,1,1,1,1,0,1,0,0,0,1,1,0,1
287,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.786332184467666,0.50812018756397,CT,2024-06-17,0,1,1,1,1,1,1,0,1,0,1,1,1,1
290,0.771891282121814,0.51483714135701,CT,2024-06-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
291,0.706010429992964,0.3827468002237125,CT,2024-06-19,0,1,1,1,1,1,1,0,1,1,1,1,0,1
292,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.800908667509286,0.539006242305955,CT,2024-06-22,0,1,1,1,1,1,1,1,1,1,1,1,1,1
295,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.281082751830679,0.2011886994675265,DC,2024-05-16,1,1,1,1,1,1,1,0,0,1,1,1,1,1
300,0.301741880530993,0.2109142134132115,DC,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,0.314183381917308,0.220852835062298,DC,2024-05-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
302,0.757034742320231,0.54630782003398,DC,2024-05-19,1,1,0,1,1,1,1,0,1,0,1,1,1,1
303,0.420587155718696,0.301675479388255,DC,2024-05-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
304,0.35328750414022,0.2517716397587965,DC,2024-05-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
305,0.379852020987015,0.2623805772350025,DC,2024-05-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
306,0.376631573860374,0.273105645582975,DC,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.390928353733911,0.2839244334191305,DC,2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
308,0.4049872346064,0.2948139212759605,DC,2024-05-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1
309,0.365545468898735,0.25865061024145,DC,2024-05-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
310,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.661394972244703,0.454978626092324,DC,2024-05-31,1,1,0,1,1,1,1,0,1,0,1,1,1,1
315,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.18640880443247,0.3921517375574615,DC,2024-06-03,0,1,1,1,1,1,1,0,0,1,1,1,1,1
318,1.18246004203448,0.402486535897077,DC,2024-06-04,0,1,1,1,1,1,1,0,1,0,1,1,1,1
319,0.315852903489454,0.221973204940723,DC,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
320,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.629650544687403,0.4693156949659525,DC,2024-06-11,0,1,1,1,1,1,1,0,1,0,1,1,1,1
326,0.849512832476404,0.4278849249208255,DC,2024-06-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
327,0.972418433714514,0.3627391940452905,DC,2024-06-13,1,1,1,1,1,1,1,0,0,0,1,1,0,1
328,0.878780735203736,0.4592399656320385,DC,2024-06-14,1,1,1,1,1,0,1,1,0,0,1,1,0,1
329,0.69242877165007,0.50223900764107,DC,2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
330,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.866869975070988,0.43319198039519,DC,2024-06-17,0,1,1,1,1,1,1,1,0,0,1,1,1,1
332,0.337437338001363,0.229604438176933,DC,2024-06-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
333,0.718878327091536,0.53095060336167,DC,2024-06-19,0,1,1,1,1,1,1,0,1,1,1,1,0,1
334,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.486390456249967,0.3277300700858055,DC,2024-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.406691948406933,0.099810788302566,DE,2024-05-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
338,0.1578837636423,0.10733646708256,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.172485744941499,0.1152714745436585,DE,2024-05-14,1,1,1,1,1,1,1,0,1,0,1,1,1,1
340,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,1.11776571228016,0.2141728251327595,DE,2024-05-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1
342,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.78617110095718,0.2819512367782005,DE,2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
348,0.732976480608263,0.4461276657716625,DE,2024-05-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.765362433406798,0.3630580880660785,DE,2024-05-26,1,1,1,1,1,1,1,0,0,0,1,1,1,1
352,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.481702182685771,0.376825090593928,DE,2024-05-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
354,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,1.94884091083201,0.362131251129517,DE,2024-05-30,0,1,0,1,1,1,1,0,0,0,1,1,1,1
356,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,1.72451804641061,0.3709964397544,DE,2024-06-05,0,1,1,1,1,1,1,0,1,1,1,1,0,1
362,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.794102147032055,0.4657742178949865,DE,2024-06-07,1,1,1,1,1,1,1,0,1,1,1,1,0,1
364,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.506883033091819,0.2554207377006865,DE,2024-06-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1
367,0.509123175646464,0.2478493681520755,DE,2024-06-11,1,1,1,1,1,1,1,0,1,0,1,1,1,1
368,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,0.506331687785337,0.2336007203339745,DE,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1.912066251329,0.59933590109708,DE,2024-06-16,1,1,1,1,1,1,0,0,0,0,1,1,1,0
373,0.963820039192488,0.51857159840915,DE,2024-06-17,1,1,1,1,1,1,0,1,1,1,1,1,0,0
374,0.644626226241975,0.4562815933129925,DE,2024-06-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
375,1.11671754406957,0.4425426017159705,DE,2024-06-19,1,0,1,1,1,1,1,0,0,1,1,1,0,1
376,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,2.06412527120492,0.516380426253985,DE,2024-06-21,0,1,1,1,1,1,1,0,0,0,1,1,1,1
378,1.66594159057171,0.486600526102335,DE,2024-06-22,0,1,1,1,1,1,1,0,0,0,1,1,0,1
379,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.623971116169147,0.1443879779611945,FL,2024-05-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
381,3.4003125031335,0.59649722518039,FL,2024-05-14,0,1,0,1,1,0,1,0,0,0,1,1,0,1
382,0.486444957584716,0.2419273538009245,FL,2024-05-15,1,1,1,1,1,1,1,0,0,0,0,1,1,1
383,0.275213468553932,0.1717226652144805,FL,2024-05-16,1,1,1,1,1,1,1,0,0,1,1,1,1,1
384,1.03431533335196,0.390229847491076,FL,2024-05-17,1,1,1,1,1,0,1,1,0,0,1,0,0,1
385,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.412154293225188,0.281032009885362,FL,2024-05-20,1,1,1,1,1,1,1,0,1,1,1,0,1,1
388,0.651303072405918,0.262299241441462,FL,2024-05-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
389,0.375838581904772,0.2340499106281445,FL,2024-05-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1
390,0.489171620317112,0.324204920968318,FL,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
391,1.69758752528653,0.522170591664235,FL,2024-05-24,1,1,1,1,1,0,1,0,1,1,1,1,0,1
392,0.445381246918254,0.2680669441142775,FL,2024-05-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1
393,0.983573850409425,0.2796767549383425,FL,2024-05-26,0,1,1,1,1,1,1,0,1,1,0,1,1,1
394,0.441255363717936,0.2913795799360385,FL,2024-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395,0.826026161050924,0.611978552462525,FL,2024-05-28,1,1,1,1,1,0,1,1,0,1,1,1,0,1
396,2.34350707756483,0.286787048063742,FL,2024-05-29,1,0,1,1,1,1,1,0,0,0,1,1,1,1
397,0.935768056138846,0.509338693821455,FL,2024-05-30,1,1,1,1,1,0,1,0,0,0,1,1,0,1
398,2.75052370794873,0.388751590066518,FL,2024-05-31,1,1,0,1,0,1,0,0,0,0,1,0,0,0
399,1.6503481338572,0.602417415113195,FL,2024-06-01,1,1,1,1,1,0,1,1,0,1,1,0,0,1
400,2.42701672449615,0.305971585690686,FL,2024-06-02,1,0,0,1,1,1,1,0,0,0,1,1,0,1
401,1.34634285392921,0.366762410567034,FL,2024-06-03,1,1,1,1,1,1,1,1,0,0,1,0,1,1
402,1.6088536061666,0.417365778950678,FL,2024-06-04,1,0,1,1,1,0,1,0,0,0,1,1,0,1
403,4.15875047786826,0.4795944000320165,FL,2024-06-05,1,0,0,1,1,0,1,0,0,0,0,1,0,1
404,0.952354317282025,0.370996029274782,FL,2024-06-06,1,1,1,1,1,1,1,0,0,0,1,1,0,1
405,1.23740767613123,0.3235424579519945,FL,2024-06-07,1,1,1,1,1,1,1,0,0,0,1,1,0,1
406,2.45088663495071,0.3357412910390855,FL,2024-06-08,0,0,0,1,1,1,1,0,1,1,1,1,0,1
407,1.97399331822618,0.380932890220657,FL,2024-06-09,0,1,1,1,1,1,1,0,0,1,1,1,0,1
408,2.99928249358141,0.3831389582694675,FL,2024-06-10,1,1,0,1,1,1,0,0,1,0,1,0,0,0
409,1.90156070586448,0.3857487864686105,FL,2024-06-11,0,1,0,1,1,1,1,0,0,0,1,0,0,1
410,2.1700697017203,0.3222174189377445,FL,2024-06-12,1,0,1,1,1,1,1,0,0,0,1,1,0,1
411,3.59529237714865,0.421667798980649,FL,2024-06-13,0,1,0,1,1,0,1,0,1,0,1,1,0,1
412,3.5896207445621102,0.4368127076927475,FL,2024-06-14,1,1,0,1,1,0,1,1,0,0,0,0,1,1
413,0.819460267780678,0.3874775592212645,FL,2024-06-15,0,1,1,1,1,1,1,0,0,0,1,1,0,1
414,0.909013327173652,0.2806356007419605,FL,2024-06-16,1,1,0,1,1,1,1,1,1,0,1,1,0,1
415,10.1027602237453,0.4896431973369615,FL,2024-06-17,0,0,0,1,1,0,1,0,0,1,1,0,0,1
416,7.15472131207512,0.5067337736393,FL,2024-06-18,0,0,0,1,1,0,0,0,0,0,1,1,0,0
417,7.62795158571042,0.4735832442945905,FL,2024-06-19,0,1,0,1,1,0,1,0,0,0,1,1,0,1
418,6.88107095617662,0.4818602897792055,FL,2024-06-20,0,1,0,1,1,0,1,0,0,0,1,0,0,1
419,3.67950015115643,0.3891940399767365,FL,2024-06-21,0,0,0,1,1,1,1,0,0,0,1,1,0,1
420,3.351072776948,0.50077431797438,FL,2024-06-22,0,1,0,1,1,0,1,0,0,0,1,1,0,1
421,0.949814437892093,0.67649251077803,GA,2024-05-12,1,1,1,1,1,0,1,1,0,1,1,1,0,1
422,1.23784354687871,0.1116211590235325,GA,2024-05-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
423,0.663543728300475,0.516632395197225,GA,2024-05-14,1,0,1,1,1,1,1,0,0,1,1,1,1,1
424,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,0.564014384705197,0.260021689341092,GA,2024-05-16,1,1,1,1,1,1,1,0,0,0,1,1,1,1
426,0.923330167927925,0.353494677164003,GA,2024-05-17,1,1,1,1,1,0,1,1,0,0,1,1,0,1
427,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,0.306883833759085,0.1686597719130515,GA,2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
429,0.768318021403378,0.4523187190869305,GA,2024-05-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1
430,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.353162954349151,0.2025032712952825,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,0.446170550776366,0.3092218952724305,GA,2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
434,0.421381519479611,0.2391574807055825,GA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.513407422400393,0.304196846749563,GA,2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
440,0.538358056683111,0.356374030873228,GA,2024-05-31,1,1,1,1,1,1,1,0,0,0,0,1,1,1
441,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,1.9519387883001,0.3987055341874455,GA,2024-06-03,1,0,0,1,1,1,1,1,0,0,1,1,1,1
444,1.09975834708646,0.51515085359626,GA,2024-06-04,1,1,1,1,1,1,0,1,0,0,1,1,1,0
445,0.52333226076667,0.348901981647217,GA,2024-06-05,1,1,1,1,1,1,1,0,0,0,1,1,1,1
446,0.286838106044881,0.2565835533569365,GA,2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
447,1.28685295381287,0.4409229520566885,GA,2024-06-07,1,1,1,0,1,0,1,0,0,1,0,1,0,1
448,0.556566826616205,0.331375446739498,GA,2024-06-08,1,1,1,1,1,1,1,0,0,0,1,1,1,1
449,0.660991246273974,0.234802173779737,GA,2024-06-09,1,1,1,1,1,1,1,1,0,0,1,1,0,1
450,1.23115098005357,0.45486660290651,GA,2024-06-10,1,1,0,1,1,0,1,0,1,0,1,1,0,1
451,3.11463486724632,0.394023103029999,GA,2024-06-11,0,1,0,1,1,1,1,0,0,0,1,1,1,1
452,1.43659457054676,0.39530311571081,GA,2024-06-12,1,1,1,1,1,1,0,0,0,1,1,1,0,0
453,0.748554325844922,0.479082673467122,GA,2024-06-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
454,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,1.54829256606644,0.449906469153185,GA,2024-06-15,1,0,0,1,1,0,1,1,0,0,1,1,0,1
456,1.20422154280668,0.448520718562073,GA,2024-06-16,1,1,1,1,1,0,0,1,0,0,1,1,0,0
457,1.55074805685437,0.4167145281577925,GA,2024-06-17,0,1,1,1,1,1,0,0,1,0,1,1,1,0
458,1.37298356026095,0.4150783076745335,GA,2024-06-18,0,1,1,1,1,1,1,0,0,1,1,1,1,1
459,2.63030044759849,0.489965844704314,GA,2024-06-19,0,1,0,1,1,1,0,0,0,0,1,0,1,0
460,2.13973634859554,0.3550070292298235,GA,2024-06-20,1,0,1,1,1,1,1,1,0,0,1,1,1,1
461,2.38505783154316,0.4760348876950985,GA,2024-06-21,0,1,0,0,1,1,1,0,0,0,0,0,0,1
462,1.17979476844322,0.3912110497829305,GA,2024-06-22,1,1,1,1,1,1,0,0,0,0,1,1,1,0
463,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
