...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
502,NA,NA,HI,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,0.0779800892794241,0.073447796446666,HI,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504,NA,NA,HI,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.80790867987115,0.43925323282166,IA,2023-12-03,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
506,6.1104446082076,0.389487266394892,IA,2023-12-04,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
507,1.71271439291251,0.3898688391741805,IA,2023-12-05,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0
508,1.59773256184374,0.3286927466852605,IA,2023-12-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
509,1.51893207854475,0.3271950153442665,IA,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0
510,3.20336982481536,0.3218367765542745,IA,2023-12-08,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
511,1.72564666642699,0.311502777620129,IA,2023-12-09,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0
512,1.93326731338883,0.2718260310105345,IA,2023-12-10,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1
513,2.50407026001875,0.3782822899813985,IA,2023-12-11,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
514,5.8116685470004,0.35491453556164,IA,2023-12-12,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
515,1.60565625872093,0.291178841264154,IA,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
516,2.25031801807561,0.386062546506027,IA,2023-12-14,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1
517,2.45820820324341,0.40221827968725,IA,2023-12-15,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0
518,1.2627378208433,0.229619242265782,IA,2023-12-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0
519,0.849706745118163,0.273752583204045,IA,2023-12-17,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0
520,3.04863739364506,0.261108160819833,IA,2023-12-18,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
521,1.73681415795925,0.2798818489837965,IA,2023-12-19,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
522,2.12299849322137,0.384036613019295,IA,2023-12-20,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1
523,2.32644466018261,0.3203230502700145,IA,2023-12-21,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0
524,1.15388595075592,0.141661172370983,IA,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
525,1.91607904210192,0.512714929283195,IA,2023-12-23,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0
526,1.28306594297778,0.185613210546448,IA,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
527,3.03366044560625,0.39676236593675,IA,2023-12-25,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0
528,2.20169881125696,0.2603724707861035,IA,2023-12-26,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
529,1.75255119522172,0.244077099480062,IA,2023-12-27,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
530,1.69950881594333,0.1795788254511655,IA,2023-12-28,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
531,1.09088930248861,0.188414920733882,IA,2023-12-29,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0
532,0.881962441946055,0.2121740621644845,IA,2023-12-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
533,4.85625992810748,0.4688207888975375,IA,2023-12-31,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1
534,0.264244931964099,0.0178061240463928,IA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
535,2.94300841049546,0.2829039753412835,IA,2024-01-02,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0
536,2.40190101271453,0.254430610110328,IA,2024-01-03,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0
537,1.80542122526755,0.21035093278355,IA,2024-01-04,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1
538,2.03377088606296,0.87517134897742,IA,2024-01-05,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0
539,2.9809419845605,0.6635463099585,IA,2024-01-06,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0
540,2.13235358312577,0.238929295127987,IA,2024-01-07,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0
541,1.25598408166316,0.223060785330321,IA,2024-01-08,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1
542,0.00864655826725447,0.00755415361220405,IA,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
543,1.66498049503136,0.1341119211408445,IA,2024-01-10,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1
544,0.55529771514346,0.1017828166113255,IA,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
545,0.00668085799020114,0.00597415362043885,IA,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
546,1.19072905514415,0.457520467984305,IA,2024-01-13,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0
547,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.314542719577393,0.257646454709449,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
553,0.788319069782523,0.56178215054878,ID,2023-12-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
554,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,0.312508585376607,0.154261998119418,ID,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
566,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0.135363940006759,0.057827038383372,ID,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
579,NA,NA,ID,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,0.0888865749757647,0.0372337298814551,ID,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
585,NA,NA,ID,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.52561268092658,0.331263365014292,IL,2023-12-03,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
590,2.888585653037,0.3493171972352935,IL,2023-12-04,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
591,3.88801022224614,0.3613947869190235,IL,2023-12-05,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
592,2.88495095306304,0.395663175584277,IL,2023-12-06,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
593,4.07149571843734,0.382780132300322,IL,2023-12-07,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0
594,2.38303342116851,0.326862094059361,IL,2023-12-08,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
595,3.67916759333166,0.3934324240448685,IL,2023-12-09,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
596,4.51449367365588,0.4261655821804175,IL,2023-12-10,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
597,4.80035261423711,0.364089379386172,IL,2023-12-11,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
598,3.01756891719725,0.35005884809960103,IL,2023-12-12,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
599,2.53147176625841,0.3317105089479975,IL,2023-12-13,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
600,4.66129757533051,0.3816064750233005,IL,2023-12-14,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
601,2.84029533616442,0.3800703407580925,IL,2023-12-15,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
602,4.30043913672372,0.391186209310952,IL,2023-12-16,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
603,2.5969072922481,0.3707573360819295,IL,2023-12-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
604,3.34605463004647,0.339265427666001,IL,2023-12-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
605,3.44939189764937,0.323444557930876,IL,2023-12-19,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
606,3.55933041583319,0.316209103444385,IL,2023-12-20,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
607,2.05795998749387,0.3138951560350155,IL,2023-12-21,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
608,2.57485843371111,0.333210329257207,IL,2023-12-22,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
609,1.87186415361846,0.3530221406351625,IL,2023-12-23,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0
610,2.38853590465263,0.3230488540640355,IL,2023-12-24,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1
611,1.02769811709526,0.29632601907924,IL,2023-12-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
612,4.15491139941634,0.3089991859640985,IL,2023-12-26,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
613,2.61371118511769,0.2495371573784575,IL,2023-12-27,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
614,1.82648501580611,0.269672964550212,IL,2023-12-28,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
615,1.36703301404071,0.1973058711197365,IL,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
616,1.93299538488683,0.2343290311397155,IL,2023-12-30,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0
617,3.19143303797269,0.320506460738577,IL,2023-12-31,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
618,2.40241365486994,0.272066938669392,IL,2024-01-01,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0
619,7.14921484053398,0.3192939961813845,IL,2024-01-02,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
620,3.69103940462692,0.240235540967126,IL,2024-01-03,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
621,1.99976320093076,0.3199054858807855,IL,2024-01-04,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
622,2.20038904914239,0.2537061550858015,IL,2024-01-05,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0
623,1.35144939128477,0.2265493119172925,IL,2024-01-06,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0
624,1.95260354411186,0.0726612812522965,IL,2024-01-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0
625,1.96420893423927,0.203548416825716,IL,2024-01-08,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
626,1.52546978909759,0.273795671354156,IL,2024-01-09,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0
627,1.71233143723771,0.073555062360191,IL,2024-01-10,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1
628,3.5086405060056,0.2357407418452355,IL,2024-01-11,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
629,3.62080568483197,0.2854979206679135,IL,2024-01-12,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
630,3.16408921286682,0.331382456343047,IL,2024-01-13,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0
631,0.589587656462125,0.4164654195718775,IN,2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632,3.43827463675571,0.42243306989176,IN,2023-12-04,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
633,1.43802052383505,0.3711266771060265,IN,2023-12-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0
634,1.08980402166688,0.4589338743734635,IN,2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0
635,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,1.01664875892918,0.3716532351763435,IN,2023-12-11,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
640,1.18947355852585,0.565811548336615,IN,2023-12-12,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1
641,0.950103874077775,0.3880440643314785,IN,2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
642,1.2532453284089,0.380257177976026,IN,2023-12-14,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
643,1.48421171680145,0.3318068795263305,IN,2023-12-15,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
644,0.925687856564874,0.471343520914583,IN,2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
645,1.66959575989175,0.346807278965317,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
646,0.738436069192134,0.3894674414315365,IN,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
647,1.81398457370733,0.4022761850810335,IN,2023-12-19,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0
648,1.05838067792817,0.420375799887855,IN,2023-12-20,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0
649,0.779900034905153,0.1874774041695305,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
650,0.760243933325798,0.3172822919260285,IN,2023-12-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
651,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.575108372178074,0.446282912729977,IN,2023-12-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
653,0.588921052612773,0.462472985711497,IN,2023-12-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
654,0.616067700054124,0.1275592412993255,IN,2023-12-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
655,0.460476542554982,0.2434354571401675,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
656,0.886007484310002,0.298057679264208,IN,2023-12-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
657,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.428871243002959,0.0824655173517175,IN,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
660,0.13766773632409,0.0752855614851485,IN,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
661,1.09362679117103,0.2209613394366035,IN,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
662,0.483615687332982,0.200194264725335,IN,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
663,0.549783786788944,0.342891854084009,IN,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
664,0.102809111508101,0.052182379094721,IN,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
665,NA,NA,IN,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.875305762003575,0.67327268637251,IN,2024-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
667,0.63327068180537,0.36354906863626,IN,2024-01-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
668,1.0666311934673,0.78806651016222,IN,2024-01-09,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
669,0.2026096550112,0.03396620390372865,IN,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,1.8924112250516,0.72469526963968,IN,2024-01-11,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
671,NA,NA,IN,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,0.172018231816249,0.02736804639605955,IN,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
673,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.570280699854815,0.4098086760643795,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
675,0.978559006967319,0.4830761017802025,KS,2023-12-05,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0
676,1.16041474413174,0.481441891146849,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
677,1.45665567311716,0.4920523841431585,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
678,0.712884861869689,0.49256069247885,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
679,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.1671109473196,0.388067832349366,KS,2023-12-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1
682,0.626034416112115,0.368699845578867,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
683,1.14509930903051,0.54571494345393,KS,2023-12-13,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
684,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.758360670750391,0.3930460395406445,KS,2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
686,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.812870645893599,0.404954837911118,KS,2023-12-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
689,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.416019963940654,0.295981646104092,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
691,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,0.246709725497324,0.1697416575055555,KS,2023-12-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
693,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
