...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
548,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,0.2574764304053,0.2163572045079985,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
558,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.3625663226313,0.329948253366146,IL,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
590,2.33270088604549,0.2951086160114005,IL,2023-10-16,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
591,2.96879189305127,0.383510739110489,IL,2023-10-17,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
592,1.87996331059841,0.354474543301589,IL,2023-10-18,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0
593,3.83249243337724,0.4449613312784115,IL,2023-10-19,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0
594,2.50796429447708,0.4055784784435555,IL,2023-10-20,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
595,1.0662196984839,0.2978461043184355,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
596,1.10086867422943,0.36796515089572,IL,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
597,1.628223948179,0.338391990812843,IL,2023-10-23,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1
598,2.42854447260848,0.362960689946782,IL,2023-10-24,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
599,3.15436591949182,0.354721748500979,IL,2023-10-25,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
600,2.33147458695263,0.3824434761434985,IL,2023-10-26,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
601,3.85772736355607,0.397091107335794,IL,2023-10-27,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0
602,1.43101253182912,0.314944107102581,IL,2023-10-28,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
603,2.32046840292807,0.478463677567815,IL,2023-10-29,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0
604,3.78875444929844,0.25520323817777,IL,2023-10-30,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
605,2.70706122468147,0.466271531954029,IL,2023-10-31,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0
606,2.94300808050853,0.411032957631692,IL,2023-11-01,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
607,2.59031622475949,0.3281091824044835,IL,2023-11-02,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0
608,1.85466742023757,0.291738996818162,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
609,1.9990916480277101,0.426378728808223,IL,2023-11-04,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1
610,3.65378174808166,0.4300738074587145,IL,2023-11-05,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
611,5.51698017036487,0.3184838626086965,IL,2023-11-06,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
612,2.13929457244798,0.336523012216322,IL,2023-11-07,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0
613,3.38611899902416,0.3845607087780995,IL,2023-11-08,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
614,2.68610630389941,0.4252823349229435,IL,2023-11-09,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0
615,2.58258500594725,0.3725142782727675,IL,2023-11-10,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
616,2.17566482425145,0.3776444883592695,IL,2023-11-11,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1
617,1.39286271302631,0.2812210885255035,IL,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
618,4.61131891744357,0.2895513494599805,IL,2023-11-13,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
619,3.56783975038228,0.3804781914164885,IL,2023-11-14,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
620,3.19985858124634,0.385148471089184,IL,2023-11-15,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1
621,3.3904365809516,0.3238817101425795,IL,2023-11-16,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
622,3.83766684151001,0.355232329630304,IL,2023-11-17,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
623,2.33006175527921,0.401472778577437,IL,2023-11-18,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1
624,2.93162085353237,0.3710058465922215,IL,2023-11-19,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
625,4.37677656618914,0.397446658538538,IL,2023-11-20,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1
626,3.77224960868232,0.440675375375822,IL,2023-11-21,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
627,3.6690721611927,0.3697634839992075,IL,2023-11-22,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
628,1.35264943528984,0.4022557922583725,IL,2023-11-23,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
629,4.59192085389745,0.3447864329582495,IL,2023-11-24,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0
630,7.46109790766467,0.3951928873050215,IL,2023-11-25,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
631,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.489189001073765,0.3524527428160075,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
633,0.83205685669175,0.4156467174837745,IN,2023-10-17,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
634,0.675442189800143,0.37044875698844,IN,2023-10-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
635,0.376830286989479,0.2903124352929005,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
636,0.73858901346925,0.5213540206662,IN,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
637,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,1.08060472011515,0.368615560632016,IN,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
639,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.32635929408009,0.2116000014473905,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
641,1.03393043905042,0.4479853922571365,IN,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
642,1.14994420583192,0.471552494886821,IN,2023-10-26,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0
643,0.845064912184647,0.59699419873494,IN,2023-10-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
644,0.297979436133287,0.207732214733483,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
645,0.800987538252409,0.56100004170615,IN,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
646,1.17871502490493,0.3900127414175885,IN,2023-10-30,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
647,0.536960555392306,0.39270462333142,IN,2023-10-31,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
648,1.43654984499621,0.464505313730291,IN,2023-11-01,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
649,0.868405262518673,0.6089893679461,IN,2023-11-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
650,0.301659856241179,0.207348110083013,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
651,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.989404734852627,0.5033769250592,IN,2023-11-05,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1
653,0.864821079693879,0.607055848563155,IN,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
654,1.42829640545113,0.384344474171022,IN,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
655,1.00387793025566,0.397058561819951,IN,2023-11-08,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
656,0.916872470664571,0.3157552848880905,IN,2023-11-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
657,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.801263854134624,0.4082571476680805,IN,2023-11-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
660,1.62238892653175,0.408573310663616,IN,2023-11-13,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
661,1.08060840143886,0.44852972990292,IN,2023-11-14,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
662,0.31381783613329,0.2281513712366415,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
663,0.763772494301521,0.549078017637415,IN,2023-11-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
664,0.327780281802926,0.236026992749426,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
665,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.644415754627807,0.453551775582536,IN,2023-11-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
667,0.842801435147328,0.59838460895873,IN,2023-11-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
668,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0.645759045368272,0.4678481143113285,IN,2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
670,0.65446796469811,0.372499811503776,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
671,1.30103870913742,0.482562664211617,IN,2023-11-24,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
672,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.16798247023024,0.575959266002975,KS,2023-10-17,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
676,0.741289821932565,0.55306713169177,KS,2023-10-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
677,0.281325331898528,0.199583650032668,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
678,0.273581819667764,0.197880412457242,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
679,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.636330954660861,0.376381704525544,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
682,0.660389355505261,0.3757532352259215,KS,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
683,0.665628772605114,0.375784481949034,KS,2023-10-25,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
684,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.264055648851036,0.1916196756138605,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
689,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.590150739606061,0.411471835075673,KS,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
692,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1.65242285898805,0.415168452081276,KS,2023-11-06,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
696,1.33344445838484,0.3875990681071505,KS,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
697,1.84313612141767,0.564356045792095,KS,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
698,0.802887406875511,0.613070203774385,KS,2023-11-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
699,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.62724980405419,0.4551864896309935,KS,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
703,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.505016331686695,0.3438658779469615,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
705,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,0.772909897773309,0.616032210979995,KS,2023-11-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
708,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,1.21690458462938,0.5878972564229,KY,2023-10-16,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
717,0.810304306446688,0.573846844993915,KY,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
718,1.02002658338924,0.493586990113872,KY,2023-10-18,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
719,0.861449283341067,0.60852215217656,KY,2023-10-19,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
720,0.259987281696591,0.1946057554286095,KY,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
721,NA,NA,KY,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.17791109748465,0.398475828241363,KY,2023-10-23,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
724,1.56946191013499,0.4002974067755705,KY,2023-10-24,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
725,0.712290709262171,0.33873240497769,KY,2023-10-25,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
726,1.06320247229079,0.504561338949695,KY,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
727,0.584521618081924,0.4087547081338285,KY,2023-10-27,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
728,NA,NA,KY,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,0.976704128013268,0.3775043744270225,KY,2023-10-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
731,0.435189409796555,0.2985830152960605,KY,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
732,NA,NA,KY,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,0.762740535265741,0.390372044552848,KY,2023-11-02,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
734,0.23828634428433,0.176495976415029,KY,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735,NA,NA,KY,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,3.19174674235161,0.479702693957835,KY,2023-11-06,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1
