...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
561,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0.241292170371717,0.169288520857212,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
565,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.59432769787485,0.422267275388519,IL,2023-10-08,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0
590,2.17012569795904,0.2981639336079385,IL,2023-10-09,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1
591,2.39134149552981,0.2891353991749825,IL,2023-10-10,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1
592,2.1096158113207,0.3526110298733395,IL,2023-10-11,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
593,2.34098140119848,0.308707560090242,IL,2023-10-12,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
594,2.31932204048065,0.340527648102869,IL,2023-10-13,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
595,1.84245388564098,0.3157625526580585,IL,2023-10-14,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1
596,1.44455203912259,0.3312839841162425,IL,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
597,2.34132241286945,0.30240044370478,IL,2023-10-16,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
598,3.11593805466354,0.3852759347834055,IL,2023-10-17,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
599,2.05885132660422,0.360431595789379,IL,2023-10-18,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
600,3.64013054598407,0.4414201469911945,IL,2023-10-19,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
601,2.68101397825136,0.405614944651511,IL,2023-10-20,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
602,1.06354214368428,0.301762543655634,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
603,1.06652656020261,0.3555769026187955,IL,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
604,1.58399846176543,0.3369200584614845,IL,2023-10-23,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
605,2.45949968712051,0.362175814235425,IL,2023-10-24,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1
606,3.28222984968653,0.3545121999921875,IL,2023-10-25,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
607,2.43323004760022,0.380682162982193,IL,2023-10-26,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1
608,3.85797375320132,0.392735647720578,IL,2023-10-27,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
609,1.50129204864252,0.322254213849146,IL,2023-10-28,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1
610,2.33837685905593,0.4718577902258845,IL,2023-10-29,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0
611,3.83512432087448,0.262411889815713,IL,2023-10-30,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0
612,2.64700096575281,0.465518940127884,IL,2023-10-31,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
613,3.89837495996949,0.409041717669675,IL,2023-11-01,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
614,2.39027344925507,0.3266574614369405,IL,2023-11-02,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1
615,1.58665762822541,0.29271564468656,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
616,2.08979626065211,0.4209431787837835,IL,2023-11-04,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0
617,4.5129536176374,0.429195814777905,IL,2023-11-05,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
618,5.11591069176224,0.3213420840009745,IL,2023-11-06,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
619,2.17771320785038,0.337044204287815,IL,2023-11-07,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0
620,3.88964797811009,0.3878040226893215,IL,2023-11-08,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
621,3.10454761116573,0.4283356411170495,IL,2023-11-09,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
622,2.23091833810836,0.3730711419179645,IL,2023-11-10,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
623,3.19341612582916,0.387805813342861,IL,2023-11-11,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
624,1.35825760121264,0.2888717252766685,IL,2023-11-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0
625,2.54694376502494,0.2868836563184595,IL,2023-11-13,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0
626,6.67762724913361,0.3987535031736485,IL,2023-11-14,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
627,4.77435727768997,0.401986315399997,IL,2023-11-15,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
628,3.74360729988806,0.3323469834164525,IL,2023-11-16,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
629,4.57482314767023,0.365624030281065,IL,2023-11-17,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
630,3.38761140856887,0.4230932939875325,IL,2023-11-18,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
631,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.485378968332352,0.333009952684488,IN,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
633,0.578910771146606,0.2723519778979375,IN,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
634,1.24591747539327,0.587605431301405,IN,2023-10-11,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
635,0.494168291465288,0.3403662770689295,IN,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
636,0.801346265556883,0.305971458490635,IN,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
637,0.86528023354548,0.3241235689735025,IN,2023-10-14,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
638,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.504940327878031,0.3506257760026895,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
640,0.824506340422861,0.4127212933180775,IN,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
641,0.668553247535463,0.3697823401174065,IN,2023-10-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
642,0.383622050157984,0.287105983854798,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
643,0.733853222345523,0.525105210876445,IN,2023-10-20,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
644,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,1.19740281107438,0.366852289514336,IN,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
646,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.267352718037916,0.202728524209574,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,1.05205098589715,0.4485484246996915,IN,2023-10-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
649,1.18781814930001,0.481499591748391,IN,2023-10-26,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
650,0.877347957062379,0.62725542827126,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
651,0.272971501668946,0.193159205757992,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
652,0.814916311411714,0.59197007795961,IN,2023-10-29,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
653,1.2479200062896,0.3896823000670835,IN,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
654,0.579295292859695,0.3926057770067855,IN,2023-10-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,1.50842328404452,0.469090991617092,IN,2023-11-01,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1
656,0.900793623886025,0.64465314866881,IN,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
657,0.239973218190128,0.1801810518757845,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
658,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,1.08653175584841,0.51331548214348,IN,2023-11-05,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
660,0.908124977685695,0.63886457183462,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
661,1.29083081718734,0.379567613972947,IN,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1
662,0.975863286032205,0.391979764012051,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
663,0.834155151995075,0.294192130616319,IN,2023-11-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
664,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.790244946960154,0.3943597420266655,IN,2023-11-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
667,1.62171821739192,0.401558462909655,IN,2023-11-13,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0
668,1.10677911939337,0.447858932219555,IN,2023-11-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
669,0.228605812002106,0.1601990659337755,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
670,0.821021273354648,0.57508320222221,IN,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
671,0.215341874720802,0.157773990060654,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
672,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,0.343770638914628,0.259168277659686,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
674,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.50428751741481,0.51159967199567,KS,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
676,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.851380563652696,0.59517664615162,KS,2023-10-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
678,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,1.15299628893601,0.545109825405215,KS,2023-10-17,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
683,0.748183660511431,0.52523324752524,KS,2023-10-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
684,0.312700013343739,0.2285160041097565,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
685,0.296316815912047,0.2258808040382635,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
686,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.619208777307881,0.3688639997471305,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
689,0.665821118449613,0.3756943136689505,KS,2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
690,0.67050343359996,0.3753375533700165,KS,2023-10-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
691,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.262863551628116,0.2013318164651005,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
696,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.574745131428019,0.3804639000000295,KS,2023-11-02,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
699,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.63965318910593,0.3944736690194615,KS,2023-11-06,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
703,1.35597350169535,0.3724016434594515,KS,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
704,1.91090708096659,0.555535276680035,KS,2023-11-08,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
705,0.819221714880429,0.581192995670695,KS,2023-11-09,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
706,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.633600641102411,0.410365139826178,KS,2023-11-13,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.439834976957082,0.293378050373141,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
712,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,0.771110325053975,0.562817635810065,KS,2023-11-18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
715,NA,NA,KY,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.777678289665171,0.218810234491534,KY,2023-10-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
717,0.883337620827609,0.321188707791422,KY,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
718,3.30107876589139,0.534149841024025,KY,2023-10-11,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
719,0.750359059651569,0.2096561985440405,KY,2023-10-12,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
720,1.20383790611222,0.3812693732545895,KY,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
721,1.18352539091057,0.56553030008408,KY,2023-10-14,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
722,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.22177632742267,0.584294062189225,KY,2023-10-16,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
724,0.823359986625602,0.57542989979334,KY,2023-10-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
725,1.02238990070423,0.498006826758252,KY,2023-10-18,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
726,0.858209051392559,0.60095053341632,KY,2023-10-19,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
727,0.258277044942887,0.1871849109960185,KY,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
728,NA,NA,KY,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,1.14675019663503,0.403753146598806,KY,2023-10-23,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
731,1.56314734003749,0.3938750118774825,KY,2023-10-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
732,0.700069986859171,0.339756978982118,KY,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
733,1.09091197084966,0.522872428352585,KY,2023-10-26,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
734,0.602393289412851,0.426638061275287,KY,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735,NA,NA,KY,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.971493095571209,0.370100182568235,KY,2023-10-30,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
738,0.425895067198856,0.300978450394104,KY,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
739,NA,NA,KY,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,0.769749638177511,0.394694405325989,KY,2023-11-02,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
741,0.223937351611301,0.1564282282976245,KY,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
742,NA,NA,KY,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,3.28989514375719,0.492606340455664,KY,2023-11-06,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0
745,1.29776589586114,0.611326839377845,KY,2023-11-07,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1
746,0.827900395562808,0.4019782784696915,KY,2023-11-08,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
747,0.765755615517165,0.3792216709645985,KY,2023-11-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
748,NA,NA,KY,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,0.190492869640192,0.1450527478373195,KY,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
750,NA,NA,KY,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,1.5295485654089,0.57233145081368,KY,2023-11-13,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
752,0.891685584198546,0.409813000647047,KY,2023-11-14,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
