...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
532,0.595761793961961,0.1591147265466395,IA,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
533,0.738227447323272,0.3905712851225915,IA,2023-10-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
534,3.85853587360941,0.3629953324349785,IA,2023-10-30,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
535,1.05233345154067,0.3374408386891615,IA,2023-10-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
536,1.2173673560508,0.405285902388557,IA,2023-11-01,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
537,0.945128356391735,0.673773759131125,IA,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
538,7.4035318911654,0.571182243170765,IA,2023-11-03,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1
539,1.18212405834971,0.403248584450892,IA,2023-11-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
540,1.18341272882884,0.3046555625210085,IA,2023-11-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1
541,2.18929549045956,0.296367826525444,IA,2023-11-06,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1
542,2.22389370662099,0.383115071991357,IA,2023-11-07,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
543,0.863338105185743,0.320415409689431,IA,2023-11-08,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1
544,3.66904337670315,0.467064476130555,IA,2023-11-09,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0
545,0.722269593888959,0.193349959380674,IA,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
546,2.39225049237201,0.5059797554808,IA,2023-11-11,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0
547,NA,NA,ID,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0.335457283554082,0.2359390423802565,ID,2023-10-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
551,NA,NA,ID,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.70266390200432,0.4592225343202945,ID,2023-10-06,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
553,0.723412663517029,0.4609393026525305,ID,2023-10-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
554,NA,NA,ID,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.903312024034007,0.444034923289204,ID,2023-10-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
556,0.710011519213801,0.4979058360999655,ID,2023-10-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
557,NA,NA,ID,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,0.258104539200667,0.1776126022864435,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
572,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.85334660521576,0.4241321035509975,IL,2023-10-01,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0
590,3.35525582628193,0.3332803842685355,IL,2023-10-02,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0
591,2.8087717425159,0.3127193701894605,IL,2023-10-03,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0
592,2.56450856974786,0.4245338246662105,IL,2023-10-04,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1
593,2.00336722272599,0.386679455102697,IL,2023-10-05,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1
594,2.08417722153214,0.4108213570308185,IL,2023-10-06,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
595,2.07634369008196,0.349100034226685,IL,2023-10-07,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
596,1.91207944520546,0.4186675759659215,IL,2023-10-08,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0
597,2.16118774211423,0.2945931540430545,IL,2023-10-09,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
598,2.43201115506096,0.284276594784293,IL,2023-10-10,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
599,2.19027763628966,0.3533884791896365,IL,2023-10-11,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
600,2.41144850754519,0.3029808030580515,IL,2023-10-12,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
601,2.28194115661251,0.338948356546256,IL,2023-10-13,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1
602,1.9553580819051,0.309537907455975,IL,2023-10-14,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1
603,1.42300241209249,0.3294802581161805,IL,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
604,2.38813667483877,0.2967278610447745,IL,2023-10-16,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1
605,3.21001004112047,0.3851836213245695,IL,2023-10-17,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
606,2.28735235148447,0.356782547006049,IL,2023-10-18,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
607,3.80031735151353,0.4450912005994675,IL,2023-10-19,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1
608,2.63803825584044,0.4081739921640875,IL,2023-10-20,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
609,0.999329468581647,0.2974901684749045,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
610,1.07375552292836,0.3655602601340045,IL,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
611,1.5881509093939,0.338522367640982,IL,2023-10-23,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
612,2.42576521574829,0.363093787075964,IL,2023-10-24,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
613,3.22196894293819,0.3554229071900315,IL,2023-10-25,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1
614,2.32725648827143,0.3831324728206595,IL,2023-10-26,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
615,3.95059545430093,0.398132675682381,IL,2023-10-27,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
616,1.52324383357761,0.317777135164132,IL,2023-10-28,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0
617,2.42537943022554,0.479018244542717,IL,2023-10-29,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
618,3.54482077682319,0.2548211294016955,IL,2023-10-30,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0
619,2.63253526740902,0.471248545541059,IL,2023-10-31,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0
620,3.88238484771927,0.411734109010362,IL,2023-11-01,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
621,2.4690013333572,0.3267521072416965,IL,2023-11-02,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1
622,1.59269993786951,0.290378717058106,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
623,2.14503798907011,0.4278048172506555,IL,2023-11-04,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0
624,4.40257868044509,0.435292583836381,IL,2023-11-05,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0
625,5.13588126023592,0.3176418270863825,IL,2023-11-06,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
626,1.97496521966417,0.337405795306468,IL,2023-11-07,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
627,3.92749240991838,0.388897454926299,IL,2023-11-08,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0
628,3.18180937065266,0.4318564812697695,IL,2023-11-09,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0
629,2.27844125282389,0.3740982841773125,IL,2023-11-10,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
630,3.10519020251265,0.3876126926985655,IL,2023-11-11,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
631,NA,NA,IN,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.358159908347504,0.270936049912006,IN,2023-10-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
633,1.04377360836505,0.310102887943928,IN,2023-10-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
634,1.31263719926047,0.434839465980468,IN,2023-10-04,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
635,1.26723377015489,0.397297539342394,IN,2023-10-05,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1
636,0.39061287124971,0.2877754785827975,IN,2023-10-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
637,0.480011363158233,0.3194281653837745,IN,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
638,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.456656389856541,0.324351171012616,IN,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
640,0.589055205102431,0.2733247229005105,IN,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
641,1.23749750927774,0.585029886169245,IN,2023-10-11,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
642,0.514020823435292,0.332041874622151,IN,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
643,0.807657730701751,0.3024330265584955,IN,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
644,0.855640455936257,0.331577489425558,IN,2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
645,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.517141695761058,0.3428284708499495,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
647,0.817213824427857,0.415082200574578,IN,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1
648,0.658547318492345,0.3781835693743785,IN,2023-10-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649,0.375814907684055,0.286567027136872,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
650,0.753601187390107,0.535702610198565,IN,2023-10-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
651,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,1.20604877648585,0.3600185440542705,IN,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
653,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.276364977815538,0.2098968199320905,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
655,1.02616419115149,0.4536970722610345,IN,2023-10-25,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
656,1.20632532656791,0.484565142322809,IN,2023-10-26,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
657,0.881059829263286,0.621388091357865,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
658,0.256129533334735,0.201488163196289,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
659,0.824382010462176,0.551070934219085,IN,2023-10-29,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
660,1.27471214404775,0.3844728970387885,IN,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
661,0.593851467780855,0.3876300509697745,IN,2023-10-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
662,1.54014719740024,0.4648243852882235,IN,2023-11-01,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1
663,0.894745739571907,0.63199181644807,IN,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
664,0.237762279132317,0.191183541103763,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
665,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,1.08828079483989,0.50950574877499,IN,2023-11-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
667,0.910070794125604,0.631725285342505,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
668,1.3060079395431,0.3796831414598205,IN,2023-11-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
669,1.01687519059167,0.3974255682817385,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
670,0.864664573432012,0.3005026750358755,IN,2023-11-09,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
671,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.444059028011808,0.310447995565749,KS,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
676,NA,NA,KS,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,0.335514375276368,0.244475932393054,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
681,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,1.51927189762879,0.52975381091147,KS,2023-10-10,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
683,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.843976816254095,0.60650232697578,KS,2023-10-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
685,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,1.15251505503643,0.56413295037702,KS,2023-10-17,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
690,0.76171057077829,0.54529707876615,KS,2023-10-18,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
691,0.289568641318595,0.2125993749461745,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
692,0.285917891434644,0.2098803987753835,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
693,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.648319499558851,0.3731577636087045,KS,2023-10-23,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
696,0.69548029760446906,0.378210944901072,KS,2023-10-24,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
697,0.690519014313557,0.3779207234049795,KS,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
698,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.271028061082561,0.184773169212048,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
703,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,0.56667654807755,0.392304656746521,KS,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
706,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.68585406258434,0.400876740149074,KS,2023-11-06,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
710,1.39835515184991,0.3758245909316065,KS,2023-11-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
711,1.91269739622286,0.57037583366581,KS,2023-11-08,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
712,0.797570543646133,0.58691672353962,KS,2023-11-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
713,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,0.798947780270797,0.4046921664445885,KY,2023-10-01,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
716,0.677694577475811,0.381532130838561,KY,2023-10-02,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1
717,1.54029816130072,0.52674624608916,KY,2023-10-03,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
718,NA,NA,KY,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,0.824705945356157,0.4064854223912905,KY,2023-10-05,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1
720,0.717443301135128,0.3723644828494985,KY,2023-10-06,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
721,0.303149164519441,0.2019874996685775,KY,2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
722,NA,NA,KY,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
