...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
235,0.738223140054663,0.428836725694235,CO,2024-06-26,1,1,1,1,0,1,1,1,0,0,1,0,0,1
236,0.476431946269647,0.3841022113017195,CO,2024-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,0.470111783415826,0.380244773282097,CO,2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.531637229277685,0.4315248245625795,CO,2024-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.570941137372994,0.509472835239305,CO,2024-07-05,1,1,0,1,1,1,1,1,0,0,1,1,1,1
245,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.617127895670426,0.565890651215095,CO,2024-07-08,1,1,0,1,1,1,1,1,1,0,1,1,0,1
248,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.672125147912726,0.602766539990675,CO,2024-07-10,1,1,0,1,1,1,1,1,1,0,1,1,0,1
250,0.60556665749447,0.350068206741663,CO,2024-07-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
251,0.170348217705892,0.057791980548771,CO,2024-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.514093924116563,0.3045866203738855,CT,2024-06-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
257,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.819988307068032,0.394064162194201,CT,2024-06-07,1,1,1,1,0,1,1,0,0,0,1,0,1,1
259,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1.31896369026113,0.3976775762773155,CT,2024-06-10,0,0,1,1,1,1,1,1,1,0,1,0,1,1
262,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.510567922032016,0.363203125427674,CT,2024-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0.967283223631087,0.4463502945331685,CT,2024-06-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
266,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.685283245515916,0.4130653339021785,CT,2024-06-17,0,1,1,1,1,1,1,0,1,0,1,1,1,1
269,0.663655295701852,0.422093349923577,CT,2024-06-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
270,0.592091187866934,0.3724120014172865,CT,2024-06-19,1,1,1,1,1,1,1,1,0,1,1,1,0,1
271,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.700066882599941,0.4588328423763875,CT,2024-06-22,0,1,1,1,1,1,1,0,1,0,1,1,1,1
274,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.49429206974718,0.477845479712145,CT,2024-06-24,0,1,1,1,1,1,1,0,1,1,1,1,0,1
276,0.647750096145653,0.3589251032960375,CT,2024-06-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1
277,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,3.27465902418636,0.507633586874785,CT,2024-06-27,0,1,1,1,1,1,1,0,1,0,1,1,0,1
279,1.09568235920737,0.510012840194775,CT,2024-06-28,0,1,1,1,0,1,1,0,1,0,1,0,0,1
280,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,1.59635700864468,0.497471626980259,CT,2024-06-30,0,1,1,1,1,1,1,0,0,1,1,0,0,1
282,1.6219135224630301,0.55017331378621,CT,2024-07-01,0,1,1,1,1,1,1,0,0,1,1,1,1,1
283,1.15721573553738,0.541743759794385,CT,2024-07-02,0,1,1,1,0,1,1,0,1,1,1,1,0,1
284,1.12583752164494,0.442403935985013,CT,2024-07-03,0,1,1,1,0,1,1,0,1,1,1,0,0,1
285,0.783217647810133,0.53680997327537,CT,2024-07-04,1,1,1,1,0,1,1,1,1,1,1,0,0,1
286,0.633516481252718,0.4757610977315305,CT,2024-07-05,1,0,1,1,1,1,1,1,0,1,1,1,0,1
287,1.25987439860151,0.580210397591665,CT,2024-07-06,0,1,1,1,0,1,1,0,1,0,1,0,0,1
288,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.8484272503648,0.5660978440394,CT,2024-07-09,1,1,1,1,0,0,1,1,0,0,1,0,0,1
291,1.1268109057681,0.54050779616832,CT,2024-07-10,1,1,1,1,0,1,1,1,1,0,1,0,0,1
292,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.706178802395026,0.51374617859361,CT,2024-07-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.91517622369754,0.3137960009618535,DC,2024-06-03,0,1,1,1,1,1,1,0,0,0,1,1,1,1
297,0.896791106532881,0.3232856572984015,DC,2024-06-04,0,1,1,1,1,1,1,0,0,1,1,1,1,1
298,0.459474931588508,0.274254242828143,DC,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,0.476951811126812,0.3883496154953035,DC,2024-06-11,1,1,1,1,1,1,1,0,1,0,1,1,1,1
305,0.599447784584786,0.3855786517998665,DC,2024-06-12,1,1,1,1,1,1,1,0,0,0,1,1,1,1
306,0.735884512628049,0.352064899728726,DC,2024-06-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
307,0.873446037867323,0.4621075665247605,DC,2024-06-14,1,1,1,1,0,1,1,0,0,0,1,0,1,1
308,0.547045779034435,0.423379576418545,DC,2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
309,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.643304608933239,0.395163345907855,DC,2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311,0.411036165564808,0.278428159631909,DC,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,0.586275214740363,0.457121602076347,DC,2024-06-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
313,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.466910555498743,0.34215216455482,DC,2024-06-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
315,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.08160988193367,0.325059893650759,DC,2024-06-24,1,0,1,1,1,1,1,0,0,1,1,1,1,1
318,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.478481325594558,0.3663864784530405,DC,2024-06-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1
321,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.897572325227837,0.495374368230914,DC,2024-06-30,0,1,1,1,1,1,1,1,0,1,1,1,0,1
324,0.959073061644348,0.51216411464698,DC,2024-07-01,0,1,1,1,1,1,1,0,1,1,1,0,1,1
325,0.373844045878653,0.1912857355512425,DC,2024-07-02,1,1,1,1,1,1,1,1,1,0,1,1,0,1
326,0.341117121694649,0.1722291770045325,DC,2024-07-03,1,1,1,1,1,1,1,1,0,1,1,1,0,1
327,0.794238373650925,0.62784752908762,DC,2024-07-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
328,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,1.28360893057103,0.693035250311145,DC,2024-07-11,0,0,1,1,1,1,1,0,0,1,1,1,1,1
335,2.20475293799296,0.743886131402245,DC,2024-07-12,0,1,1,1,0,0,1,0,1,0,1,0,1,1
336,0.13439234701163,0.0527772483255965,DC,2024-07-13,1,1,1,1,1,1,1,1,0,1,1,1,0,1
337,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.58548481520388,0.274399656799944,DE,2024-06-05,0,1,1,1,1,1,1,0,0,1,1,0,1,1
341,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.801704612533066,0.3905570961890065,DE,2024-06-07,1,1,1,1,0,1,1,0,0,0,1,0,1,1
343,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.477548100154654,0.352375578209593,DE,2024-06-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1
346,0.487014336637342,0.346223422801725,DE,2024-06-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
347,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.46005570675414,0.335411264177767,DE,2024-06-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
349,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.61856905419931,0.469007702372872,DE,2024-06-16,1,1,1,1,1,0,1,1,1,1,1,0,0,1
352,0.877268425428232,0.4382200004967765,DE,2024-06-17,1,1,1,1,1,0,1,0,0,1,1,1,0,1
353,0.77630096737264,0.410745117994619,DE,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1
354,1.12921941575519,0.404330098340526,DE,2024-06-19,1,0,1,1,1,1,1,1,0,0,1,1,1,1
355,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.9088625520885,0.4360315653069385,DE,2024-06-21,0,1,0,1,1,1,1,0,1,0,1,1,0,1
357,1.548648838098,0.4342974800322685,DE,2024-06-22,0,1,1,1,1,1,1,0,0,0,1,1,1,1
358,1.89468153679344,0.428038192611943,DE,2024-06-23,0,1,1,1,1,1,1,0,1,0,1,1,0,1
359,0.773614216807842,0.3950864337959365,DE,2024-06-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,1.90921361155635,0.431825079289846,DE,2024-06-25,1,0,1,1,1,1,1,1,0,0,1,1,0,1
361,1.05991690687876,0.4164498720313315,DE,2024-06-26,1,0,1,1,1,1,1,1,0,1,1,0,0,1
362,0.983712219426591,0.349739384930022,DE,2024-06-27,1,1,0,1,1,1,1,1,1,0,1,1,0,1
363,1.35805519750595,0.4478558418136955,DE,2024-06-28,1,1,1,1,0,1,1,0,1,0,1,0,0,1
364,0.713205591323344,0.53853155567344,DE,2024-06-29,0,1,1,1,1,1,1,0,1,1,1,1,0,1
365,1.10533710045512,0.5012134174154,DE,2024-06-30,0,1,1,1,1,1,1,0,0,1,1,0,0,1
366,1.30326361847767,0.430551514235313,DE,2024-07-01,1,1,1,1,1,1,1,0,0,0,1,0,0,1
367,0.716964096507462,0.458216950712045,DE,2024-07-02,1,1,1,1,1,1,1,1,0,0,1,1,0,1
368,2.5160158533685,0.57175645133124,DE,2024-07-03,0,1,1,1,1,1,1,0,1,1,1,1,0,1
369,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,2.93320479715778,0.542956879913325,DE,2024-07-06,0,0,1,1,1,0,1,0,0,0,1,1,0,1
372,2.41545063953722,0.50598574359519,DE,2024-07-07,1,1,1,1,0,0,1,0,0,0,1,0,0,1
373,2.07844633578898,0.513632018531855,DE,2024-07-08,0,0,1,1,0,1,1,0,0,1,1,0,0,1
374,1.8994578350329,0.577134702422675,DE,2024-07-09,0,1,1,1,0,0,1,0,1,1,1,0,0,1
375,0.510398886784339,0.3184991687079745,DE,2024-07-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1
376,1.26081455196293,0.664261410848515,DE,2024-07-11,0,0,1,1,1,1,1,0,0,1,1,1,0,1
377,3.04268417349264,0.66342133039095,DE,2024-07-12,0,1,1,1,1,0,1,0,0,0,1,1,0,1
378,3.01841817323196,0.53258548781773,DE,2024-07-13,0,0,1,1,1,0,1,0,0,0,1,0,0,1
379,2.20798807031481,0.3154482342042155,FL,2024-06-02,1,0,0,1,1,1,1,0,0,0,1,1,1,1
380,1.06762904817307,0.3587613720292935,FL,2024-06-03,1,1,1,1,1,1,1,0,0,0,1,0,1,1
381,1.38564179065375,0.397691001700523,FL,2024-06-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1
382,3.31301433833823,0.4225198298370145,FL,2024-06-05,1,0,1,1,0,1,1,0,0,0,1,0,1,1
383,1.0059783272452,0.3722271404883715,FL,2024-06-06,1,1,0,1,1,1,1,0,1,1,1,0,1,1
384,1.31718202439998,0.3389851979526975,FL,2024-06-07,1,0,1,1,1,1,1,0,1,1,1,0,1,1
385,2.06506443075539,0.3329471689288645,FL,2024-06-08,0,0,0,1,1,1,1,0,0,1,1,0,1,1
386,1.44814774044068,0.364061592874225,FL,2024-06-09,0,1,1,1,1,1,1,0,0,1,1,1,1,1
387,2.2271558688255,0.3801380771999865,FL,2024-06-10,1,1,1,1,1,0,1,0,0,0,1,0,0,1
388,1.49228678660708,0.364004635124321,FL,2024-06-11,1,1,0,1,1,1,1,0,1,0,1,0,0,1
389,2.37642597614964,0.3407092964935115,FL,2024-06-12,1,0,1,1,1,1,1,0,0,0,1,0,0,1
390,2.31157529126336,0.386766747139755,FL,2024-06-13,0,1,1,1,1,1,1,0,0,1,1,0,1,1
391,2.32624567620912,0.3933837048406655,FL,2024-06-14,1,1,1,1,0,1,1,0,0,0,1,0,0,1
392,0.705928634753808,0.371684024371184,FL,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,1.33073338883328,0.3298572568433195,FL,2024-06-16,1,1,0,1,1,1,1,1,1,0,1,0,1,1
394,7.49527388302823,0.419251123600227,FL,2024-06-17,0,0,0,1,0,1,1,0,0,0,0,0,0,1
395,5.15550925534334,0.4312025302890505,FL,2024-06-18,0,0,0,1,0,1,1,0,0,0,1,0,1,1
396,5.30963856632064,0.4128399037525975,FL,2024-06-19,0,1,0,1,0,1,1,0,0,0,1,0,0,1
397,5.53932083946747,0.424419305859306,FL,2024-06-20,0,1,0,1,1,1,1,0,0,0,1,0,0,1
398,3.03702464657049,0.382772828971954,FL,2024-06-21,0,0,0,1,1,1,1,0,0,0,1,0,0,1
399,2.53596327669412,0.414952965208404,FL,2024-06-22,0,1,1,1,0,1,1,0,0,0,1,0,0,1
400,3.13236927552963,0.4122007620005315,FL,2024-06-23,0,1,1,1,1,1,1,0,0,1,1,1,0,1
401,7.8117918534898,0.427935431153146,FL,2024-06-24,0,1,0,1,1,1,1,0,0,0,1,0,0,1
402,2.0148472549945,0.3841273071802145,FL,2024-06-25,1,1,1,1,1,1,1,1,0,0,1,0,0,1
403,11.8456585147894,0.431880419789801,FL,2024-06-26,0,1,0,1,0,0,1,0,0,1,1,0,0,1
404,9.30834514804558,0.4453503042089225,FL,2024-06-27,0,1,0,1,1,1,1,0,0,0,1,0,0,1
405,8.05768030303126,0.41379991097301,FL,2024-06-28,0,0,0,1,0,0,1,0,0,0,1,0,0,1
406,2.48728650310027,0.447467725054428,FL,2024-06-29,0,1,0,1,1,1,1,0,1,0,1,1,0,1
407,6.95928906343071,0.466925040819649,FL,2024-06-30,0,1,1,1,1,0,1,0,0,0,1,0,0,1
408,8.01249223769047,0.438303830188661,FL,2024-07-01,0,0,0,0,1,1,1,0,0,0,0,0,0,1
409,10.533743912585,0.4607744571185075,FL,2024-07-02,0,1,0,1,1,0,1,0,1,1,1,0,0,1
410,7.38074495728758,0.4673688891180155,FL,2024-07-03,0,1,0,1,1,0,1,0,0,0,1,0,0,1
411,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,5.69499456102223,0.4872306744160075,FL,2024-07-05,0,0,0,1,1,0,1,0,0,1,1,0,0,1
413,1.96304959246882,0.3986976251535375,FL,2024-07-06,1,1,0,1,0,1,1,0,0,1,1,0,0,1
414,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,15.1513091960785,0.465021772297403,FL,2024-07-08,0,1,1,1,0,0,1,0,0,0,1,0,0,1
416,16.6791165663311,0.4908947755603275,FL,2024-07-09,0,1,1,1,0,0,1,0,0,0,1,0,0,1
417,11.7874111976684,0.534700864878435,FL,2024-07-10,0,0,0,1,0,0,1,0,0,0,1,0,0,1
418,10.9331141630099,0.51873906160812,FL,2024-07-11,0,1,1,1,0,0,1,0,0,1,1,0,0,1
419,13.3744417051924,0.576567717398405,FL,2024-07-12,0,0,1,0,1,0,1,0,0,0,0,0,0,1
420,1.41133437669158,0.3576023559189745,FL,2024-07-13,1,1,1,1,1,1,1,1,0,0,1,0,0,1
421,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1.55108343568507,0.346366972568221,GA,2024-06-03,1,0,1,1,1,1,1,0,0,0,1,1,1,1
423,0.896057968937682,0.475919293499487,GA,2024-06-04,1,1,1,1,1,0,1,0,0,0,1,1,0,1
424,0.452307936408523,0.3448926897154515,GA,2024-06-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
425,0.561858393244192,0.3996897633572145,GA,2024-06-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1
426,1.101923733306,0.43693590109321,GA,2024-06-07,1,1,1,0,1,1,1,0,1,1,0,0,1,1
427,0.627363229131662,0.352835407728264,GA,2024-06-08,1,1,1,1,1,1,1,0,0,1,1,1,1,1
428,1.16168144331125,0.379151232272771,GA,2024-06-09,1,1,0,1,1,1,1,0,1,0,1,1,1,1
429,0.804653164138751,0.393118896835459,GA,2024-06-10,1,1,1,1,0,1,1,1,0,0,1,1,1,1
430,2.19641768382625,0.3492119980315815,GA,2024-06-11,0,1,1,1,1,1,1,0,0,0,1,1,1,1
431,1.08948298148392,0.389236920940079,GA,2024-06-12,1,1,1,1,1,1,1,1,0,1,1,0,0,1
432,0.586426479012454,0.371134930837507,GA,2024-06-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
433,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,1.0922778066065,0.383995749363151,GA,2024-06-15,1,1,1,1,0,1,1,1,1,0,1,0,1,1
435,1.03565455479033,0.4384549516931565,GA,2024-06-16,1,1,1,1,0,1,1,1,0,0,1,0,0,1
436,1.13043680352234,0.3864324331419185,GA,2024-06-17,1,1,1,1,1,1,1,0,0,0,1,1,1,1
437,1.3123800573907,0.396834723449347,GA,2024-06-18,0,1,1,1,1,1,1,1,0,0,1,1,1,1
438,2.28577249850574,0.449670467761029,GA,2024-06-19,0,0,1,1,1,1,0,0,0,0,1,1,0,0
439,1.88070072938085,0.3533834021040525,GA,2024-06-20,1,0,1,1,1,1,1,0,1,0,1,1,0,1
440,1.70106033953162,0.438276826552762,GA,2024-06-21,0,1,1,0,1,1,1,0,0,0,0,0,1,1
441,1.10468643185046,0.3852475733633605,GA,2024-06-22,1,1,1,1,1,1,1,0,0,0,1,1,0,1
442,1.70036448153353,0.48140992073194,GA,2024-06-23,1,1,1,1,0,1,1,0,0,1,1,0,1,1
443,1.07925283606938,0.487963354349503,GA,2024-06-24,0,1,1,1,0,1,1,0,1,0,1,0,1,1
444,1.85385087612257,0.440162475403,GA,2024-06-25,0,1,1,1,1,1,1,0,1,0,1,1,0,1
445,2.11148591359458,0.471158898643402,GA,2024-06-26,1,1,1,1,0,0,1,0,0,0,1,0,0,1
446,1.88867577914943,0.55933133868757,GA,2024-06-27,0,1,1,1,1,1,0,0,0,1,1,1,0,0
447,1.53435282654864,0.434417406684481,GA,2024-06-28,1,0,1,1,1,0,1,1,0,0,1,1,0,1
448,0.908605584027461,0.63682081472862,GA,2024-06-29,1,1,1,0,1,1,1,1,0,1,0,1,1,1
449,1.01672594142811,0.4402500809731015,GA,2024-06-30,1,1,1,0,1,1,1,1,1,1,0,1,0,1
450,4.67789673616068,0.56640489182283,GA,2024-07-01,0,1,1,1,1,0,1,0,0,0,1,1,0,1
451,1.74045915475696,0.54458898197784,GA,2024-07-02,1,0,1,1,0,0,1,1,0,1,1,0,0,1
452,4.05864716317702,0.605816943661505,GA,2024-07-03,0,1,1,1,1,0,1,0,0,0,1,0,0,1
453,2.82855821228927,0.62077362203079,GA,2024-07-04,0,1,1,1,0,0,0,0,1,0,1,0,0,0
454,0.548624527385886,0.3230726076287415,GA,2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
455,1.67686109367739,0.62822935332971,GA,2024-07-06,0,1,1,1,0,0,1,1,1,0,1,0,0,1
456,1.34315131937162,0.64026992254284,GA,2024-07-07,0,1,1,1,1,0,1,0,1,0,1,1,0,1
457,4.53833502997828,0.598700454394805,GA,2024-07-08,0,1,1,1,1,0,1,0,1,0,1,1,0,1
458,5.08698175070464,0.62991871214806,GA,2024-07-09,0,1,1,0,1,0,1,0,0,0,0,0,0,1
459,2.29245165376208,0.561863851405525,GA,2024-07-10,0,1,0,1,0,0,1,0,0,0,1,0,0,1
460,4.71674722238614,0.59085669569876,GA,2024-07-11,0,0,1,1,0,0,1,0,0,1,1,0,0,1
461,1.76274673149183,0.560434681158825,GA,2024-07-12,0,1,1,1,1,0,1,0,1,0,1,1,0,1
462,2.78623551086611,0.57610868978007,GA,2024-07-13,1,0,1,1,1,0,1,1,0,1,1,1,0,1
463,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
