...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,recombinant_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,recombinant_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
540,NA,NA,IA,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.728880267600411,0.513888144807685,IA,2023-06-26,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
542,1.52352256495214,0.507765469809615,IA,2023-06-27,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
543,0.540768242124115,0.3356788079242015,IA,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
544,1.48714113582602,0.495581963985296,IA,2023-06-29,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
545,0.709036107740655,0.4895320295397745,IA,2023-06-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
546,0.232611826481756,0.183289535860973,IA,2023-07-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
547,NA,NA,ID,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,0.843535298730876,0.551221407265635,ID,2023-06-14,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
572,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,0.216087730959657,0.14945826717509,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
578,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.472834190859898,0.2030784011500225,IL,2023-05-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
590,1.67664128254234,0.1268174339827635,IL,2023-05-22,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
591,1.64516571764206,0.283213031806718,IL,2023-05-23,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1
592,2.18899308422074,0.3351611572122775,IL,2023-05-24,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0
593,0.948813163623173,0.0875159202666745,IL,2023-05-25,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
594,0.685120199582261,0.2193839689952805,IL,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
595,0.376022185454093,0.096208971558287,IL,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
596,0.635431689905852,0.345901277146192,IL,2023-05-28,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
597,0.928704556905368,0.659364799150255,IL,2023-05-29,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
598,1.14325063872636,0.286058662709086,IL,2023-05-30,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
599,0.903842974876308,0.3182243786782055,IL,2023-05-31,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
600,1.00231359356482,0.39762005942729,IL,2023-06-01,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
601,1.63679152312016,0.4197467935590315,IL,2023-06-02,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
602,0.823704977962905,0.385581864280864,IL,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
603,0.189268188993316,0.1379965081847245,IL,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604,1.15261488239998,0.3003373287636945,IL,2023-06-05,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
605,1.33552747074121,0.408735410221275,IL,2023-06-06,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1
606,1.42869449650988,0.1566068774336215,IL,2023-06-07,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
607,1.01761489870817,0.3326026958168555,IL,2023-06-08,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
608,0.779670403618701,0.3434987149405395,IL,2023-06-09,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
609,1.53314705326067,0.5074859951822,IL,2023-06-10,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
610,0.632701137127816,0.35505546635366,IL,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
611,0.647343007060689,0.3569733988819625,IL,2023-06-12,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
612,1.29276660992514,0.517504213304595,IL,2023-06-13,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
613,0.489994904734905,0.3657594943887875,IL,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
614,1.61371861824597,0.309088955253205,IL,2023-06-15,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
615,2.34318623103899,0.468919241546432,IL,2023-06-16,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0
616,0.831112173438725,0.229176683444826,IL,2023-06-17,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
617,0.338497361717461,0.23718559235794,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
618,2.331273163949,0.441881014149014,IL,2023-06-19,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
619,2.07596464322647,0.391298449080854,IL,2023-06-20,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
620,0.858854693682705,0.3750579157117465,IL,2023-06-21,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
621,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,0.414712427742798,0.278638602143701,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
623,0.910448810534425,0.2843905009635635,IL,2023-06-24,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
624,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,2.07586773187778,0.47414130998191,IL,2023-06-26,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
626,1.57675358208003,0.522319868130515,IL,2023-06-27,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
627,0.367579871732576,0.2572619268525475,IL,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
628,3.83933752293308,0.4972401076313465,IL,2023-06-29,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
629,0.931075452347885,0.3644686549371895,IL,2023-06-30,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
630,0.400450728270653,0.2932619325092885,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
631,0.500479218327086,0.2015825073187695,IN,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632,1.03123918384253,0.717250312438855,IN,2023-05-22,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
633,NA,NA,IN,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,NA,NA,IN,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.769977964286831,0.518556278707595,IN,2023-05-26,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
637,NA,NA,IN,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.749991152738141,0.238835094793109,IN,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
639,NA,NA,IN,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.97118954049891,0.68092870037543,IN,2023-05-30,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
641,0.757125948567151,0.342280564095398,IN,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
642,0.166202012239981,0.1391356299199945,IN,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
643,0.669603416418307,0.3637797532436645,IN,2023-06-02,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
644,0.833256030879573,0.58170499692784,IN,2023-06-03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
645,NA,NA,IN,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.936978644310752,0.167687822423358,IN,2023-06-05,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
647,0.614458511008998,0.403369347146236,IN,2023-06-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,NA,NA,IN,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,0.236170426212549,0.191129982162949,IN,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
650,NA,NA,IN,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,0.951201935796887,0.451478958716761,IN,2023-06-10,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
652,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.294615078552557,0.2334167933837675,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
655,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.712750028248764,0.386807653202329,IN,2023-06-16,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
658,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.36990472186141,0.2883031091971705,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
660,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.375320650315758,0.2903731982907615,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
662,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,0.94863017178275,0.3154770530882845,IN,2023-06-22,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
664,0.765696918919081,0.3957876238749465,IN,2023-06-23,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
665,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.820128635982258,0.56531399507734,IN,2023-06-26,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
668,0.45534784634868,0.361287317066951,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
669,0.358810050624605,0.2369605284716795,IN,2023-06-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
670,0.678569676792237,0.484756341022127,IN,2023-06-29,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
671,0.443441459217816,0.307873885790255,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
672,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.714791956955516,0.50197357692274,KS,2023-05-23,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
676,NA,NA,KS,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.199954538210464,0.169230593629051,KS,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
678,NA,NA,KS,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.663914110825584,0.4001035341642145,KS,2023-05-30,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
683,NA,NA,KS,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.419050570347469,0.3152901584248195,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
698,0.773725333298483,0.53691248560735,KS,2023-06-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
699,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.463202388488334,0.361511199717774,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
704,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.861182350652677,0.62307139332048,KS,2023-06-27,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
711,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.426879540685796,0.113041503542181,KY,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
717,0.752370496315073,0.548204954513045,KY,2023-05-23,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
718,0.725384289266753,0.539751496348045,KY,2023-05-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
719,NA,NA,KY,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.40768467459224,0.317832730310077,KY,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
732,NA,NA,KY,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.826596352338978,0.2454496417505645,KY,2023-06-12,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,0.670033907876018,0.399403217795041,KY,2023-06-14,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
