...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
257,NA,NA,CT,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,0.156230915685298,0.100747978337038,CT,2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1
260,NA,NA,CT,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1.01802416419255,0.727571055446585,CT,2024-05-06,1,1,1,1,1,0,0,1,1,1,1,0
262,1.38543652388808,0.67247547440822,CT,2024-05-07,0,1,0,0,1,1,0,0,0,0,1,1
263,NA,NA,CT,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,0.227215668375842,0.145163220763731,CT,2024-05-09,1,1,1,1,1,1,0,0,1,1,1,1
265,0.848480110046855,0.4266357762126845,CT,2024-05-10,1,1,1,1,0,1,1,0,1,1,0,1
266,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.499396766215909,0.3488805086815775,CT,2024-05-13,1,1,1,1,1,1,0,0,1,1,1,1
269,0.281041838626423,0.1991704954855865,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
270,0.279964844289228,0.210913549376392,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1
271,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.357796186680268,0.260072543100918,CT,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
275,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.399838479039539,0.2982893475524835,CT,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
278,0.418626914348574,0.3110952687415195,CT,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
279,0.429317110252754,0.3238750303314655,CT,2024-05-24,1,1,1,1,1,1,0,0,1,1,1,1
280,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.889921028155358,0.471392823085666,CT,2024-05-29,1,1,0,1,1,1,1,0,0,1,1,1
285,0.374138541734348,0.217949588304577,CT,2024-05-30,1,1,1,1,1,1,0,0,1,1,1,1
286,0.547492868502459,0.4098063186534585,CT,2024-05-31,0,1,1,1,1,1,0,1,1,0,1,1
287,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.589346419920513,0.463816801047167,CT,2024-06-05,0,1,1,1,1,1,0,0,1,1,1,1
292,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.792764860058991,0.425377044042677,CT,2024-06-07,1,1,1,1,1,1,1,0,1,0,0,1
294,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.497281470410312,0.362256926533175,DC,2024-05-16,1,1,1,1,1,1,0,1,1,1,0,1
314,0.517750189400094,0.3729085269238795,DC,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1
315,0.528897006555538,0.383348580999969,DC,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1
316,0.727217817117901,0.4786460077878725,DC,2024-05-19,1,1,0,1,1,1,1,1,0,1,0,1
317,0.251733563619137,0.2080180976816075,DC,2024-05-20,1,1,1,1,1,1,0,0,1,1,1,1
318,0.597142569011887,0.4132398953570595,DC,2024-05-21,0,1,1,1,1,1,0,1,1,0,1,1
319,0.575718082080224,0.422685169732734,DC,2024-05-22,0,1,1,1,1,1,0,1,1,1,0,1
320,0.592826148825903,0.4318555342927205,DC,2024-05-23,0,1,1,1,1,1,0,0,1,1,1,1
321,0.626788077384298,0.440744749460049,DC,2024-05-24,0,1,1,1,1,1,0,0,1,1,1,1
322,0.620705643868993,0.4493485574476755,DC,2024-05-25,0,1,1,1,1,1,1,1,1,1,1,1
323,0.283985524187992,0.2036777052248025,DC,2024-05-26,1,1,1,1,1,1,0,0,1,1,1,1
324,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,0.680625999813665,0.422600295808323,DC,2024-05-31,1,1,0,1,1,1,1,1,0,1,0,1
329,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,1.49584362486134,0.514046912573325,DC,2024-06-03,0,1,1,1,1,1,0,1,0,0,1,1
332,1.47758281690876,0.519901060142995,DC,2024-06-04,0,1,1,1,1,1,0,1,1,1,0,1
333,0.31132614733467,0.2194272986922325,DC,2024-06-05,1,1,1,1,1,1,1,0,1,1,0,1
334,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.38467043799223,0.453570927724478,DE,2024-05-01,0,0,1,1,1,1,0,0,1,1,1,1
341,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.775032476119337,0.282150973757387,DE,2024-05-12,0,1,1,1,1,1,0,0,1,1,1,1
352,0.326964916816538,0.2949435793881825,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
353,0.370486278535851,0.307684343277297,DE,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,2.03956803491326,0.3865291297988995,DE,2024-05-16,0,0,0,1,1,1,0,1,0,1,0,1
356,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,1.32385091348827,0.467729529244187,DE,2024-05-22,0,1,0,1,1,1,1,1,0,1,0,1
362,0.82657291011782,0.592118399885075,DE,2024-05-23,1,1,0,1,1,1,1,1,0,1,0,1
363,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,0.906842522578545,0.3731206406006875,DE,2024-05-26,1,1,1,1,1,1,0,1,1,1,0,1
366,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.359229463862291,0.3570909269995585,DE,2024-05-28,1,1,1,1,1,1,1,1,1,1,1,1
368,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,2.32405061290582,0.5330453078419,DE,2024-05-30,1,1,0,1,1,1,0,0,0,1,0,1
370,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,2.22560612501481,0.54332404976241,DE,2024-06-05,0,1,1,1,1,1,0,1,1,1,0,1
376,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,0.764567357343939,0.3683041602531425,DE,2024-06-07,0,1,1,1,1,1,0,1,1,1,0,1
378,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,0.137904687820296,0.110047916270385,FL,2024-04-30,1,1,1,1,1,1,0,1,0,1,1,1
382,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,0.999138049169356,0.699440937646195,FL,2024-05-02,1,1,1,1,1,0,0,1,1,1,1,0
384,0.176898006403355,0.140191402297215,FL,2024-05-03,1,1,1,1,1,1,0,0,1,1,1,1
385,1.91890187931889,0.685968750863295,FL,2024-05-04,0,1,1,1,1,0,1,1,0,1,1,0
386,0.205195443971171,0.16302728703229,FL,2024-05-05,1,1,1,1,1,1,0,0,1,1,1,1
387,0.561937291428457,0.175222415455426,FL,2024-05-06,1,1,1,1,1,1,0,1,1,1,0,1
388,1.67250922740329,0.3800344950714135,FL,2024-05-07,1,1,0,1,1,1,0,0,0,1,0,1
389,0.939405383410372,0.343943013195696,FL,2024-05-08,1,1,1,0,1,1,0,1,0,1,1,1
390,0.576045077881483,0.345048561948853,FL,2024-05-09,1,1,1,1,1,1,0,1,1,0,1,1
391,0.279928909123584,0.228513118446072,FL,2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1
392,0.404828752091538,0.2959604689207285,FL,2024-05-11,1,1,1,1,1,1,0,0,1,1,1,1
393,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.828440382749016,0.2720579199516425,FL,2024-05-13,0,1,1,1,1,1,0,1,1,0,1,1
395,2.91592307124467,0.4948741465166405,FL,2024-05-14,0,1,1,1,0,1,0,0,0,0,0,1
396,0.718061985640883,0.3091893365114935,FL,2024-05-15,1,1,1,1,1,1,0,1,0,1,0,1
397,0.413190309700502,0.3171141792095725,FL,2024-05-16,1,1,1,1,1,1,0,0,1,1,1,1
398,1.17011057405477,0.4073802628759615,FL,2024-05-17,1,0,1,1,0,1,1,1,1,0,0,1
399,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,0.528106090242555,0.344112840883282,FL,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1
402,0.993567956789486,0.3647063836124095,FL,2024-05-21,0,1,1,1,1,1,0,0,1,1,1,1
403,0.530816405581348,0.4056019176403365,FL,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
404,0.46119352638485,0.313605942187635,FL,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
405,1.58466732042692,0.489686977876165,FL,2024-05-24,1,1,1,1,0,1,1,0,1,0,0,1
406,0.569770394905704,0.446289021829419,FL,2024-05-25,0,1,1,1,1,1,0,0,1,1,1,1
407,1.25659525277716,0.4590645654917835,FL,2024-05-26,0,1,1,1,1,1,0,1,1,0,1,1
408,0.588322345412189,0.4714030499138475,FL,2024-05-27,0,1,1,1,1,1,0,1,1,0,1,1
409,0.799450075989016,0.5697187994158,FL,2024-05-28,1,1,1,1,0,1,0,1,1,1,0,1
410,2.25373093673591,0.334492333289839,FL,2024-05-29,1,0,1,1,1,1,1,0,0,0,0,1
411,0.822513811077986,0.408412835876806,FL,2024-05-30,1,1,1,1,0,1,1,1,1,0,0,1
412,3.10881159491273,0.4496158894182695,FL,2024-05-31,1,1,0,1,1,0,0,0,0,0,1,0
413,1.56175503648322,0.56463393992141,FL,2024-06-01,1,1,1,1,0,1,1,1,0,1,0,1
414,3.06776784243443,0.4237747431704055,FL,2024-06-02,0,0,0,1,1,1,0,0,0,1,1,1
415,2.29102889905911,0.4099026526698215,FL,2024-06-03,0,1,1,1,1,1,0,0,0,0,0,1
416,1.76452147950079,0.407875525623727,FL,2024-06-04,1,1,1,1,0,1,0,0,0,0,0,1
417,4.23163047656419,0.507919998929655,FL,2024-06-05,0,1,0,1,0,1,0,0,0,0,0,1
418,0.991779328506045,0.3311375648664705,FL,2024-06-06,0,1,1,1,1,1,0,0,1,1,1,1
419,1.89900612759438,0.3907559880600225,FL,2024-06-07,0,0,1,1,1,1,0,0,0,1,1,1
420,3.17754499856173,0.47620208732319,FL,2024-06-08,0,0,0,1,1,1,0,0,0,0,1,1
421,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.163606422257983,0.0131846362745228,GA,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
423,0.027050765842305,0.0147698508211044,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
424,0.0290551307234421,0.01653581798168715,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
425,0.0288072049428473,0.0184971464258434,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
426,1.01803289834385,0.431109471001816,GA,2024-05-03,1,1,1,1,1,0,1,0,1,1,1,0
427,1.01868907974058,0.428499539629693,GA,2024-05-04,1,1,1,1,1,0,0,1,1,1,1,0
428,0.044150347275993,0.0256933856755508,GA,2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1
429,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.0548542185928656,0.0317089195230838,GA,2024-05-07,1,1,1,1,1,1,0,0,1,1,1,1
431,0.159662843895475,0.03511237545935885,GA,2024-05-08,1,1,1,1,1,1,0,0,1,1,1,1
432,0.0593675256087911,0.0387891063748524,GA,2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
433,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0690179068189836,0.04697944105871715,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1
435,1.00533139950416,0.721974596368335,GA,2024-05-12,1,1,1,1,0,1,0,1,1,1,0,1
436,0.560042225280247,0.056295730317646,GA,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
437,0.876042454139519,0.66059679718844,GA,2024-05-14,1,0,1,1,1,1,1,1,1,1,1,1
438,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.732719318209293,0.249369686196149,GA,2024-05-16,1,1,0,1,1,1,0,0,0,1,1,1
440,0.877355575001797,0.3625022438132115,GA,2024-05-17,1,1,1,1,0,1,0,0,1,1,0,1
441,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.121036471704952,0.090829606753098,GA,2024-05-19,1,1,1,1,1,1,0,0,1,1,1,1
443,1.21957935325333,0.57919153261408,GA,2024-05-20,0,1,0,1,1,1,1,0,0,1,1,1
444,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,0.14739776605006,0.111606184438215,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
446,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,0.707515683301051,0.3191331797765605,GA,2024-05-24,1,1,0,1,1,1,1,0,0,1,1,1
448,0.175565647510353,0.134600609690114,GA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1
449,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,NA,NA,GA,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,NA,NA,GA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.623862762524253,0.5148992469457,GA,2024-06-03,1,0,1,1,1,1,0,0,1,1,1,1
458,1.11950344727056,0.57042595649944,GA,2024-06-04,1,1,1,1,1,0,0,1,1,1,1,0
459,NA,NA,GA,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,NA,NA,GA,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,0.329780700955443,0.2584682927374535,GA,2024-06-07,1,1,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.0589235615616895,0.040120582498112,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1
506,0.485624775978289,0.04340719616380395,IA,2024-04-29,1,1,1,1,1,1,0,0,0,1,1,1
507,0.187807509408582,0.04692499878084745,IA,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
508,0.381085310753709,0.234751513833803,IA,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
509,0.0633538966677684,0.0546963723663465,IA,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
510,0.21130117558601,0.058970384815211,IA,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
511,0.492415550334683,0.313056122268277,IA,2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1
512,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,0.756282748465768,0.52119630445447,IA,2024-05-07,1,0,1,1,1,1,1,1,1,1,1,1
515,0.114925711495035,0.084588576088496,IA,2024-05-08,1,1,1,1,1,1,0,0,1,1,1,1
516,0.322863354024136,0.2248472968976725,IA,2024-05-09,1,1,1,1,1,1,1,0,1,0,1,1
