...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
516,3.0809839547257,0.4385645854265195,IA,2023-11-30,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
517,1.60872777652746,0.3841425282558065,IA,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0
518,2.42739723661549,0.327858261795296,IA,2023-12-02,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
519,2.08666579703435,0.4394917524042625,IA,2023-12-03,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0
520,5.1128426339697,0.3885480174262485,IA,2023-12-04,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
521,1.57011982919275,0.3917750642681095,IA,2023-12-05,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
522,2.04738806008274,0.338857801378246,IA,2023-12-06,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1
523,1.88368158525366,0.329531511214552,IA,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
524,2.80430542061691,0.3154854900211475,IA,2023-12-08,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
525,1.78523136463198,0.3108012785733385,IA,2023-12-09,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
526,2.44745771950312,0.278834054700961,IA,2023-12-10,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1
527,2.42454923711629,0.3771391163112085,IA,2023-12-11,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0
528,4.81160716196248,0.34827429611307,IA,2023-12-12,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
529,1.67039126844854,0.2909017580815815,IA,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
530,2.13160747973373,0.3854100875974405,IA,2023-12-14,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
531,2.45858423044456,0.403520213529255,IA,2023-12-15,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
532,1.57166789088446,0.235694232187676,IA,2023-12-16,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
533,0.839985554331424,0.2732541141288535,IA,2023-12-17,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
534,4.26350067953248,0.2654059112189175,IA,2023-12-18,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
535,1.94705314427279,0.2805415361690085,IA,2023-12-19,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
536,1.78291922675087,0.3791499796056225,IA,2023-12-20,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1
537,1.9074553865977,0.317038905209772,IA,2023-12-21,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1
538,1.43350885861061,0.1441035524077125,IA,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
539,1.83784672239607,0.503939663068445,IA,2023-12-23,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
540,1.30487232975348,0.1851261220806305,IA,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
541,2.86028536760896,0.3964993451458555,IA,2023-12-25,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1
542,1.90402007906458,0.258813513213345,IA,2023-12-26,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
543,1.52434089110323,0.2422764400841045,IA,2023-12-27,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
544,1.81027597176127,0.180010048031636,IA,2023-12-28,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
545,1.1357642087393,0.188935047327494,IA,2023-12-29,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
546,0.859231034772632,0.2130059921862795,IA,2023-12-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
547,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.335555005670384,0.231425042563311,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
567,0.80706147241027,0.567909767315385,ID,2023-12-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
568,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,0.230790771963525,0.168788516712805,ID,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.76671126395965,0.36204163148341,IL,2023-11-19,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0
590,3.54209750306442,0.3993141328025415,IL,2023-11-20,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
591,3.48810218874764,0.440891598951851,IL,2023-11-21,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
592,1.92290118382652,0.364633195784442,IL,2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0
593,2.0404427345072502,0.435668565095722,IL,2023-11-23,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0
594,3.32341513081741,0.3529883553744225,IL,2023-11-24,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
595,3.5091363934751,0.376683317779485,IL,2023-11-25,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
596,2.80452938302471,0.340024366216649,IL,2023-11-26,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
597,3.31772726130224,0.3546756028003245,IL,2023-11-27,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
598,2.85293562846587,0.3237226753623025,IL,2023-11-28,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
599,4.65144787479012,0.3956578265190165,IL,2023-11-29,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
600,2.00253982060281,0.349206305892386,IL,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
601,2.25224179540078,0.3543317599068785,IL,2023-12-01,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
602,4.70405197572713,0.3235642735840785,IL,2023-12-02,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1
603,1.97882756624715,0.337631472909467,IL,2023-12-03,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
604,4.06009512728775,0.35370033322981,IL,2023-12-04,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
605,4.29191567045999,0.3633684757612365,IL,2023-12-05,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
606,3.00153496065729,0.3984115318499295,IL,2023-12-06,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
607,4.46001655290948,0.3869168548933265,IL,2023-12-07,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
608,3.1835730536326,0.337212118276396,IL,2023-12-08,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0
609,2.98765355588708,0.379964859988936,IL,2023-12-09,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0
610,5.50397832939891,0.439082138417036,IL,2023-12-10,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
611,6.85410924548155,0.383619612812247,IL,2023-12-11,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
612,3.87285190509717,0.3711483278204875,IL,2023-12-12,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0
613,3.46572600090684,0.342713562373556,IL,2023-12-13,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
614,3.72229117238777,0.3725943187082555,IL,2023-12-14,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
615,4.96162839184074,0.392959071956187,IL,2023-12-15,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
616,5.79607979224472,0.399658053046393,IL,2023-12-16,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
617,4.08164045035741,0.3805189735289755,IL,2023-12-17,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
618,5.62369063564168,0.351715018519902,IL,2023-12-18,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
619,3.18573233490644,0.320220011955859,IL,2023-12-19,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
620,4.25379938097408,0.31148969706203,IL,2023-12-20,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
621,3.06866433634525,0.3197729597147755,IL,2023-12-21,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0
622,3.25613767971496,0.3359151604792365,IL,2023-12-22,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0
623,2.74286095546214,0.3715456805297695,IL,2023-12-23,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
624,3.86702019803344,0.3359549306807755,IL,2023-12-24,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
625,1.34024240434762,0.3009865671967985,IL,2023-12-25,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
626,6.57983310060232,0.3303975721697365,IL,2023-12-26,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1
627,3.9019325999336,0.2533535010219015,IL,2023-12-27,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1
628,2.62709415712133,0.274107510618417,IL,2023-12-28,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
629,0.928363885495996,0.1915989968529165,IL,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
630,2.90350539885099,0.241248124701956,IL,2023-12-30,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0
631,0.519320518085392,0.3536959308141535,IN,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
632,0.833831926974999,0.58446998108445,IN,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
633,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,0.524689311174887,0.3604405628713545,IN,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
635,0.403471769210794,0.2887176339208455,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
636,0.955097881150677,0.4292922740667185,IN,2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
637,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.778645778265386,0.555138295441595,IN,2023-11-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
639,0.712409498818209,0.3393302054264585,IN,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
640,1.50455357093452,0.53130015240073,IN,2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
641,1.38075915572748,0.30741630760604,IN,2023-11-29,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0
642,1.165833201286,0.4063611591947135,IN,2023-11-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
643,0.975961070154354,0.338826791833573,IN,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
644,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.569129600623236,0.389797419109256,IN,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
646,3.38425289339692,0.4158754121188795,IN,2023-12-04,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1
647,1.46468147571066,0.367926236880543,IN,2023-12-05,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
648,1.10441874265679,0.4654460003689755,IN,2023-12-06,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1
649,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,1.03295141538114,0.3926505129324625,IN,2023-12-11,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
654,1.20600813224851,0.5819449780009,IN,2023-12-12,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1
655,0.982497925158653,0.397480983217342,IN,2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0
656,1.30471271908385,0.3820054688738375,IN,2023-12-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
657,1.59866290267896,0.3423695135913795,IN,2023-12-15,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0
658,0.942439650450269,0.454123549634373,IN,2023-12-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
659,1.65588585062822,0.3039924624032315,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
660,0.753951014804083,0.3912022221780055,IN,2023-12-18,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
661,1.91997446670987,0.3807084817490605,IN,2023-12-19,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0
662,1.08009585465582,0.40326401563392,IN,2023-12-20,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0
663,0.782558380624698,0.2264307397463935,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
664,0.713262489523961,0.3130517186939235,IN,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
665,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.598664319378686,0.3963030471482335,IN,2023-12-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
667,0.602297971424249,0.412259277119032,IN,2023-12-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
668,0.557808887327025,0.1561909684371875,IN,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
669,0.459396235597112,0.2443833345385675,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
670,0.903291125219289,0.3131865695319365,IN,2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
671,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.27718104058501,0.467172636109555,KS,2023-11-27,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
682,1.70720558818304,0.4054003520517285,KS,2023-11-28,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1
683,0.922383628783337,0.432460558651504,KS,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
684,NA,NA,KS,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,1.00385979832952,0.447601346537517,KS,2023-12-01,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
686,NA,NA,KS,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.609519568324149,0.4557066088664735,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
689,0.946762149874006,0.4725377744428205,KS,2023-12-05,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
690,1.19322185819045,0.4989156433617325,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
691,1.43255884764282,0.4688255959151535,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
692,0.686402270404025,0.46797610346553,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
693,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1.1763631801527,0.3683244564374385,KS,2023-12-11,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
696,0.610776201299159,0.363721331722917,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
697,1.13289203163195,0.54851109717145,KS,2023-12-13,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
698,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,0.77028401968775,0.4162371789266635,KS,2023-12-15,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
700,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.855145730528045,0.4415022166741995,KS,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
703,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.390947276290785,0.294418113338547,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
705,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.257779595297573,0.221976147795592,KS,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
707,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
