...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
219,1.81508889653252,0.372437954284009,CO,2023-07-31,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
220,1.7527060223769,0.3836407876538805,CO,2023-08-01,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
221,0.878107061464487,0.4539913137031035,CO,2023-08-02,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
222,1.38087453288366,0.433820431007282,CO,2023-08-03,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
223,2.41585029110317,0.46805144904874,CO,2023-08-04,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
224,0.476781879410356,0.33777008770265,CO,2023-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,1.12095368887517,0.4702719322472335,CO,2023-08-06,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
226,1.30120436039599,0.4109362509726675,CO,2023-08-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
227,0.720744630445254,0.4015299780529145,CO,2023-08-08,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
228,0.653179339198065,0.452533889817177,CO,2023-08-09,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
229,0.685890240314481,0.493980495360238,CO,2023-08-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,1.17541736925626,0.3949754883565065,CO,2023-08-11,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1
231,0.682918163013112,0.3819533066939075,CO,2023-08-12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
232,0.682152848704481,0.3822106615295405,CO,2023-08-13,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
233,0.687598157301745,0.3806948900217235,CO,2023-08-14,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
234,NA,NA,CO,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.948676162743842,0.4257968282571965,CO,2023-08-16,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
236,NA,NA,CO,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,2.58257909931849,0.4192164632695045,CO,2023-08-18,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1
238,NA,NA,CO,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1.14626102949629,0.3602890367629695,CO,2023-08-20,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
240,0.773486413632026,0.4133821534231135,CO,2023-08-21,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
241,0.946452563918846,0.343875797217341,CO,2023-08-22,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
242,3.07466059354797,0.4213120090854115,CO,2023-08-23,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
243,0.797976529725066,0.4125718048366525,CO,2023-08-24,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
244,1.42071123518058,0.334379871465372,CO,2023-08-25,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
245,1.24277363732145,0.3972438484370475,CO,2023-08-26,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
246,0.708490037585117,0.464737738531524,CO,2023-08-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
247,1.18510907256171,0.398913576471786,CO,2023-08-28,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
248,0.94811087983801,0.342176202922376,CO,2023-08-29,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
249,2.10032474548817,0.3994862840363105,CO,2023-08-30,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
250,1.28572457035243,0.402289441525735,CO,2023-08-31,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
251,3.43509830382611,0.397854360529908,CO,2023-09-01,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
252,1.77286588873345,0.511727117736775,CO,2023-09-02,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
253,NA,NA,CT,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,2.02085452284192,0.434247408035803,CT,2023-07-24,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
255,0.797749951095867,0.570195053318215,CT,2023-07-25,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
256,1.42494408616104,0.429542901113558,CT,2023-07-26,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1
257,NA,NA,CT,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.492303919818592,0.336208721964592,CT,2023-07-28,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
259,0.621473689413027,0.4447162962731235,CT,2023-07-29,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
260,NA,NA,CT,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.90613439318511,0.4360981845898575,CT,2023-07-31,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
262,0.953911249860668,0.424004596309697,CT,2023-08-01,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
263,0.954611545966214,0.425717040414966,CT,2023-08-02,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
264,0.793090853814018,0.4196722567082295,CT,2023-08-03,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
265,1.06211804383765,0.393867071535276,CT,2023-08-04,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1
266,0.67361082198022,0.4742705039020935,CT,2023-08-05,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
267,0.501387498372913,0.337558652023705,CT,2023-08-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
268,1.35452156908266,0.4464595423394185,CT,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
269,0.870818126542137,0.4186471848168195,CT,2023-08-08,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
270,0.497971154375088,0.340061401496688,CT,2023-08-09,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
271,1.2934031208507,0.4047190087254385,CT,2023-08-10,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
272,0.49963180879347,0.3568891823150805,CT,2023-08-11,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
273,0.525012388464676,0.343613300341519,CT,2023-08-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
274,NA,NA,CT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.614336959621664,0.4444395426660545,CT,2023-08-14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
276,1.05386339055723,0.3352019919670595,CT,2023-08-15,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
277,0.617061343053996,0.4496409613787455,CT,2023-08-16,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
278,1.52308609446511,0.4186463521195315,CT,2023-08-17,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
279,1.18578780618564,0.387647049184937,CT,2023-08-18,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
280,0.673535557270198,0.3855344383280055,CT,2023-08-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
281,0.773900390638622,0.4046265523124985,CT,2023-08-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
282,1.75257506078237,0.4902804504309355,CT,2023-08-21,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1
283,1.9958480166929,0.4289115331100085,CT,2023-08-22,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
284,1.31721817135385,0.400534952809688,CT,2023-08-23,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
285,1.55001590246796,0.465083058637666,CT,2023-08-24,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1
286,1.33395065892368,0.397495779500028,CT,2023-08-25,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
287,1.54702560839665,0.434005157325211,CT,2023-08-26,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
288,1.4252591217543,0.2683719460277515,CT,2023-08-27,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
289,2.21820907136816,0.404869038257714,CT,2023-08-28,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1
290,1.36973081955073,0.4019720140524195,CT,2023-08-29,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
291,1.04931255292585,0.360891533109738,CT,2023-08-30,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
292,1.21034699220554,0.408094338923177,CT,2023-08-31,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
293,1.45659650855212,0.441263188925011,CT,2023-09-01,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1
294,0.69605340110517,0.505241882460895,CT,2023-09-02,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
295,NA,NA,DC,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.59125659738631,0.572244154933625,DC,2023-07-24,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
297,1.02735879648357,0.449658214534171,DC,2023-07-25,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
298,1.93622890942458,0.42873884114845,DC,2023-07-26,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
299,0.654748352579931,0.488826481678512,DC,2023-07-27,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
300,0.63129195186738,0.473127267155351,DC,2023-07-28,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
301,0.915002045330461,0.486648798999255,DC,2023-07-29,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
302,1.05777706296358,0.53696898634307,DC,2023-07-30,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1
303,0.389597720452468,0.2420260616164425,DC,2023-07-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
304,0.38533472923476,0.2418108008764225,DC,2023-08-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
305,1.0021844550229,0.511664081780095,DC,2023-08-02,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
306,1.61197520240119,0.4894322558610905,DC,2023-08-03,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
307,1.32649749644435,0.4598638172028215,DC,2023-08-04,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
308,0.702775384561602,0.522070771293045,DC,2023-08-05,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
309,0.935981821893852,0.242014772938527,DC,2023-08-06,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
310,1.05446188931531,0.477972844169723,DC,2023-08-07,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
311,1.20823323434363,0.389977606344597,DC,2023-08-08,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
312,0.654064368167394,0.465267610126112,DC,2023-08-09,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
313,1.29478134053675,0.4532961376329045,DC,2023-08-10,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1
314,0.655907031868609,0.4686357926592965,DC,2023-08-11,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
315,0.816263146748541,0.4055120296837015,DC,2023-08-12,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
316,NA,NA,DC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.633434230835851,0.471843981394983,DC,2023-08-14,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
318,NA,NA,DC,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.902038847793165,0.474919865658012,DC,2023-08-16,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1
320,0.776309426883997,0.564643124100595,DC,2023-08-17,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
321,0.90088649991911,0.4248296717760335,DC,2023-08-18,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
322,0.735332872057267,0.367914527186501,DC,2023-08-19,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
323,0.686903990971286,0.484894356965814,DC,2023-08-20,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
324,0.418670670291094,0.2558648083002415,DC,2023-08-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,1.05241979357538,0.368852379585097,DC,2023-08-22,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
326,0.648866511051069,0.4757819607711235,DC,2023-08-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
327,1.18595749886959,0.3266771917668795,DC,2023-08-24,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1
328,0.888326212616703,0.466130358642861,DC,2023-08-25,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
329,1.73753509089387,0.4761447952392485,DC,2023-08-26,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
330,0.443481024887806,0.358630549414481,DC,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,1.65162191510002,0.398370893441118,DC,2023-08-28,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
332,1.07699728074914,0.4503443424833315,DC,2023-08-29,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
333,NA,NA,DC,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,1.04190783550619,0.4102994969227475,DC,2023-08-31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,0.446015096557702,0.30620098069973,DC,2023-09-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
336,NA,NA,DC,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.876555856895527,0.485229589383038,DE,2023-07-23,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
338,0.870200122879465,0.230080133354747,DE,2023-07-24,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
339,0.612362802251836,0.4526770241597825,DE,2023-07-25,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
340,NA,NA,DE,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.338929107173265,0.2241608436017585,DE,2023-07-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.327413547954232,0.214932651790251,DE,2023-08-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
348,NA,NA,DE,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.45294236859041,0.506822512913765,DE,2023-08-06,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
352,1.68517398196289,0.61228174611831,DE,2023-08-07,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
353,0.941926357154949,0.4826016288883365,DE,2023-08-08,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
354,NA,NA,DE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.980317679741486,0.4954174087038555,DE,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
359,0.744931543632289,0.402207368943485,DE,2023-08-14,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
360,1.22024381240591,0.524941139278865,DE,2023-08-15,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
361,1.7029681087217,0.3932344174295645,DE,2023-08-16,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0
362,1.30750530637993,0.335276793284405,DE,2023-08-17,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
363,1.10410472525161,0.563009525065735,DE,2023-08-18,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
364,0.479089255604329,0.326206242553303,DE,2023-08-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
365,NA,NA,DE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1.68204314259092,0.3790598634011765,DE,2023-08-21,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
367,1.97445038085075,0.431327626462228,DE,2023-08-22,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0
368,1.03551943914989,0.386417721186613,DE,2023-08-23,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
369,1.74216768168173,0.525179634340185,DE,2023-08-24,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0
370,2.09097305272698,0.505054181143735,DE,2023-08-25,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0
371,1.02982326801207,0.403804971754847,DE,2023-08-26,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
372,0.496182570041722,0.4125296796974675,DE,2023-08-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
373,1.95884171522812,0.3391884343518775,DE,2023-08-28,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
374,1.10533144977468,0.403729921316743,DE,2023-08-29,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
375,NA,NA,DE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.19430064565722,0.431653259352041,FL,2023-07-23,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1
380,4.43650993201743,0.4076338753354815,FL,2023-07-24,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
381,3.60329692934491,0.404144026500578,FL,2023-07-25,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
382,4.50375649143197,0.4270686041548565,FL,2023-07-26,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
383,4.84566341448312,0.4197037853210685,FL,2023-07-27,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0
384,3.77050247304391,0.437966141831429,FL,2023-07-28,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
385,1.45149099390928,0.4088862779571395,FL,2023-07-29,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1
386,2.49400309205171,0.3821578150253525,FL,2023-07-30,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
387,5.15419462518194,0.39745047590704,FL,2023-07-31,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
388,6.83435480677436,0.377771336609257,FL,2023-08-01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
389,3.6344589474503,0.404690601864027,FL,2023-08-02,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
390,4.16105752196611,0.412322879363552,FL,2023-08-03,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
391,3.56427470321451,0.3905931165961005,FL,2023-08-04,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
392,2.42959044887712,0.369328779593099,FL,2023-08-05,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1
393,2.57130043357979,0.338279624310683,FL,2023-08-06,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
394,5.15124133245925,0.4013370705950135,FL,2023-08-07,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
395,4.72649943503958,0.401258075129895,FL,2023-08-08,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
396,5.44963715194646,0.3726887203391895,FL,2023-08-09,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
397,1.69753748471834,0.450564854883177,FL,2023-08-10,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0
398,1.72804879500732,0.3924725094466275,FL,2023-08-11,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
399,NA,NA,FL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,1.26618142045445,0.4192983336401035,FL,2023-08-13,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
401,2.75014727203714,0.4447341612578925,FL,2023-08-14,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1
402,4.1800153395026,0.392753810554357,FL,2023-08-15,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
403,3.07916432255743,0.41402464004833,FL,2023-08-16,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
404,5.19022139932843,0.4032727002548405,FL,2023-08-17,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
405,4.50831241790055,0.393630922193937,FL,2023-08-18,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
406,3.31311524016306,0.3884271990364165,FL,2023-08-19,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
407,0.990296339992441,0.3949747567078225,FL,2023-08-20,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
408,6.52782193343191,0.3976103735568305,FL,2023-08-21,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0
409,5.10998643541741,0.389156859839444,FL,2023-08-22,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0
410,5.2616703850148,0.393604846686746,FL,2023-08-23,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
411,11.4119153744175,0.36887697370176,FL,2023-08-24,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1
412,5.76697202173196,0.3937924107364735,FL,2023-08-25,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
413,2.20658169632172,0.374034055341733,FL,2023-08-26,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
414,4.01718601584382,0.3955967538261,FL,2023-08-27,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
415,6.03904795738493,0.409009532311515,FL,2023-08-28,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
416,5.28391687809855,0.3938944246271685,FL,2023-08-29,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
417,4.61888180297914,0.36994460237262,FL,2023-08-30,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
418,1.97950886084671,0.3962099978803825,FL,2023-08-31,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
419,2.46995701294819,0.4000653095411105,FL,2023-09-01,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
420,2.15024245918311,0.386090541533555,FL,2023-09-02,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
421,0.726380588679582,0.53677943642058,GA,2023-07-23,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
422,2.08013224257691,0.4462754042832135,GA,2023-07-24,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1
423,1.20495562375774,0.3797809458852605,GA,2023-07-25,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
424,1.31444889372338,0.430101638958592,GA,2023-07-26,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
425,0.734512855040247,0.1844198703557025,GA,2023-07-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
426,1.40170162299925,0.554099615688285,GA,2023-07-28,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1
427,2.39925326751031,0.516100438725025,GA,2023-07-29,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
428,1.21042163643188,0.1813501270780775,GA,2023-07-30,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
429,1.01821684745865,0.527174986775215,GA,2023-07-31,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
430,0.846465297324064,0.353697783758352,GA,2023-08-01,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
431,1.45492679869393,0.38982334341034097,GA,2023-08-02,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
432,2.40198178575251,0.251708595701279,GA,2023-08-03,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
433,0.975280110530552,0.4304473176425805,GA,2023-08-04,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
434,0.683429693121068,0.3656381858871295,GA,2023-08-05,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
435,0.77838810856874,0.556878535000495,GA,2023-08-06,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
436,1.96434981712756,0.3775874183622985,GA,2023-08-07,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
437,1.86270483260737,0.441129458458429,GA,2023-08-08,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
438,2.01759741408179,0.378756774654402,GA,2023-08-09,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0
439,0.736167619650703,0.3726883415690925,GA,2023-08-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
440,0.290248538722966,0.1768505820527835,GA,2023-08-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
441,NA,NA,GA,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.281729613187692,0.1772954059415075,GA,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
443,1.47002109679407,0.357641134527412,GA,2023-08-14,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
444,1.07201696549902,0.2645988015417065,GA,2023-08-15,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
