...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X22D_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI
216,1.60693278476959,0.277561024792402,CO,2023-04-28,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
217,0.0175817292440915,0.01219568565119715,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,0.06020193933921,0.0129272088061919,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,0.262240660079971,0.01370542704161725,CO,2023-05-01,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
220,0.562083482997036,0.1694626258655595,CO,2023-05-02,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
221,0.0164898149538069,0.01541281014614365,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,0.145970195723397,0.0163477431420882,CO,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,0.0227664765709755,0.0173409139910078,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.879721869549913,0.390206236721179,CO,2023-05-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
226,1.15199602328422,0.796359525491105,CO,2023-05-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
227,0.883507384611862,0.385378324058882,CO,2023-05-09,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
228,3.35868255431821,0.787128956203725,CO,2023-05-10,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1
229,0.100136701565623,0.02471444168290945,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.242651477676186,0.027802182929783,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,0.0385871846793865,0.0294829328320697,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.652397053406056,0.1505463343382865,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
234,0.829920557483171,0.3861528042611135,CO,2023-05-16,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
235,0.0515740350902177,0.0351281652417737,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,1.38982803103509,0.503170081890015,CO,2023-05-18,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
237,1.14185966169267,0.80080701019544,CO,2023-05-19,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1
238,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.0554953947357152,0.0442478831666331,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,1.87892955543787,0.523007051455435,CO,2023-05-22,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
241,0.201026103132665,0.04958570187478145,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
242,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.899679379203424,0.632618702907515,CO,2023-05-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
245,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,0.0802600136774725,0.0655619926320865,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.101916332636317,0.0692551008451465,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,0.0963906325551235,0.073127845013884,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,0.321946539783952,0.0771860166256865,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,0.115378372950492,0.081435314653168,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.0419623750479825,0.0376031291164222,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,0.813897160969727,0.3735606865910025,CT,2023-04-24,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
255,0.524437228546081,0.25238478606935,CT,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
256,1.11132301492263,0.774671052855275,CT,2023-04-26,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
257,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.229544263407737,0.058836104903669,CT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.904051868904179,0.407153845443614,CT,2023-05-02,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
263,1.39211747722372,0.50738485211832,CT,2023-05-03,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0
264,0.344213620305809,0.097733137115046,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.128561275798543,0.105890677604535,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,0.144801581084036,0.114560078491109,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
267,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.502572394753297,0.2605588429418435,CT,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269,1.60922239007023,0.4221706106917,CT,2023-05-09,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
270,0.507078972498525,0.315547303590214,CT,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
271,1.6943940039629,0.250741852670067,CT,2023-05-11,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
272,0.602196489734399,0.36008916334924,CT,2023-05-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
273,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.271011373374059,0.2289763338749705,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
277,1.97783316006789,0.583821393823185,CT,2023-05-17,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
278,1.17596673250068,0.3855293577451785,CT,2023-05-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
279,0.331403878623757,0.271567716527251,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
280,1.74605215488176,0.52862173541161,CT,2023-05-20,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
281,0.539254923616871,0.3640190368756955,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
282,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1.75018142004449,0.422410236917437,CT,2023-05-24,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
285,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.980087265557116,0.521797236908355,CT,2023-05-30,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
291,1.38710543122451,0.506164464381975,CT,2023-05-31,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1
292,0.897494221240276,0.662773019180845,CT,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
293,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.768160062261787,0.468333198041019,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
295,0.644580746531816,0.352417258856231,DC,2023-04-23,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
296,1.6809978122546,0.4926444779184115,DC,2023-04-24,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1
297,0.0780425268164155,0.04873244996577625,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.942138199848575,0.67664236645141,DC,2023-04-28,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
301,1.62682905226012,0.735213988975435,DC,2023-04-29,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1
302,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.860036402215771,0.3974852778911735,DC,2023-05-04,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
307,0.141687638385435,0.0931844664071135,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.154941209479729,0.099174698742522,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.29534327403304,0.622192345505185,DC,2023-05-08,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
311,1.28776952166996,0.4060721049158445,DC,2023-05-09,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
312,0.20074092580745,0.126308655220357,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
313,0.955078833733823,0.673117535603545,DC,2023-05-11,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
314,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.242009162474523,0.158640139874841,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,0.253293978587393,0.167526986498214,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
318,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.13966892820843,0.55024679682606,DC,2023-05-17,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
320,0.620988334068992,0.27309145725059,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
321,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.378678704558444,0.260122485917177,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
327,0.410443100823344,0.271523923998095,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
328,0.50118936676037,0.3443624928832245,DC,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.433523448005833,0.306499053808554,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0.50395252415609,0.315928778704225,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,1.12241028463246,0.330189288997194,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
333,0.97173539475918,0.4622713161334995,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
334,1.77585853937303,0.629990757253755,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
335,0.411132996662549,0.2770268754760345,DC,2023-06-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
336,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,1.07158310190644,0.441616294508278,DE,2023-04-24,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
339,0.00960682341762575,0.00797346245725015,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.0139625163275177,0.00919753502553745,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.960974019325141,0.2928360793931235,DE,2023-05-01,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
346,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.0646637554290176,0.0141474890568624,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.0264264329816154,0.01632943057693085,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,0.0249259099672547,0.0175409868387017,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,1.74868981829312,0.771524962073635,DE,2023-05-09,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
354,0.0315951148448955,0.02331871635711725,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.128755270682322,0.02502604469960315,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
356,1.06538025090431,0.73869035835151,DE,2023-05-12,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
357,0.0446445724888384,0.0288019361750589,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.42092198165632,0.704104635933185,DE,2023-05-17,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
362,0.0593398070231227,0.04068889162399825,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,0.543349820251406,0.25818577070055,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0775113764845846,0.0532361009788245,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
367,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.861393888615312,0.5949079474576,DE,2023-05-30,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
375,1.0006194202047,0.4364583575299905,DE,2023-05-31,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
376,0.163342359282788,0.1000294148797395,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
377,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,1.9491363501823,0.3265821964400675,FL,2023-04-23,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
380,3.83066953438304,0.239501578937774,FL,2023-04-24,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0
381,3.09154858439738,0.1781470428267015,FL,2023-04-25,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
382,2.30887984890744,0.207753175590073,FL,2023-04-26,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
383,2.67512164990902,0.221112894279671,FL,2023-04-27,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
384,2.80464384463632,0.113613351056009,FL,2023-04-28,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
385,3.76711606501407,0.349653001516633,FL,2023-04-29,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
386,3.28532514640643,0.3460956528481865,FL,2023-04-30,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
387,3.25306398884486,0.2443122679646345,FL,2023-05-01,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0
388,2.18276383960388,0.2182912180553575,FL,2023-05-02,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
389,1.62238214324736,0.1508647748640685,FL,2023-05-03,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
390,3.04017613498225,0.1244153173926805,FL,2023-05-04,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
391,4.39072787492594,0.08827511956903,FL,2023-05-05,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
392,2.91474419860855,0.3188799039838025,FL,2023-05-06,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
393,2.9759585153845,0.1281397796856785,FL,2023-05-07,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
394,3.05921802977412,0.2185343140950675,FL,2023-05-08,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0
395,3.93316393188102,0.2849916490776475,FL,2023-05-09,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1
396,5.1718660211921,0.3078964228819975,FL,2023-05-10,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0
397,5.23760955546984,0.30461158580481,FL,2023-05-11,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
398,1.16311887963517,0.266355734843219,FL,2023-05-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
399,0.526237426182574,0.252094886303034,FL,2023-05-13,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
400,1.06577660426848,0.204875311137498,FL,2023-05-14,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
401,2.16720657267256,0.343227895604806,FL,2023-05-15,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1
402,1.83063699721006,0.209638541442433,FL,2023-05-16,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1
403,2.51905057110265,0.286888855448025,FL,2023-05-17,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1
404,3.16051376704816,0.250302813737129,FL,2023-05-18,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
405,1.38258660371094,0.2651177847006955,FL,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
406,1.03358630943792,0.2695609934878735,FL,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
407,1.78092537953792,0.373389162329111,FL,2023-05-21,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
408,3.30618016887646,0.30881520972725,FL,2023-05-22,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
409,2.0524935612831,0.303408678133973,FL,2023-05-23,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
410,3.4759239795314,0.227394301302106,FL,2023-05-24,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
411,3.05049664098033,0.3316588082300295,FL,2023-05-25,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
412,1.97230639319566,0.331483268597565,FL,2023-05-26,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
413,0.639831425646207,0.4560990640442845,FL,2023-05-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
414,1.94393241950508,0.4312408768890415,FL,2023-05-28,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1
415,0.58251931273799,0.2569534377501165,FL,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
416,3.46921685131507,0.345046633541536,FL,2023-05-30,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
417,5.34153313946754,0.3179422894752705,FL,2023-05-31,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
418,4.77318442993646,0.4675710937599705,FL,2023-06-01,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
419,1.79263390969672,0.299829229201382,FL,2023-06-02,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1
420,1.49201285934755,0.367110704135252,FL,2023-06-03,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1
421,1.35828138381022,0.4100670374378545,GA,2023-04-23,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
422,0.851988923115292,0.1841789344805625,GA,2023-04-24,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
423,0.684248615902656,0.2336333888311695,GA,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
424,1.77379128999001,0.323697480717236,GA,2023-04-26,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
425,0.549739655907263,0.2050410531191405,GA,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
426,1.00824570893079,0.3823022606883735,GA,2023-04-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
427,0.968966804725971,0.4206759660562625,GA,2023-04-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
428,0.863895754516119,0.2873224204515985,GA,2023-04-30,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
429,1.75467905218777,0.3310811294293715,GA,2023-05-01,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1
430,2.1285328628272,0.35834293894391,GA,2023-05-02,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1
431,1.53915586336864,0.3350884113178795,GA,2023-05-03,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
432,1.60798125500096,0.399349530337194,GA,2023-05-04,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1
433,0.498294168989228,0.2024489893347625,GA,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
434,0.0838129989801452,0.0487950595269243,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,0.544068101040819,0.171855134679358,GA,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
436,0.891505387328631,0.294075809669258,GA,2023-05-08,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
437,2.16103920151005,0.3443967121867675,GA,2023-05-09,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
