...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
217,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.125417295199084,0.083059652762677,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,1.62858907894868,0.4754397864560335,CO,2023-05-22,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
220,0.385708212203183,0.0928359604475065,CO,2023-05-23,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
221,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.732704711211734,0.529036414581875,CO,2023-05-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
224,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.162584001403235,0.121031249620482,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,0.17686946756717,0.127317489401822,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,0.198835923565694,0.1338166718391235,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,0.534757238229768,0.1405260515423505,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,0.21735308440454,0.147442081706026,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.918486114355987,0.643905241782085,CO,2023-06-06,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
235,0.269429900767774,0.192978664066113,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,0.733374677635845,0.382133039586843,CO,2023-06-08,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
237,1.09185381992647,0.35449410805748,CO,2023-06-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
238,0.583772028307254,0.4325037904050565,CO,2023-06-10,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
239,NA,NA,CO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.350895517510337,0.2442017563234685,CO,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,0.360790571817878,0.2531371396464745,CO,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,0.377886787458431,0.2621544241225085,CO,2023-06-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
244,0.531545559932885,0.363243344689857,CO,2023-06-16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
245,0.399098718111826,0.2803837200375895,CO,2023-06-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
246,NA,NA,CO,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.957673069949068,0.4614505428297575,CO,2023-06-20,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
249,0.526644034507613,0.3210612584332125,CO,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
250,1.64366904253242,0.378683488040116,CO,2023-06-22,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
251,NA,NA,CO,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.217952046271822,0.1383079552576395,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
256,1.87892941913429,0.581335536487525,CT,2023-05-17,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
257,1.31692536115244,0.431629618518668,CT,2023-05-18,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
258,0.272481674635841,0.162453291259378,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
259,1.5478478343437,0.46322653854264,CT,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
260,0.484621879999462,0.324750743055747,CT,2023-05-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
261,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,1.3933076720336,0.3048644042246175,CT,2023-05-24,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
264,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.908762372975111,0.4859941516508405,CT,2023-05-30,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
270,1.17301193107192,0.3688539979278195,CT,2023-05-31,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
271,0.824377951765876,0.581657595522715,CT,2023-06-01,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.605769277443027,0.362522691893205,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
274,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.544035710312373,0.4089923014030385,CT,2023-06-05,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
276,1.01762975271517,0.484205437889632,CT,2023-06-06,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
277,1.06120831934994,0.3987632819478525,CT,2023-06-07,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
278,0.829313033844097,0.583264511774335,CT,2023-06-08,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
279,1.28473225453142,0.464119248923673,CT,2023-06-09,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0
280,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.10745781134294,0.52417739619838,CT,2023-06-13,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
284,0.830901266368197,0.58417203868239,CT,2023-06-14,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
285,NA,NA,CT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.74189124455412,0.529752301359525,CT,2023-06-17,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
288,NA,NA,CT,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.705436722116921,0.4801752174743885,CT,2023-06-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
290,NA,NA,CT,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,1.47861555903715,0.4725286971576535,CT,2023-06-21,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
292,0.742263408963362,0.50668584139203,CT,2023-06-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
293,NA,NA,CT,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.349466765848099,0.197630882804954,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.372738017713696,0.2078499837181705,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
297,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,0.927251740694476,0.48996926334078,DC,2023-05-17,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
299,0.880706226921734,0.306027903029622,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
300,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,0.527224585978832,0.3090862827220085,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
306,0.541042329299784,0.32095668105564,DC,2023-05-25,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
307,0.382956389542729,0.29683626333438,DC,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.585230436121547,0.3566846348442475,DC,2023-05-28,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
310,0.548982610928261,0.3196925639454115,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
311,1.33906968644133,0.380359882567377,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
312,0.832203207363383,0.425650844718944,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
313,1.70934483370145,0.598602753490735,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
314,0.31202990237821,0.2400974876300115,DC,2023-06-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
315,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.772836400993179,0.52663265869589,DC,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
317,1.27738893334766,0.3724660524609295,DC,2023-06-05,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
318,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,1.78763217753759,0.51213038275779,DC,2023-06-10,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1
323,NA,NA,DC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.583164227609202,0.4277166685611755,DC,2023-06-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
325,0.401459411891162,0.3035463486433305,DC,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
326,NA,NA,DC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.23347476545742,0.1672499961632075,DC,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,0.849269482164281,0.55491171297301,DC,2023-06-16,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
329,NA,NA,DC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.630147400293136,0.4529145429502225,DC,2023-06-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
332,0.745546694558628,0.366809727078359,DC,2023-06-20,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
333,0.618018836078307,0.4609320431318215,DC,2023-06-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
334,2.6091062582122,0.52073839920099,DC,2023-06-22,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
335,0.969398948130782,0.67701723001694,DC,2023-06-23,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
336,NA,NA,DC,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.82540389680591,0.58713554680708,DE,2023-05-17,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
341,0.148197871521409,0.0911595996313475,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,0.535506554963017,0.246427173254557,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
344,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.174255010958726,0.117619723907914,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.639159504499507,0.495163858499714,DE,2023-05-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
354,0.862679037164471,0.4001947978574505,DE,2023-05-31,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
355,0.310919815418528,0.2053823345783105,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.593449180590746,0.471064154122165,DE,2023-06-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
359,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.537645713944016,0.3615884268854295,DE,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
361,0.499658282574281,0.309197335806341,DE,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
362,0.395108231623822,0.2815495531452685,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
363,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,0.990664014628809,0.45747691039933,DE,2023-06-11,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
366,NA,NA,DE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.813653079294728,0.583928801265245,DE,2023-06-14,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
369,NA,NA,DE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1.50824994147121,0.56919517450506,DE,2023-06-19,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
374,NA,NA,DE,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,0.332229284365855,0.192619673825498,DE,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
376,0.554014683930117,0.4630188788697275,DE,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
377,0.622999286112591,0.4523298420305285,DE,2023-06-23,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
378,0.296606079118491,0.175555007188454,DE,2023-06-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,0.849645849827312,0.1953997657420395,FL,2023-05-14,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
380,2.34032031538,0.3433361172952215,FL,2023-05-15,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
381,1.31368732581368,0.205101946986934,FL,2023-05-16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
382,2.51262074713886,0.2880499258079005,FL,2023-05-17,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
383,2.07229628464649,0.2444318539615285,FL,2023-05-18,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
384,1.51506846726587,0.2672201887102735,FL,2023-05-19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
385,0.762868387327859,0.264127482254098,FL,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
386,2.01087427689414,0.3831727095707205,FL,2023-05-21,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
387,2.3674097348491,0.304333366042017,FL,2023-05-22,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
388,1.69157661555755,0.29806828577026,FL,2023-05-23,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
389,2.40609421753368,0.2190406747532325,FL,2023-05-24,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
390,2.27838088335363,0.325004152900058,FL,2023-05-25,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1
391,1.59076767400779,0.322318859564937,FL,2023-05-26,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
392,0.748913606816268,0.514533730755525,FL,2023-05-27,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
393,2.29603178090947,0.4590515745336915,FL,2023-05-28,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
394,0.528112585156746,0.256808934901295,FL,2023-05-29,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
395,2.73733683211224,0.3356406489956755,FL,2023-05-30,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
396,3.02728927446624,0.3011262045741425,FL,2023-05-31,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
397,5.20805057056039,0.475315644686628,FL,2023-06-01,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
398,1.23490363037612,0.2879858592255685,FL,2023-06-02,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
399,1.198771793573,0.349352229933319,FL,2023-06-03,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
400,1.58380532940344,0.3989477313895815,FL,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
401,2.03825687981657,0.3021377279861115,FL,2023-06-05,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
402,4.06221960852607,0.3655324494509915,FL,2023-06-06,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
403,2.7234723821935,0.3238699272885855,FL,2023-06-07,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
404,4.56680759499219,0.4124394407959765,FL,2023-06-08,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
405,2.10433683833796,0.3630207003565345,FL,2023-06-09,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1
406,0.891484103873016,0.3213290862141515,FL,2023-06-10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
407,0.76220574756988,0.40623302551499,FL,2023-06-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
408,1.91702501007644,0.4055414531297565,FL,2023-06-12,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
409,2.50994708682767,0.411944743380637,FL,2023-06-13,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
410,1.66534908905174,0.4259616150306925,FL,2023-06-14,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0
411,1.20965541025379,0.372689694683553,FL,2023-06-15,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
412,1.99975740045796,0.338964388831487,FL,2023-06-16,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
413,1.57435407178922,0.4161383644869905,FL,2023-06-17,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
414,0.944761218315082,0.295197717652042,FL,2023-06-18,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
415,3.28113423519034,0.4384992113943325,FL,2023-06-19,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0
416,2.84690587613461,0.3626671430725695,FL,2023-06-20,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0
417,6.56710947513268,0.404453889322069,FL,2023-06-21,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
418,1.41090373219131,0.364341595495471,FL,2023-06-22,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
419,4.97493179537462,0.4040556512316735,FL,2023-06-23,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
420,5.01302059257632,0.4038943045460185,FL,2023-06-24,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
421,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.827902030476588,0.58559579289602,GA,2023-05-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
423,0.987806925492026,0.432615076646152,GA,2023-05-16,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
424,1.03981343393641,0.3219688034530125,GA,2023-05-17,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
425,2.56326366682529,0.233754635159668,GA,2023-05-18,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
426,1.6553922977847,0.193201817528915,GA,2023-05-19,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
427,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,1.30526034875239,0.422130750735075,GA,2023-05-21,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
429,0.675853106895054,0.283369260728624,GA,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
430,0.964555897234876,0.323221956489192,GA,2023-05-23,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
431,0.648811331485838,0.1683809931196635,GA,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432,NA,NA,GA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,1.88414142069055,0.567366818205035,GA,2023-05-26,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
434,1.62704642943615,0.1931606085806915,GA,2023-05-27,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
435,0.976256702659416,0.337295182614404,GA,2023-05-28,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
436,0.919665780603558,0.647079840512385,GA,2023-05-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
437,0.787661076700069,0.426585507852032,GA,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
