...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
514,1.71821452675836,0.415261523876984,IA,2023-11-28,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
515,5.56207582252223,0.378288070058933,IA,2023-11-29,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
516,3.15555425105587,0.4357431820469425,IA,2023-11-30,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,1.59189866194315,0.3839382244746595,IA,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1
518,2.38973784851807,0.333926946376395,IA,2023-12-02,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0
519,2.00491955151703,0.438736945589362,IA,2023-12-03,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0
520,4.91709201801865,0.3866488233545235,IA,2023-12-04,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
521,1.60458997906151,0.392519115313689,IA,2023-12-05,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0
522,2.005375430495,0.344542422632043,IA,2023-12-06,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
523,1.98053138227748,0.3315256908962135,IA,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
524,2.72156812393182,0.3104487518414905,IA,2023-12-08,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1
525,1.82080221270475,0.311821984127212,IA,2023-12-09,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
526,2.41444776821424,0.2854395260955705,IA,2023-12-10,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1
527,2.39926998832032,0.376129951090304,IA,2023-12-11,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0
528,4.96170162626714,0.3423005325910445,IA,2023-12-12,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
529,1.70358721293499,0.291797433481603,IA,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
530,2.12943893344407,0.383823694826887,IA,2023-12-14,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1
531,2.48065694516459,0.401591845277789,IA,2023-12-15,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0
532,1.72886613447656,0.2417683976462145,IA,2023-12-16,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
533,0.84708563482949,0.2746910924685635,IA,2023-12-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
534,4.23796983550123,0.2693965622871335,IA,2023-12-18,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1
535,1.79826650633417,0.281254063411438,IA,2023-12-19,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
536,1.76377742083804,0.373175015545721,IA,2023-12-20,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1
537,1.95660707128038,0.3131778499384075,IA,2023-12-21,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
538,1.41829982635231,0.149073884109792,IA,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
539,1.79670176703439,0.488152839509428,IA,2023-12-23,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0
540,1.3461965165891,0.1855349876679275,IA,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
541,2.93391605938529,0.3913046955127425,IA,2023-12-25,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1
542,1.97344340059284,0.2559923400482355,IA,2023-12-26,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0
543,1.47482033575026,0.239173308966682,IA,2023-12-27,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
544,1.81192077877963,0.1813796561403045,IA,2023-12-28,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1
545,1.11783616414458,0.1893596105706485,IA,2023-12-29,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
546,0.85293964059344,0.2118263710734385,IA,2023-12-30,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1
547,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,0.339064334192096,0.2296608487548735,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
567,0.820495002151934,0.548091299395145,ID,2023-12-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
568,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,0.237360911189432,0.191328307093216,ID,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.75747579065559,0.3628047461812295,IL,2023-11-19,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
590,3.61824177281568,0.4039384968204755,IL,2023-11-20,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
591,3.54527324955198,0.4454523668907735,IL,2023-11-21,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1
592,1.97238904327838,0.3644826129684245,IL,2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1
593,2.12378428887577,0.4354495741283995,IL,2023-11-23,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0
594,3.50428542501426,0.350287909437901,IL,2023-11-24,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
595,3.48789496619827,0.3792476017172635,IL,2023-11-25,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0
596,2.66616540165572,0.3369158404378695,IL,2023-11-26,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
597,3.45855960824015,0.353188159921849,IL,2023-11-27,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
598,2.75514184484585,0.321518936067278,IL,2023-11-28,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
599,4.88247561374337,0.396403808340702,IL,2023-11-29,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
600,1.90495085612916,0.3484217461598155,IL,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
601,2.19153069554477,0.353717124209189,IL,2023-12-01,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
602,4.25118709526005,0.3211848674018595,IL,2023-12-02,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1
603,1.83956545983706,0.336658318474563,IL,2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
604,3.82296665256745,0.3538792667660275,IL,2023-12-04,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
605,4.25061434085498,0.362921666438997,IL,2023-12-05,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0
606,3.07255257863748,0.4003041208339695,IL,2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
607,4.53289932890665,0.3873968150422755,IL,2023-12-07,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
608,2.82748214325367,0.336079753470993,IL,2023-12-08,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
609,3.318221210694,0.38300799408856,IL,2023-12-09,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1
610,5.30519943485308,0.445983238756257,IL,2023-12-10,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0
611,6.66058767150177,0.3846243504678375,IL,2023-12-11,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
612,3.89184934693224,0.3711815382286945,IL,2023-12-12,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
613,3.14200001476735,0.342167436362298,IL,2023-12-13,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
614,3.99045212630058,0.374183137884768,IL,2023-12-14,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
615,4.65195853351181,0.393982864753495,IL,2023-12-15,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
616,5.8557980628526,0.402117747352137,IL,2023-12-16,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
617,3.993158451926,0.3823870711843895,IL,2023-12-17,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0
618,5.32823984305624,0.3514504019933185,IL,2023-12-18,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0
619,3.36925922638828,0.3208671196872325,IL,2023-12-19,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
620,4.04737363414271,0.3108477407025975,IL,2023-12-20,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
621,2.83789507367502,0.319881468817265,IL,2023-12-21,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
622,3.14554806632014,0.3368850305055125,IL,2023-12-22,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0
623,2.65885338429053,0.3722162002234625,IL,2023-12-23,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0
624,3.89782654472607,0.336376034677718,IL,2023-12-24,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1
625,1.35191903014977,0.3016739911660505,IL,2023-12-25,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
626,6.71468206176404,0.3286214618346725,IL,2023-12-26,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1
627,3.38324430078249,0.252236392835493,IL,2023-12-27,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
628,2.52115915132176,0.273979698517681,IL,2023-12-28,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1
629,0.900518327560646,0.191247208251535,IL,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
630,2.54888174838505,0.239926863556931,IL,2023-12-30,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
631,0.52691215794475,0.367903689029963,IN,2023-11-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
632,0.801290293139797,0.57239323797123,IN,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
633,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,0.511288322470669,0.3751387619859185,IN,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
635,0.422432684769347,0.2977646141474575,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
636,0.922856867252287,0.424047018456672,IN,2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
637,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.762679179908935,0.528168357990235,IN,2023-11-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
639,0.758788541344648,0.3385629353080175,IN,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
640,1.49050947825996,0.51158519276302,IN,2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
641,1.45825522441204,0.311439126022735,IN,2023-11-29,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1
642,1.13897107064852,0.40110429052107,IN,2023-11-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
643,0.990608233028365,0.3388755355820765,IN,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0
644,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.575055056491704,0.4068904121818465,IN,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
646,3.27952058847632,0.4214646959119365,IN,2023-12-04,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0
647,1.46397942320938,0.366338193052209,IN,2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
648,1.11241235318576,0.4671465828270455,IN,2023-12-06,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1
649,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,1.00511041023477,0.3832563082103835,IN,2023-12-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
654,1.20506736887228,0.584073564760285,IN,2023-12-12,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
655,0.911933027801074,0.392744614810018,IN,2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
656,1.28026398792767,0.3786064668997975,IN,2023-12-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
657,1.49585972672436,0.3345362362001385,IN,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
658,0.962997337781853,0.464092293776883,IN,2023-12-16,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
659,1.72035161827798,0.3236264706200005,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
660,0.747214154015514,0.386523148799944,IN,2023-12-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
661,2.01120696659269,0.393487158403951,IN,2023-12-19,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1
662,1.14985392169783,0.4131705922981745,IN,2023-12-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
663,0.696767875580361,0.2008280495823515,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
664,0.731375268585623,0.313602494283912,IN,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
665,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.632999133650106,0.423463469001864,IN,2023-12-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
667,0.641347773715331,0.440197208420765,IN,2023-12-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
668,0.511264726746553,0.135434315122544,IN,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
669,0.442359667488663,0.2410217287728935,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
670,0.881011219133807,0.3046917920279305,IN,2023-12-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
671,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.18219165305575,0.47001584721417,KS,2023-11-27,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
682,1.55117508425906,0.40515443962785,KS,2023-11-28,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
683,0.931461115287255,0.4114401246821065,KS,2023-11-29,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1
684,NA,NA,KS,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,1.03805959795928,0.4549402432517105,KS,2023-12-01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
686,NA,NA,KS,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.573522841016638,0.3338278407849605,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
689,0.906361272016501,0.4866207168170555,KS,2023-12-05,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
690,1.12139622708204,0.4596758607765685,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
691,1.35858845048982,0.49260653179179,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
692,0.640333641407628,0.495916857303897,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
693,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1.23231560519724,0.4425433611336335,KS,2023-12-11,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
696,0.601007595110728,0.3703994913467925,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
697,1.1338247490915,0.57985448931078,KS,2023-12-13,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
698,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,0.72560681826805,0.37332733565342,KS,2023-12-15,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
700,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.8291025358223,0.398600653315506,KS,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
703,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.443597379422345,0.307329472835884,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
705,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
