...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24D_95_CI,other_95_CI
285,0.0499499098244176,0.00869026913269505,CT,2024-05-09,1,1,1,1,1,1,1,1,1,1
286,1.04996996241247,0.458177386312831,CT,2024-05-10,1,1,1,1,0,0,1,1,1,0
287,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.881728794769498,0.792174485009255,CT,2024-05-13,0,0,1,1,1,1,1,1,1,1
290,0.067227116486441807,0.0132798159131552,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1
291,0.0766053605831942,0.01445737088572045,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,1.10620372504904,0.4506875617895745,DC,2024-04-09,0,1,0,1,1,0,1,0,1,1
298,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.0427105930314569,0.01904326311951025,DC,2024-04-18,1,1,1,1,1,1,1,1,1,1
307,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.81018390904941,0.704808987301985,DC,2024-04-22,0,0,1,1,1,0,0,1,1,1
311,1.15077975717165,0.853466924667875,DC,2024-04-23,0,1,1,1,0,0,1,1,1,0
312,NA,NA,DC,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.322838241668782,0.121084424222791,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1
335,0.318910914036938,0.1275717549381335,DC,2024-05-17,1,1,1,1,1,0,0,1,1,1
336,0.346975543773851,0.1342915817446995,DC,2024-05-18,1,1,1,1,1,0,0,1,1,1
337,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.0108071619017859,0.00130939535918856,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
339,0.0166252336150696,0.0014170519771068,DE,2024-04-09,1,1,1,1,1,0,0,1,1,1
340,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1.215163894414,0.894659661696825,DE,2024-04-18,0,0,1,1,1,0,0,1,1,1
349,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.0110717931101003,0.00380208996958474,DE,2024-04-21,1,1,1,1,1,1,1,1,1,1
352,0.0113941489490286,0.00414003619145161,DE,2024-04-22,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.27408000312253,0.93073681909142,DE,2024-04-24,0,1,1,1,0,0,1,1,1,0
355,NA,NA,DE,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.14365130062358,0.85340752920083,DE,2024-04-26,0,0,1,1,1,1,0,0,1,1
357,NA,NA,DE,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.10456289990218,0.818920589776445,DE,2024-05-01,0,0,1,1,1,0,0,1,1,1
362,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.226649252192765,0.0275106731767308,DE,2024-05-12,1,1,1,1,1,1,1,1,1,1
373,0.0769438808820473,0.0306740101106813,DE,2024-05-13,1,1,1,1,1,0,1,1,0,1
374,NA,NA,DE,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.14388436026153,0.1952862667360915,DE,2024-05-16,1,1,1,1,0,1,1,1,0,0
377,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,0.0608664917297766,0.01487545397768855,FL,2024-04-07,1,1,1,1,1,1,1,1,1,1
380,0.122542895856521,0.0161110835732265,FL,2024-04-08,1,1,1,1,1,1,1,1,1,1
381,0.0621010939730222,0.01745887924601315,FL,2024-04-09,1,1,1,1,1,1,1,1,1,1
382,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,0.022614448620871,0.02052792534620405,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
384,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,0.0294739925020013,0.0262175356902808,FL,2024-04-14,1,1,1,1,1,0,0,1,1,1
387,0.104852475924576,0.0284478764481054,FL,2024-04-15,1,1,1,1,1,1,1,1,1,1
388,0.0342506543689359,0.03086490267909995,FL,2024-04-16,1,1,1,1,1,1,1,1,1,1
389,1.01582854114145,0.67244708612118,FL,2024-04-17,0,0,1,1,1,0,0,1,1,1
390,0.73553565097306,0.348091757336918,FL,2024-04-18,1,1,1,1,1,0,0,1,1,1
391,0.14635811708005,0.0393625541623943,FL,2024-04-19,1,1,1,1,1,1,1,1,1,1
392,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0595579211963199,0.050005933319916,FL,2024-04-22,1,1,1,1,1,1,1,1,1,1
395,0.580552654796931,0.3232901918489385,FL,2024-04-23,1,1,1,1,1,0,0,1,1,1
396,0.379511290595527,0.145095469879342,FL,2024-04-24,1,1,1,1,1,0,0,1,1,1
397,1.52232616995386,0.1547652709835855,FL,2024-04-25,1,0,1,1,0,0,1,1,1,0
398,0.512237250166008,0.3086044817010415,FL,2024-04-26,1,1,1,1,1,0,0,1,1,1
399,NA,NA,FL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.106456693587652,0.091505237300826,FL,2024-04-30,1,1,1,1,1,0,0,1,1,1
403,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,1.05796154108254,0.735828544401535,FL,2024-05-02,1,1,0,1,1,0,1,0,1,1
405,0.142815827279657,0.1127690837735615,FL,2024-05-03,1,1,1,1,1,1,1,1,1,1
406,2.05033946947353,0.728892160842475,FL,2024-05-04,0,1,0,1,1,0,1,0,1,1
407,0.173573147918655,0.128779476080218,FL,2024-05-05,1,1,1,1,1,1,1,1,1,1
408,0.481578147672385,0.137328850841576,FL,2024-05-06,1,1,1,1,1,0,0,1,1,1
409,2.92804808041193,0.4856394013911715,FL,2024-05-07,0,1,1,1,0,0,1,0,1,0
410,1.05814586910981,0.347074579473134,FL,2024-05-08,1,1,1,0,1,0,1,1,0,1
411,1.00867849583178,0.45249118568711,FL,2024-05-09,1,1,1,1,0,0,1,1,1,0
412,0.220007973416998,0.1749507233567275,FL,2024-05-10,1,1,1,1,1,1,1,1,1,1
413,0.250972238059377,0.255914870184271,FL,2024-05-11,1,1,1,1,1,0,1,0,1,1
414,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,0.727852927779431,0.20631166913471,FL,2024-05-13,1,1,1,1,1,1,1,1,1,1
416,5.2086375283179,0.6546669998064,FL,2024-05-14,0,1,1,1,0,0,1,0,1,0
417,0.376916779774522,0.244040220404578,FL,2024-05-15,1,1,1,1,1,0,0,1,1,1
418,0.318540262808573,0.23964372084378,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1
419,2.10600864196419,0.4870015568184445,FL,2024-05-17,1,0,1,1,0,1,0,1,1,0
420,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00363677745418924,0.00218338537105036,GA,2024-04-07,1,1,1,1,1,0,0,1,1,1
422,1.11642113337393,0.45478904361884,GA,2024-04-08,0,0,1,1,1,0,0,1,1,1
423,0.0682896555099092,0.00253503565029683,GA,2024-04-09,1,1,1,1,1,0,0,1,1,1
424,0.861997377628557,0.2270033827235445,GA,2024-04-10,0,0,1,1,1,1,1,1,1,1
425,0.0929625021020322,0.00295338669620503,GA,2024-04-11,1,1,1,1,1,1,1,1,1,1
426,1.24072416406831,0.89170822504525,GA,2024-04-12,0,0,1,1,1,0,0,1,1,1
427,0.0716402381394206,0.00345056187351315,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
428,1.19397150819666,0.882882589744655,GA,2024-04-14,0,0,1,1,1,0,0,1,1,1
429,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.00918551506240121,0.004375901989531735,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
431,0.0637883816597385,0.0047407274612925,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
432,1.15659494682288,0.862870202139,GA,2024-04-18,0,0,1,1,1,0,0,1,1,1
433,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,1.14505207915524,0.83939962988097,GA,2024-04-22,0,0,1,1,1,0,0,1,1,1
437,NA,NA,GA,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,0.0184327888298352,0.00836420123988895,GA,2024-04-24,1,1,1,1,1,1,1,1,1,1
439,NA,NA,GA,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,0.08208668685934,0.0098471394866141,GA,2024-04-26,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,0.182786858901406,0.01257448806577185,GA,2024-04-29,1,1,1,1,1,0,1,1,0,1
444,0.0313915246713637,0.0136390088250493,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1
445,0.0332983512428464,0.01479109740179045,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1
446,0.0401455773251059,0.01603721267447905,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1
447,1.05891159588791,0.4486286396000755,GA,2024-05-03,1,1,1,1,0,0,1,1,1,0
448,1.05142979596916,0.4432407851181565,GA,2024-05-04,1,1,0,1,1,1,1,0,0,1
449,0.0453985604600773,0.02040995187666815,GA,2024-05-05,1,1,1,1,1,1,1,1,1,1
450,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,0.0639742697298219,0.02393076126927825,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1
452,0.204846963300215,0.0258980067673349,GA,2024-05-08,1,1,1,1,1,1,1,1,1,1
453,0.0792511844492332,0.02801522713623535,GA,2024-05-09,1,1,1,1,1,0,0,1,1,1
454,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,0.0941153326564191,0.0327380844050647,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1
456,1.10615856154484,0.840473644466315,GA,2024-05-12,1,1,1,1,0,1,1,1,0,0
457,0.7470729676199,0.0381798251240102,GA,2024-05-13,1,1,1,1,1,0,0,1,0,1
458,0.773410713179038,0.63580899449949,GA,2024-05-14,1,0,1,1,1,1,0,1,0,1
459,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,0.964998035950086,0.305610296926295,GA,2024-05-16,1,1,1,1,0,1,1,1,0,0
461,1.0075173421652,0.3793255095308495,GA,2024-05-17,1,1,1,1,0,0,1,1,0,0
462,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.15557734945148,0.81677191000545,IA,2024-04-07,0,0,1,1,1,0,0,1,1,1
506,0.162077906683302,0.0103828721830774,IA,2024-04-08,1,1,1,1,1,1,1,1,1,1
507,0.057229617106805,0.0113041475947394,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
508,0.183269634475241,0.01230934938242,IA,2024-04-10,1,1,1,1,1,1,1,1,1,1
509,0.483694909754994,0.1675139172205865,IA,2024-04-11,1,1,1,1,1,0,0,1,1,1
510,0.08448732491921,0.0145995886981046,IA,2024-04-12,1,1,1,1,1,1,1,1,1,1
511,0.0236795777068232,0.0158997996515088,IA,2024-04-13,1,1,1,1,1,1,1,1,1,1
512,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,0.030950162761445,0.0188518866215408,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
514,0.771519973445642,0.378093219542183,IA,2024-04-16,1,0,1,1,1,0,0,1,1,1
515,1.00932393657319,0.72501986398489,IA,2024-04-17,0,0,1,1,1,0,0,1,1,1
516,0.0374535935276028,0.02429814868063245,IA,2024-04-18,1,1,1,1,1,0,0,1,1,1
517,0.68246973153962,0.3645864850973895,IA,2024-04-19,1,1,1,1,1,0,0,1,1,1
518,0.0485156851413384,0.0287270828140965,IA,2024-04-20,1,1,1,1,1,1,1,1,1,1
519,NA,NA,IA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,NA,NA,IA,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,0.0583715657251835,0.0367950098811018,IA,2024-04-23,1,1,1,1,1,1,1,1,1,1
522,0.0697474996135164,0.0399132848292886,IA,2024-04-24,1,1,1,1,1,1,1,1,1,1
523,0.0691842466363351,0.04326743271861255,IA,2024-04-25,1,1,1,1,1,1,1,1,1,1
524,0.228369914237308,0.04687062918436035,IA,2024-04-26,1,1,1,1,1,1,1,1,1,1
525,NA,NA,IA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,0.103888510039952,0.054877397096855,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1
527,0.823276385671826,0.059307560815616,IA,2024-04-29,1,1,1,1,1,0,0,1,1,1
528,0.344791709508048,0.0640397355670665,IA,2024-04-30,1,1,1,1,1,0,0,1,1,1
529,0.293222362668829,0.227583271601826,IA,2024-05-01,1,1,1,1,1,1,1,1,1,1
530,0.132391475264813,0.0744606470914495,IA,2024-05-02,1,1,1,1,1,0,0,1,1,1
531,0.402951647552025,0.080173316638796,IA,2024-05-03,1,1,1,1,1,0,0,1,1,1
532,0.34217074592847,0.293273102170012,IA,2024-05-04,1,1,1,1,1,0,0,1,1,1
533,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,0.580288721360948,0.4554697110699845,IA,2024-05-07,1,1,1,1,1,0,0,1,1,1
536,0.193525792087574,0.1141581734663265,IA,2024-05-08,1,1,1,1,1,1,1,1,1,1
537,0.296320576665968,0.2233046071556735,IA,2024-05-09,1,1,1,1,1,0,0,1,1,1
538,0.241321571868038,0.1304080283822,IA,2024-05-10,1,1,1,1,1,1,1,1,1,1
539,0.472929024031692,0.396523022036707,IA,2024-05-11,1,1,1,1,1,0,0,1,1,1
540,NA,NA,IA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.274032529549704,0.157675730629136,IA,2024-05-13,1,1,1,1,1,1,1,1,1,1
542,0.422368046601306,0.354540489473126,IA,2024-05-14,1,1,1,1,1,0,0,1,1,1
543,0.416162958321353,0.3412482860855985,IA,2024-05-15,1,1,1,1,1,1,1,1,1,1
544,NA,NA,IA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,0.385094411692461,0.316051374364406,IA,2024-05-17,1,1,1,1,1,0,0,1,1,1
546,0.875143404432533,0.210438048975283,IA,2024-05-18,0,1,1,1,1,0,0,1,1,1
547,NA,NA,ID,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
