...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
219,1.8132693792628,0.385757192248039,CO,2023-07-31,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
220,1.75383599607581,0.380152279295813,CO,2023-08-01,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
221,0.868639507551155,0.448066626173779,CO,2023-08-02,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
222,1.35527003588989,0.435369962986512,CO,2023-08-03,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
223,2.36518116309372,0.4620577866118705,CO,2023-08-04,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
224,0.490056819285719,0.349008010445302,CO,2023-08-05,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
225,1.09222108754377,0.4622593564278565,CO,2023-08-06,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
226,1.2493220904304,0.4128505368712155,CO,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
227,0.717265689479877,0.4019010603650675,CO,2023-08-08,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1
228,0.654327100776591,0.4448659683565865,CO,2023-08-09,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
229,0.696338549098804,0.4856042878456305,CO,2023-08-10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
230,1.19049611685657,0.4002495503079835,CO,2023-08-11,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
231,0.728894295430495,0.3970891664562465,CO,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
232,0.703029804813053,0.38187670857234,CO,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.674359249961686,0.380397062955967,CO,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234,NA,NA,CO,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.941213572935084,0.4276508806665445,CO,2023-08-16,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
236,NA,NA,CO,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,2.60889995216149,0.428751237511504,CO,2023-08-18,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
238,NA,NA,CO,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1.18481876969961,0.374001877076685,CO,2023-08-20,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
240,0.82081210674811,0.4192499542104195,CO,2023-08-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
241,0.917502397898391,0.336981111205805,CO,2023-08-22,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
242,3.23974600347289,0.433973049719677,CO,2023-08-23,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1
243,0.8129509477432,0.43138199550921,CO,2023-08-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
244,1.44327555263171,0.3347688661841435,CO,2023-08-25,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
245,1.26817070702946,0.405666212348607,CO,2023-08-26,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
246,0.693828348180667,0.488738798134043,CO,2023-08-27,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
247,1.21326968162091,0.398487041667173,CO,2023-08-28,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
248,0.977944196134253,0.3457920183754045,CO,2023-08-29,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
249,2.07876658188219,0.4045511728437535,CO,2023-08-30,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
250,1.27143242512742,0.398934665865399,CO,2023-08-31,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
251,3.50172464084089,0.41548324295033,CO,2023-09-01,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
252,1.77451466846777,0.533261203935735,CO,2023-09-02,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
253,NA,NA,CT,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,2.01217459929275,0.4361817381282375,CT,2023-07-24,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
255,0.809101546362054,0.56965897978031,CT,2023-07-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
256,1.40585211809017,0.420364682729617,CT,2023-07-26,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
257,NA,NA,CT,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.494786076754818,0.353095816569586,CT,2023-07-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
259,0.63402829958993,0.4527525076233465,CT,2023-07-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
260,NA,NA,CT,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.939954754368922,0.4308709561792745,CT,2023-07-31,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
262,0.94502560566806,0.432803871127103,CT,2023-08-01,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
263,0.944016787706633,0.434510918620361,CT,2023-08-02,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
264,0.751305207130888,0.4080878845146095,CT,2023-08-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
265,1.12275676989633,0.3941482055989755,CT,2023-08-04,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
266,0.670601545218251,0.4808027315738325,CT,2023-08-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
267,0.509647948074806,0.356066319132068,CT,2023-08-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
268,1.36090040248571,0.4430787523346345,CT,2023-08-07,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
269,0.871772595665087,0.424169824364181,CT,2023-08-08,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
270,0.483527649842272,0.358938543806423,CT,2023-08-09,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
271,1.26185786146432,0.40708674616916,CT,2023-08-10,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
272,0.494216869904092,0.3572245651410925,CT,2023-08-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
273,0.513415681694721,0.3627664682547665,CT,2023-08-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
274,NA,NA,CT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.5866614931755,0.4366922550384605,CT,2023-08-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
276,1.06657743820401,0.3360587180459265,CT,2023-08-15,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
277,0.609144617943215,0.441965444381527,CT,2023-08-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
278,1.70157254308264,0.413690244068018,CT,2023-08-17,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
279,1.14549487251658,0.398041924728046,CT,2023-08-18,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
280,0.667156448517743,0.382450510234865,CT,2023-08-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
281,0.727529007726386,0.402638504838622,CT,2023-08-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
282,1.67568734541441,0.476593216926161,CT,2023-08-21,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1
283,1.90739681477547,0.4297697824357135,CT,2023-08-22,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1
284,1.27305963189513,0.4108611668310935,CT,2023-08-23,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
285,1.52451385488123,0.4666026221738165,CT,2023-08-24,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
286,1.38157121846531,0.3973080619487275,CT,2023-08-25,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
287,1.50418497735711,0.424517012394585,CT,2023-08-26,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1
288,1.46924202805233,0.2711125335960865,CT,2023-08-27,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
289,2.22340953923035,0.4080486430035035,CT,2023-08-28,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
290,1.30130420557715,0.4027068710184665,CT,2023-08-29,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
291,1.10888305149731,0.3608458452401305,CT,2023-08-30,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
292,1.19905804509272,0.409649127563753,CT,2023-08-31,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
293,1.43995532463706,0.453168124812972,CT,2023-09-01,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1
294,0.704588604240502,0.497315853683304,CT,2023-09-02,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
295,NA,NA,DC,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.616508192296,0.575307037880445,DC,2023-07-24,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
297,1.06230257489502,0.4422404258495395,DC,2023-07-25,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
298,1.90894994234475,0.412114147477771,DC,2023-07-26,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
299,0.664102809583523,0.4670634391803515,DC,2023-07-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
300,0.642703523941541,0.4581991521455795,DC,2023-07-28,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
301,0.8924824353467,0.466357239384862,DC,2023-07-29,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
302,1.05834137370176,0.52626992262633,DC,2023-07-30,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
303,0.402881485023918,0.2587352202461495,DC,2023-07-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
304,0.402335287460289,0.2587674247135725,DC,2023-08-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,0.993061210947809,0.507207224063735,DC,2023-08-02,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
306,1.61275692556042,0.485874203145601,DC,2023-08-03,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
307,1.34274469807922,0.4435671930974865,DC,2023-08-04,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
308,0.695707767429812,0.501182289737545,DC,2023-08-05,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
309,0.973868394403927,0.2605178254134925,DC,2023-08-06,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
310,1.03436813850221,0.467761202513019,DC,2023-08-07,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
311,1.18577321726979,0.4003112592654135,DC,2023-08-08,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
312,0.617954305759882,0.4711838454603485,DC,2023-08-09,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
313,1.25639467783475,0.435172848118518,DC,2023-08-10,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
314,0.624379021401488,0.4747068272818595,DC,2023-08-11,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
315,0.833299786555257,0.4190634936369705,DC,2023-08-12,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
316,NA,NA,DC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.658494901256243,0.4568767828350045,DC,2023-08-14,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
318,NA,NA,DC,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.896475961596367,0.47104254719699,DC,2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,0.801220600802247,0.572448556491995,DC,2023-08-17,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
321,0.898445199053152,0.4256166100126045,DC,2023-08-18,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1
322,0.686650935522618,0.38407887708893,DC,2023-08-19,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
323,0.66488257862427,0.492624431805761,DC,2023-08-20,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
324,0.451632353895624,0.2819854957014105,DC,2023-08-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
325,1.08379012856571,0.3621962693983515,DC,2023-08-22,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1
326,0.650826922155561,0.463409039539552,DC,2023-08-23,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
327,1.19945144868287,0.333204734031844,DC,2023-08-24,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
328,0.874528091363898,0.4517075279879135,DC,2023-08-25,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
329,1.72678794349627,0.479230035112603,DC,2023-08-26,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
330,0.406318617857999,0.317393053756659,DC,2023-08-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
331,1.57577642550059,0.3721936589427255,DC,2023-08-28,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
332,1.09158073369039,0.4632055714474085,DC,2023-08-29,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
333,NA,NA,DC,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,1.04908234502911,0.41440403478817,DC,2023-08-31,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1
335,0.467278135356431,0.301701145327733,DC,2023-09-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
336,NA,NA,DC,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.885976299544699,0.460099649412817,DE,2023-07-23,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
338,0.890160658863777,0.259499219597999,DE,2023-07-24,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
339,0.620763004574488,0.441747146944516,DE,2023-07-25,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
340,NA,NA,DE,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.369233370388905,0.255605180256543,DE,2023-07-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
342,NA,NA,DE,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.382059396459241,0.25098444794267,DE,2023-08-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.42914410373125,0.494848913860065,DE,2023-08-06,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
352,1.66609217530528,0.59805231802454,DE,2023-08-07,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
353,0.924127291707499,0.4713718845718875,DE,2023-08-08,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1
354,NA,NA,DE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.972505499040976,0.485318000840133,DE,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
359,0.756282558184553,0.3904058397832475,DE,2023-08-14,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
360,1.17180262596173,0.4879683676432625,DE,2023-08-15,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1
361,1.58734811642035,0.3820401960767685,DE,2023-08-16,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
362,1.36299848867664,0.3513293902583235,DE,2023-08-17,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
363,1.08095863085381,0.54513073659816,DE,2023-08-18,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
364,0.494605279074003,0.313643573692653,DE,2023-08-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
365,NA,NA,DE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1.63459101268691,0.3874884366235505,DE,2023-08-21,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
367,1.92156073269737,0.431582734598623,DE,2023-08-22,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
368,1.0011471199127,0.376198372386084,DE,2023-08-23,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
369,1.66923383080494,0.52018020183295,DE,2023-08-24,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0
370,2.12142864825111,0.507279861410395,DE,2023-08-25,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
371,0.994462458846214,0.373562120218022,DE,2023-08-26,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
372,0.457271940502539,0.322102550240427,DE,2023-08-27,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
373,2.07069703890754,0.3624378219113635,DE,2023-08-28,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
374,1.03010776194205,0.310893459749554,DE,2023-08-29,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
375,NA,NA,DE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.21587877627587,0.4299942357711385,FL,2023-07-23,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
380,4.16634772290983,0.4070362130359855,FL,2023-07-24,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
381,3.68555240650238,0.40339276039151,FL,2023-07-25,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
382,4.44785581684551,0.4243345613458495,FL,2023-07-26,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
383,4.63698719820635,0.4183766259710495,FL,2023-07-27,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
384,3.54919627089958,0.4357296293214475,FL,2023-07-28,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0
385,1.44446114218924,0.410072730279105,FL,2023-07-29,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
386,2.45342173914816,0.383202462203767,FL,2023-07-30,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1
387,5.2712215018239,0.398333135965043,FL,2023-07-31,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
388,6.76138470183582,0.3794707487852035,FL,2023-08-01,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
389,3.74934337821379,0.405359225413842,FL,2023-08-02,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
390,3.90005964187169,0.41251338255137,FL,2023-08-03,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
391,3.59348674190313,0.391342939201047,FL,2023-08-04,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
392,2.59144608062319,0.372670527950261,FL,2023-08-05,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
393,2.63562882371201,0.3434455671615815,FL,2023-08-06,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1
394,5.40705852738831,0.401163730162362,FL,2023-08-07,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
395,4.77241170615745,0.402096565385894,FL,2023-08-08,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0
396,5.81225501352002,0.374893585886568,FL,2023-08-09,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
397,1.71442840782142,0.4493224710540835,FL,2023-08-10,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0
398,1.66650623142555,0.3955580735365695,FL,2023-08-11,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
399,NA,NA,FL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,1.24272338187723,0.4169948064696065,FL,2023-08-13,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
401,2.90958125096166,0.440998289005579,FL,2023-08-14,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
402,4.1672741626137,0.3942645242445565,FL,2023-08-15,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
403,3.03375060478382,0.41258734690057153,FL,2023-08-16,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
404,5.17223357297233,0.4043785037712275,FL,2023-08-17,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
405,4.40591967293325,0.394466859342826,FL,2023-08-18,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
406,3.2888547994021202,0.3906114852897765,FL,2023-08-19,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
407,0.974420436784561,0.3963748032280355,FL,2023-08-20,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
408,6.55321140285525,0.3990447149798275,FL,2023-08-21,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
409,5.28429270732692,0.3912440567432015,FL,2023-08-22,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
410,5.48513456571472,0.3951798358960765,FL,2023-08-23,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
411,11.1645177474199,0.3721098303782295,FL,2023-08-24,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
412,5.59270327367226,0.3959926386591755,FL,2023-08-25,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
413,2.4535919825936,0.374275644399106,FL,2023-08-26,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
414,4.20666337134477,0.397514973937066,FL,2023-08-27,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
415,5.75817174873213,0.4084266507668275,FL,2023-08-28,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
416,5.13806028881852,0.395543993343302,FL,2023-08-29,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0
417,4.50753095741412,0.371142356011458,FL,2023-08-30,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
418,2.07378589990688,0.3953904410011985,FL,2023-08-31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
419,2.37482472937326,0.4010743203534485,FL,2023-09-01,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
420,2.02279992690032,0.391126276347784,FL,2023-09-02,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
421,0.724358178453235,0.49328161795987,GA,2023-07-23,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
422,2.02099624511861,0.4421854728824325,GA,2023-07-24,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
423,1.22564464055497,0.381063158262098,GA,2023-07-25,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
424,1.35326430464239,0.4264046113673255,GA,2023-07-26,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
425,0.743677245788011,0.211944854239287,GA,2023-07-27,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
426,1.34890496611509,0.52850357301402,GA,2023-07-28,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1
427,2.34238423901773,0.50374952303199,GA,2023-07-29,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
428,1.18962731222556,0.2114612003147425,GA,2023-07-30,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
429,0.993718356436785,0.494268130640333,GA,2023-07-31,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
430,0.855448439525319,0.3528028396764645,GA,2023-08-01,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
431,1.41149999160078,0.3905078696575875,GA,2023-08-02,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
432,2.40001329230614,0.274425437532974,GA,2023-08-03,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
433,0.963487567587094,0.4347152186046865,GA,2023-08-04,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
434,0.700172826115759,0.3771274538809895,GA,2023-08-05,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
435,0.775418472250304,0.543954555747345,GA,2023-08-06,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
436,1.99388271982951,0.3815040232199395,GA,2023-08-07,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
437,1.86690235006845,0.4327670876388505,GA,2023-08-08,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
438,1.99031757008102,0.383264358892645,GA,2023-08-09,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
439,0.736596926901361,0.386517546302105,GA,2023-08-10,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
440,0.307266859492783,0.2189585379689545,GA,2023-08-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.284637306995333,0.2217024987839055,GA,2023-08-13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
443,1.65912007166506,0.3687444593952095,GA,2023-08-14,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
