...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
551,NA,NA,ID,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,0.272438682618587,0.1954954063519025,ID,2023-12-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553,0.81025158460479,0.55169190871569,ID,2023-12-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
554,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,0.33314604830736,0.2479033757535015,ID,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
566,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0.134005517172686,0.106796965579746,ID,2024-01-03,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
579,NA,NA,ID,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,0.0872526774806707,0.0696360122158705,ID,2024-01-09,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
585,NA,NA,ID,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.47693712279887,0.3322731958427845,IL,2023-12-03,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
590,3.1223943402025,0.349913577468271,IL,2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
591,4.18037660867294,0.360765904009942,IL,2023-12-05,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
592,2.89961867839358,0.3946727465168445,IL,2023-12-06,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0
593,4.06477127348309,0.381411191239597,IL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
594,2.34571550867463,0.3279920376274375,IL,2023-12-08,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
595,3.73936713860895,0.3910901728641745,IL,2023-12-09,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
596,4.45499000510544,0.428193141035806,IL,2023-12-10,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0
597,4.71245514818855,0.3655485142310435,IL,2023-12-11,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
598,3.03058386172586,0.3523332202739535,IL,2023-12-12,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
599,2.4730651687663,0.3328527908967705,IL,2023-12-13,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
600,4.68034187573943,0.37937560402557,IL,2023-12-14,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
601,2.86713666894019,0.380731765595313,IL,2023-12-15,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
602,4.15980099939183,0.391419684418042,IL,2023-12-16,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
603,2.48439427678245,0.371280691822343,IL,2023-12-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
604,3.06466417921563,0.339920770184979,IL,2023-12-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
605,3.51989407695778,0.3225554212334365,IL,2023-12-19,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
606,3.59243396982404,0.3156966685674115,IL,2023-12-20,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
607,1.97642610370347,0.314044985919529,IL,2023-12-21,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
608,2.6325563434434,0.332662640627087,IL,2023-12-22,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
609,1.97562253966164,0.354506504884067,IL,2023-12-23,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0
610,2.32277417541498,0.3238093502052935,IL,2023-12-24,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0
611,1.03388000726853,0.2965054503675045,IL,2023-12-25,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
612,4.22438493792092,0.3099575783472605,IL,2023-12-26,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
613,2.58321042898295,0.2493920584783215,IL,2023-12-27,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0
614,1.86724077956752,0.2695417913031115,IL,2023-12-28,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1
615,1.42794688522332,0.196981208627358,IL,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
616,1.87443048594782,0.23440946063493,IL,2023-12-30,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0
617,3.18791604815555,0.3208974781346485,IL,2023-12-31,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0
618,2.44564202386596,0.2720151116769905,IL,2024-01-01,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
619,7.19858426565286,0.319939039399177,IL,2024-01-02,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
620,3.72230577143571,0.2399637566543835,IL,2024-01-03,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0
621,1.92384839385271,0.3202370486099885,IL,2024-01-04,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
622,2.10255302105946,0.2539784381585585,IL,2024-01-05,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0
623,1.32664382587188,0.2266396773720185,IL,2024-01-06,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1
624,2.0706099260103,0.0714967982041,IL,2024-01-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0
625,1.96332167251977,0.203436136647592,IL,2024-01-08,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
626,1.5428620604613,0.2742212447749625,IL,2024-01-09,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
627,1.70070024412265,0.072789277166055,IL,2024-01-10,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1
628,3.4219044473077,0.23591540441244,IL,2024-01-11,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
629,3.57069341284316,0.286215715878425,IL,2024-01-12,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1
630,2.95337037722959,0.3328838895171045,IL,2024-01-13,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
631,0.593652912362757,0.4102114953252455,IN,2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
632,3.41611824236787,0.414513574170178,IN,2023-12-04,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1
633,1.42708988549359,0.3771730389647665,IN,2023-12-05,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
634,1.07581031331056,0.4625024599498815,IN,2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0
635,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.992184466533841,0.3690521507310165,IN,2023-12-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
640,1.1802540637598,0.565977986685565,IN,2023-12-12,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
641,0.920861005336912,0.3852940419781975,IN,2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0
642,1.27688534481643,0.3825475098441735,IN,2023-12-14,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
643,1.51136807051824,0.3317236028206655,IN,2023-12-15,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
644,0.94570619647119,0.479412777034442,IN,2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
645,1.69670353214848,0.3629290924133355,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
646,0.745777892455844,0.38993550238867,IN,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
647,1.92967542115864,0.410120950390061,IN,2023-12-19,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
648,1.13148265521315,0.425115627886445,IN,2023-12-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
649,0.724044519685768,0.1792821493199665,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
650,0.767283076786932,0.3189849417791475,IN,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
651,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.603641658151634,0.4606364945641125,IN,2023-12-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
653,0.612658400980904,0.4761986802858205,IN,2023-12-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
654,0.559493049057046,0.1235485925910605,IN,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,0.467591977313309,0.245381358085261,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
656,0.844542114736067,0.2961422649509085,IN,2023-12-28,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
657,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.421105013124854,0.0824702494743385,IN,2023-12-31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
660,0.132436319941666,0.0759971642249375,IN,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
661,1.06348072667565,0.222872145269435,IN,2024-01-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1
662,0.491745365273295,0.202698625273734,IN,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
663,0.561912478491922,0.34550628920866,IN,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
664,0.0935730948690968,0.055282069184579,IN,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
665,NA,NA,IN,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.879686429931532,0.67180241575703,IN,2024-01-07,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
667,0.624495471854286,0.364352155023272,IN,2024-01-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
668,1.06838606279386,0.77791412049223,IN,2024-01-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
669,0.199175280640623,0.03903623137756365,IN,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,1.94357418430856,0.71819812054598,IN,2024-01-11,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1
671,NA,NA,IN,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,0.170828556803518,0.0331378237827082,IN,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
673,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.563004769074528,0.3917669631353755,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
675,0.949847822692481,0.470224257016083,KS,2023-12-05,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
676,1.11339497816678,0.4668330374756735,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
677,1.40840847000243,0.4829562027893425,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
678,0.680828628516263,0.483873344291975,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
679,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.22672984688204,0.401033474350029,KS,2023-12-11,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
682,0.611419408025374,0.368245147284329,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
683,1.14281752140107,0.539513832977805,KS,2023-12-13,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
684,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.723791048652224,0.3818496505945105,KS,2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
686,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.774008618933748,0.4006305702545975,KS,2023-12-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
689,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.447136914901786,0.300410931050886,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
691,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,0.22269362149316899,0.159902749076577,KS,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
693,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,0.984316599936941,0.2548826355867095,KS,2023-12-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
697,0.155381143021034,0.1108765058201905,KS,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
698,0.147401428855659,0.102542007486202,KS,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
699,NA,NA,KS,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.539944162091203,0.068123918381877,KS,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
704,0.754351502815972,0.156064074845875,KS,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
705,NA,NA,KS,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.943409507120434,0.689196541326465,KS,2024-01-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
707,0.0720049662674868,0.04849201963995645,KS,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
708,NA,NA,KS,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.0617932695530239,0.04090202158008185,KS,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,NA,NA,KS,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.78722309896049,0.386562353170052,KS,2024-01-10,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
712,0.935403657866901,0.413770980062813,KS,2024-01-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
713,NA,NA,KS,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,1.06599421233133,0.3861257370787105,KY,2023-12-04,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1
717,1.31382731919615,0.384161314570499,KY,2023-12-05,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
718,0.593656603543686,0.4073822521477255,KY,2023-12-06,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
719,NA,NA,KY,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,0.482562350027881,0.355938624420181,KY,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
723,NA,NA,KY,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,0.629282071508617,0.4370358447092695,KY,2023-12-12,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
725,0.82933966361245,0.591604668005075,KY,2023-12-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
726,0.662934230716898,0.4498960872551285,KY,2023-12-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
727,0.870150846691757,0.4416969661681715,KY,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
728,0.357369773175392,0.273220258498431,KY,2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
729,NA,NA,KY,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,1.10438807576732,0.52656245859019,KY,2023-12-18,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
731,1.12440417562339,0.391973273049508,KY,2023-12-19,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0
732,0.273196220237723,0.2190154834337785,KY,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
733,0.25894616597493,0.2060660033789,KY,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
734,0.238090631259122,0.193452693877091,KY,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
735,NA,NA,KY,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,0.661746621186754,0.354393969930474,KY,2023-12-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
739,0.965464405339805,0.3069901672298425,KY,2023-12-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
740,NA,NA,KY,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,0.695818030108027,0.2772003005352045,KY,2023-12-29,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
