...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
519,1.25465036778082,0.185914497711908,IA,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
520,2.90066355968317,0.3900711647120605,IA,2023-12-25,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1
521,2.1095278548195,0.255886414686365,IA,2023-12-26,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1
522,1.54553279091836,0.239241932317562,IA,2023-12-27,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0
523,1.74530435058055,0.181429580316693,IA,2023-12-28,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1
524,1.13657555703611,0.1893094659753645,IA,2023-12-29,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1
525,0.870711235642096,0.211659075401802,IA,2023-12-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0
526,4.66717939579399,0.4529113320681705,IA,2023-12-31,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1
527,0.304431020577696,0.0226802482372992,IA,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
528,2.7151645576488,0.2788840263639535,IA,2024-01-02,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1
529,2.39199606096414,0.252106884362752,IA,2024-01-03,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1
530,1.68583943730075,0.2065705420024005,IA,2024-01-04,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
531,2.03042887882634,0.869749903121865,IA,2024-01-05,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1
532,2.97433173203086,0.66068377093681,IA,2024-01-06,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0
533,2.02618757405133,0.2381690003452955,IA,2024-01-07,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1
534,1.28498147396298,0.221925337255475,IA,2024-01-08,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
535,0.00861594054570446,0.007586741606588,IA,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
536,1.69270702967821,0.1343277614509235,IA,2024-01-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1
537,0.536557647121828,0.1008596798029405,IA,2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
538,0.00563986953333961,0.00493768133650847,IA,2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
539,1.20950516390692,0.4632690274131195,IA,2024-01-13,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
540,0.196646675792056,0.003693690141770385,IA,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
541,0.0362249782423795,0.003191588384357105,IA,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
542,0.0248082915731213,0.00275618363682475,IA,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
543,1.20550153335637,0.31494526010426,IA,2024-01-17,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
544,0.0378143609914174,0.002052464015793125,IA,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
545,0.0154387317372127,0.001770061316686365,IA,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
546,0.0146250450428846,0.00152598164424738,IA,2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,0.334216169588087,0.269491821183883,ID,2023-12-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
559,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,0.138577019084035,0.120220854214383,ID,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
572,NA,NA,ID,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,0.0832041800396034,0.074797135027222,ID,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578,NA,NA,ID,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,4.48875652113851,0.423339823491627,IL,2023-12-10,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0
590,4.50726844086279,0.361412578266771,IL,2023-12-11,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0
591,2.94474189960818,0.3495681501696565,IL,2023-12-12,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0
592,2.45856335192033,0.3316590997325255,IL,2023-12-13,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
593,4.57870437222102,0.382373666641729,IL,2023-12-14,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
594,3.16635638978475,0.3771629640485545,IL,2023-12-15,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
595,3.7033166337379,0.3916038051321105,IL,2023-12-16,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0
596,2.49752020073986,0.370074568424123,IL,2023-12-17,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0
597,2.9421793115425,0.338154810534881,IL,2023-12-18,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0
598,3.63115438294227,0.3263159192780165,IL,2023-12-19,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
599,3.35402173917606,0.316580496674677,IL,2023-12-20,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
600,2.02016052559217,0.3140399947339125,IL,2023-12-21,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
601,2.55407269121301,0.3321822216875,IL,2023-12-22,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0
602,1.79012470844716,0.3531884451166935,IL,2023-12-23,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
603,2.23324174580789,0.3214715967114865,IL,2023-12-24,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
604,1.03571160147585,0.295894880338748,IL,2023-12-25,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0
605,4.54192139444642,0.306293902791177,IL,2023-12-26,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
606,2.3531361636706,0.248672807720528,IL,2023-12-27,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0
607,1.64639538720871,0.268611236225145,IL,2023-12-28,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
608,1.32701675075803,0.1978805023837195,IL,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
609,1.90837561329563,0.233443923977744,IL,2023-12-30,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1
610,3.29791635525382,0.318191379787183,IL,2023-12-31,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
611,2.43280527192384,0.27261140062094,IL,2024-01-01,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
612,7.82328115298916,0.3180834114391285,IL,2024-01-02,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1
613,3.64772666075804,0.2394003901006305,IL,2024-01-03,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
614,2.02116863607324,0.320001192129561,IL,2024-01-04,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0
615,2.24378978928465,0.2528773540272885,IL,2024-01-05,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
616,1.23665166651631,0.2260998235179545,IL,2024-01-06,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1
617,1.63670055045615,0.0697161122102555,IL,2024-01-07,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1
618,2.01654879633588,0.2033751625207235,IL,2024-01-08,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
619,1.6927441707049,0.2751813302366335,IL,2024-01-09,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0
620,1.65477492398964,0.072810359521559,IL,2024-01-10,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0
621,4.14924765534435,0.237147337840567,IL,2024-01-11,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
622,3.73427885296118,0.288021270424193,IL,2024-01-12,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0
623,3.45633783313814,0.337027573184129,IL,2024-01-13,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0
624,1.24053053408317,0.2852511817694135,IL,2024-01-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1
625,2.00501544204105,0.317696758246604,IL,2024-01-15,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
626,3.56630882324209,0.32322631507513,IL,2024-01-16,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
627,0.983520904982515,0.0678983233337645,IL,2024-01-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
628,4.10888681828154,0.434387641617726,IL,2024-01-18,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0
629,0.430204167527652,0.083216734585312,IL,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
630,0.890362211836748,0.28941436525247,IL,2024-01-20,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
631,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,1.05688890084798,0.390672263932676,IN,2023-12-11,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1
633,1.16840525251824,0.55664353579161,IN,2023-12-12,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0
634,1.0994545953287,0.409480581966771,IN,2023-12-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1
635,1.1199053746962,0.3713329285816175,IN,2023-12-14,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
636,1.53070682757362,0.3400951830336485,IN,2023-12-15,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1
637,0.862324829337554,0.4263661914820885,IN,2023-12-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1
638,1.49764480011533,0.2814781375709465,IN,2023-12-17,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
639,0.70544859601855,0.383145164395576,IN,2023-12-18,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
640,1.71938150560335,0.3710682062005705,IN,2023-12-19,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
641,1.08940794349643,0.402095485911758,IN,2023-12-20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
642,0.854711390393432,0.253065124556508,IN,2023-12-21,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
643,0.760074058763401,0.319252255419883,IN,2023-12-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
644,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.507349553754568,0.3589521944309295,IN,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
646,0.513783758774647,0.3724970276408595,IN,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
647,0.654666838859553,0.185949073706446,IN,2023-12-26,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
648,0.444108658494856,0.249401234863473,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649,0.936475035133607,0.3202285334662985,IN,2023-12-28,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
650,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.471119070238202,0.128103888415136,IN,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
653,0.161425604930061,0.1180008121186485,IN,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
654,1.11545412956084,0.2280760704559725,IN,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
655,0.447787523514224,0.20317938865153,IN,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
656,0.492549769130263,0.311272034649038,IN,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
657,0.111156577771126,0.082917468746686,IN,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
658,NA,NA,IN,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.852980661444366,0.58305353717844,IN,2024-01-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,0.574246907374537,0.3310770421333255,IN,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
661,1.07707757894159,0.750238530122575,IN,2024-01-09,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
662,0.204228198239171,0.050724132634389,IN,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,1.87220596215605,0.649711062551485,IN,2024-01-11,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
664,NA,NA,IN,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,0.155936558798002,0.03688981631802775,IN,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
666,0.138630001518341,0.0330593813134316,IN,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
667,0.118944044638763,0.029579167095438,IN,2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
668,NA,NA,IN,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,NA,NA,IN,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,NA,NA,IN,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,IN,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,1.1532564682633,0.3632757074980115,KS,2023-12-11,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
675,0.596345822669699,0.368176073583109,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
676,1.0998911469979,0.551043028668285,KS,2023-12-13,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
677,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,0.779342081819268,0.4167669727842775,KS,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
679,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.833547429500888,0.4270670536276905,KS,2023-12-18,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
682,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,0.426391895855558,0.2892433111486485,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
684,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.250060761113892,0.199058752177034,KS,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
686,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,1.0602193954914,0.2733991061854025,KS,2023-12-26,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
690,0.181132939610234,0.1407362643623785,KS,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691,0.172855618342677,0.130383606150782,KS,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
692,NA,NA,KS,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,0.599505662364463,0.0860223154273545,KS,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
697,0.741932181775024,0.160391337624021,KS,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1
698,NA,NA,KS,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,0.947015596145411,0.669109168350415,KS,2024-01-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
700,0.0771659265312496,0.059383473101625,KS,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
701,NA,NA,KS,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.063184982980963,0.04878115475855105,KS,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
703,NA,NA,KS,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.798914725672466,0.382592215349008,KS,2024-01-10,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
705,0.943653220057554,0.412109397140846,KS,2024-01-11,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
706,NA,NA,KS,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,0.0368245371764681,0.02600649374366955,KS,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
709,NA,NA,KS,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
