...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X22D_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI
216,1.50076790102176,0.271383234386668,CO,2023-04-28,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
217,0.0208997570982246,0.015940532312555,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,0.0723576694839936,0.01690744001430915,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
219,0.333294304225435,0.0179333905868437,CO,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,0.494751659037153,0.1673671088496555,CO,2023-05-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
221,0.0248710101969618,0.0201747578448816,CO,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,0.170189996935144,0.02139662217742265,CO,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,0.0335122934587785,0.0226904214142248,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
224,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.779330569971734,0.3772281851425745,CO,2023-05-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
226,1.12361137115091,0.78906333200963,CO,2023-05-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
227,0.777792837968912,0.372072931243729,CO,2023-05-09,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
228,3.1901792472193,0.752585281651465,CO,2023-05-10,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
229,0.136293457136162,0.03216650037603045,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.297435346992706,0.03607026745053845,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
232,0.0554101459425819,0.0381800627489367,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233,0.722272843299348,0.1573384578896025,CO,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
234,0.807641201590917,0.3887381018001655,CO,2023-05-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
235,0.0614478761831245,0.04519172983682015,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,1.2702702745069,0.4728526135044715,CO,2023-05-18,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
237,1.08379820462796,0.77737453244165,CO,2023-05-19,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
238,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.0862647927443071,0.0562923373232355,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,1.70220013838547,0.4804619193991825,CO,2023-05-22,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
241,0.251958286503419,0.062670021005296,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
242,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.84462106121657,0.59103320615158506,CO,2023-05-26,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
245,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,0.122545918406124,0.081288396142875,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
247,0.125843355315449,0.0855004965361315,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
248,0.140738262670211,0.0898833522466375,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
249,0.413448146465806,0.094439991670354,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,0.151970441752071,0.0991732241379355,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
251,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.0484717313695142,0.02714202617289875,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,0.797988805660365,0.3827991209035325,CT,2023-04-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
255,0.543835732100661,0.2631957302098135,CT,2023-04-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
256,1.1076989229613,0.802209125375355,CT,2023-04-26,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
257,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.220649061141107,0.04158261494427015,CT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.904947969137143,0.410008714391145,CT,2023-05-02,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
263,1.39727215000887,0.512473950818045,CT,2023-05-03,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
264,0.319307403200916,0.0677331237646845,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
265,0.11515904257413,0.0731974318632765,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,0.130004353459295,0.0790029635926245,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.487870254038901,0.26132655232955,CT,2023-05-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
269,1.6298281326678,0.4251495616317155,CT,2023-05-09,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
270,0.529581595923053,0.3284514542310235,CT,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
271,1.70856401684712,0.211752145404708,CT,2023-05-11,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
272,0.649611439831599,0.392508353753944,CT,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.249877705311332,0.156348124484932,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,2.01736974191897,0.62466323987241,CT,2023-05-17,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
278,1.23822474644203,0.3984736543614915,CT,2023-05-18,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
279,0.300608586345703,0.185927184069862,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
280,1.73860225340249,0.50564660949264,CT,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
281,0.539679830295853,0.3563672288743295,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
282,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1.7210648998542,0.341960831903868,CT,2023-05-24,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
285,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.985077709001102,0.515194702428105,CT,2023-05-30,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
291,1.33474184805776,0.3978255658262775,CT,2023-05-31,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1
292,0.895895820516197,0.634338652856495,CT,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
293,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.715212345494335,0.414674936012602,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
295,0.654132612272171,0.3422187017208415,DC,2023-04-23,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
296,1.66190712010546,0.460438752133998,DC,2023-04-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
297,0.0801114364037943,0.0641890614622955,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.910929660217867,0.610570258575185,DC,2023-04-28,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
301,1.59847939103797,0.723641769920255,DC,2023-04-29,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1
302,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.840952715567621,0.405118175176241,DC,2023-05-04,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
307,0.156547077263984,0.127890773681314,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.169425386793258,0.1362744399850295,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
309,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.26600390440468,0.57151645820583,DC,2023-05-08,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1
311,1.12379351938713,0.361363752326362,DC,2023-05-09,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
312,0.21805350196085,0.1735434788121665,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,0.945146656316281,0.67058765392542,DC,2023-05-11,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
314,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.258194992257035,0.2163994284255815,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,0.280253626698557,0.227884349216067,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
318,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.13515449597375,0.505761248093795,DC,2023-05-17,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
320,0.687220247528076,0.3129901285192545,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
321,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.423996895324436,0.3404881086314595,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
327,0.44359328496943,0.3535362418711825,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,0.411601200331984,0.256792440868029,DC,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
329,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.514420253879918,0.392590757568509,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
331,0.503480682704503,0.317767532437152,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
332,1.15317171356522,0.418281238627146,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
333,0.933176331972193,0.4393600866780035,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
334,1.77004598912832,0.66706204717746,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
335,0.346141949709199,0.1990129644204635,DC,2023-06-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,1.03627897939824,0.429464472831551,DE,2023-04-24,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
339,0.0136207857622281,0.00937079396958235,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.0160803859854249,0.0109980078918732,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.913226788667301,0.2877223687670555,DE,2023-05-01,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
346,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.0901002002299626,0.01777550405734195,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.0328872817742053,0.0208318868376659,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
350,0.0331443009466912,0.02254141129352685,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
351,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,1.62135129654243,0.744430792875605,DE,2023-05-09,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
354,0.0491390138946254,0.03077636604037245,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.146493969991922,0.03322714668020325,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,1.03081180853628,0.73883143409535,DE,2023-05-12,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
357,0.0484040046811065,0.0386619004079624,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
358,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.25063937763244,0.680385384093825,DE,2023-05-17,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
362,0.0804089727930443,0.05579052363553,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,0.503470443426909,0.2437269358633465,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
365,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.108340921000899,0.07373099564791,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.840267093612766,0.60567887098582,DE,2023-05-30,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
375,0.836476011111082,0.3997293625545855,DE,2023-05-31,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
376,0.189870955096236,0.138169774130061,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
377,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.03126784780127,0.327519383996151,FL,2023-04-23,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
380,3.98405990715535,0.240222961365509,FL,2023-04-24,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
381,3.18260334711856,0.1783380289362935,FL,2023-04-25,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
382,2.27336493615138,0.2082628897046415,FL,2023-04-26,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
383,2.82917925665244,0.221675637263349,FL,2023-04-27,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0
384,2.66734052639612,0.1131208632920765,FL,2023-04-28,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0
385,3.88209610860351,0.351356069478039,FL,2023-04-29,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
386,3.3614740591277,0.3477977887731155,FL,2023-04-30,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
387,3.21171271646229,0.245080445227327,FL,2023-05-01,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
388,2.26733498386761,0.218675208410419,FL,2023-05-02,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
389,1.74698409482838,0.1503238535883905,FL,2023-05-03,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
390,2.95316958023042,0.1234151094144505,FL,2023-05-04,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
391,4.34764327868503,0.0867823033223195,FL,2023-05-05,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
392,2.90728265397935,0.32041543335944,FL,2023-05-06,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
393,2.87178446843973,0.126907515717669,FL,2023-05-07,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1
394,3.01325405020604,0.218281398502982,FL,2023-05-08,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
395,3.91648711856506,0.2857691161506085,FL,2023-05-09,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
396,5.37085405139161,0.3091583156265295,FL,2023-05-10,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
397,5.21397364912584,0.3057793612584435,FL,2023-05-11,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
398,1.26862436365004,0.266670667977484,FL,2023-05-12,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
399,0.535621580966722,0.252150153959783,FL,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400,0.996243570353275,0.20366933925284,FL,2023-05-14,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
401,2.44329681024285,0.3450099352293155,FL,2023-05-15,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
402,1.61369151787651,0.2083805314439605,FL,2023-05-16,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
403,2.54575135829783,0.286965843580093,FL,2023-05-17,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
404,2.96725446558856,0.2496225324078695,FL,2023-05-18,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
405,1.30347946544488,0.264533023630066,FL,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
406,1.01889631544463,0.268873030834513,FL,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
407,1.8953320527004,0.374873662450451,FL,2023-05-21,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
408,3.14056023020389,0.308930470917149,FL,2023-05-22,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
409,1.87939532558734,0.303470289796255,FL,2023-05-23,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1
410,3.02557449576857,0.224239529610001,FL,2023-05-24,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
411,2.98338090808942,0.3319795191127055,FL,2023-05-25,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
412,1.91703248984751,0.3312276829149305,FL,2023-05-26,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
413,0.656060714215747,0.4609098232939915,FL,2023-05-27,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
414,1.97189389779177,0.43460432384868253,FL,2023-05-28,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
415,0.580793470014155,0.2518726084402825,FL,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
416,3.30680519968807,0.3448868862904425,FL,2023-05-30,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
417,4.9281216028602,0.315639106685917,FL,2023-05-31,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
418,4.76617463426963,0.473257039119985,FL,2023-06-01,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1
419,1.71844603043685,0.294683655672564,FL,2023-06-02,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
420,1.38773081159292,0.3676388134054875,FL,2023-06-03,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
421,1.32912903183257,0.408108827145187,GA,2023-04-23,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
422,0.844015777571168,0.1849291885788755,GA,2023-04-24,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
423,0.689879728183947,0.2323933413739785,GA,2023-04-25,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
424,1.82550015881719,0.3216896747012895,GA,2023-04-26,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
425,0.537493594860526,0.2040753623854205,GA,2023-04-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
426,1.06737318957768,0.3782838211659295,GA,2023-04-28,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
427,0.970636786078788,0.419885422498898,GA,2023-04-29,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
428,0.866212874630353,0.288659870753024,GA,2023-04-30,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
429,1.79997320658427,0.3292736333946225,GA,2023-05-01,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1
430,2.15824398934138,0.355913918297533,GA,2023-05-02,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1
431,1.4970919575559,0.332107666466926,GA,2023-05-03,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
432,1.60968973163597,0.396864662427176,GA,2023-05-04,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0
433,0.489760502479358,0.203244448496831,GA,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
434,0.0830878468346652,0.0533870407785415,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
435,0.561489922235118,0.1738783114426345,GA,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
436,0.890928822864708,0.295561784360469,GA,2023-05-08,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
437,2.11345468228546,0.3429226858289375,GA,2023-05-09,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1
