...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
536,2.02424209979541,0.361675493584809,IA,2023-11-22,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1
537,0.819513552009279,0.404905073270414,IA,2023-11-23,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
538,2.13886879740359,0.321118649711267,IA,2023-11-24,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
539,1.1028993491629,0.325701238343785,IA,2023-11-25,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0
540,2.09989216741429,0.3222462903615795,IA,2023-11-26,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
541,3.26068021341097,0.3374471177737295,IA,2023-11-27,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0
542,2.27376870897828,0.417023073632561,IA,2023-11-28,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
543,4.53740457563165,0.375012875010174,IA,2023-11-29,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
544,3.95488812527752,0.449152950504007,IA,2023-11-30,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
545,2.01057216945607,0.386787106383504,IA,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
546,1.8963293680572,0.3259467422206215,IA,2023-12-02,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1
547,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0.2878225401906,0.2472088559365515,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
551,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.1070892625693,0.3732583075118975,IL,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
590,1.55067516228842,0.339153055974689,IL,2023-10-23,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
591,2.32247889457644,0.3632574509623915,IL,2023-10-24,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0
592,3.06197667474987,0.3559960209115615,IL,2023-10-25,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
593,2.30881935406555,0.3844098579196785,IL,2023-10-26,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
594,3.68497278749281,0.4003496696193525,IL,2023-10-27,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1
595,1.43953646766509,0.3122066440997595,IL,2023-10-28,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1
596,2.30738286664511,0.4847081151814115,IL,2023-10-29,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0
597,3.56228885862255,0.251016940485393,IL,2023-10-30,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1
598,2.61855219231584,0.471220868405106,IL,2023-10-31,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
599,3.07590626022856,0.4109312398802855,IL,2023-11-01,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
600,2.55201526101644,0.3272263433176305,IL,2023-11-02,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0
601,1.72499269037578,0.291174960133595,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
602,2.01488050945222,0.425918132709885,IL,2023-11-04,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
603,3.51253522972853,0.4291008262631215,IL,2023-11-05,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
604,5.41156257005306,0.3172554918984725,IL,2023-11-06,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
605,1.96191813629491,0.337235267732714,IL,2023-11-07,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
606,3.38558766766629,0.382489603686732,IL,2023-11-08,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0
607,2.67810574775282,0.4240940618744855,IL,2023-11-09,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0
608,2.41811300495487,0.376210326799771,IL,2023-11-10,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0
609,2.17233864625958,0.3708198914615355,IL,2023-11-11,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
610,1.40558947968644,0.2813216907237015,IL,2023-11-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
611,4.39663609469248,0.295094317294858,IL,2023-11-13,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1
612,3.27387140946486,0.3722418414084715,IL,2023-11-14,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
613,3.10390224232777,0.379285680381246,IL,2023-11-15,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
614,3.00989409664651,0.325090321300513,IL,2023-11-16,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
615,3.14326781437008,0.3587181073711,IL,2023-11-17,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
616,2.00356063598904,0.3983695023207735,IL,2023-11-18,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
617,2.54638151400724,0.3797911889875035,IL,2023-11-19,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1
618,3.53199952892056,0.4046333582344525,IL,2023-11-20,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1
619,3.46672620638835,0.444112595693853,IL,2023-11-21,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0
620,3.04571032568865,0.3780441847433505,IL,2023-11-22,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
621,1.33841751365112,0.3817023202849425,IL,2023-11-23,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
622,3.58292177863632,0.3456569458206705,IL,2023-11-24,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0
623,6.34529404404742,0.4169722482283605,IL,2023-11-25,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
624,4.12107201490707,0.3517869404560765,IL,2023-11-26,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0
625,5.81813044005912,0.37101106379986,IL,2023-11-27,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
626,9.41092672122591,0.381015354043793,IL,2023-11-28,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1
627,4.85806038883215,0.393304611406219,IL,2023-11-29,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
628,7.3919042352896,0.4047315331180435,IL,2023-11-30,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0
629,6.96650302765654,0.399824052926408,IL,2023-12-01,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
630,14.1731467299086,0.4260605338383905,IL,2023-12-02,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1
631,1.10746174698024,0.34437597613537,IN,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
632,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.314055310792319,0.232549314808786,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
634,1.02357211362125,0.4418948381580615,IN,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1
635,1.16493673288931,0.478767923323029,IN,2023-10-26,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0
636,0.840970650777961,0.59935515896487,IN,2023-10-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
637,0.293606970618094,0.2246286006402655,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
638,0.813169291001399,0.573958521875075,IN,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
639,1.16465217383833,0.362966651705342,IN,2023-10-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
640,0.525541417245097,0.365353177991807,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
641,1.42454036075914,0.440681078796669,IN,2023-11-01,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1
642,0.875892448541171,0.619932971495525,IN,2023-11-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
643,0.276103178636809,0.215060481488435,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
644,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.986376652251544,0.4815438329283655,IN,2023-11-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
646,0.869692140279834,0.61385294619189,IN,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
647,1.44163564598908,0.3800842229426125,IN,2023-11-07,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
648,0.941184681604187,0.3887330651536835,IN,2023-11-08,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
649,0.850387312067137,0.298707569606834,IN,2023-11-09,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
650,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.768722884916886,0.3959284917296475,IN,2023-11-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
653,1.49040435725159,0.3904840421709015,IN,2023-11-13,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
654,1.05323347084654,0.4328942316619595,IN,2023-11-14,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1
655,0.295578808650659,0.2138824543285405,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
656,0.75851934144961,0.529260753000345,IN,2023-11-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
657,0.330373539360219,0.2184140631858815,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.608464494270157,0.4167751495354995,IN,2023-11-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
660,0.829914032246609,0.574518916175695,IN,2023-11-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
661,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,0.647975514008478,0.4299001469301605,IN,2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
663,0.639218189221174,0.341574730731803,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
664,1.27407703172239,0.452873518910745,IN,2023-11-24,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1
665,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.811930496556217,0.54578603413665,IN,2023-11-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
667,1.32620967636419,0.3958314912115745,IN,2023-11-27,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1
668,0.802862030998392,0.309382869720654,IN,2023-11-28,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
669,2.54213588784252,0.3892048493356565,IN,2023-11-29,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1
670,0.670974919271774,0.3385804547667005,IN,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
671,1.51425008191262,0.4315975905281255,IN,2023-12-01,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
672,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.677866212065995,0.3759835588961015,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
675,0.639126945509372,0.3448542200335455,KS,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
676,0.663459474112039,0.3448255914748565,KS,2023-10-25,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
677,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.221588654012688,0.165624282137051,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
682,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.622324522397782,0.465290785935598,KS,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
685,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,1.80552640686353,0.422250841820508,KS,2023-11-06,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0
689,1.31524660200661,0.3485623981975025,KS,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
690,1.92263373150311,0.57518424175307,KS,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
691,0.835288934571491,0.56885733024537,KS,2023-11-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
692,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.681088376887722,0.4918526704824045,KS,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
696,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.511670737022181,0.339005515566099,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
698,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,0.808544869195815,0.54693496539092,KS,2023-11-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
701,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.58089940202894,0.532003391125275,KS,2023-11-27,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0
710,2.21193302836982,0.4518972573139045,KS,2023-11-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
711,0.848810127620444,0.4010685831027465,KS,2023-11-29,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1
712,NA,NA,KS,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,1.42881624661127,0.556427695395325,KS,2023-12-01,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
714,NA,NA,KS,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,1.05655877992652,0.3909675151880935,KY,2023-10-23,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
717,1.55539178796065,0.3986450973994645,KY,2023-10-24,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
718,0.735664312903611,0.3416894185261545,KY,2023-10-25,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
719,0.979411422664538,0.486636257211362,KY,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
720,0.545529162238856,0.393815163351301,KY,2023-10-27,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
721,NA,NA,KY,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.0094492188088,0.3757435933630435,KY,2023-10-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
724,0.415792475438643,0.303244259606163,KY,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
725,NA,NA,KY,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
