...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
562,NA,NA,ID,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.353306058703525,0.2354513466792965,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
590,2.01441405942884,0.415899965143559,IL,2023-06-19,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
591,1.7877113734807,0.389641410177941,IL,2023-06-20,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
592,0.86219934642104,0.3770142582591145,IL,2023-06-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
593,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,0.409501008443504,0.272026807441958,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
595,1.00600576793832,0.3330283774449385,IL,2023-06-24,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
596,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,1.76742364462301,0.440856256775976,IL,2023-06-26,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
598,1.41781035424136,0.4886812093424755,IL,2023-06-27,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1
599,0.413492442390932,0.310764582472614,IL,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
600,3.26487732582126,0.4625986793796,IL,2023-06-29,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
601,0.930371096830175,0.374275800555152,IL,2023-06-30,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
602,0.456141753487599,0.3139332481328715,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
603,0.774154617887858,0.548936155386215,IL,2023-07-02,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
604,1.10047877355694,0.3703117969386595,IL,2023-07-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1
605,0.374304513877953,0.2826124645732945,IL,2023-07-04,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
606,1.85569726783847,0.452847364183507,IL,2023-07-05,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1
607,NA,NA,IL,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,1.33150951193294,0.443170976974696,IL,2023-07-07,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
609,1.22219524193592,0.3831227216620155,IL,2023-07-08,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
610,0.587006942983586,0.390172306583778,IL,2023-07-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
611,1.64227247691886,0.3874551430489845,IL,2023-07-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1
612,1.33123288780637,0.406553618014434,IL,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1
613,0.786804704285905,0.406522233827375,IL,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
614,1.88353766367941,0.423700296997199,IL,2023-07-13,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
615,2.86506146208236,0.431744879093879,IL,2023-07-14,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1
616,1.1742558038984,0.470354228353104,IL,2023-07-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
617,1.59332144120443,0.460420192271053,IL,2023-07-16,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1
618,1.30058044080334,0.349115558953872,IL,2023-07-17,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
619,1.9783335284879,0.41959626386905,IL,2023-07-18,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
620,0.733056442799878,0.3754999038943965,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
621,2.7770012082575,0.4834207930815945,IL,2023-07-20,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1
622,1.71590774969106,0.4149930182565705,IL,2023-07-21,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
623,1.96842346550811,0.4255401783556695,IL,2023-07-22,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
624,1.15179253837277,0.4450126338161025,IL,2023-07-23,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
625,1.96886019752764,0.341106600162694,IL,2023-07-24,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1
626,2.66570184409268,0.410598240170387,IL,2023-07-25,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
627,3.2586488386122,0.491052528916437,IL,2023-07-26,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1
628,2.63388353818986,0.4947926730248065,IL,2023-07-27,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
629,3.55915223173527,0.4542938617364885,IL,2023-07-28,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1
630,2.68369975881893,0.494914573315715,IL,2023-07-29,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1
631,0.398553879426263,0.29223890135984,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
632,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.406348180684142,0.2931794492836675,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
634,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,0.889093944211423,0.2778756240535895,IN,2023-06-22,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
636,0.779844045217432,0.4070558023145785,IN,2023-06-23,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
637,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.786199630328486,0.567206573593835,IN,2023-06-26,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
640,0.436442597053322,0.3199165008154,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
641,0.411775021421852,0.2755340691896295,IN,2023-06-28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
642,0.658675581092286,0.478377445863843,IN,2023-06-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
643,0.446217444128491,0.305208004730233,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
644,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,NA,NA,IN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.88206091565224,0.2474511851092125,IN,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
648,0.661423539445108,0.4654340141123745,IN,2023-07-05,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
649,NA,NA,IN,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,0.84759488374078,0.607743710964355,IN,2023-07-07,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
651,0.839718562713334,0.602492499088575,IN,2023-07-08,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
652,0.846750437079198,0.4383670954733085,IN,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
653,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.597394412293167,0.4323910639546165,IN,2023-07-11,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
655,1.05731916035626,0.4703667533986055,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
656,0.717962312747188,0.517021756376105,IN,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
657,0.909718035705597,0.4816486778231615,IN,2023-07-14,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
658,0.941896548398388,0.490377795835856,IN,2023-07-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
659,0.313816308770645,0.2137504570544105,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
660,0.969754558381453,0.4986404089807125,IN,2023-07-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
661,0.885810512017295,0.465892598900021,IN,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
662,1.95479748987785,0.496406656080769,IN,2023-07-19,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
663,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,0.743000171912905,0.53032846813268,IN,2023-07-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
665,0.742883881117575,0.53214603539441,IN,2023-07-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
666,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.706847371963184,0.51539726934457,IN,2023-07-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
668,0.928923692401454,0.4937534287486585,IN,2023-07-25,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
669,0.729188537965005,0.525808416491515,IN,2023-07-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
670,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.426162141296136,0.2921748991623545,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
676,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.809321498869564,0.57420926073092,KS,2023-06-27,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
683,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.702928345822927,0.500963196505635,KS,2023-07-06,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
692,NA,NA,KS,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,0.690708932535887,0.498620273585654,KS,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
697,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.793852397461968,0.2307270694571925,KS,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
703,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,0.840333321349725,0.59884633016114,KS,2023-07-27,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
713,NA,NA,KS,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.661133484184459,0.4684804549269445,KY,2023-06-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
717,NA,NA,KY,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,NA,NA,KY,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,0.287832100224233,0.227131832149848,KY,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
725,NA,NA,KY,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,0.712959597427307,0.216773448688491,KY,2023-06-29,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
727,NA,NA,KY,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,NA,NA,KY,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,0.877530291595097,0.604824049507325,KY,2023-07-05,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
733,NA,NA,KY,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,0.239849856338444,0.1829786056735835,KY,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735,NA,NA,KY,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,0.217756997927662,0.167786346711459,KY,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
740,NA,NA,KY,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,0.206612995058757,0.1586837467140225,KY,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
744,NA,NA,KY,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,NA,NA,KY,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,0.700096958115579,0.3598808534005615,KY,2023-07-19,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
747,NA,NA,KY,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
