...1,es_score,brier_score,location,target_date,X22F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
279,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,5.69220957681374e-5,2.81376389276753e-5,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1
283,2.79590020854656e-5,2.461632214417445e-5,CT,2024-03-05,1,1,1,1,1,1,1,1,1,1
284,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,2.10434977769075e-5,1.885257317438965e-5,CT,2024-03-07,1,1,1,1,1,1,1,1,1,1
286,2.83125554731692e-5,1.65040442796621e-5,CT,2024-03-08,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,7.99030664080588e-6,8.5172643736047e-6,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,2.65872149631538e-6,6.54943856397475e-6,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.00385344586779897,2.64573004931735e-4,DC,2024-02-12,1,1,1,1,1,1,1,1,1,1
304,6.6817348339334e-4,2.30909234077165e-4,DC,2024-02-13,1,1,1,1,1,1,1,1,1,1
305,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,2.0544280430049e-4,5.961802540481e-5,DC,2024-02-23,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,1.88514667609782e-5,3.782940520450645e-6,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.014031964889428,0.001052832849816855,DE,2024-02-04,1,1,1,1,1,1,1,1,1,1
338,0.00198883682095092,9.17086715966415e-4,DE,2024-02-05,1,1,1,1,1,1,1,1,1,1
339,0.0481217566497577,7.98703062713055e-4,DE,2024-02-06,1,1,1,1,1,1,0,1,1,0
340,0.028410479357842,6.95495944342465e-4,DE,2024-02-07,1,1,1,1,1,1,1,1,1,1
341,0.0266499582439256,6.0554714710848e-4,DE,2024-02-08,1,1,1,1,1,1,1,1,1,1
342,0.00794776014553054,5.2717491530496e-4,DE,2024-02-09,1,1,1,1,1,1,0,1,1,0
343,1.29398134366848,0.479285004937696,DE,2024-02-10,1,0,1,1,0,1,0,1,1,0
344,7.2468545749891e-4,3.99450935355925e-4,DE,2024-02-11,1,1,1,1,1,1,1,1,1,1
345,NA,NA,DE,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.0114398053168753,3.026121336036e-4,DE,2024-02-13,1,1,1,1,1,1,1,1,1,1
347,1.20102731617445,0.2422566674298015,DE,2024-02-14,1,0,1,1,0,1,0,1,1,0
348,2.55842652271617,0.323607685805452,DE,2024-02-15,1,0,1,1,0,1,0,1,1,0
349,NA,NA,DE,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.00908244589857032,1.73663011844025e-4,DE,2024-02-17,1,1,1,1,1,1,1,1,1,1
351,9.0983819894251e-4,1.5116304409442e-4,DE,2024-02-18,1,1,1,1,1,1,1,1,1,1
352,1.9465235477733e-4,1.31585839240065e-4,DE,2024-02-19,1,1,1,1,1,1,1,1,1,1
353,0.00219462016070875,1.14552214580775e-4,DE,2024-02-20,1,1,1,1,1,1,1,1,1,1
354,0.00101537546256462,9.973188046989e-5,DE,2024-02-21,1,1,1,1,1,1,1,1,1,1
355,0.00151460803495718,8.6837215701785e-5,DE,2024-02-22,1,1,1,1,1,1,1,1,1,1
356,9.661397453012e-4,7.561781756153e-5,DE,2024-02-23,1,1,1,1,1,1,1,1,1,1
357,1.5290477016024e-4,6.585573384691e-5,DE,2024-02-24,1,1,1,1,1,1,1,1,1,1
358,3.4421262001441e-4,5.7361294503655e-5,DE,2024-02-25,1,1,1,1,1,1,1,1,1,1
359,6.298220380409e-4,4.996946985058385e-5,DE,2024-02-26,1,1,1,1,1,1,1,1,1,1
360,0.00124926309551999,4.353669077413605e-5,DE,2024-02-27,1,1,1,1,1,1,1,1,1,1
361,0.00421972982534682,3.793807380810435e-5,DE,2024-02-28,1,1,1,1,1,1,1,1,1,1
362,6.69347277812531e-5,3.30650007528274e-5,DE,2024-02-29,1,1,1,1,1,1,1,1,1,1
363,9.62372327507691e-5,2.882300849561335e-5,DE,2024-03-01,1,1,1,1,1,1,1,1,1,1
364,5.09823988321216e-5,2.512995003699785e-5,DE,2024-03-02,1,1,1,1,1,1,1,1,1,1
365,3.97818274265882e-5,2.19143924679424e-5,DE,2024-03-03,1,1,1,1,1,1,1,1,1,1
366,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,3.1152949367684e-4,1.667542858703095e-5,DE,2024-03-05,1,1,1,1,1,1,1,1,1,1
368,4.17334421369091e-5,1.455105040742975e-5,DE,2024-03-06,1,1,1,1,1,1,1,1,1,1
369,2.6051228068823e-4,1.27002524459449e-5,DE,2024-03-07,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,1.01850735562712,0.1196261396572385,FL,2024-02-05,1,0,1,1,0,0,1,1,1,0
381,4.84599330951426,0.14541230486253,FL,2024-02-06,1,0,0,1,0,1,0,1,1,0
382,1.3325764332309,0.0773418815658175,FL,2024-02-07,1,0,0,1,1,1,0,0,1,0
383,0.699250496276914,0.03739459391542635,FL,2024-02-08,1,1,1,1,1,1,0,1,1,0
384,0.113895211187027,4.36493529927195e-4,FL,2024-02-09,1,1,1,1,1,1,1,1,1,1
385,0.0122887561389697,3.902568024007e-4,FL,2024-02-10,1,1,1,1,1,1,0,1,1,0
386,NA,NA,FL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,1.17503511289968,0.1213356448296535,FL,2024-02-12,1,0,1,1,0,1,0,1,1,0
388,1.11684092391488,0.0547083040428815,FL,2024-02-13,0,0,1,1,1,0,0,1,1,1
389,0.0469552841989364,2.50887603194495e-4,FL,2024-02-14,1,1,1,1,1,1,1,1,1,1
390,0.0655182161422604,2.2501339086739e-4,FL,2024-02-15,1,1,1,1,1,1,0,1,1,0
391,0.0182324866735624,2.01943273875935e-4,FL,2024-02-16,1,1,1,1,1,1,0,0,1,1
392,7.2685555446538e-4,1.81362653757295e-4,FL,2024-02-17,1,1,1,1,1,1,1,1,1,1
393,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,1.11829918958797,0.0490938901568793,FL,2024-02-19,1,0,1,1,0,1,0,1,1,0
395,1.05854981272676,0.0468074713953865,FL,2024-02-20,1,0,0,1,1,1,0,0,1,1
396,0.0171504261841329,1.1881967407977e-4,FL,2024-02-21,1,1,1,1,1,1,0,1,1,0
397,4.7086649317355604,0.196550014481216,FL,2024-02-22,1,0,0,1,0,1,0,0,1,0
398,0.00345056867377688,9.659347702812e-5,FL,2024-02-23,1,1,1,1,1,1,0,1,1,0
399,2.8116707175882e-4,8.718832753546e-5,FL,2024-02-24,1,1,1,1,1,1,1,1,1,1
400,1.39492115794007,0.98517110975063,FL,2024-02-25,1,0,1,1,0,1,0,1,1,0
401,1.27242805530708,0.098568627866771,FL,2024-02-26,1,0,0,1,1,1,0,0,1,1
402,4.69403461974938,0.3945294513110365,FL,2024-02-27,1,0,0,1,0,1,0,0,1,0
403,5.3012416942445e-4,5.830816499181e-5,FL,2024-02-28,1,1,1,1,1,1,1,1,1,1
404,0.00246655224235555,5.282680771663e-5,FL,2024-02-29,1,1,1,1,1,1,1,1,1,1
405,4.6924157269135e-4,4.789615087739345e-5,FL,2024-03-01,1,1,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,5.0061974883844e-4,3.585492104777755e-5,FL,2024-03-04,1,1,1,1,1,1,1,1,1,1
409,1.38834134261858,0.3303525626339415,FL,2024-03-05,1,0,1,1,0,1,0,1,1,0
410,6.58378062464871e-5,2.966745817943885e-5,FL,2024-03-06,1,1,1,1,1,1,1,1,1,1
411,8.76529564154006e-5,2.7015097161138e-5,FL,2024-03-07,1,1,1,1,1,1,1,1,1,1
412,2.2371196131434e-4,2.46169765036744e-5,FL,2024-03-08,1,1,1,1,1,1,1,1,1,1
413,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,3.2172305378004e-4,1.870204024112175e-5,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1
416,1.30249069012637e-5,1.708762526538265e-5,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
417,2.4085752124311e-4,1.562260940420135e-5,FL,2024-03-13,1,1,1,1,1,1,1,1,1,1
418,2.40747685960134,0.3974560538572975,FL,2024-03-14,1,0,0,1,0,1,0,0,1,0
419,7.82018221469113e-5,1.308319604126015e-5,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1
420,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.073645690295941,0.00232370608886994,GA,2024-02-04,1,1,1,1,1,1,1,1,1,1
422,0.600477203594597,0.0931219432736135,GA,2024-02-05,1,1,1,1,1,1,0,1,1,0
423,0.863432148838762,0.00177338124615186,GA,2024-02-06,1,1,1,1,1,1,1,1,1,1
424,0.962469263971191,0.0412622629794339,GA,2024-02-07,1,1,0,1,1,1,1,0,1,0
425,0.078482738507277,0.001351527557832715,GA,2024-02-08,1,1,1,1,1,1,1,1,1,1
426,0.0224359350271385,0.001179352989077045,GA,2024-02-09,1,1,1,1,1,1,1,1,1,1
427,0.00176841749505529,0.00102884507421156,GA,2024-02-10,1,1,1,1,1,1,1,1,1,1
428,0.0304171140853668,8.9733438870652e-4,GA,2024-02-11,1,1,1,1,1,1,1,1,1,1
429,0.108159974065178,7.82468916498615e-4,GA,2024-02-12,1,1,1,1,1,1,1,1,1,1
430,1.60930624407274,0.1284753088150855,GA,2024-02-13,1,0,0,1,1,1,0,0,1,0
431,1.8526845467643,0.1753536004623545,GA,2024-02-14,1,0,0,1,0,1,0,0,1,0
432,0.148410229038867,5.1826370783445e-4,GA,2024-02-15,1,1,1,1,1,1,0,1,0,1
433,1.34675478349047,0.958590038239465,GA,2024-02-16,1,0,1,1,0,1,0,1,1,0
434,3.5372309696487e-4,3.9353211389677e-4,GA,2024-02-17,1,1,1,1,1,1,1,1,1,1
435,0.0068819521327171,3.4287061331341e-4,GA,2024-02-18,1,1,1,1,1,1,1,1,1,1
436,1.90155618932726,0.1392081014563545,GA,2024-02-19,1,0,0,1,0,1,0,0,1,0
437,1.19292440143013,0.109284051085316,GA,2024-02-20,0,0,1,1,1,0,0,1,1,1
438,0.0593117886703122,2.26675423718125e-4,GA,2024-02-21,1,1,1,1,1,1,1,1,1,1
439,0.0312250232856883,1.9745035696381e-4,GA,2024-02-22,1,1,1,1,1,1,1,1,1,1
440,0.00232570750005923,1.71989547490225e-4,GA,2024-02-23,1,1,1,1,1,1,1,1,1,1
441,0.00188869784220189,1.4981046398053e-4,GA,2024-02-24,1,1,1,1,1,1,0,1,1,0
442,8.9900701647158e-4,1.3049181333079e-4,GA,2024-02-25,1,1,1,1,1,1,1,1,1,1
443,1.22866800052498,0.163296226028389,GA,2024-02-26,1,0,1,1,0,1,0,1,1,0
444,0.00336816935783951,9.901194315302e-5,GA,2024-02-27,1,1,1,1,1,1,1,1,1,1
445,1.6028696511403e-4,8.6250125877195e-5,GA,2024-02-28,1,1,1,1,1,1,1,1,1,1
446,5.0915268604653e-4,7.5136480933895e-5,GA,2024-02-29,1,1,1,1,1,1,1,1,1,1
447,0.00470811387507397,6.545832869611e-5,GA,2024-03-01,1,1,1,1,1,1,1,1,1,1
448,0.00483455940031811,5.7030311297370003e-05,GA,2024-03-02,1,1,1,1,1,1,1,1,1,1
449,1.36401576868467,0.3303689867389545,GA,2024-03-03,1,0,0,1,1,1,0,0,1,1
450,1.3263724176884,0.1974735353084555,GA,2024-03-04,1,0,1,1,0,1,0,1,1,0
451,2.8682247159018e-4,3.77332952257541e-5,GA,2024-03-05,1,1,1,1,1,1,1,1,1,1
452,6.52800978987577e-5,3.288575700050315e-5,GA,2024-03-06,1,1,1,1,1,1,1,1,1,1
453,0.00311935198538836,2.866386004623675e-5,GA,2024-03-07,1,1,1,1,1,1,1,1,1,1
454,0.00215434779478316,2.498666312668475e-5,GA,2024-03-08,1,1,1,1,1,1,1,1,1,1
455,1.3763710256105,0.3303280559252455,GA,2024-03-09,1,0,1,1,0,1,0,1,1,0
456,1.7559620845588e-4,1.899360303272005e-5,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
457,5.1557739623301e-4,1.65629798766914e-5,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1
458,2.5484128348365e-5,1.4445333690070201e-05,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
459,4.6743921494559e-4,1.26001955832787e-5,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
460,4.76589971142895e-6,1.099233991187175e-5,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
461,1.83989184268036e-5,9.5911053272905e-6,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,0.00109044139552634,5.54867376655155e-4,HI,2024-02-26,1,1,1,1,1,1,1,1,1,1
486,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.00177555927337118,0.0011556819674796,IA,2024-02-04,1,1,1,1,1,1,1,1,1,1
506,0.728556650951875,0.086223958386313,IA,2024-02-05,1,1,1,1,1,1,0,1,1,0
507,0.982367945697169,0.1577562327444765,IA,2024-02-06,1,0,1,1,0,1,0,1,1,0
508,0.0227223077311932,7.89859441744905e-4,IA,2024-02-07,1,1,1,1,1,1,0,1,1,0
509,0.0435131113128552,6.9562268345271e-4,IA,2024-02-08,1,1,1,1,1,1,0,1,1,0
510,0.0427730407791667,6.12594182157565e-4,IA,2024-02-09,1,1,1,1,1,1,0,1,1,0
511,0.0225676589949284,5.3945569909534e-4,IA,2024-02-10,1,1,1,1,1,1,1,1,1,1
512,0.931702036704069,0.10684403789234,IA,2024-02-11,1,0,1,1,0,1,0,1,1,0
513,0.0702356495825472,4.18317169555155e-4,IA,2024-02-12,1,1,1,1,1,1,1,1,1,1
514,0.0621196930947809,3.68373433906045e-4,IA,2024-02-13,1,1,1,1,1,1,1,1,1,1
515,0.0257875641654346,3.24403840669605e-4,IA,2024-02-14,1,1,1,1,1,1,1,1,1,1
516,2.07872618778122,0.243387501803368,IA,2024-02-15,1,0,0,1,0,1,0,0,1,1
517,0.00162364510842265,2.51625699985695e-4,IA,2024-02-16,1,1,1,1,1,1,1,1,1,1
518,1.32390505445692,0.4857204143961755,IA,2024-02-17,1,0,1,1,0,1,0,1,1,0
519,0.00302832701688356,1.95239353167095e-4,IA,2024-02-18,1,1,1,1,1,1,1,1,1,1
520,1.14391164410707,0.1219846621614815,IA,2024-02-19,1,0,1,1,0,1,0,1,1,0
521,0.00727533271590118,1.51556488813e-4,IA,2024-02-20,1,1,1,1,1,1,1,1,1,1
522,0.00720214870446283,1.33556950083015e-4,IA,2024-02-21,1,1,1,1,1,1,1,1,1,1
523,1.26894318632607,0.1232749679562295,IA,2024-02-22,1,0,0,1,1,1,0,0,1,1
524,0.00530545972965119,1.03766327188085e-4,IA,2024-02-23,1,1,1,1,1,1,1,1,1,1
525,1.7643728406693e-4,9.1488340936955e-5,IA,2024-02-24,1,1,1,1,1,1,1,1,1,1
526,1.37078312565754,0.329877894108218,IA,2024-02-25,0,0,1,1,1,0,0,1,1,1
527,0.00379702116672463,7.1160732080815e-5,IA,2024-02-26,1,1,1,1,1,1,1,1,1,1
528,2.60603250894763,0.2462487280428555,IA,2024-02-27,1,0,1,1,0,1,0,1,1,0
529,1.33961463406172,0.3286184602908425,IA,2024-02-28,1,0,1,1,0,1,0,1,1,0
530,1.34387159738057,0.198078199533044,IA,2024-02-29,1,0,0,1,1,1,0,0,1,1
531,3.5245269997074e-4,4.316787152264045e-5,IA,2024-03-01,1,1,1,1,1,1,1,1,1,1
532,5.23824702531057e-5,3.81209875743199e-5,IA,2024-03-02,1,1,1,1,1,1,1,1,1,1
533,0.00182559545647587,3.367338854305935e-5,IA,2024-03-03,1,1,1,1,1,1,1,1,1,1
534,1.29829340334677,0.11026817485280099,IA,2024-03-04,1,0,0,1,1,1,0,0,1,1
535,0.00272203699525898,2.629714987884885e-5,IA,2024-03-05,1,1,1,1,1,1,1,1,1,1
536,0.00215113701832075,2.324969108032045e-5,IA,2024-03-06,1,1,1,1,1,1,1,1,1,1
537,5.3404448991945e-4,2.056191280558585e-5,IA,2024-03-07,1,1,1,1,1,1,1,1,1,1
538,1.3784339570738e-4,1.81908150050998e-5,IA,2024-03-08,1,1,1,1,1,1,1,1,1,1
539,7.17147696134811e-5,1.60985792702482e-5,IA,2024-03-09,1,1,1,1,1,1,1,1,1,1
540,1.670610480771e-4,1.42519424070715e-5,IA,2024-03-10,1,1,1,1,1,1,1,1,1,1
541,1.39594178952833,0.331918725984537,IA,2024-03-11,0,0,1,1,1,0,0,1,1,1
542,4.4627585542156e-4,1.11819501451876e-5,IA,2024-03-12,1,1,1,1,1,1,1,1,1,1
543,3.4682739686926e-4,9.91021167961705e-6,IA,2024-03-13,1,1,1,1,1,1,1,1,1,1
544,2.0418125407428e-4,8.78650601469665e-6,IA,2024-03-14,1,1,1,1,1,1,1,1,1,1
545,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,2.138290902609e-5,6.9151635818863e-6,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
