...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
235,0.73606257601658,0.3912637387447685,CO,2024-06-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1
236,0.481666827473892,0.325572434643891,CO,2024-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,0.49357006503641,0.380346416890408,CO,2024-06-28,1,1,1,1,1,1,1,1,0,1,1,1,0,1
238,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.51341199041624,0.4182059706645335,CO,2024-07-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
241,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.588251535627312,0.4510494148163935,CO,2024-07-05,1,1,0,1,1,1,1,1,1,0,1,1,0,1
245,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.654049235839948,0.51809387224271,CO,2024-07-08,1,1,0,1,1,1,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.668299799218709,0.564596354744355,CO,2024-07-10,1,1,0,1,1,1,1,1,1,1,1,1,1,1
250,0.608835805232876,0.3420841620979995,CO,2024-07-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1
251,0.152053852072354,0.0730737711319495,CO,2024-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.523707380214565,0.319424124378479,CT,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.715409289491072,0.3896825480748265,CT,2024-06-07,1,1,1,1,1,1,1,0,0,0,1,0,1,1
259,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1.30898159194172,0.444887804675628,CT,2024-06-10,1,0,1,1,1,1,1,0,0,0,1,0,1,1
262,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.537921782164094,0.453327670796227,CT,2024-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0.968036218154466,0.4854292689006975,CT,2024-06-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.638806941149821,0.4266135998647605,CT,2024-06-17,0,1,1,1,1,1,1,0,1,1,1,0,1,1
269,0.670665170487092,0.434812125748752,CT,2024-06-18,0,1,1,1,1,1,1,0,0,1,1,1,1,1
270,0.615065618550098,0.3687386001321025,CT,2024-06-19,1,1,1,1,1,1,1,1,0,1,1,1,0,1
271,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.697147889238979,0.4685203840754095,CT,2024-06-22,0,1,1,1,1,1,1,0,1,0,1,1,1,1
274,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.49210974303223,0.487060248590712,CT,2024-06-24,0,1,1,1,1,1,1,0,0,1,1,1,1,1
276,0.614784577690432,0.3179366432129645,CT,2024-06-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1
277,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,3.21493064851448,0.518674466342695,CT,2024-06-27,0,1,1,1,1,1,1,0,0,0,1,0,0,1
279,1.0646776777885,0.54621801834624,CT,2024-06-28,0,1,1,1,0,1,1,0,0,0,1,0,1,1
280,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,1.57777679355523,0.4949866998382815,CT,2024-06-30,0,1,1,1,1,1,1,0,1,0,1,0,1,1
282,1.58554213845861,0.569070089154685,CT,2024-07-01,0,1,1,1,1,1,1,0,0,1,1,0,1,1
283,1.14331718877675,0.587886683972185,CT,2024-07-02,0,1,1,1,0,1,1,0,1,0,1,1,1,1
284,1.07396086320278,0.4574216428181875,CT,2024-07-03,0,1,1,1,0,1,1,1,0,1,1,0,1,1
285,0.757187548139299,0.613779301664435,CT,2024-07-04,1,1,1,1,0,1,1,1,1,1,1,0,0,1
286,0.601740983405052,0.473640609388857,CT,2024-07-05,1,0,1,1,1,1,1,1,0,1,1,1,0,1
287,1.20492092711133,0.6391927295133,CT,2024-07-06,0,1,1,1,0,1,1,0,1,0,1,0,1,1
288,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.76403116125037,0.63430471334912,CT,2024-07-09,1,1,1,1,0,0,1,1,0,1,1,0,0,1
291,1.11549747499162,0.65335878375539,CT,2024-07-10,1,1,1,1,0,1,1,1,0,0,1,1,1,1
292,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.744865703337692,0.65173801845905,CT,2024-07-12,1,1,0,1,1,1,1,1,1,0,1,0,1,1
294,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.930466117692488,0.307039717038516,DC,2024-06-03,0,1,1,1,1,1,1,0,1,1,0,1,1,1
297,0.935784094897633,0.317243917985202,DC,2024-06-04,0,1,1,1,1,1,1,0,1,0,1,0,1,1
298,0.462496851413674,0.250437112811064,DC,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
299,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,0.522476858922196,0.3881778697044315,DC,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,0.574829580710723,0.412040254383141,DC,2024-06-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
306,0.693892808609119,0.3684733169896385,DC,2024-06-13,1,1,1,1,1,1,1,0,0,0,1,1,1,1
307,0.822561048842781,0.498531237328767,DC,2024-06-14,1,1,1,1,0,1,1,0,1,1,1,0,1,1
308,0.561312888697733,0.4267290915527815,DC,2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
309,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.625421989533917,0.4249993754429465,DC,2024-06-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
311,0.478190351127614,0.219671715920644,DC,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,0.614166193202542,0.4625057926229535,DC,2024-06-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
313,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.415229747197626,0.3948141745019735,DC,2024-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.16866059879233,0.23127010722204,DC,2024-06-24,1,0,1,1,1,1,1,0,0,0,1,1,1,1
318,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.425519211519681,0.3958657405855025,DC,2024-06-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
321,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.965381356420908,0.4068560733743825,DC,2024-06-30,0,1,1,1,1,1,1,1,0,0,1,1,1,1
324,0.986474013170003,0.415075886321995,DC,2024-07-01,0,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.366346012827675,0.331960102836008,DC,2024-07-02,1,1,1,1,1,1,1,0,1,1,1,1,0,1
326,0.362799476335265,0.312557418622683,DC,2024-07-03,1,1,1,1,1,1,1,0,1,1,1,1,0,1
327,0.757533747621645,0.574914207007005,DC,2024-07-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
328,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,1.31866163185787,0.530659194438175,DC,2024-07-11,0,0,1,1,1,1,1,0,0,1,1,1,1,1
335,2.20882106627935,0.641853161087645,DC,2024-07-12,0,1,1,1,0,0,1,0,0,0,1,1,1,1
336,0.156227620558793,0.141995845963753,DC,2024-07-13,1,1,1,1,1,1,1,1,0,1,1,1,0,1
337,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.49980828931981,0.288109433889104,DE,2024-06-05,0,1,1,1,1,1,1,0,0,1,1,0,1,1
341,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.773387967289846,0.41082809055429,DE,2024-06-07,1,1,1,1,0,1,1,0,0,1,1,0,1,1
343,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.440484815364581,0.348551919830233,DE,2024-06-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1
346,0.45001324895151,0.341659946995577,DE,2024-06-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
347,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.424663612292463,0.3289957712670615,DE,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.65794123179524,0.499540006640747,DE,2024-06-16,1,1,1,1,1,0,1,0,1,0,1,1,0,1
352,0.890746574576992,0.443586105702647,DE,2024-06-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
353,0.798541903768824,0.4104907222109565,DE,2024-06-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
354,1.21502186548361,0.382639191348896,DE,2024-06-19,1,0,1,1,1,1,1,0,0,0,1,1,1,1
355,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.99052762171281,0.437496020763436,DE,2024-06-21,0,1,0,1,1,1,1,0,0,0,1,0,1,1
357,1.68095878526903,0.4157739165072205,DE,2024-06-22,0,0,0,1,1,1,1,1,0,0,1,1,1,1
358,1.91888385915132,0.4104244550636365,DE,2024-06-23,0,1,1,1,1,1,1,0,0,0,1,0,1,1
359,0.793064404426741,0.406861993969846,DE,2024-06-24,1,1,1,1,1,1,1,0,0,0,1,1,0,1
360,1.89742161833166,0.3857880506459285,DE,2024-06-25,1,0,1,1,1,1,1,0,0,0,1,0,1,1
361,1.11110254891177,0.388029062077752,DE,2024-06-26,1,0,1,1,1,1,1,1,0,0,1,0,1,1
362,0.919040820844152,0.3104107259373185,DE,2024-06-27,1,1,0,1,1,1,1,1,1,0,1,0,1,1
363,1.40268843919295,0.441419400894062,DE,2024-06-28,1,1,1,1,0,1,1,0,1,0,1,0,1,1
364,0.757092993906899,0.528507758267535,DE,2024-06-29,0,1,1,1,1,1,1,0,1,1,1,0,1,1
365,1.15087476030126,0.4817766295981425,DE,2024-06-30,0,1,1,1,1,1,1,1,1,0,1,0,1,1
366,1.27329342779294,0.40507754755102,DE,2024-07-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1
367,0.704490593227314,0.4065660948664405,DE,2024-07-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,2.5359513633903,0.54629354967657,DE,2024-07-03,0,1,1,1,1,1,1,0,0,0,1,0,1,1
369,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,3.01731770510243,0.501688163121155,DE,2024-07-06,0,0,1,1,1,0,1,0,0,0,1,0,1,1
372,2.4842234393769,0.4898072356207375,DE,2024-07-07,1,1,1,1,0,0,1,0,0,0,1,0,0,1
373,2.15118237368846,0.50049590080396,DE,2024-07-08,0,0,1,1,0,1,1,1,1,0,1,0,0,1
374,1.8762735931173,0.562599914065075,DE,2024-07-09,0,1,1,1,0,0,1,1,0,0,1,1,1,1
375,0.483138740455692,0.3074346032213575,DE,2024-07-10,1,1,1,1,1,1,1,1,0,1,1,1,0,1
376,1.27511367292772,0.638446522925995,DE,2024-07-11,0,0,1,1,1,1,1,0,0,0,1,0,1,1
377,3.10858066912504,0.64055813502938,DE,2024-07-12,0,1,1,1,1,0,1,0,0,0,1,0,1,1
378,3.17947172347243,0.518493062351535,DE,2024-07-13,0,0,1,1,1,0,1,1,0,0,1,1,1,1
379,2.29485432388008,0.326989222943138,FL,2024-06-02,1,0,0,1,1,1,1,0,0,0,1,0,1,1
380,1.12533452644457,0.359090687426505,FL,2024-06-03,1,1,1,1,1,1,1,0,0,0,1,0,0,1
381,1.46680172068649,0.3906181460811445,FL,2024-06-04,1,1,1,1,1,1,1,0,0,0,1,1,1,1
382,3.47832783345711,0.4238389120926385,FL,2024-06-05,1,0,0,1,0,1,1,0,0,0,1,0,1,1
383,1.10495357851773,0.3575261924239025,FL,2024-06-06,1,1,0,1,1,1,1,0,1,1,1,1,0,1
384,1.23867995040802,0.342160445067594,FL,2024-06-07,1,1,1,1,1,1,1,0,0,0,1,0,1,1
385,2.26022019684448,0.3492728806781305,FL,2024-06-08,0,0,0,1,1,1,1,0,0,0,1,0,1,1
386,1.52162199708536,0.369835402783059,FL,2024-06-09,0,1,1,1,1,1,1,0,1,0,1,0,1,1
387,2.2936167264421,0.384126515334589,FL,2024-06-10,1,1,1,1,1,0,1,1,0,0,1,1,0,1
388,1.44626306266935,0.3799726246681735,FL,2024-06-11,1,1,0,1,1,1,1,0,0,0,1,0,1,1
389,2.49358472908779,0.3447371416827525,FL,2024-06-12,1,0,1,1,1,1,1,1,0,0,1,0,1,1
390,2.42630544266118,0.393191003800056,FL,2024-06-13,0,1,1,1,1,1,1,0,0,0,1,0,1,1
391,2.31058377161549,0.3980938633199095,FL,2024-06-14,1,1,1,1,0,1,1,0,0,0,1,0,1,1
392,0.685698068191156,0.391584846827269,FL,2024-06-15,1,1,1,1,1,1,1,0,1,1,1,1,0,1
393,1.31011917292384,0.307624601223149,FL,2024-06-16,1,1,0,1,1,1,1,0,0,0,1,0,1,1
394,7.62739770145982,0.430490158583542,FL,2024-06-17,0,0,0,1,0,1,1,0,0,0,1,0,1,1
395,5.31107794960963,0.444817650488523,FL,2024-06-18,0,0,0,1,0,1,1,0,0,0,1,0,0,1
396,5.68117520529461,0.4276682896816295,FL,2024-06-19,0,1,0,1,0,1,1,0,0,0,1,0,0,1
397,5.45448756195004,0.4411035438381055,FL,2024-06-20,0,1,0,1,1,1,1,0,1,0,1,1,0,1
398,3.25301587480091,0.3961806735658975,FL,2024-06-21,0,0,0,1,1,1,1,0,0,0,1,0,0,1
399,2.52131753816319,0.432146677609569,FL,2024-06-22,0,1,1,1,0,1,1,0,0,0,1,0,1,1
400,3.22978208882961,0.4175891654913845,FL,2024-06-23,0,1,1,1,1,1,1,0,0,0,1,0,0,1
401,7.66627428378838,0.4419338190026065,FL,2024-06-24,0,1,0,1,0,1,1,0,1,0,1,1,0,1
402,2.04717663665619,0.3822498344317915,FL,2024-06-25,1,1,1,1,1,1,1,0,0,0,1,1,0,1
403,12.6278448139595,0.4466417655052975,FL,2024-06-26,0,1,0,1,0,0,1,0,0,0,1,0,0,1
404,9.68777180581388,0.4577458506996115,FL,2024-06-27,0,1,0,1,1,0,1,0,0,0,1,0,0,1
405,9.65703910168119,0.4384174697863505,FL,2024-06-28,0,0,0,1,0,0,1,0,0,0,1,0,0,1
406,2.54579052671674,0.4550424726312515,FL,2024-06-29,0,1,0,1,1,1,1,0,0,0,1,0,1,1
407,7.44503846306605,0.481663677794421,FL,2024-06-30,0,1,1,1,1,0,1,0,0,0,1,1,0,1
408,9.03529485448563,0.454999625598024,FL,2024-07-01,0,0,0,0,1,1,1,0,0,0,0,0,0,1
409,11.6970744206412,0.483314033080525,FL,2024-07-02,0,1,1,1,0,0,1,0,0,0,1,0,0,1
410,7.61847766002474,0.485646734218208,FL,2024-07-03,0,1,1,1,1,0,1,0,0,0,1,0,0,1
411,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,6.16750998898741,0.52399508427212,FL,2024-07-05,0,0,0,1,0,0,1,0,0,0,1,1,0,1
413,2.08368421864932,0.4257759628389425,FL,2024-07-06,1,1,0,1,0,1,1,1,0,0,1,0,0,1
414,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,17.5131575133294,0.492793580347742,FL,2024-07-08,0,1,1,1,0,0,1,0,0,0,1,0,0,1
416,17.9083217594656,0.528086602040205,FL,2024-07-09,0,1,1,1,0,0,1,0,0,0,1,0,0,1
417,11.979941452297,0.5746349009469,FL,2024-07-10,0,0,1,1,0,0,1,0,0,0,1,0,0,1
418,11.8206773614984,0.561615414727035,FL,2024-07-11,0,1,1,1,0,0,1,0,0,0,1,0,0,1
419,14.6155168879667,0.6232046095361,FL,2024-07-12,0,0,1,0,0,0,1,0,0,1,0,0,0,1
420,1.53597843095677,0.373896217619997,FL,2024-07-13,1,1,1,1,1,1,1,1,0,1,1,0,0,1
421,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1.66364385335745,0.3407761688673975,GA,2024-06-03,1,0,1,1,1,1,1,0,0,1,1,0,1,1
423,0.929003642204033,0.471585146825285,GA,2024-06-04,1,1,1,1,1,0,1,1,0,0,1,1,0,1
424,0.427792557419149,0.3436077580262645,GA,2024-06-05,1,1,1,1,1,1,1,0,0,0,1,0,1,1
425,0.532417012442558,0.4073696955533405,GA,2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
426,1.09719721815346,0.4404954139290305,GA,2024-06-07,1,1,1,0,1,1,1,0,0,1,0,0,1,1
427,0.64427532501127,0.3547570031938225,GA,2024-06-08,1,1,1,1,1,1,1,0,0,1,1,1,1,1
428,1.16424898493182,0.388789288802652,GA,2024-06-09,1,1,0,1,1,1,1,0,0,0,1,1,1,1
429,0.797040849474139,0.397808534581193,GA,2024-06-10,1,1,1,1,0,1,1,1,0,0,1,0,1,1
430,2.10386247352616,0.345731620035561,GA,2024-06-11,0,1,1,1,1,1,1,0,0,0,1,0,1,1
431,1.08538476453551,0.3915855672938165,GA,2024-06-12,1,1,1,1,1,1,1,0,0,1,1,0,0,1
432,0.573175128211224,0.3649094329937235,GA,2024-06-13,0,1,1,1,1,1,1,1,1,1,1,1,1,1
433,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,1.15766648542067,0.386556451345183,GA,2024-06-15,1,0,1,1,0,1,1,1,0,0,1,0,1,1
435,1.04914850332195,0.452007070250622,GA,2024-06-16,1,1,1,1,0,1,1,1,0,0,1,0,0,1
436,1.08495936256594,0.384407084652446,GA,2024-06-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
437,1.26373699289634,0.3995131218258305,GA,2024-06-18,0,1,1,1,1,1,1,0,1,0,1,0,1,1
438,2.1612903605913,0.451632731456525,GA,2024-06-19,0,0,1,1,1,1,0,0,0,0,1,1,0,0
439,1.80857526178564,0.346578769917981,GA,2024-06-20,1,0,1,1,1,1,1,1,0,1,1,0,0,1
440,1.59242817229663,0.44198628047191,GA,2024-06-21,0,1,1,0,1,1,1,0,0,0,0,0,0,1
441,1.07283353583081,0.3916395151207955,GA,2024-06-22,1,1,1,1,1,1,1,0,1,0,0,1,0,1
442,1.68574756255593,0.516746917017745,GA,2024-06-23,1,1,1,1,0,1,1,0,0,0,1,0,1,1
443,1.07621022990723,0.515372232807415,GA,2024-06-24,0,1,1,1,0,1,1,1,1,0,1,0,1,1
444,1.68723595225215,0.4546064484784135,GA,2024-06-25,0,1,1,1,1,1,1,0,0,0,1,0,0,1
445,1.86155161011977,0.483063112640901,GA,2024-06-26,1,1,1,1,0,1,1,0,1,0,1,0,0,1
446,1.83823554347588,0.564574577113185,GA,2024-06-27,0,1,1,1,1,1,0,0,1,0,1,0,1,0
447,1.31077823572595,0.4347884464298455,GA,2024-06-28,1,1,1,1,1,1,1,0,1,0,1,0,1,1
448,0.88969744977746,0.64458519759593,GA,2024-06-29,1,1,1,0,1,1,1,1,1,1,0,0,1,1
449,0.999117122551463,0.428424202291487,GA,2024-06-30,1,1,1,0,1,1,1,1,1,0,0,1,0,1
450,4.36165933815796,0.56104433481633,GA,2024-07-01,0,1,0,1,1,0,1,0,1,1,1,0,0,1
451,1.56349736524321,0.536711185432175,GA,2024-07-02,1,0,1,1,0,1,1,1,0,1,1,0,0,1
452,3.76045443194246,0.6115283022156,GA,2024-07-03,0,1,1,1,1,0,1,0,0,0,1,0,0,1
453,2.45747211085718,0.639650255730685,GA,2024-07-04,0,1,1,1,1,0,0,0,0,0,1,0,0,0
454,0.495787357821614,0.336865788341758,GA,2024-07-05,1,1,1,1,1,1,1,0,1,0,1,0,0,1
455,1.54833159343249,0.65217211054464,GA,2024-07-06,0,1,1,1,0,0,1,0,0,0,1,0,0,1
456,1.19473044724786,0.65693472032365,GA,2024-07-07,0,1,1,1,1,1,1,0,1,0,1,0,0,1
457,3.93285566380928,0.60179144793497,GA,2024-07-08,0,1,1,1,1,0,1,0,0,0,1,1,0,1
458,4.47688428030356,0.63208251382863,GA,2024-07-09,0,1,1,0,1,0,1,0,0,0,0,0,0,1
459,2.04395724232312,0.576873678947155,GA,2024-07-10,0,1,0,1,0,0,1,0,0,0,1,0,0,1
460,3.99309136163327,0.58338678454556,GA,2024-07-11,0,0,1,1,0,0,1,0,0,0,1,0,0,1
461,1.47973872100201,0.554277386199285,GA,2024-07-12,0,1,1,1,1,0,1,0,0,1,1,1,0,1
462,2.48758681296526,0.54078391514319,GA,2024-07-13,1,0,1,1,1,0,1,1,0,0,1,0,0,1
463,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
