...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
514,1.11590421490557,0.54577394061943,IA,2023-07-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1
515,2.68130126192998,0.4290852746629395,IA,2023-07-19,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
516,0.83958887447096,0.4366261857836425,IA,2023-07-20,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
517,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,0.621171528505338,0.4353812818810185,IA,2023-07-22,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
519,0.823670024922922,0.582202414834865,IA,2023-07-23,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
520,0.734622271913146,0.52272289497944,IA,2023-07-24,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
521,NA,NA,IA,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,1.02577639210621,0.3458591158787595,IA,2023-07-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
523,0.973011943798525,0.4868622107731905,IA,2023-07-27,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
524,NA,NA,IA,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,2.00955876273165,0.4526981440108035,IA,2023-07-29,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
526,1.46664751045286,0.423877992853894,IA,2023-07-30,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0
527,1.52557695488398,0.480957218190662,IA,2023-07-31,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
528,1.56413282928037,0.420173762274426,IA,2023-08-01,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1
529,1.37076014158423,0.3657556138013755,IA,2023-08-02,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
530,1.57222257543428,0.4036287678938575,IA,2023-08-03,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1
531,0.565094611516822,0.3320069292125945,IA,2023-08-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
532,1.67766821925608,0.409644159909695,IA,2023-08-05,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
533,0.540284538876736,0.3269494988050475,IA,2023-08-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
534,1.16004201026325,0.3977223719912295,IA,2023-08-07,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
535,3.0765983385356,0.39474917514999,IA,2023-08-08,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1
536,3.57407689063816,0.464247211719896,IA,2023-08-09,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1
537,1.38434151061504,0.3779577411709605,IA,2023-08-10,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
538,2.04992085171431,0.3738135825556305,IA,2023-08-11,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1
539,1.67147227574091,0.4936938629411285,IA,2023-08-12,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1
540,1.71953967082783,0.40236359838385,IA,2023-08-13,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
541,3.03526506224846,0.394908825702075,IA,2023-08-14,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
542,2.23187944084521,0.408193378681682,IA,2023-08-15,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
543,1.94843832958187,0.397605600054896,IA,2023-08-16,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1
544,1.25350407499801,0.427773013504371,IA,2023-08-17,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
545,0.385511647271762,0.265765578366467,IA,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
546,1.2159005094196,0.3783474540698245,IA,2023-08-19,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
547,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.480040651677089,0.352144817852882,IL,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
590,1.46100435490468,0.3747856248153735,IL,2023-07-10,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1
591,1.36702373871918,0.405694219722877,IL,2023-07-11,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1
592,0.717610356305346,0.4004096088934995,IL,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
593,1.55771882668373,0.405055221969935,IL,2023-07-13,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1
594,2.72023010403741,0.4317933345942005,IL,2023-07-14,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
595,0.997532612803942,0.4551136349791145,IL,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
596,1.39646785002927,0.4419335454752675,IL,2023-07-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
597,1.51466693201015,0.360432091512552,IL,2023-07-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
598,1.73049362003128,0.4109431246641425,IL,2023-07-18,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1
599,0.752564472911063,0.378126092507146,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
600,2.52480527186248,0.467224798251097,IL,2023-07-20,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
601,1.32122108661483,0.402676850091649,IL,2023-07-21,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
602,1.71650924535798,0.4082350064173,IL,2023-07-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
603,0.932383664763992,0.428589187638202,IL,2023-07-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
604,2.49340760729715,0.355891970987652,IL,2023-07-24,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1
605,2.29046177320107,0.407552051326816,IL,2023-07-25,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
606,2.66677978632493,0.45617063369879,IL,2023-07-26,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
607,2.34219308892714,0.482239338898347,IL,2023-07-27,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1
608,3.05601339621431,0.4380902463122595,IL,2023-07-28,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
609,2.30192160318103,0.451472985811018,IL,2023-07-29,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
610,1.19275574079585,0.4000323469010415,IL,2023-07-30,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
611,2.41818598640924,0.406040131709887,IL,2023-07-31,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
612,1.54044666502616,0.3906589918912395,IL,2023-08-01,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1
613,3.82653083241666,0.4626940289371125,IL,2023-08-02,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1
614,1.84166832718814,0.4165787915048795,IL,2023-08-03,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1
615,2.34893195985776,0.431728072351495,IL,2023-08-04,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
616,1.84763210315829,0.458983578421977,IL,2023-08-05,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
617,2.11426457377003,0.4343526133306545,IL,2023-08-06,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
618,2.47175404636727,0.42401622006875,IL,2023-08-07,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1
619,2.12653497809586,0.4018714489657655,IL,2023-08-08,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1
620,1.42888428330191,0.392003237250025,IL,2023-08-09,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
621,1.50555306493198,0.3995910329675415,IL,2023-08-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
622,1.93867526603704,0.4215031599451355,IL,2023-08-11,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
623,1.60737190895314,0.387192524797461,IL,2023-08-12,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
624,1.25943478718396,0.381698161922107,IL,2023-08-13,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1
625,1.9273421005529,0.443477475669066,IL,2023-08-14,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
626,3.06230329040913,0.488195116793099,IL,2023-08-15,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1
627,2.61924348416823,0.444832289258773,IL,2023-08-16,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
628,5.99506032275938,0.483956596392178,IL,2023-08-17,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1
629,1.94142247442507,0.4179443639889875,IL,2023-08-18,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1
630,1.92268601151892,0.423788669009793,IL,2023-08-19,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
631,0.701728299979216,0.385076091248753,IN,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
632,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.48187631503920503,0.3371300475275835,IN,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
634,0.842099721745074,0.417390662631285,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
635,0.650880648161123,0.4697382295808095,IN,2023-07-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
636,0.898104383475111,0.46395001291279,IN,2023-07-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
637,0.75199065924447,0.416312106565522,IN,2023-07-15,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
638,0.445092493012691,0.309033400132079,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
639,0.778828016036538,0.422827541554385,IN,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
640,0.741164969686947,0.404224337731618,IN,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
641,1.60024596748453,0.437670760082541,IN,2023-07-19,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
642,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,0.643138507743515,0.4720345206381805,IN,2023-07-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
644,0.66921847259989,0.472779903620013,IN,2023-07-22,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
645,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.584865229810597,0.41811939850005,IN,2023-07-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
647,0.78695135101681,0.4325195872511685,IN,2023-07-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
648,0.591151932350139,0.4296674417825715,IN,2023-07-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,0.441134491096766,0.2957158366958075,IN,2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
654,0.4261291195026,0.296134281524009,IN,2023-08-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,0.780435649537091,0.55809073896819,IN,2023-08-02,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
656,1.28294352338122,0.51483597272945,IN,2023-08-03,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1
657,1.02082883404116,0.2983598262529165,IN,2023-08-04,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
658,0.903934203397396,0.326615976253183,IN,2023-08-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1
659,0.420658771714047,0.300648283287337,IN,2023-08-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
660,0.519879839697913,0.3693236941435065,IN,2023-08-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
661,3.20330411558692,0.513292031207345,IN,2023-08-08,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1
662,0.914594023427778,0.4600420194032355,IN,2023-08-09,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
663,1.13542781456784,0.3723906774460475,IN,2023-08-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
664,NA,NA,IN,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,1.03276776335137,0.51896463043172,IN,2023-08-14,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
668,NA,NA,IN,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0.46881189765133,0.3182287333351915,IN,2023-08-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
670,1.75133021708719,0.40653572485149,IN,2023-08-17,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1
671,0.470285307477347,0.3276288959010895,IN,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
672,0.865781694415201,0.3193654498121835,IN,2023-08-19,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
673,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.725101658888661,0.4995119699857435,KS,2023-07-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
676,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.908667613176618,0.305214417568496,KS,2023-07-17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.777979075696603,0.52751792935777,KS,2023-07-27,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
692,NA,NA,KS,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,0.365920094280148,0.294762948375757,KS,2023-07-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
695,0.818989571936674,0.5731269355921,KS,2023-07-31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
696,NA,NA,KS,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.647189225471246,0.4423003422856585,KS,2023-08-02,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
698,NA,NA,KS,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.798494607337548,0.4202557096811155,KS,2023-08-07,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
703,NA,NA,KS,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
