...1,es_score,brier_score,location,target_date,X23F_50_CI,X24A_50_CI,recombinant_50_CI,X23I_50_CI,X24B_50_CI,other_50_CI,X23F_95_CI,X24A_95_CI,recombinant_95_CI,X23I_95_CI,X24B_95_CI,other_95_CI
254,9.46250292577638e-5,1.0817016206748e-4,CT,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
255,4.3290360168511e-4,9.9506149602855e-5,CT,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
256,9.3366379198814e-5,9.181296554719e-5,CT,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
257,0.00157035295375688,8.4985160006455e-5,CT,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
258,NA,NA,CT,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,6.36396101605773e-5,6.4645457466785e-5,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
262,9.70999029919675e-5,6.0970459610155e-5,CT,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
263,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,1.0653270744449e-4,5.495909584304e-5,CT,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
265,1.6040010227126e-4,5.254786326731e-5,CT,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,9.84716901561884e-5,4.53821369170158e-5,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
271,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,8.81903575778043e-5,4.44936376507449e-5,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,NA,NA,CT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,1.7027131273331e-4,4.80857074691621e-5,CT,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
279,2.7977386936243e-4,4.964934427635205e-5,CT,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
280,1.2982480483174e-4,5.1520725450825e-5,CT,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
281,1.8789241380538e-4,5.371855063e-5,CT,2024-03-24,1,1,1,1,1,1,1,0,1,1,0,1
282,NA,NA,CT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,0.00154151001341483,5.91847647207e-5,CT,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
284,NA,NA,CT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,NA,NA,CT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,CT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,NA,NA,CT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,2.3132291277828e-4,9.65987882896335e-4,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,1.9849901565215e-4,0.00114004017570781,DC,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
317,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,6.5777901343648e-4,0.00443147275454271,DC,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
332,NA,NA,DC,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1.35447356111323,0.859887924854025,DC,2024-04-03,1,0,1,1,0,1,1,0,1,1,0,1
334,NA,NA,DC,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.00144423966791888,1.57714333091425e-4,DE,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
338,0.0010333319531116,1.4805262062581e-4,DE,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
339,0.00440109983191472,1.39790119331355e-4,DE,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
340,0.00922291585639362,1.32796473036e-4,DE,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
341,2.3828084360559e-4,1.26960557222215e-4,DE,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
342,2.486611711957e-4,1.221885175477e-4,DE,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
343,2.4441853052347e-4,1.1840208736206e-4,DE,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
344,2.2147998632737e-4,1.1553715502123e-4,DE,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
345,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.00189834464643132,1.1237906511663e-4,DE,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
347,2.7967487471653e-4,1.12018578181945e-4,DE,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
348,0.0045226551170247,1.12443453350895e-4,DE,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,8.2745635723943e-4,1.7354129753258e-4,DE,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
360,8.5639116672262e-4,1.85532626914305e-4,DE,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
361,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.00276630040608605,2.3078926496423e-4,DE,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
364,5.9972554663474e-4,2.49467627466425e-4,DE,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
365,NA,NA,DE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0282837759641364,2.9329760079834e-4,DE,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
367,NA,NA,DE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.00184018883281831,3.47237958723495e-4,DE,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
369,0.00342001160132463,3.7864401017443e-4,DE,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,0.00258027507517171,5.41340717663955e-4,DE,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
374,0.00268294697986174,5.9322267919462e-4,DE,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
375,0.00993658091226637,6.50497559942e-4,DE,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
376,NA,NA,DE,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,1.35059946448197,0.94017923581333,FL,2024-02-25,1,0,1,1,0,1,1,0,1,1,0,1
380,0.962900021340662,0.0953878560030445,FL,2024-02-26,1,1,0,1,1,1,1,0,0,1,1,1
381,4.05972686461973,0.37658570390046753,FL,2024-02-27,1,0,0,1,0,1,1,0,0,1,0,1
382,0.00923659200696419,0.001354558618840205,FL,2024-02-28,1,1,1,1,1,1,1,0,1,1,1,0
383,0.0468181623135782,0.001419484547864545,FL,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
384,0.0113276183187615,0.00149508605088368,FL,2024-03-01,1,1,1,1,1,1,1,0,1,0,1,1
385,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.0219781159576843,0.00179768884794265,FL,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
388,1.13474753508745,0.307428386627973,FL,2024-03-05,1,0,1,1,0,1,1,0,1,1,0,1
389,0.00840658966604227,0.002077348273923005,FL,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
390,0.00784357842017065,0.00224604669172527,FL,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
391,0.0187575245175405,0.00243698622844577,FL,2024-03-08,1,1,1,1,1,1,0,0,1,1,1,1
392,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0233995028693328,0.003170778039373025,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
395,0.00263762143413436,0.003479892002485375,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
396,0.0290186281771553,0.00382765017927548,FL,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
397,1.90416262240824,0.3620101868346745,FL,2024-03-14,1,0,0,1,0,1,1,0,1,1,0,1
398,0.0107773165104043,0.00465750115033776,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
399,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,0.131809774738313,0.00778621182031945,FL,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
404,0.0856641280964987,0.0086499758881086,FL,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
405,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,0.00942406460559062,0.0106866034581183,FL,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
407,0.0113478617377959,0.011880620554504,FL,2024-03-24,1,1,1,1,1,1,1,0,1,0,1,1
408,0.0102706128436418,0.0132071877857232,FL,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
409,2.01173030546222,0.59399698303375,FL,2024-03-26,1,0,0,1,1,0,1,0,0,1,1,0
410,0.344283638844755,0.01630893998954445,FL,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
411,0.20639778323259,0.01811152115338065,FL,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
412,0.0585924804722291,0.02010137586518515,FL,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
413,NA,NA,FL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,NA,NA,FL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,NA,NA,FL,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,0.966366386128728,0.1930129246264745,FL,2024-04-02,1,1,0,1,1,1,1,1,0,1,0,1
417,0.095428138879026,0.03341767622726775,FL,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
418,1.00893851596303,0.169590610943789,FL,2024-04-04,1,1,0,1,1,1,1,0,0,1,1,1
419,0.118667047315431,0.0406287888921745,FL,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
420,NA,NA,FL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00407777332977141,7.37981235606205e-4,GA,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
422,1.16401827236333,0.1608833428184845,GA,2024-02-26,1,0,1,0,1,1,1,0,1,0,1,1
423,0.00878522562399439,6.80790307993475e-4,GA,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
424,5.0385600961245e-4,6.59099062655505e-4,GA,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
425,0.00274042738200893,6.4167130471535e-4,GA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
426,0.0144160857075923,6.28315583419365e-4,GA,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
427,0.0188065634683875,6.18887643693165e-4,GA,2024-03-02,1,1,1,1,1,1,1,0,1,0,1,1
428,1.28487022989525,0.32099305181211,GA,2024-03-03,1,0,0,1,1,1,1,0,0,1,1,1
429,1.22794372828573,0.193351039381834,GA,2024-03-04,0,0,1,1,1,1,0,0,1,1,1,1
430,0.00186016740591557,6.13397057041375e-4,GA,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
431,6.0894621971059e-4,6.19121794129755e-4,GA,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
432,0.0435136758094575,6.2870842321444e-4,GA,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
433,0.0243277759626846,6.42271446277655e-4,GA,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
434,1.31001832738622,0.3227627237979195,GA,2024-03-09,1,0,1,1,1,0,1,0,1,1,1,0
435,0.00260948031668504,6.8200446600786e-4,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
436,0.0197749477656768,7.0862795078916e-4,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
437,6.7770528306281e-4,7.401390256391e-4,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
438,0.0110718211557211,7.7688934577695e-4,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
439,6.2512482267468e-4,8.19285988999495e-4,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
440,8.9676696427097e-4,8.67795246447635e-4,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,0.00339709818676537,0.001223080540849625,GA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
446,8.2007416260351e-4,0.00132198038233178,GA,2024-03-21,1,1,1,1,1,1,1,0,1,1,0,1
447,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,0.00633268974448027,0.00169212316260088,GA,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
450,1.25294471128102,0.2399441090774495,GA,2024-03-25,1,0,1,1,1,0,1,0,1,1,1,0
451,0.0145513128869027,0.00201299982676202,GA,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
452,0.00636333279672115,0.002200241136283695,GA,2024-03-27,1,1,1,1,1,1,1,0,0,1,1,1
453,0.0014888133308725,0.002407728068210845,GA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
454,0.00898344770386504,0.00263745046309364,GA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
455,NA,NA,GA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,1.35681394314034,0.943035539567955,GA,2024-03-31,1,0,1,1,1,0,1,0,1,1,1,0
457,1.17354447850671,0.4446564136173165,GA,2024-04-01,1,0,1,1,0,1,1,0,1,1,0,1
458,0.002973808282587,0.003825006590699755,GA,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
459,0.0381946233857724,0.004202431254412675,GA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
460,0.0294784161887304,0.00461819849003212,GA,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
461,0.0327903866220548,0.00507579371453175,GA,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
462,0.0548999524108263,0.0055789593365563,GA,2024-04-06,1,1,1,1,1,1,1,0,1,1,0,1
463,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,0.00248924702113489,1.619352627188e-4,HI,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
465,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.29488382585833,0.3223813957583115,IA,2024-02-25,1,0,1,1,1,0,1,0,1,1,1,0
506,0.0174973540704483,5.12128970081665e-4,IA,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
507,2.41967855380326,0.242379803998386,IA,2024-02-27,1,0,1,1,1,0,1,0,1,1,1,0
