...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
234,0.370502683447133,0.321624064432378,CO,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,0.856405861163461,0.3232101873759305,CO,2024-06-05,1,0,1,1,1,1,1,1,0,1,0,1,1,1
236,0.656871002036103,0.50429695949976,CO,2024-06-06,0,1,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1.20323032769013,0.2516592358158255,CO,2024-06-10,1,1,0,1,1,1,1,0,0,0,1,0,1,1
241,0.447775397344802,0.220287165609149,CO,2024-06-11,1,1,1,1,1,1,1,1,1,0,1,1,0,1
242,0.398014072819845,0.339063922279012,CO,2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
243,0.722052515246404,0.557746820569255,CO,2024-06-13,0,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.731061706164606,0.56434910824403,CO,2024-06-14,0,1,1,1,1,1,1,0,1,0,1,1,1,1
245,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.406297503471294,0.354180667239605,CO,2024-06-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
248,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.77111591118998,0.593759387410465,CO,2024-06-19,0,1,1,1,1,1,1,0,1,1,1,0,1,1
250,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.730414208470737,0.58579500721485,CO,2024-06-21,1,1,1,1,1,0,1,0,1,1,1,1,0,1
252,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.576687228503955,0.3657815250815755,CT,2024-05-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
255,0.244769707349183,0.2071547766958675,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,0.229957262781614,0.218440290117626,CT,2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
257,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.300987864280979,0.2654024202446185,CT,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.336498498128184,0.3016683619077835,CT,2024-05-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
264,0.367357981564405,0.313785181314244,CT,2024-05-23,1,1,1,1,1,1,1,0,1,0,1,1,1,1
265,0.390778036995513,0.3258633255306155,CT,2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
266,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.633535296122439,0.3898804311651055,CT,2024-05-29,1,1,1,1,1,1,1,1,0,0,1,1,1,1
271,0.413821756076875,0.2591860260876295,CT,2024-05-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1
272,0.504361956944465,0.4069321895724495,CT,2024-05-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1
273,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.562702042360352,0.458174670991867,CT,2024-06-05,0,1,1,1,1,1,1,0,1,1,1,0,1,1
278,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.904380571081864,0.4251735987033555,CT,2024-06-07,1,1,1,1,1,0,1,1,1,0,1,1,0,1
280,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.41936006307462,0.4670702088462365,CT,2024-06-10,0,0,1,1,1,1,1,0,0,1,1,0,0,1
283,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.437848806095438,0.3180362212173965,CT,2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
285,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,1.03620963116157,0.53065477514576,CT,2024-06-14,1,1,1,1,1,0,1,0,1,0,1,1,0,1
287,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.712212968848496,0.550076236750755,CT,2024-06-17,0,1,1,1,1,1,1,0,1,0,1,1,1,1
290,0.751364523780803,0.55577089864199,CT,2024-06-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
291,0.652936710323416,0.3782041407185445,CT,2024-06-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1
292,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.765308344240895,0.575898667411245,CT,2024-06-22,0,1,1,1,1,1,1,0,0,1,1,1,1,1
295,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.339262026998133,0.257063705752393,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.347195552947664,0.267896903263789,DC,2024-05-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
301,0.369410429707025,0.2788096190582335,DC,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,0.703118019953315,0.55893757563238,DC,2024-05-19,1,1,0,1,1,1,1,1,0,0,1,1,1,1
303,0.385934242387181,0.2413887039257515,DC,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.425851169717865,0.31179331347477,DC,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,0.423010834914479,0.3227924038685725,DC,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.470344492136022,0.333755596720907,DC,2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
307,0.460545915492498,0.344660622580556,DC,2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
308,0.480665366150818,0.355485832562063,DC,2024-05-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1
309,0.349601851478084,0.2058899196059125,DC,2024-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.61061514525782,0.499602962109083,DC,2024-05-31,1,1,0,1,1,1,1,1,0,0,1,1,1,1
315,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.29431221435426,0.446205230784297,DC,2024-06-03,0,1,1,1,1,1,1,0,1,1,1,1,0,1
318,1.33267919864871,0.455256707027193,DC,2024-06-04,0,1,1,1,1,1,1,0,0,1,1,0,1,1
319,0.323021269194066,0.17929003403672,DC,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
320,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.707653912001538,0.5113393343159,DC,2024-06-11,0,1,1,1,1,1,1,0,0,1,1,1,1,1
326,0.843804795754556,0.4835741560389225,DC,2024-06-12,0,1,1,1,1,1,1,0,0,1,1,1,1,1
327,0.93683617601622,0.3990656420801205,DC,2024-06-13,1,1,1,1,1,1,1,0,0,0,1,1,0,1
328,0.842995822691609,0.4696344726201545,DC,2024-06-14,1,1,1,1,1,0,1,0,0,0,1,1,0,1
329,0.736899791896988,0.53742221524424,DC,2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
330,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.865501942485648,0.4889801523871605,DC,2024-06-17,0,1,1,1,1,1,1,0,0,0,1,1,0,1
332,0.338093320901106,0.190895323947143,DC,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,0.785260351994525,0.559287850715645,DC,2024-06-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
334,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.47448017586693,0.4138240404889305,DC,2024-06-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1
336,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.392141728585158,0.076260084410939,DE,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,0.162044775922072,0.082166806885607,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.161141814703897,0.0884305189712225,DE,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,1.10759918631293,0.211379988693973,DE,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.753027581913,0.2951429736749415,DE,2024-05-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
348,0.74272884077128,0.57034933422469,DE,2024-05-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.810939006778293,0.3433359324738685,DE,2024-05-26,1,1,1,1,1,0,1,0,0,1,1,1,0,1
352,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.469581552204965,0.3472974915632765,DE,2024-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,1.88037205895204,0.454484605878945,DE,2024-05-30,0,1,0,1,1,1,1,0,1,0,1,1,1,1
356,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,1.6994314265537,0.3098561603526315,DE,2024-06-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1
362,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.880350617677848,0.4384634702439645,DE,2024-06-07,1,1,1,1,1,0,1,1,0,1,1,1,0,1
364,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.484131094550087,0.4014669015334885,DE,2024-06-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1
367,0.500256197983559,0.3944262940150285,DE,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,0.487548258767762,0.381103486705582,DE,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1.9200394863505,0.565637233512055,DE,2024-06-16,1,1,1,1,1,1,0,1,0,1,1,1,1,0
373,0.947760405329625,0.4486565769850215,DE,2024-06-17,1,1,1,1,1,1,0,0,0,0,1,1,1,0
374,0.744996071019547,0.3786289314464965,DE,2024-06-18,1,1,1,1,1,0,1,1,0,0,1,1,0,1
375,1.02173278538191,0.3350146815796855,DE,2024-06-19,1,1,1,1,1,1,1,0,0,0,1,1,1,1
376,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,2.16503819102185,0.440331427663206,DE,2024-06-21,0,1,0,1,1,1,1,0,1,1,1,1,0,1
378,1.51078419638162,0.3840918195387885,DE,2024-06-22,0,1,1,1,1,1,1,0,1,0,1,1,1,1
379,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.575838353020082,0.143890785183923,FL,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
381,3.38726143206689,0.570899558733755,FL,2024-05-14,0,1,0,1,1,0,1,0,1,0,1,1,0,1
382,0.473502820139007,0.2549548089826515,FL,2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
383,0.259609714934696,0.173078037990092,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,1.01848137331424,0.367559229460875,FL,2024-05-17,1,1,1,1,1,0,1,0,0,0,1,0,1,1
385,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.399411342422589,0.306930607377954,FL,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,0.590326989184368,0.2825804493685375,FL,2024-05-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
389,0.350286359110232,0.2409715158154575,FL,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,0.475783896917564,0.378096077288828,FL,2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
391,1.70064595070212,0.51736961582383,FL,2024-05-24,1,1,1,1,1,0,1,0,1,0,1,1,0,1
392,0.371447519497304,0.278555446884113,FL,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,0.981720383531181,0.2914359265696075,FL,2024-05-26,0,1,1,1,1,1,1,0,1,0,1,1,1,1
394,0.405454731218798,0.3044391021352655,FL,2024-05-27,1,1,1,1,1,1,1,0,0,1,1,1,1,1
395,0.827263640337029,0.573891340902425,FL,2024-05-28,1,1,1,1,1,0,1,0,1,1,1,1,0,1
396,2.20144686036651,0.357421439262023,FL,2024-05-29,1,0,1,1,1,1,1,0,0,0,1,1,1,1
397,0.969169574076026,0.441763710207041,FL,2024-05-30,1,1,1,1,1,0,1,0,1,1,1,1,0,1
398,2.69022128119559,0.4274315257810905,FL,2024-05-31,1,1,0,1,0,1,0,0,0,0,1,0,1,0
399,1.62745920309699,0.56283069235345,FL,2024-06-01,1,1,1,1,1,0,1,0,1,1,1,1,0,1
400,2.34984872216845,0.366034283671045,FL,2024-06-02,1,0,0,1,1,1,1,0,0,0,0,1,0,1
401,1.26272928288504,0.367443158865601,FL,2024-06-03,1,1,1,1,1,1,1,0,0,0,1,1,0,1
402,1.57437539014708,0.3864460912084195,FL,2024-06-04,1,1,1,1,1,0,1,0,0,0,1,1,0,1
403,4.04052229278276,0.4661837514075035,FL,2024-06-05,1,0,0,1,1,0,1,0,0,0,0,1,0,1
404,1.00863796434466,0.311230683544588,FL,2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
405,1.15745429903139,0.3547266213423445,FL,2024-06-07,1,1,1,1,1,1,1,0,1,0,1,1,1,1
406,2.23717889953289,0.4071278549819265,FL,2024-06-08,0,0,0,1,1,1,1,0,0,0,1,1,1,1
407,1.77393380149886,0.4001984906673385,FL,2024-06-09,0,1,1,1,1,1,1,0,0,0,1,1,0,1
408,2.93898701644404,0.415427124695479,FL,2024-06-10,1,1,0,1,1,1,0,0,0,0,1,1,0,0
409,1.72150627034739,0.446445463841855,FL,2024-06-11,1,1,0,1,1,1,1,1,0,0,1,1,0,1
410,2.20418950189305,0.3640128673708255,FL,2024-06-12,1,0,1,1,1,1,1,0,0,0,1,1,1,1
411,3.33229586549837,0.4331949179777435,FL,2024-06-13,0,1,0,1,1,0,1,1,0,0,1,1,0,1
412,3.3833214430305,0.434952938379656,FL,2024-06-14,1,1,1,1,1,0,1,0,0,0,1,1,0,1
413,0.78184161491884,0.467847994782747,FL,2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
414,1.0117550760734,0.237607065403635,FL,2024-06-16,1,1,0,1,1,1,1,0,0,0,1,1,1,1
415,9.52475987690805,0.4909595750528555,FL,2024-06-17,0,0,0,1,1,0,1,0,0,0,1,0,0,1
416,6.96476970328029,0.522763691360125,FL,2024-06-18,0,0,0,1,1,0,0,0,0,0,1,0,0,0
417,7.3451094273775,0.4952346949650505,FL,2024-06-19,0,1,0,1,1,0,1,0,0,0,1,1,0,1
418,6.52610606379021,0.51640934543189,FL,2024-06-20,0,1,0,1,1,0,1,0,1,0,1,1,0,1
419,3.44134744910478,0.4489803099226445,FL,2024-06-21,0,0,0,1,1,1,1,0,0,0,0,1,0,1
420,3.32820931161679,0.498940345509296,FL,2024-06-22,0,1,0,1,1,0,1,0,0,0,1,0,0,1
421,0.932139271521685,0.65340729284346,GA,2024-05-12,1,1,1,1,1,0,1,0,1,1,1,1,0,1
422,1.22840705033552,0.1565456190194115,GA,2024-05-13,0,1,1,1,1,1,1,1,1,1,1,1,1,1
423,0.739004240664154,0.44561039381080503,GA,2024-05-14,1,0,1,1,1,1,1,0,0,1,1,1,1,1
424,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,0.526240975381683,0.2769135011679245,GA,2024-05-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1
426,0.896939540427127,0.3592202978119415,GA,2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
427,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,0.288913789716545,0.221889939256913,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,0.807938208560096,0.400669491335592,GA,2024-05-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1
430,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.358954031611352,0.258230809055241,GA,2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
432,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,0.425844215242631,0.320944513873588,GA,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
434,0.380980634134609,0.2960594009544215,GA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.48075067155061,0.360170346189109,GA,2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
440,0.568160589613151,0.3237852239557495,GA,2024-05-31,1,1,1,1,1,1,1,0,0,1,1,1,1,1
441,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,1.99962943109517,0.3578343863033515,GA,2024-06-03,1,0,1,1,1,1,1,0,0,1,1,1,0,1
444,1.14124694998831,0.4997141765084245,GA,2024-06-04,1,1,1,1,1,1,0,1,0,0,1,1,0,0
445,0.54013057053216,0.3482487498571035,GA,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,0,0,1
446,0.31209376826046,0.2432520625966995,GA,2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
447,1.17106215157472,0.45035612734058,GA,2024-06-07,1,1,1,0,1,1,1,1,1,0,0,1,0,1
448,0.543557469068936,0.34935784687403,GA,2024-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,0.682463375370158,0.2236831955317055,GA,2024-06-09,1,1,0,1,1,1,1,1,1,0,1,1,0,1
450,1.14329793056088,0.4719935978804045,GA,2024-06-10,1,1,0,1,1,1,1,0,0,0,1,1,0,1
451,3.11855641695534,0.4087097822030195,GA,2024-06-11,0,1,0,1,1,1,1,0,1,0,1,1,1,1
452,1.46673498965985,0.4004516299185435,GA,2024-06-12,1,1,1,1,1,1,0,0,0,0,1,1,0,0
453,0.736076832716232,0.52071747688565,GA,2024-06-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
454,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,1.54401203664322,0.4445256140018905,GA,2024-06-15,1,0,0,1,1,1,1,0,0,0,1,0,0,1
456,1.09557998187304,0.4663325365134765,GA,2024-06-16,1,1,1,1,1,1,0,0,1,1,1,1,0,0
457,1.58175330724554,0.4232004681768045,GA,2024-06-17,0,1,1,1,1,1,0,0,0,0,1,1,0,0
458,1.38883805175012,0.435831965480647,GA,2024-06-18,0,1,1,1,1,1,1,0,0,0,1,1,1,1
459,2.49246192464302,0.51183574031199,GA,2024-06-19,0,1,0,1,1,1,0,0,1,0,1,1,0,0
460,2.32020261014791,0.3321154119723595,GA,2024-06-20,1,0,1,1,1,1,1,1,0,0,1,0,0,1
461,2.30911087416221,0.4855322841225095,GA,2024-06-21,0,1,0,0,1,1,1,0,0,0,0,1,0,1
462,1.12287219475014,0.3977287387450055,GA,2024-06-22,1,1,1,1,1,1,0,0,1,0,1,1,1,0
463,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
