...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
236,0.263526450105745,0.1888680677047755,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.928258740195576,0.65356507984709,CO,2023-06-06,0,1,1,1,1,1,1,0,0,1,1,1,1,1
242,0.314491100642562,0.2388961613392945,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,0.793262169908128,0.4026968980222035,CO,2023-06-08,1,1,1,1,1,0,1,1,0,1,0,1,0,1
244,1.20281998280805,0.387491289165067,CO,2023-06-09,1,1,1,1,1,1,0,1,1,1,0,1,1,0
245,0.509362191774813,0.330553472434532,CO,2023-06-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
246,NA,NA,CO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.382270227179003,0.292346556533338,CO,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,0.40901222784077,0.301405228076377,CO,2023-06-14,1,1,1,1,1,1,1,1,0,1,1,1,0,1
250,0.434381946367842,0.3104734495642425,CO,2023-06-15,1,1,1,1,1,1,1,1,0,1,1,1,0,1
251,0.499348159707123,0.4121998207081425,CO,2023-06-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1
252,0.451057376884528,0.3285891687807715,CO,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.46659778923666,0.2403679954332,CT,2023-05-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
255,1.61321433748428,0.4006565881013055,CT,2023-05-09,1,1,1,1,1,0,1,1,0,1,1,0,0,1
256,0.623796241040314,0.32963782823863,CT,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,1.46515692780498,0.216609351707066,CT,2023-05-11,0,0,1,1,1,1,1,0,0,1,1,0,0,1
258,0.746687364754322,0.3917966845534425,CT,2023-05-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1
259,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.209759351546234,0.162902766183928,CT,2023-05-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1
263,2.03238923114725,0.57986788960996,CT,2023-05-17,0,0,1,1,1,1,1,0,0,1,0,0,1,1
264,1.36343271312796,0.4451164592171115,CT,2023-05-18,1,1,1,1,0,0,1,1,0,1,0,0,0,1
265,0.235139478670886,0.1902190981879825,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,1.70902427484041,0.4987499116223145,CT,2023-05-20,0,1,1,1,1,1,1,0,0,1,0,0,1,1
267,0.488912198143239,0.2976365619126865,CT,2023-05-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
268,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,1.46663019961055,0.3392338422469975,CT,2023-05-24,0,0,1,1,1,1,1,0,0,1,1,0,1,1
271,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.92746606294101,0.4195504848011635,CT,2023-05-30,1,1,1,1,1,0,1,1,0,1,1,1,0,1
277,1.17837548031418,0.379516819111376,CT,2023-05-31,1,1,1,1,1,0,1,1,0,1,1,0,1,1
278,0.892452592315144,0.626276197883625,CT,2023-06-01,0,1,1,1,1,1,1,0,1,1,0,1,1,1
279,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.624959008096282,0.328761555868209,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1
281,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.530813251816579,0.3043169114958835,CT,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,1.06800446873267,0.505363583821715,CT,2023-06-06,1,1,1,1,1,1,0,1,0,1,1,1,1,0
284,1.16495025347092,0.4137379572097315,CT,2023-06-07,1,1,1,1,1,1,0,1,1,1,0,1,1,0
285,0.896262412929025,0.626910546191855,CT,2023-06-08,0,1,1,1,1,1,1,0,1,1,0,1,1,1
286,1.75927232765032,0.50547860522787,CT,2023-06-09,1,1,1,1,1,1,0,1,1,1,0,1,1,0
287,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.14746652103028,0.54259312081822,CT,2023-06-13,1,1,1,1,1,1,0,1,1,1,1,0,1,0
291,0.916071288125464,0.636736166145965,CT,2023-06-14,1,1,1,1,1,1,0,1,1,1,0,1,1,0
292,NA,NA,CT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.751378892159568,0.4822960889185995,CT,2023-06-17,1,1,1,1,1,0,1,1,1,1,0,1,0,1
295,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.19400050033016,0.573937886953395,DC,2023-05-08,1,0,1,1,1,0,1,1,0,1,1,1,0,1
297,1.05254139870343,0.371513488238057,DC,2023-05-09,1,1,1,1,0,1,1,1,0,1,0,0,1,1
298,0.225241284814161,0.167309684673686,DC,2023-05-10,1,1,1,1,1,1,1,1,0,1,1,0,1,1
299,0.904350597259729,0.64735725836493,DC,2023-05-11,0,1,1,1,1,1,1,0,0,1,1,1,1,1
300,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.301271597949592,0.2077218036066,DC,2023-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
303,0.304790401706711,0.2185430622289245,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,1.02780258739837,0.50690630029264,DC,2023-05-17,0,1,1,1,1,1,1,0,0,1,1,0,1,1
306,0.784697538900368,0.302678768487555,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.44788579081765,0.324913644378523,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,0.496676399137526,0.3373204497597545,DC,2023-05-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1
314,0.38204859163063,0.284704733315431,DC,2023-05-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1
315,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.539410015620517,0.374634567585696,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,0.486174076601139,0.322784962886349,DC,2023-05-29,1,1,1,1,1,1,1,0,1,1,1,0,1,1
318,1.23359404981066,0.39936101581634,DC,2023-05-30,1,0,1,1,1,1,1,0,0,1,0,1,1,1
319,0.902964304290214,0.443689374379658,DC,2023-05-31,0,1,1,1,1,1,1,0,0,1,0,0,1,1
320,1.7863902791901,0.647151452189415,DC,2023-06-01,0,1,1,1,1,1,1,0,0,1,1,1,1,1
321,0.28800934357891,0.227704189894323,DC,2023-06-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1
322,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.864172125269122,0.621269406952305,DC,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,0,0,1
324,1.14111113339189,0.3831581539417215,DC,2023-06-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1
325,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,1.82919610888709,0.562408668805815,DC,2023-06-10,1,0,1,1,0,0,1,1,1,1,1,0,0,1
330,NA,NA,DC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.607692262798352,0.398791096644203,DC,2023-06-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1
332,0.428880952167567,0.2829229688129585,DC,2023-06-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
333,NA,NA,DC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.195284380770913,0.1546763432265285,DC,2023-06-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1
335,0.839135878331349,0.58415529188217,DC,2023-06-16,1,0,1,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,1.4472155721043,0.649037239347485,DE,2023-05-09,1,0,1,0,0,1,1,1,0,1,0,0,1,1
340,0.07384607434657,0.0608749075944855,DE,2023-05-10,1,1,1,1,1,1,1,1,0,1,1,0,1,1
341,0.211761233674845,0.064891767409576,DE,2023-05-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1
342,0.922735684752859,0.581129122008325,DE,2023-05-12,1,1,1,0,1,1,1,1,0,1,0,1,1,1
343,0.0853975404231572,0.0735752882036375,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,1.97129270091615,0.555690399242365,DE,2023-05-17,1,0,1,0,1,1,1,1,0,1,0,0,1,1
348,0.125355918334959,0.0992938988808955,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.476282985088804,0.26538909973576,DE,2023-05-20,1,1,1,1,1,1,1,1,0,1,1,0,1,1
351,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.155902252449538,0.124178341508731,DE,2023-05-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1
353,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.742174271073984,0.415100063802634,DE,2023-05-30,1,1,1,0,1,1,1,1,0,1,0,1,1,1
361,0.824174297709005,0.4360907986541715,DE,2023-05-31,1,1,1,1,1,0,1,1,0,1,0,0,0,1
362,0.261612015068372,0.2024796850357245,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,0.677663646623712,0.3815598737210585,DE,2023-06-04,1,1,1,0,1,1,1,1,0,1,0,1,1,1
366,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.620396360969372,0.3094554827186655,DE,2023-06-06,1,1,1,1,1,1,1,1,0,1,1,1,0,1
368,0.466468330757314,0.3931863170653075,DE,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1
369,0.372825840314132,0.2679498659252855,DE,2023-06-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1
370,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.989442245215187,0.508758052864435,DE,2023-06-11,0,1,1,1,1,1,1,0,1,1,1,0,0,1
373,NA,NA,DE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,0.817018242869627,0.630261764140915,DE,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1
376,NA,NA,DE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.6823339987269,0.1282406313995155,FL,2023-05-07,0,0,1,0,1,1,1,0,0,0,0,1,0,1
380,2.52486439366271,0.2187341580806965,FL,2023-05-08,1,1,0,0,1,1,0,0,1,0,0,0,0,0
381,4.13673670089896,0.2844241528079765,FL,2023-05-09,1,0,1,1,0,1,1,1,0,1,0,0,1,1
382,4.85125017568402,0.3053714301395405,FL,2023-05-10,0,0,0,0,1,1,1,0,0,0,0,0,0,1
383,4.87378357216863,0.30230892547532,FL,2023-05-11,0,0,1,1,1,1,0,0,0,1,0,1,1,1
384,1.28589283333329,0.2664550314916665,FL,2023-05-12,1,1,1,1,0,1,1,1,0,1,0,0,1,1
385,0.532430728348795,0.252081601223351,FL,2023-05-13,1,1,1,1,1,1,1,1,0,1,0,0,1,1
386,0.96066824644009,0.203115341962674,FL,2023-05-14,0,1,1,1,1,1,1,0,0,1,1,0,1,1
387,2.05609689972282,0.3416047607046435,FL,2023-05-15,0,0,1,1,1,1,1,0,0,1,1,0,0,1
388,1.59989106408063,0.209137862076861,FL,2023-05-16,1,1,1,1,1,1,1,0,1,1,1,1,0,1
389,2.55179486469902,0.2863935243944305,FL,2023-05-17,0,1,1,1,0,1,1,0,0,1,0,0,0,1
390,2.56386060469451,0.248894975308464,FL,2023-05-18,0,1,1,1,0,1,1,0,0,1,0,0,1,1
391,1.34032940334059,0.2658976568832395,FL,2023-05-19,1,1,1,1,1,1,1,1,0,1,1,0,0,0
392,0.882883046177997,0.268157466103832,FL,2023-05-20,0,1,1,1,1,1,1,0,0,1,1,1,1,1
393,1.88715858843462,0.3730559996661895,FL,2023-05-21,0,1,1,1,0,1,1,0,0,1,0,0,1,1
394,2.80657444612532,0.3074126092259695,FL,2023-05-22,0,1,1,1,1,1,1,0,0,1,0,0,0,1
395,1.87967894383374,0.3031015542250225,FL,2023-05-23,1,1,1,1,0,0,1,0,0,1,0,0,0,1
396,2.6791576236562,0.2272795029166855,FL,2023-05-24,1,0,1,1,1,1,1,1,0,1,1,0,0,1
397,2.74927984595294,0.3307020877244325,FL,2023-05-25,0,1,1,1,0,1,1,0,0,1,0,0,0,1
398,1.82604616586785,0.330450513781045,FL,2023-05-26,0,1,1,1,1,1,1,0,0,1,1,1,0,1
399,0.693576900900138,0.459511234160646,FL,2023-05-27,1,1,1,1,0,1,1,1,0,1,1,0,1,1
400,1.99682744057748,0.4318109638278555,FL,2023-05-28,0,0,1,1,0,1,1,0,0,1,1,0,1,1
401,0.493757387240019,0.2559347083573575,FL,2023-05-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1
402,3.26801418903119,0.3464521917307095,FL,2023-05-30,0,1,0,0,0,1,0,0,1,0,0,1,0,0
403,4.33805896428942,0.3155376503151485,FL,2023-05-31,0,0,1,1,0,1,0,0,0,1,0,0,0,0
404,5.14891152158302,0.4709065014388425,FL,2023-06-01,0,0,1,1,1,0,1,0,0,1,0,1,0,1
405,1.51210491647887,0.297665725507901,FL,2023-06-02,1,0,1,1,1,1,1,1,0,1,0,0,0,1
406,1.39800331620165,0.3659089847989875,FL,2023-06-03,1,1,1,1,0,0,1,1,0,1,0,0,0,1
407,1.66930291069961,0.4146794822382505,FL,2023-06-04,1,1,1,1,1,0,1,1,0,1,0,0,0,1
408,2.62689266483625,0.329215252676059,FL,2023-06-05,1,0,1,1,0,1,1,1,0,1,1,0,0,1
409,5.35619893072274,0.3805378679924285,FL,2023-06-06,1,1,1,0,0,1,0,0,0,1,0,0,1,0
410,3.99371101017398,0.3392795036301005,FL,2023-06-07,1,0,1,1,0,1,1,0,0,1,0,0,1,1
411,4.81945374142117,0.4168314331678405,FL,2023-06-08,0,1,0,0,0,0,1,0,0,0,0,0,0,1
412,2.77354124897666,0.377091582408905,FL,2023-06-09,0,1,1,0,0,0,0,1,0,1,0,0,0,0
413,0.742533352060676,0.313050935576984,FL,2023-06-10,1,1,1,1,1,1,1,1,0,1,0,0,1,1
414,0.682780214394177,0.373407022339382,FL,2023-06-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
415,1.80998004341998,0.4004902004542515,FL,2023-06-12,0,1,1,1,1,1,1,0,0,1,0,0,0,1
416,3.04981489295241,0.434070024065718,FL,2023-06-13,1,1,1,0,0,0,0,0,1,1,0,0,0,0
417,1.6533855095505,0.422997072501681,FL,2023-06-14,0,1,0,1,1,1,1,1,0,0,0,1,1,1
418,1.35476829953508,0.3794236395784435,FL,2023-06-15,1,1,1,1,1,1,0,1,0,1,0,0,0,0
419,2.36437289101009,0.3969478391183015,FL,2023-06-16,1,0,1,1,0,0,1,1,0,1,0,0,0,1
420,1.47339390984859,0.4003484321312755,FL,2023-06-17,1,1,1,1,1,0,1,1,0,1,0,0,0,1
421,0.553961624382639,0.1713839737457595,GA,2023-05-07,1,1,1,1,1,1,1,1,0,1,1,0,1,1
422,0.872611257589833,0.2925439390845965,GA,2023-05-08,1,1,1,1,1,1,0,1,1,1,1,0,1,0
423,1.84529269028288,0.340634328884187,GA,2023-05-09,0,1,1,1,1,1,1,0,0,1,0,0,0,1
424,0.597542445229487,0.173595709955687,GA,2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1
425,0.817025084117685,0.1914878190686035,GA,2023-05-11,1,1,1,1,1,1,1,1,0,1,0,0,1,1
426,1.56177289698981,0.528722096677195,GA,2023-05-12,1,0,1,1,1,0,0,1,0,1,1,0,0,0
427,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,0.845019996709566,0.612531051298215,GA,2023-05-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1
430,1.00775862897119,0.4487134427927895,GA,2023-05-16,0,1,1,1,1,1,1,0,0,1,1,1,1,1
431,1.05788070318299,0.3213103595636875,GA,2023-05-17,0,1,1,1,1,1,1,0,1,1,0,0,1,1
432,2.58687174974352,0.2237125840143395,GA,2023-05-18,1,0,1,1,0,1,1,1,0,1,0,0,0,1
433,1.68086438476199,0.1779096244442495,GA,2023-05-19,1,0,1,1,0,1,1,0,0,1,0,0,1,1
434,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,1.26423796424743,0.4363935726786235,GA,2023-05-21,1,1,1,0,1,1,1,1,0,1,0,1,1,1
436,0.6823035291862,0.2749451932044675,GA,2023-05-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1
437,1.01446505506251,0.321133326780063,GA,2023-05-23,0,1,1,1,1,1,1,1,0,1,0,0,0,1
438,0.669962376021312,0.143236662400351,GA,2023-05-24,1,0,1,1,1,1,1,1,0,1,1,0,1,1
439,NA,NA,GA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,1.87623535907671,0.589071580856775,GA,2023-05-26,0,0,1,0,1,1,1,0,0,1,0,0,1,1
441,1.68435215605979,0.16634185255061049,GA,2023-05-27,1,0,1,1,1,1,1,1,0,1,0,0,1,1
442,1.04775986793284,0.328234672496518,GA,2023-05-28,1,1,1,1,1,0,1,1,0,1,1,1,0,1
443,0.934820818411583,0.67156509096014,GA,2023-05-29,0,1,1,1,1,1,1,0,1,1,1,0,1,1
444,0.756030141823002,0.448490965485635,GA,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1
445,0.978637035802599,0.4929254448882465,GA,2023-05-31,1,1,1,1,1,0,1,1,0,1,1,1,0,1
446,0.872456572858943,0.347822069014477,GA,2023-06-01,1,1,1,1,1,0,1,1,0,1,0,0,0,1
447,1.06217709826775,0.3970884116022985,GA,2023-06-02,1,0,1,1,1,1,1,1,0,1,1,0,1,1
448,0.960452143394947,0.328287210067243,GA,2023-06-03,1,1,1,1,0,1,1,1,0,1,1,0,1,1
449,NA,NA,GA,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,1.19650504747559,0.390008267350399,GA,2023-06-05,1,1,1,1,1,1,0,1,1,1,0,0,1,0
451,1.22688844172408,0.582999080879125,GA,2023-06-06,1,1,1,1,1,1,0,1,0,1,0,1,1,0
452,1.08159115268381,0.3551324063730205,GA,2023-06-07,1,1,1,1,1,1,1,1,0,1,0,0,0,1
453,1.53191258678166,0.431545598204612,GA,2023-06-08,1,0,1,0,1,0,1,1,0,1,0,0,0,1
454,1.10280212896408,0.290108259683991,GA,2023-06-09,1,0,1,1,1,1,1,1,0,1,0,0,1,1
455,NA,NA,GA,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.863539632396611,0.60269868472445,GA,2023-06-12,1,1,1,1,1,0,1,1,1,1,1,0,0,1
458,0.54727104899725,0.3334836933883035,GA,2023-06-13,1,1,1,1,1,1,1,1,0,1,1,0,1,1
459,1.24287250173942,0.3445027527916265,GA,2023-06-14,1,0,1,1,1,1,1,1,0,1,0,0,1,1
460,0.884213553779154,0.60243916617922,GA,2023-06-15,1,1,1,1,1,0,1,1,1,1,1,0,0,1
461,NA,NA,GA,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,NA,NA,GA,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,0.871753978792522,0.633748011029385,HI,2023-05-07,1,1,1,0,1,1,1,1,0,1,0,1,1,1
464,1.07445209145884,0.766435946601485,HI,2023-05-08,0,1,1,1,1,1,1,0,1,1,0,1,1,1
465,0.654683112213654,0.2679642366728255,HI,2023-05-09,1,1,1,1,0,1,1,1,1,1,0,0,1,1
466,0.427785922251142,0.243097666932757,HI,2023-05-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
467,NA,NA,HI,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,0.111625417858376,0.068877210451127,HI,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471,NA,NA,HI,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,0.998485474470669,0.725222606146915,HI,2023-05-16,1,1,0,1,1,1,1,1,0,0,1,1,1,1
473,0.744966268078521,0.564436420701195,HI,2023-05-17,1,1,1,0,1,1,1,1,0,1,0,1,1,1
474,NA,NA,HI,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
