...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
258,0.675983319420186,0.3569263197651595,CT,2024-06-28,1,1,1,1,1,1,0,0,1,0,0,1
259,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.911790757761057,0.339632300240644,CT,2024-06-30,1,1,1,1,1,1,0,0,1,1,0,1
261,1.03983675154996,0.3045879125954365,CT,2024-07-01,0,1,1,1,1,1,0,0,1,1,1,1
262,0.666586118500805,0.367481751913894,CT,2024-07-02,1,1,1,1,1,1,0,0,1,1,0,1
263,0.83576104219692,0.3887846158291495,CT,2024-07-03,1,1,1,1,1,1,0,1,0,0,0,1
264,0.610610803797292,0.4159892600098405,CT,2024-07-04,1,1,1,1,0,1,1,1,1,1,1,1
265,0.58172601505545,0.431939841432376,CT,2024-07-05,1,0,1,1,1,1,0,0,1,1,1,1
266,0.700078272897218,0.38210352226941,CT,2024-07-06,1,1,1,1,1,1,0,0,0,1,0,1
267,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.26916812508883,0.4211907478991745,CT,2024-07-09,1,1,1,1,0,1,1,0,0,1,0,1
270,0.74910752116828,0.416625607854416,CT,2024-07-10,1,1,1,1,1,1,0,1,1,1,0,1
271,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.536657546141581,0.425333340206384,CT,2024-07-12,1,1,0,1,1,1,1,1,0,0,1,1
273,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.55530020429363,0.430413431370796,CT,2024-07-14,1,1,0,1,1,1,1,1,1,1,1,1
275,0.520884115162904,0.2851847263714975,CT,2024-07-15,1,1,1,0,1,1,1,1,1,1,1,1
276,1.24457470511835,0.424151044885088,CT,2024-07-16,1,1,1,1,0,1,1,1,1,0,0,1
277,1.36672228141911,0.4761876402114835,CT,2024-07-17,1,0,1,1,1,1,0,0,0,1,1,1
278,0.476010256150652,0.250339764752944,CT,2024-07-18,1,1,1,1,1,1,1,0,1,0,1,1
279,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.834765111574077,0.473316465718569,CT,2024-07-20,1,1,1,1,1,1,0,1,1,1,0,1
281,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.97132462993308,0.439310712407032,CT,2024-07-23,0,1,1,1,1,1,0,0,0,0,0,1
284,0.769201302578198,0.477733559197287,CT,2024-07-24,1,1,1,1,1,1,0,1,0,0,0,1
285,0.71724752679539,0.552749870768075,CT,2024-07-25,0,1,1,1,1,1,0,1,1,0,1,1
286,0.361411058100701,0.1655189189579725,CT,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.73885790564394,0.573134328390095,CT,2024-07-29,0,1,1,0,1,1,0,0,1,0,1,1
290,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.624861055895913,0.547107876327925,CT,2024-07-31,1,1,0,1,1,1,1,1,0,0,1,1
292,1.55021512582615,0.4929101666874435,CT,2024-08-01,0,0,1,1,1,1,1,0,1,0,1,1
293,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,1.10162645234517,0.60915454137163,CT,2024-08-03,0,1,1,1,1,1,0,1,1,0,0,1
295,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.13286913509534,0.349531145680074,DC,2024-06-24,1,0,1,1,1,1,1,1,1,1,1,1
297,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.463147997872933,0.3258897025003915,DC,2024-06-27,1,1,1,1,1,1,1,1,1,1,1,1
300,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.669642712427185,0.3736176739443815,DC,2024-06-30,1,1,1,1,1,1,0,0,1,1,1,1
303,0.670473793445387,0.3787695436670615,DC,2024-07-01,1,1,1,1,1,1,0,1,1,1,0,1
304,0.743577397335991,0.462813859122375,DC,2024-07-02,1,1,1,0,1,1,0,1,1,0,1,1
305,0.724087144428967,0.453532614509421,DC,2024-07-03,1,1,1,0,1,1,1,0,1,0,1,1
306,0.723664619848934,0.55168089987134,DC,2024-07-04,1,1,1,1,0,1,1,1,1,1,1,1
307,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.801204697009591,0.4390751386881645,DC,2024-07-11,1,1,1,1,1,1,0,0,0,1,0,1
314,1.52662707478337,0.510060848302615,DC,2024-07-12,0,1,1,1,1,1,0,0,0,1,0,1
315,0.631141649141445,0.3507109175246175,DC,2024-07-13,1,1,1,0,1,1,0,1,1,0,1,1
316,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.877765288058545,0.4195624322583525,DC,2024-07-15,0,1,1,1,1,1,0,1,0,1,1,1
318,0.840614853166791,0.346018377139331,DC,2024-07-16,1,1,1,1,1,1,1,0,0,1,1,1
319,0.387953965785066,0.306055719396288,DC,2024-07-17,1,1,1,1,1,1,1,1,1,1,1,1
320,0.704126269511308,0.53394396524481,DC,2024-07-18,0,1,1,1,1,1,0,0,1,1,1,1
321,1.47888087050628,0.456531300629844,DC,2024-07-19,0,1,1,1,1,1,0,0,0,1,1,1
322,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.724240049155767,0.59144634790325,DC,2024-07-23,1,1,1,1,0,1,1,1,0,1,0,1
326,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.922035081064012,0.4438604269352245,DC,2024-07-25,1,1,1,1,1,1,1,1,0,1,0,1
328,0.786302061787431,0.596965699767245,DC,2024-07-26,0,1,1,1,1,1,0,1,1,1,0,1
329,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.719719496463136,0.3653410343982525,DC,2024-07-28,1,1,1,1,1,1,1,0,1,0,1,1
331,1.05071686661272,0.4568103021234695,DC,2024-07-29,1,1,1,1,1,1,1,1,0,0,0,1
332,1.51647808655656,0.62717037602317,DC,2024-07-30,1,1,1,1,0,1,1,1,0,1,0,1
333,0.418605885012982,0.3903635603240395,DC,2024-07-31,1,1,1,1,1,1,1,1,0,0,1,1
334,1.55072617216879,0.54561532017815,DC,2024-08-01,0,0,1,0,1,1,0,0,0,0,0,1
335,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.49418127594761,0.3719269041063625,DE,2024-06-23,0,1,1,1,1,1,0,0,0,1,0,1
338,0.945633253265765,0.509171085603695,DE,2024-06-24,1,1,1,0,1,1,1,0,0,0,1,1
339,1.93830470224179,0.4378807829613515,DE,2024-06-25,1,0,1,1,1,1,1,0,0,1,1,0
340,1.08842427022328,0.4023036431306785,DE,2024-06-26,1,0,1,1,1,1,0,0,0,1,0,1
341,0.950228869807652,0.258842499912539,DE,2024-06-27,1,1,0,1,1,1,0,0,0,1,1,1
342,1.15090758759499,0.395688615882438,DE,2024-06-28,1,1,1,1,0,1,0,0,0,0,0,1
343,0.600986033909288,0.410021677898206,DE,2024-06-29,0,1,1,1,1,1,0,0,1,1,1,1
344,0.930944450893291,0.440794333279237,DE,2024-06-30,1,1,1,1,1,1,1,0,0,1,0,1
345,0.935401172999886,0.383161881358423,DE,2024-07-01,1,1,1,1,1,1,0,0,1,0,1,1
346,0.555676755195029,0.3440707813574235,DE,2024-07-02,1,1,1,1,1,1,1,0,1,0,1,1
347,2.11739675486191,0.4436660532479615,DE,2024-07-03,0,1,0,1,1,1,0,1,0,1,0,1
348,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,1.60511422458081,0.3727770050310115,DE,2024-07-06,1,0,1,1,1,1,1,0,0,1,0,0
351,1.77681809364041,0.437445409128272,DE,2024-07-07,1,1,0,1,0,1,1,0,0,0,0,1
352,1.82189103066152,0.47190581974393653,DE,2024-07-08,1,1,0,1,1,1,0,0,0,0,1,1
353,1.17734625127616,0.3993345050987345,DE,2024-07-09,1,1,1,1,0,1,0,1,0,1,1,1
354,0.663825706285617,0.3712034809385245,DE,2024-07-10,1,1,1,0,1,1,1,0,0,1,1,1
355,0.953984368447949,0.4837395156362585,DE,2024-07-11,0,1,1,1,1,1,0,1,1,0,1,1
356,2.12311460118688,0.439400584336917,DE,2024-07-12,0,1,1,1,1,1,0,0,1,1,1,1
357,2.21266764572554,0.457972229848128,DE,2024-07-13,0,0,0,1,1,1,0,0,0,0,1,1
358,1.2371051105973,0.4327983750374365,DE,2024-07-14,1,1,1,1,1,1,0,0,0,0,0,1
359,1.12572228774166,0.499495176492119,DE,2024-07-15,0,1,1,1,1,1,0,0,0,0,1,1
360,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,1.232825242526,0.4419844242165915,DE,2024-07-18,1,1,1,1,1,1,1,0,0,0,1,1
363,0.624067399308048,0.442425399463358,DE,2024-07-19,1,1,1,1,0,1,1,1,1,1,1,1
364,2.00259341783413,0.406694092370513,DE,2024-07-20,0,1,1,0,1,1,0,0,0,1,0,1
365,2.78309953430683,0.473926274682566,DE,2024-07-21,0,0,0,1,1,1,0,0,0,0,0,1
366,2.52653884323685,0.51070972250657,DE,2024-07-22,0,1,0,1,1,1,0,1,0,1,1,1
367,1.69366260405549,0.3625514159498775,DE,2024-07-23,1,1,1,1,0,1,1,0,1,0,0,1
368,1.3642415477879,0.219717526658489,DE,2024-07-24,1,1,0,1,1,1,1,0,0,0,0,1
369,1.84574575714678,0.45485077076474,DE,2024-07-25,0,1,0,1,1,1,0,0,0,0,0,1
370,2.12372939879051,0.494532656837467,DE,2024-07-26,0,1,0,1,1,1,0,0,0,0,0,1
371,1.412320985819,0.420052111529365,DE,2024-07-27,1,1,1,1,1,1,0,0,0,1,0,1
372,3.48002183262103,0.4092253610465285,DE,2024-07-28,0,1,1,1,1,1,0,1,0,0,0,1
373,2.02368582211212,0.4444861267185765,DE,2024-07-29,0,1,0,1,1,1,0,0,0,1,0,1
374,2.41816166769544,0.483886930853379,DE,2024-07-30,0,1,1,1,1,1,0,1,0,0,1,1
375,1.88425046359754,0.429928588985292,DE,2024-07-31,1,0,1,1,1,1,0,0,0,0,0,1
376,2.19777135033665,0.403034120318767,DE,2024-08-01,0,1,1,1,1,1,0,1,1,0,0,1
377,2.76517167919846,0.4400559125236615,DE,2024-08-02,0,0,1,1,1,1,0,0,1,0,1,1
378,1.05286992455349,0.3755266734840665,DE,2024-08-03,1,1,1,1,1,1,1,0,0,0,0,1
379,1.90670334089062,0.3781897144697205,FL,2024-06-23,0,1,1,1,1,1,0,0,0,0,1,1
380,4.53559801289151,0.396227283013657,FL,2024-06-24,1,1,0,0,1,1,0,0,0,0,1,0
381,3.30296922958994,0.409983224086793,FL,2024-06-25,0,1,0,0,1,1,0,0,0,0,0,1
382,5.42363033764613,0.38647158880935,FL,2024-06-26,0,0,1,1,1,1,0,1,0,0,0,1
383,4.93610625126241,0.394459900400961,FL,2024-06-27,0,0,1,1,1,1,0,0,1,0,0,1
384,5.12495462381421,0.3754006552584615,FL,2024-06-28,1,0,0,1,0,1,1,0,0,0,0,1
385,2.15520462101318,0.425525597561063,FL,2024-06-29,0,1,0,0,0,1,0,0,1,0,0,1
386,4.51877507166778,0.3917222906780735,FL,2024-06-30,0,1,1,1,0,1,0,0,0,0,0,1
387,4.64243957707683,0.404230724192353,FL,2024-07-01,1,1,0,0,1,0,0,0,0,0,0,0
388,4.32151327822556,0.389916510072341,FL,2024-07-02,0,1,1,1,1,1,0,0,0,0,0,1
389,3.49390891849526,0.4053803088559695,FL,2024-07-03,0,1,1,1,1,1,0,0,0,0,0,1
390,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,2.48420455079867,0.3757329547542495,FL,2024-07-05,1,0,0,1,1,1,1,0,0,1,0,1
392,1.75572246581753,0.389868566846245,FL,2024-07-06,1,1,0,0,1,1,0,0,0,0,0,1
393,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,6.41059126911685,0.40772434921642,FL,2024-07-08,0,1,1,0,1,1,0,0,0,0,0,1
395,4.70726328107562,0.39605854089643,FL,2024-07-09,0,1,1,1,1,1,0,0,0,0,0,1
396,5.36866723092484,0.4093750722750705,FL,2024-07-10,0,1,0,1,1,1,0,0,0,0,0,1
397,3.74424694144778,0.4004274323444085,FL,2024-07-11,0,1,0,1,1,1,0,0,0,1,0,1
398,5.20139033013789,0.418208744793603,FL,2024-07-12,0,1,0,1,1,0,0,0,0,1,0,0
399,2.22843677698257,0.407956081896864,FL,2024-07-13,1,1,1,0,1,1,0,0,1,0,1,1
400,2.24053447647003,0.43779717653666,FL,2024-07-14,1,1,0,0,0,1,1,0,0,0,0,1
401,6.69690987426599,0.413527389520948,FL,2024-07-15,0,1,1,1,1,1,0,0,0,0,0,1
402,6.82086425549172,0.4160624214053695,FL,2024-07-16,0,1,1,1,1,1,0,0,0,0,0,1
403,2.75345946661689,0.4157490438687155,FL,2024-07-17,0,0,1,0,1,1,0,0,0,0,0,1
404,3.89992539148889,0.398696581256868,FL,2024-07-18,1,1,0,0,1,1,1,0,0,0,0,1
405,4.68328477915925,0.401651108322545,FL,2024-07-19,1,0,0,0,0,1,0,0,0,0,0,1
406,1.5105950167049,0.416566640312852,FL,2024-07-20,0,1,1,1,1,1,0,1,1,0,1,1
407,2.37364844769276,0.453812815649002,FL,2024-07-21,0,1,1,0,0,1,0,1,0,0,0,1
408,3.20178512986723,0.396798703045592,FL,2024-07-22,1,0,1,0,1,1,1,1,0,0,0,1
409,8.40685547558048,0.4241073952637435,FL,2024-07-23,0,1,0,1,0,1,0,0,0,0,0,1
410,3.96907410288783,0.400077869285117,FL,2024-07-24,0,1,0,0,1,1,0,0,0,0,0,1
411,3.23854144747335,0.4320785462405145,FL,2024-07-25,0,1,1,1,1,0,0,0,0,0,0,0
412,5.6274965596253,0.4178558889656825,FL,2024-07-26,0,0,0,1,1,1,0,0,0,0,0,1
413,3.40286732218458,0.413740076954602,FL,2024-07-27,0,1,0,0,1,1,0,1,0,0,0,1
414,1.75297198037764,0.4194796613305975,FL,2024-07-28,0,1,1,1,0,1,0,0,1,1,0,1
415,3.24953483541579,0.386012127294829,FL,2024-07-29,0,1,0,1,1,1,0,0,0,0,0,1
416,3.46914189962851,0.483887320635958,FL,2024-07-30,0,1,1,0,1,1,0,0,0,0,1,1
417,5.3845293550352,0.428525559603747,FL,2024-07-31,0,1,1,1,1,1,0,0,0,0,0,1
418,6.40709381934291,0.4088103835901715,FL,2024-08-01,0,1,0,1,1,1,0,0,0,0,0,0
419,7.28555953550683,0.43781308081367,FL,2024-08-02,0,1,1,0,1,1,0,0,0,0,0,1
420,1.43251699339425,0.393692796168406,FL,2024-08-03,1,1,1,1,1,0,0,0,1,0,0,0
421,1.37086180263944,0.4410631306217265,GA,2024-06-23,1,1,1,1,0,1,0,0,0,1,0,1
422,0.699897810906063,0.412531139202509,GA,2024-06-24,1,1,1,1,1,1,0,1,0,1,0,0
423,1.1373645062731,0.33314050387168,GA,2024-06-25,1,1,0,1,1,1,1,0,0,1,1,1
424,1.35160915829604,0.4176648964301505,GA,2024-06-26,1,1,1,1,0,1,0,0,0,0,1,1
425,1.26586749684951,0.434226251943399,GA,2024-06-27,0,1,1,1,1,0,0,0,0,0,1,0
426,1.2890856614133,0.347782599261879,GA,2024-06-28,1,1,0,1,1,1,0,1,0,1,1,1
427,0.843952562595642,0.604434683669225,GA,2024-06-29,1,1,1,1,1,0,1,1,1,0,1,0
428,1.21866700222053,0.51224697432648,GA,2024-06-30,1,1,1,1,1,0,1,0,0,0,1,0
429,2.68851224751379,0.3805882542069145,GA,2024-07-01,0,1,0,1,1,1,0,0,0,1,1,1
430,1.15514608992071,0.4148637194293135,GA,2024-07-02,1,0,1,1,1,1,1,1,1,0,0,1
431,2.08467732562765,0.407774924219637,GA,2024-07-03,0,1,0,1,1,1,0,1,0,0,0,1
432,1.29823715568757,0.435702952049988,GA,2024-07-04,1,1,1,1,1,0,1,0,1,1,0,0
433,0.793286385023176,0.4070553923259295,GA,2024-07-05,1,1,1,0,1,1,0,0,0,0,1,1
434,0.645789909084071,0.39046042971126,GA,2024-07-06,1,1,1,1,1,1,0,0,0,0,1,1
435,0.656000609682333,0.351455220402927,GA,2024-07-07,1,1,1,1,1,1,1,1,0,0,1,1
436,1.89570038886556,0.398111332459868,GA,2024-07-08,0,1,1,1,1,1,0,0,0,0,1,1
437,2.71663581538172,0.4249838181542135,GA,2024-07-09,0,1,1,1,1,0,0,0,0,1,0,0
438,1.56132977936465,0.3929111092620035,GA,2024-07-10,1,0,1,1,1,1,1,0,1,0,0,1
439,1.77932158137512,0.4339929883168135,GA,2024-07-11,1,1,0,1,0,1,0,0,0,0,0,1
440,0.664500072432208,0.4170913327934305,GA,2024-07-12,1,1,1,1,1,1,1,1,0,1,0,1
441,1.6727516884561,0.4326563153676235,GA,2024-07-13,1,0,1,1,1,1,0,1,0,0,1,1
442,1.63337385893551,0.4585363431357275,GA,2024-07-14,0,1,1,1,0,1,0,0,0,1,0,1
443,1.33383065380966,0.4050349082257535,GA,2024-07-15,1,1,1,1,1,1,1,1,0,1,0,1
444,1.61473622541452,0.4329588666512665,GA,2024-07-16,1,1,1,1,1,1,0,1,0,1,0,1
445,4.12829374195881,0.427744114288439,GA,2024-07-17,1,1,1,0,0,1,0,0,0,1,0,1
446,0.779081118507831,0.376284473953328,GA,2024-07-18,0,1,1,1,1,1,0,1,1,0,1,1
447,0.856122897109064,0.4564749336420595,GA,2024-07-19,1,1,1,1,1,1,0,1,0,0,0,1
448,2.28694427389308,0.4997234303490455,GA,2024-07-20,0,1,1,1,1,1,0,0,0,0,0,0
449,1.65335995810186,0.356936801813238,GA,2024-07-21,1,1,0,0,1,1,0,0,1,0,1,1
450,1.43597005502268,0.424684358754692,GA,2024-07-22,1,0,1,1,1,1,1,1,0,0,1,1
451,3.92678081018899,0.4469898065588315,GA,2024-07-23,1,0,0,1,0,1,1,0,0,0,0,1
452,3.18475467023595,0.4302910964517985,GA,2024-07-24,0,1,1,0,1,1,0,0,0,1,1,1
453,4.29181882505806,0.50051069784857,GA,2024-07-25,0,0,0,0,1,1,0,0,0,0,1,1
454,3.0624505269976,0.4346188298582965,GA,2024-07-26,0,1,1,0,1,1,0,1,0,0,0,1
455,3.06539190335398,0.4732474354438625,GA,2024-07-27,0,1,0,1,1,1,0,0,1,1,1,1
456,3.07792680538851,0.4535887762998385,GA,2024-07-28,0,1,1,0,0,1,0,1,0,0,0,1
457,7.39796909649217,0.4872134478905645,GA,2024-07-29,0,1,1,0,1,1,0,0,0,0,0,1
458,3.17169201183499,0.481537086621778,GA,2024-07-30,0,0,0,0,1,1,0,0,0,0,0,1
459,2.92961846126632,0.4568028863913965,GA,2024-07-31,0,1,1,1,1,1,0,0,0,1,0,1
460,4.05942201219117,0.4786037907771795,GA,2024-08-01,0,1,1,0,1,1,0,0,0,0,0,1
461,3.76240102901679,0.4439650975880245,GA,2024-08-02,0,1,1,1,1,0,0,1,0,0,0,0
462,1.77164290174455,0.418179689682864,GA,2024-08-03,0,1,1,1,1,1,0,0,0,0,0,1
463,NA,NA,HI,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.442184459664243,0.312984982540665,IA,2024-06-23,1,1,1,1,1,1,1,0,0,1,1,1
506,0.930628720786205,0.3332622930244885,IA,2024-06-24,1,0,1,1,1,1,1,1,0,0,1,1
507,0.592588589407847,0.3411394182613875,IA,2024-06-25,1,1,1,1,1,1,1,1,1,1,1,1
508,1.29875497366451,0.4734411011647995,IA,2024-06-26,1,0,1,0,1,0,1,0,1,0,1,0
509,0.891747459465116,0.4640503898016325,IA,2024-06-27,1,1,1,0,1,1,1,0,1,0,1,1
510,0.434656063495703,0.310459082351129,IA,2024-06-28,1,1,1,1,1,1,1,1,1,1,1,1
511,NA,NA,IA,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,0.557759762019668,0.401601879255205,IA,2024-06-30,0,1,1,1,1,1,0,1,0,1,1,1
513,0.582872449965457,0.360450367957158,IA,2024-07-01,1,1,1,1,1,1,0,0,0,1,1,1
514,0.713183973318011,0.3900950841929495,IA,2024-07-02,1,1,1,1,1,1,0,0,1,1,1,1
515,0.455199113579376,0.314349988434,IA,2024-07-03,1,1,1,1,1,1,1,0,1,0,1,1
516,0.973629644689579,0.443097906400833,IA,2024-07-04,1,1,1,1,0,1,0,0,0,0,0,0
517,1.44991560336393,0.430199117396373,IA,2024-07-05,1,1,1,1,0,1,1,1,0,1,0,1
518,0.676289042849873,0.3869971701144395,IA,2024-07-06,1,1,1,1,1,1,0,0,0,0,1,1
519,0.87164547843466,0.4173328592601105,IA,2024-07-07,1,1,1,1,0,1,1,1,0,1,0,1
