"","es_score","brier_score","location","target_date","X22D_50_CI","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23B_50_CI","X23E_50_CI","X23G_50_CI","other_50_CI","X22D_95_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23B_95_CI","X23E_95_CI","X23G_95_CI","other_95_CI"
"535",NA,NA,"IA",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",0.443960224472476,0.102263884248821,"IA",2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"537",0.379039995515411,0.299820838776854,"IA",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"538",NA,NA,"IA",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",NA,NA,"IA",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",1.35638525830639,0.473220456458049,"IA",2023-05-28,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"541",NA,NA,"IA",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",0.827202475590013,0.583150516092522,"IA",2023-05-30,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"543",0.809392958926357,0.574452885753211,"IA",2023-05-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"544",0.213353660174326,0.152359791302782,"IA",2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"545",0.905574600082386,0.414668633435671,"IA",2023-06-02,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"546",0.21729351773559,0.170443989758472,"IA",2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"547",0.00744874766861899,0.00377590426177611,"ID",2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"548",NA,NA,"ID",2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",0.00948367370029182,0.00426551948441492,"ID",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"550",NA,NA,"ID",2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",0.061411611189852,0.00759540227202599,"ID",2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"559",NA,NA,"ID",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",1.09767737808654,0.21939517501919,"IL",2023-04-23,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"590",2.2892619767834,0.07221422501727,"IL",2023-04-24,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
"591",2.08593383112154,0.222346623937452,"IL",2023-04-25,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
"592",1.32314837738075,0.192596755404332,"IL",2023-04-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"593",5.42802872658411,0.309534839212908,"IL",2023-04-27,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
"594",1.13330555593498,0.187310887840806,"IL",2023-04-28,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
"595",1.56851243619779,0.245099345931236,"IL",2023-04-29,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"596",1.57778118038428,0.10155124324234,"IL",2023-04-30,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
"597",1.35621677131274,0.181496319872212,"IL",2023-05-01,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
"598",2.84318249544064,0.232632322287733,"IL",2023-05-02,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
"599",1.94516933039914,0.116840981509648,"IL",2023-05-03,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
"600",1.25273723181652,0.178644792715851,"IL",2023-05-04,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"601",3.15260444543838,0.0910555948924113,"IL",2023-05-05,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
"602",1.48911617170137,0.221876537078709,"IL",2023-05-06,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
"603",0.978005886709358,0.0385144248195894,"IL",2023-05-07,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"604",2.18953736532711,0.0993982474080039,"IL",2023-05-08,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"605",1.74510218772326,0.214343285367943,"IL",2023-05-09,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
"606",2.09990828560908,0.202442885792482,"IL",2023-05-10,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0
"607",1.13249857175303,0.22211520980227,"IL",2023-05-11,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"608",1.70371336938246,0.326281491313427,"IL",2023-05-12,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1
"609",0.617788029089845,0.211446450622981,"IL",2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"610",0.418067025300624,0.197965808383847,"IL",2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"611",1.12939823138192,0.275809617251976,"IL",2023-05-15,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"612",1.71415672096575,0.448230279702689,"IL",2023-05-16,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
"613",1.21562745117575,0.327640821161889,"IL",2023-05-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"614",0.594654634209938,0.269014379528185,"IL",2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"615",3.87262747804003,0.443398240323303,"IL",2023-05-19,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
"616",0.868520951901588,0.31764238266466,"IL",2023-05-20,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
"617",0.453843310109333,0.201504665363679,"IL",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"618",2.27294555337345,0.142013635177865,"IL",2023-05-22,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"619",2.42759852883717,0.299281196702987,"IL",2023-05-23,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1
"620",2.73316764038156,0.351718885702057,"IL",2023-05-24,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
"621",1.29131179155125,0.121538694443041,"IL",2023-05-25,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"622",0.901581703091238,0.244003864310523,"IL",2023-05-26,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"623",0.577434982697155,0.136543576735202,"IL",2023-05-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"624",0.661849611838896,0.36157497233092,"IL",2023-05-28,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"625",0.930606292299361,0.65556020298813,"IL",2023-05-29,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"626",1.60824469281276,0.317256392395387,"IL",2023-05-30,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1
"627",1.18664835653578,0.331214010018759,"IL",2023-05-31,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"628",1.0145908571528,0.394950688438474,"IL",2023-06-01,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"629",1.6980553547557,0.418852431282683,"IL",2023-06-02,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
"630",0.922583162666664,0.38685538085081,"IL",2023-06-03,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
"631",NA,NA,"IN",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.717456094906553,0.214472190399805,"IN",2023-04-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"633",0.963817709265505,0.295825096670973,"IN",2023-04-25,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"634",0.712139232139968,0.176868335914953,"IN",2023-04-26,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"635",0.293843798673282,0.0130548949442665,"IN",2023-04-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"636",0.0188584105347241,0.0140429943779063,"IN",2023-04-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"637",NA,NA,"IN",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",0.0227834754187708,0.0162569068557664,"IN",2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"639",0.82245643314991,0.281596643772475,"IN",2023-05-01,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"640",0.826727029814748,0.22200557488358,"IN",2023-05-02,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
"641",NA,NA,"IN",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",0.641099521740008,0.264550285918914,"IN",2023-05-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"643",1.48928022843034,0.526577563420264,"IN",2023-05-05,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
"644",0.580301802980453,0.260708837528207,"IN",2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"645",0.134193330415238,0.0271302459609528,"IN",2023-05-07,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"646",1.24348279183269,0.302402575745285,"IN",2023-05-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"647",0.947486877159079,0.411663482319848,"IN",2023-05-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"648",0.299795025349935,0.0337006326585611,"IN",2023-05-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"649",0.0534357482499764,0.0362050003633543,"IN",2023-05-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"650",0.0598215871602963,0.0388816502095506,"IN",2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"651",0.0639914099878728,0.0417401482295387,"IN",2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"652",0.0674867377996832,0.0447903586873518,"IN",2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"653",NA,NA,"IN",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",1.09611518451676,0.782877708843559,"IN",2023-05-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"655",0.0843772843352058,0.0551941039080311,"IN",2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"656",0.091211216813872,0.0591152922648389,"IN",2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"657",0.0961253968097507,0.0632814822481588,"IN",2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"658",1.88753865991325,0.389949250617105,"IN",2023-05-20,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
"659",0.386294783920517,0.195031593844101,"IN",2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"660",1.04406743021202,0.749620132297785,"IN",2023-05-22,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"661",NA,NA,"IN",2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",NA,NA,"IN",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",NA,NA,"IN",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",0.661728245804134,0.497864789954625,"IN",2023-05-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"665",NA,NA,"IN",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.950908280951489,0.243825585809902,"IN",2023-05-28,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
"667",NA,NA,"IN",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",0.997068107199984,0.705204131249619,"IN",2023-05-30,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"669",0.93081514476012,0.350927449354046,"IN",2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"670",0.219643700263994,0.145017189414329,"IN",2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"671",0.799453659368622,0.39483748292897,"IN",2023-06-02,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
"672",0.86552002637009,0.597128381013841,"IN",2023-06-03,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"673",NA,NA,"KS",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.0182788092519409,0.0170499397480935,"KS",2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"675",0.0179967160728743,0.0180081180909653,"KS",2023-04-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"676",0.070219544170295,0.0190235745908512,"KS",2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"677",NA,NA,"KS",2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",0.0237011727423263,0.0212376479082622,"KS",2023-04-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"679",NA,NA,"KS",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",1.20438095436651,0.839208330627152,"KS",2023-04-30,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"681",1.05259564717316,0.724241155172809,"KS",2023-05-01,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"682",NA,NA,"KS",2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",1.04519932438077,0.704107983413649,"KS",2023-05-04,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"685",NA,NA,"KS",2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",1.11397677255397,0.763112421527063,"KS",2023-05-06,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
"687",NA,NA,"KS",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.714187500464153,0.356318370080295,"KS",2023-05-08,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"689",0.0471006088980306,0.038861591978422,"KS",2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"690",0.0514948674173833,0.0410226318786274,"KS",2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"691",NA,NA,"KS",2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",1.00730022521327,0.689807294225397,"KS",2023-05-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"697",NA,NA,"KS",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.816806110887949,0.560537018079059,"KS",2023-05-23,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"704",NA,NA,"KS",2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",0.106727699308864,0.0893955878211276,"KS",2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"706",NA,NA,"KS",2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",0.822519250818109,0.569006410966016,"KS",2023-05-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"711",NA,NA,"KS",2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.016691679797394,0.0104401223290567,"KY",2023-04-24,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"717",0.0201484561438559,0.0111207420239484,"KY",2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"718",0.232468287639885,0.0118560406995613,"KY",2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"719",0.0223496936925058,0.0126501452339036,"KY",2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"720",0.024402226685289,0.0135075268197979,"KY",2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"721",NA,NA,"KY",2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",0.188041957748127,0.0154318962554101,"KY",2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"723",0.754859866179092,0.281070302921731,"KY",2023-05-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"724",0.464194932070964,0.0176729238789995,"KY",2023-05-02,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"725",NA,NA,"KY",2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",0.703021781381245,0.27650346283335,"KY",2023-05-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"727",0.790244836646497,0.391871333408768,"KY",2023-05-05,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"728",NA,NA,"KY",2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.64126136904883,0.270197021408504,"KY",2023-05-08,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"731",1.99469724222323,0.733890355494659,"KY",2023-05-09,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
"732",0.053493137034931,0.0309728649922736,"KY",2023-05-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"733",0.987036369204596,0.729998118617501,"KY",2023-05-11,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
"734",0.961877241223906,0.711096194962585,"KY",2023-05-12,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"735",NA,NA,"KY",2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.927918240059158,0.687037010402628,"KY",2023-05-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"738",NA,NA,"KY",2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",NA,NA,"KY",2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",NA,NA,"KY",2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",0.355144701010861,0.0744191870155227,"KY",2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"745",0.785251470763487,0.60387484033154,"KY",2023-05-23,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
"746",0.764852104802489,0.592941976934473,"KY",2023-05-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"747",NA,NA,"KY",2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
