"","es_score","brier_score","location","target_date","X22F_50_CI","X24A_50_CI","recombinant_50_CI","X23H_50_CI","other_50_CI","X22F_95_CI","X24A_95_CI","recombinant_95_CI","X23H_95_CI","other_95_CI"
"270",0.00132296050417913,7.14792443524017e-05,"CT",2024-02-21,1,1,1,1,1,1,1,1,1,1
"271",1.35784493943414,0.492356070938426,"CT",2024-02-22,1,0,1,1,0,1,0,1,1,0
"272",0.000468308171663941,5.37657894650348e-05,"CT",2024-02-23,1,1,1,1,1,1,1,1,1,1
"273",NA,NA,"CT",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.00070788189608504,4.04751685329157e-05,"CT",2024-02-25,1,1,1,1,1,1,1,1,1,1
"275",8.2547645489893e-05,3.51300315786503e-05,"CT",2024-02-26,1,1,1,1,1,1,1,1,1,1
"276",0.000237856579247925,3.04982664448552e-05,"CT",2024-02-27,1,1,1,1,1,1,1,1,1,1
"277",6.84903626941014e-05,2.64840359680231e-05,"CT",2024-02-28,1,1,1,1,1,1,1,1,1,1
"278",0.000451793060579613,2.30044133534091e-05,"CT",2024-02-29,1,1,1,1,1,1,1,1,1,1
"279",NA,NA,"CT",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",NA,NA,"CT",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2.25991326955497e-05,1.31343312518228e-05,"CT",2024-03-04,1,1,1,1,1,1,1,1,1,1
"283",1.91625937476037e-05,1.14263119336218e-05,"CT",2024-03-05,1,1,1,1,1,1,1,1,1,1
"284",NA,NA,"CT",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2.17788888264596e-05,8.65680383132395e-06,"CT",2024-03-07,1,1,1,1,1,1,1,1,1,1
"286",1.86110504524729e-05,7.53912956104997e-06,"CT",2024-03-08,1,1,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",5.98212338081671e-06,3.79942836028972e-06,"CT",2024-03-13,1,1,1,1,1,1,1,1,1,1
"292",NA,NA,"CT",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",7.4246212158624e-06,2.89715223039103e-06,"CT",2024-03-15,1,1,1,1,1,1,1,1,1,1
"294",NA,NA,"CT",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",0.00206856383250516,0.000296149852595386,"DC",2024-02-12,1,1,1,1,1,1,1,1,1,1
"304",0.000475656590661479,0.000257690607015419,"DC",2024-02-13,1,1,1,1,1,1,1,1,1,1
"305",NA,NA,"DC",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.000183918473825574,6.50023009323008e-05,"DC",2024-02-23,1,1,1,1,1,1,1,1,1,1
"315",NA,NA,"DC",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,"DC",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,"DC",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,"DC",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",NA,NA,"DC",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",8.78226623143939e-06,4.16193537629399e-06,"DC",2024-03-15,1,1,1,1,1,1,1,1,1,1
"336",NA,NA,"DC",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",0.0166416021274035,0.00166321411419856,"DE",2024-02-04,1,1,1,1,1,1,1,1,1,1
"338",0.00191567955327571,0.00145859331004232,"DE",2024-02-05,1,1,1,1,1,1,1,1,1,1
"339",0.0606955482930675,0.00127887023193351,"DE",2024-02-06,1,1,1,1,1,1,1,1,1,1
"340",0.0296653847800525,0.00112108046107163,"DE",2024-02-07,1,1,1,1,1,1,1,1,1,1
"341",0.0282980194416256,0.000982599209053474,"DE",2024-02-08,1,1,1,1,1,1,1,1,1,1
"342",0.0096097823553513,0.00086110498773555,"DE",2024-02-09,1,1,1,1,1,1,0,0,1,1
"343",1.27719156282245,0.473944629288978,"DE",2024-02-10,1,0,1,1,0,1,0,1,1,0
"344",0.000860492386125324,0.00066111374700549,"DE",2024-02-11,1,1,1,1,1,1,1,1,1,1
"345",NA,NA,"DE",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",0.013622240285549,0.000507426797344981,"DE",2024-02-13,1,1,1,1,1,1,1,1,1,1
"347",1.21136046344665,0.240190094491356,"DE",2024-02-14,1,0,1,1,0,1,0,1,1,0
"348",2.53327300610662,0.320937398722077,"DE",2024-02-15,1,0,1,1,0,1,0,1,1,0
"349",NA,NA,"DE",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",0.00881457486020037,0.000298862448336057,"DE",2024-02-17,1,1,1,1,1,1,0,0,1,1
"351",0.00100299884447622,0.000261830695334179,"DE",2024-02-18,1,1,1,1,1,1,1,1,1,1
"352",0.000296348452427354,0.000229400169398875,"DE",2024-02-19,1,1,1,1,1,1,1,1,1,1
"353",0.00188780366478718,0.000201000626768097,"DE",2024-02-20,1,1,1,1,1,1,1,1,1,1
"354",0.00102954128702711,0.00017613183854924,"DE",2024-02-21,1,1,1,1,1,1,1,1,1,1
"355",0.00163466014171559,0.00015435515542425,"DE",2024-02-22,1,1,1,1,1,1,1,1,1,1
"356",0.000618124465310503,0.000135286054610033,"DE",2024-02-23,1,1,1,1,1,1,1,1,1,1
"357",0.00015836363453935,0.000118587561492463,"DE",2024-02-24,1,1,1,1,1,1,1,1,1,1
"358",0.000522396421943565,0.000103964448793242,"DE",2024-02-25,1,1,1,1,1,1,1,1,1,1
"359",0.0004388021851142,9.11581258280487e-05,"DE",2024-02-26,1,1,1,1,1,1,1,1,1,1
"360",0.00155778102803508,7.9942139364144e-05,"DE",2024-02-27,1,1,1,1,1,1,1,1,1,1
"361",0.00291183145667122,7.01182157967814e-05,"DE",2024-02-28,1,1,1,1,1,1,1,1,1,1
"362",7.75696137560317e-05,6.15127818593789e-05,"DE",2024-02-29,1,1,1,1,1,1,1,1,1,1
"363",7.27754297852826e-05,5.39739078945121e-05,"DE",2024-03-01,1,1,1,1,1,1,1,1,1,1
"364",7.48967501317827e-05,4.73686238796992e-05,"DE",2024-03-02,1,1,1,1,1,1,1,1,1,1
"365",5.74029283880451e-05,4.15805639653276e-05,"DE",2024-03-03,1,1,1,1,1,1,1,1,1,1
"366",NA,NA,"DE",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",0.000346524749875329,3.20615312884136e-05,"DE",2024-03-05,1,1,1,1,1,1,1,1,1,1
"368",3.19612264496815e-05,2.81634938515375e-05,"DE",2024-03-06,1,1,1,1,1,1,1,1,1,1
"369",0.000294706210754423,2.47455720205867e-05,"DE",2024-03-07,1,1,1,1,1,1,1,1,1,1
"370",NA,NA,"DE",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",NA,NA,"DE",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",NA,NA,"DE",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",1.02590142371328,0.120847778478399,"FL",2024-02-05,1,0,1,1,0,1,0,1,1,0
"381",4.84936502171489,0.146839613844248,"FL",2024-02-06,1,0,0,1,0,1,0,0,1,0
"382",1.38419207106603,0.0779100547722062,"FL",2024-02-07,1,0,0,1,1,1,0,0,1,0
"383",0.640529425373157,0.0375831929733929,"FL",2024-02-08,1,1,1,1,1,1,0,1,1,0
"384",0.125525293088798,0.000238084690640216,"FL",2024-02-09,1,1,1,1,1,1,1,1,1,1
"385",0.00925533265583675,0.000210822477870677,"FL",2024-02-10,1,1,1,1,1,1,1,1,1,1
"386",NA,NA,"FL",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",1.14272431137217,0.122291729343657,"FL",2024-02-12,1,0,1,1,0,1,0,1,1,0
"388",1.10082950362857,0.0548951643729355,"FL",2024-02-13,0,1,1,1,1,0,0,1,1,1
"389",0.0489395618064758,0.000130525572894049,"FL",2024-02-14,1,1,1,1,1,1,1,1,1,1
"390",0.0822935359918727,0.000115993961780967,"FL",2024-02-15,1,1,1,1,1,1,0,1,1,0
"391",0.0176838482365742,0.000103158587225679,"FL",2024-02-16,1,1,1,1,1,1,1,1,1,1
"392",0.000708068448344985,9.18143644813867e-05,"FL",2024-02-17,1,1,1,1,1,1,1,1,1,1
"393",NA,NA,"FL",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",1.01969427265286,0.0493380500161828,"FL",2024-02-19,1,0,1,1,0,1,0,1,1,0
"395",1.00426044104283,0.0470145742448121,"FL",2024-02-20,1,0,0,1,1,1,0,0,1,1
"396",0.0166318352679267,5.80714649165444e-05,"FL",2024-02-21,1,1,1,1,1,1,1,1,1,1
"397",4.65797841949473,0.197590306437192,"FL",2024-02-22,1,0,0,1,0,1,0,0,0,0
"398",0.00313868963767465,4.64072316977207e-05,"FL",2024-02-23,1,1,1,1,1,1,1,1,1,1
"399",0.000322122205896395,4.15361913216737e-05,"FL",2024-02-24,1,1,1,1,1,1,1,1,1,1
"400",1.39914370265251,0.98992103419073,"FL",2024-02-25,1,0,1,1,0,1,0,1,1,0
"401",1.26516303727878,0.0989944517547493,"FL",2024-02-26,1,0,0,1,1,1,0,0,1,1
"402",4.71623688870667,0.396261989815835,"FL",2024-02-27,1,0,0,1,0,1,0,0,1,0
"403",0.000465427612682371,2.6873269994375e-05,"FL",2024-02-28,1,1,1,1,1,1,1,1,1,1
"404",0.00284191596054346,2.41502135379706e-05,"FL",2024-02-29,1,1,1,1,1,1,1,1,1,1
"405",0.000282955850123102,2.17204246030266e-05,"FL",2024-03-01,1,1,1,1,1,1,1,1,1,1
"406",NA,NA,"FL",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,"FL",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",0.000632846428724451,1.58767547931461e-05,"FL",2024-03-04,1,1,1,1,1,1,1,1,1,1
"409",1.38574161084428,0.331383227260015,"FL",2024-03-05,1,0,1,1,0,1,0,1,1,0
"410",9.45118921988446e-05,1.29329227458631e-05,"FL",2024-03-06,1,1,1,1,1,1,1,1,1,1
"411",9.53462781977648e-05,1.16856536511033e-05,"FL",2024-03-07,1,1,1,1,1,1,1,1,1,1
"412",0.000178431325247478,1.05664413517466e-05,"FL",2024-03-08,1,1,1,1,1,1,1,1,1,1
"413",NA,NA,"FL",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",NA,NA,"FL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",0.000192785592932999,7.84547276055819e-06,"FL",2024-03-11,1,1,1,1,1,1,1,1,1,1
"416",1.30814754437597e-05,7.11406940507757e-06,"FL",2024-03-12,1,1,1,1,1,1,1,1,1,1
"417",0.000132728798068468,6.45517885578332e-06,"FL",2024-03-13,1,1,1,1,1,1,1,1,1,1
"418",2.41010574743128,0.398375141954104,"FL",2024-03-14,1,0,0,1,0,1,0,0,1,0
"419",4.2383980375614e-05,5.32521951117421e-06,"FL",2024-03-15,1,1,1,1,1,1,1,1,1,1
"420",NA,NA,"FL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.0654021252403258,0.00189921635374757,"GA",2024-02-04,1,1,1,1,1,1,1,1,1,1
"422",0.579813153527922,0.0936078295466501,"GA",2024-02-05,1,1,1,1,1,1,0,1,1,0
"423",0.770242186894948,0.00144138233106794,"GA",2024-02-06,1,1,1,1,1,1,0,1,1,0
"424",0.928325047474048,0.041147832551729,"GA",2024-02-07,1,1,0,1,1,1,0,0,1,1
"425",0.0788647373250997,0.00109237563285886,"GA",2024-02-08,1,1,1,1,1,1,1,1,1,1
"426",0.0241855126292332,0.000950535964136057,"GA",2024-02-09,1,1,1,1,1,1,1,1,1,1
"427",0.00135992190663763,0.000826887331902627,"GA",2024-02-10,1,1,1,1,1,1,1,1,1,1
"428",0.0277561230317296,0.000719143306851095,"GA",2024-02-11,1,1,1,1,1,1,1,1,1,1
"429",0.120047832401495,0.000625295597304737,"GA",2024-02-12,1,1,1,1,1,1,1,1,1,1
"430",1.65080921852766,0.128914125582072,"GA",2024-02-13,1,0,0,1,1,1,0,0,1,1
"431",1.84078413663051,0.175976640784586,"GA",2024-02-14,1,0,0,1,0,0,0,0,1,0
"432",0.172972135334894,0.000410569903915305,"GA",2024-02-15,1,1,1,1,1,1,0,1,1,0
"433",1.35296528820714,0.963115414209173,"GA",2024-02-16,1,0,1,1,0,1,0,1,1,0
"434",0.000551387727106674,0.000309915547856489,"GA",2024-02-17,1,1,1,1,1,1,1,1,1,1
"435",0.00850100609227934,0.000269208784002703,"GA",2024-02-18,1,1,1,1,1,1,1,1,1,1
"436",1.91281583529991,0.13958719829701,"GA",2024-02-19,1,0,0,1,0,0,0,0,1,0
"437",1.20770321876656,0.109482451244571,"GA",2024-02-20,0,0,1,1,1,0,1,0,1,1
"438",0.0579989877058091,0.000176348584195868,"GA",2024-02-21,1,1,1,1,1,1,1,1,1,1
"439",0.0214250253568469,0.000153132210646264,"GA",2024-02-22,1,1,1,1,1,1,1,1,1,1
"440",0.00229041432616061,0.000132964737270025,"GA",2024-02-23,1,1,1,1,1,1,1,1,1,1
"441",0.00203732795012605,0.000115448009635041,"GA",2024-02-24,1,1,1,1,1,1,1,1,1,1
"442",0.000773132969934129,0.000100235346287689,"GA",2024-02-25,1,1,1,1,1,1,1,1,1,1
"443",1.24069711105954,0.163699919865657,"GA",2024-02-26,1,0,1,1,0,1,0,1,1,0
"444",0.00232454332061457,7.55543991729018e-05,"GA",2024-02-27,1,1,1,1,1,1,1,1,1,1
"445",0.000125214468598036,6.55951758742051e-05,"GA",2024-02-28,1,1,1,1,1,1,1,1,1,1
"446",0.000463666906568096,5.69487252107426e-05,"GA",2024-02-29,1,1,1,1,1,1,1,1,1,1
"447",0.00342043048914523,4.9442390382449e-05,"GA",2024-03-01,1,1,1,1,1,1,1,1,1,1
"448",0.00367311163831802,4.29261041439019e-05,"GA",2024-03-02,1,1,1,1,1,1,1,1,1,1
"449",1.37619245343705,0.330755838874909,"GA",2024-03-03,1,0,0,1,1,1,0,0,1,1
"450",1.32543703910923,0.197805386898807,"GA",2024-03-04,1,0,1,1,0,1,0,1,1,0
"451",0.000209459170802773,2.80967954954898e-05,"GA",2024-03-05,1,1,1,1,1,1,1,1,1,1
"452",4.08566297369108e-05,2.43968785775653e-05,"GA",2024-03-06,1,1,1,1,1,1,1,1,1,1
"453",0.004167218077192,2.11851847475992e-05,"GA",2024-03-07,1,1,1,1,1,1,1,1,1,1
"454",0.00166023142195922,1.8397262147752e-05,"GA",2024-03-08,1,1,1,1,1,1,1,1,1,1
"455",1.37825658858061,0.330748698335638,"GA",2024-03-09,1,0,1,1,0,1,0,1,1,0
"456",0.000130616764403515,1.38762838905028e-05,"GA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"457",0.000994680893062823,1.20524854676723e-05,"GA",2024-03-11,1,1,1,1,1,1,1,1,1,1
"458",1.55563491721694e-05,1.04691596765206e-05,"GA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"459",0.000310442381387523,9.09454145460129e-06,"GA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"460",1.20632416846242e-05,7.90106270534528e-06,"GA",2024-03-14,1,1,1,1,1,1,1,1,1,1
"461",1.90918830694836e-05,6.86479875627143e-06,"GA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"462",NA,NA,"GA",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",0.00131507638918461,0.000432541802401019,"HI",2024-02-26,1,1,1,1,1,1,1,1,1,1
"486",NA,NA,"HI",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",0.00195465527907962,0.00142917477632749,"IA",2024-02-04,1,1,1,1,1,1,1,1,1,1
"506",0.698054376380304,0.0857835761080664,"IA",2024-02-05,1,1,1,1,1,1,1,1,1,1
"507",0.983709201280751,0.156763891883472,"IA",2024-02-06,1,0,1,1,0,1,0,1,1,0
"508",0.0255632241181661,0.000993303237891445,"IA",2024-02-07,1,1,1,1,1,1,1,1,1,1
"509",0.0309662549310069,0.000879574932638985,"IA",2024-02-08,1,1,1,1,1,1,1,1,1,1
"510",0.0399787949541027,0.000778765183224371,"IA",2024-02-09,1,1,1,1,1,1,1,1,1,1
"511",0.017454139876194,0.000689430304435357,"IA",2024-02-10,1,1,1,1,1,1,1,1,1,1
"512",0.935735796513763,0.106311782106712,"IA",2024-02-11,1,0,1,1,0,1,0,1,1,0
"513",0.0611482665431717,0.000540177981373268,"IA",2024-02-12,1,1,1,1,1,1,1,1,1,1
"514",0.0479938030245187,0.00047809368085171,"IA",2024-02-13,1,1,1,1,1,1,0,1,1,0
"515",0.0231398876076586,0.000423122616774003,"IA",2024-02-14,1,1,1,1,1,1,0,1,1,0
"516",2.10596270717512,0.242525204973184,"IA",2024-02-15,1,0,0,1,0,1,0,0,1,1
"517",0.00160281891232093,0.000331381425667734,"IA",2024-02-16,1,1,1,1,1,1,1,1,1,1
"518",1.32973380700864,0.483472565515267,"IA",2024-02-17,1,0,1,1,0,1,0,1,1,0
"519",0.00268202914190517,0.000259518701885223,"IA",2024-02-18,1,1,1,1,1,1,1,1,1,1
"520",1.14255110075673,0.121512855150168,"IA",2024-02-19,1,0,1,1,0,1,0,1,1,0
"521",0.00838360547943168,0.000203249974764391,"IA",2024-02-20,1,1,1,1,1,1,1,1,1,1
"522",0.0089640915843226,0.000179879635654047,"IA",2024-02-21,1,1,1,1,1,1,1,1,1,1
"523",1.26350301253684,0.123086921070833,"IA",2024-02-22,1,0,0,1,1,1,0,0,1,1
"524",0.00518966904530348,0.000140912627049455,"IA",2024-02-23,1,1,1,1,1,1,1,1,1,1
"525",0.000166495362652216,0.000124731286342731,"IA",2024-02-24,1,1,1,1,1,1,0,0,1,1
"526",1.36956490776746,0.329380596967316,"IA",2024-02-25,0,0,1,1,1,0,0,1,1,1
"527",0.00248816994599274,9.77532463205748e-05,"IA",2024-02-26,1,1,1,1,1,1,1,1,1,1
"528",2.65125678776654,0.245550185711865,"IA",2024-02-27,1,0,1,1,0,1,0,1,1,0
"529",1.35553214717794,0.327723259784248,"IA",2024-02-28,1,0,1,1,0,1,0,1,1,0
"530",1.34115255990582,0.197837814012769,"IA",2024-02-29,1,0,0,1,1,1,0,0,1,1
"531",0.000277412132829113,6.01141738653613e-05,"IA",2024-03-01,1,1,1,1,1,1,1,1,1,1
"532",7.10359471006311e-05,5.32503450810387e-05,"IA",2024-03-02,1,1,1,1,1,1,1,1,1,1
"533",0.0014372149357019,4.71768703583591e-05,"IA",2024-03-03,1,1,1,1,1,1,1,1,1,1
"534",1.32058047021112,0.110163125501733,"IA",2024-03-04,1,0,0,1,1,1,0,0,1,1
"535",0.00212396362731201,3.70459271862848e-05,"IA",2024-03-05,1,1,1,1,1,1,1,1,1,1
"536",0.00169493551001542,3.28361474110532e-05,"IA",2024-03-06,1,1,1,1,1,1,1,1,1,1
"537",0.000557812943338024,2.91098028664697e-05,"IA",2024-03-07,1,1,1,1,1,1,1,1,1,1
"538",0.00014765803793108,2.5811015249904e-05,"IA",2024-03-08,1,1,1,1,1,1,1,1,1,1
