"","es_score","brier_score","location","target_date","X24A_50_CI","recombinant_50_CI","X24B_50_CI","X24C_50_CI","other_50_CI","X24A_95_CI","recombinant_95_CI","X24B_95_CI","X24C_95_CI","other_95_CI"
"274",NA,NA,"CT",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,NA,"CT",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",NA,NA,"CT",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",NA,NA,"CT",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",NA,NA,"CT",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",NA,NA,"CT",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,"CT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.0154324499042701,0.0084569144923432,"CT",2024-04-10,1,1,1,1,1,1,1,1,1,1
"285",0.0161891955800871,0.00950377661858837,"CT",2024-04-11,1,1,1,1,1,1,1,1,1,1
"286",0.0178755462555721,0.0106816366320738,"CT",2024-04-12,1,1,1,1,1,1,1,1,1,1
"287",NA,NA,"CT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",NA,NA,"CT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",0.0268703263374919,0.0216446337476182,"CT",2024-04-18,1,1,1,1,1,1,1,1,1,1
"293",0.0313811584795209,0.0243783258598132,"CT",2024-04-19,1,1,1,1,1,1,1,1,1,1
"294",NA,NA,"CT",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",0.00276813382888012,0.00216731772558773,"DC",2024-03-10,1,1,1,1,1,1,1,1,1,1
"296",NA,NA,"DC",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",0.00120984556318278,0.00369234908318428,"DC",2024-03-15,1,1,1,1,1,1,1,1,1,1
"301",0.0010598964988763,0.00412977441387754,"DC",2024-03-16,1,1,1,1,1,1,1,1,1,1
"302",0.00515324032982406,0.00462380859321323,"DC",2024-03-17,1,1,1,1,1,1,1,1,1,1
"303",NA,NA,"DC",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",0.00178336573210466,0.00651247855408153,"DC",2024-03-20,1,1,1,1,1,1,1,1,1,1
"306",NA,NA,"DC",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",0.00753245316547417,0.00917592132024959,"DC",2024-03-23,1,1,1,1,1,1,1,1,1,1
"309",0.00270874223525763,0.0102779602424613,"DC",2024-03-24,1,1,1,1,1,1,1,1,1,1
"310",0.00292398553903996,0.0115039452891307,"DC",2024-03-25,1,1,1,1,1,1,1,1,1,1
"311",NA,NA,"DC",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",0.00382611236637789,0.0143713517093928,"DC",2024-03-27,1,1,1,1,1,0,1,0,1,1
"313",NA,NA,"DC",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",0.00609479375687566,0.0244987349786181,"DC",2024-04-01,1,1,1,1,1,0,1,0,1,1
"318",NA,NA,"DC",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",1.22107762641567,0.683817896509019,"DC",2024-04-03,0,1,0,1,1,0,1,0,1,1
"320",NA,NA,"DC",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",1.18269258680179,0.43479246833799,"DC",2024-04-09,0,0,1,1,1,0,0,1,1,1
"326",NA,NA,"DC",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.0368462029424856,0.103382561295856,"DC",2024-04-18,1,1,1,1,1,1,1,1,1,1
"335",NA,NA,"DC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,NA,"DE",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",NA,NA,"DE",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,NA,"DE",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",0.00103838631043589,0.00415600965054102,"DE",2024-03-18,1,1,1,1,1,1,1,1,1,1
"346",0.000903526904852833,0.00471155887983526,"DE",2024-03-19,1,1,1,1,1,1,1,1,1,1
"347",NA,NA,"DE",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,NA,"DE",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",0.00528883264377764,0.00685354889639409,"DE",2024-03-22,1,1,1,1,1,1,1,1,1,1
"350",0.00180300915838289,0.00775758159206388,"DE",2024-03-23,1,1,1,1,1,1,1,1,1,1
"351",NA,NA,"DE",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",0.0417096450534399,0.00991656041728268,"DE",2024-03-25,1,1,1,1,1,1,1,1,1,1
"353",NA,NA,"DE",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",0.00267245351538892,0.0126284684315378,"DE",2024-03-27,1,1,1,1,1,1,1,1,1,1
"355",0.0110438218661637,0.014226994625288,"DE",2024-03-28,1,1,1,1,1,1,1,1,1,1
"356",NA,NA,"DE",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",0.0049666756004795,0.022610043249669,"DE",2024-04-01,1,1,1,1,1,1,1,1,1,1
"360",0.00619016831857019,0.0252895309886215,"DE",2024-04-02,1,1,1,1,1,1,1,1,1,1
"361",0.0236820677174837,0.0282388177427568,"DE",2024-04-03,1,1,1,1,1,1,1,1,1,1
"362",NA,NA,"DE",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.0370649531213637,0.0476790498056676,"DE",2024-04-08,1,1,1,1,1,0,1,0,1,1
"367",0.0425415579121938,0.0526304615938474,"DE",2024-04-09,1,1,1,1,1,0,1,0,1,1
"368",NA,NA,"DE",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",1.03290857816327,0.434448430530509,"DE",2024-04-18,0,1,0,1,1,1,1,1,1,1
"377",NA,NA,"DE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.0506711926034735,0.00345560650933081,"FL",2024-03-11,1,1,1,1,1,1,1,1,1,1
"381",0.0075762673093786,0.00382050777076932,"FL",2024-03-12,1,1,1,1,1,1,1,1,1,1
"382",0.0654082895406171,0.00423419939093686,"FL",2024-03-13,1,1,1,1,1,1,1,1,1,1
"383",1.61146917026605,0.35938187348603,"FL",2024-03-14,0,0,1,1,1,0,0,0,1,1
"384",0.0340384185585996,0.00523375890399092,"FL",2024-03-15,1,1,1,1,1,0,1,0,1,1
"385",NA,NA,"FL",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",NA,NA,"FL",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",NA,NA,"FL",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",NA,NA,"FL",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",0.279833228374669,0.00912807492461361,"FL",2024-03-20,1,1,1,1,1,0,1,0,1,1
"390",0.201202810383032,0.010231663748423,"FL",2024-03-21,1,1,1,1,1,0,1,0,1,1
"391",NA,NA,"FL",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",0.023708017542727,0.0128735557555432,"FL",2024-03-23,1,1,1,1,1,1,1,1,1,1
"393",0.0241835468528203,0.0144457544098439,"FL",2024-03-24,1,1,1,1,1,1,1,1,1,1
"394",0.0279689015809084,0.0162106970539059,"FL",2024-03-25,1,1,1,1,1,1,1,1,1,1
"395",1.81062877386104,0.585608508631902,"FL",2024-03-26,0,0,1,0,1,0,0,1,0,1
"396",0.773127971518706,0.0204046003639961,"FL",2024-03-27,1,1,1,1,1,0,1,0,1,1
"397",0.522918034557685,0.0228807922677323,"FL",2024-03-28,1,1,1,1,1,0,1,0,1,1
"398",0.141561745448761,0.0256442145792121,"FL",2024-03-29,1,1,1,1,1,0,1,0,1,1
"399",NA,NA,"FL",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,"FL",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",1.00571287043598,0.196337930591877,"FL",2024-04-02,1,0,1,1,1,0,0,0,1,1
"403",0.228066498246664,0.0448031413006364,"FL",2024-04-03,1,1,1,1,1,1,1,1,1,1
"404",1.15939267940144,0.176346363069141,"FL",2024-04-04,1,0,1,1,1,1,0,0,1,1
"405",0.277416916862331,0.0555677147919165,"FL",2024-04-05,1,1,1,1,1,0,1,0,1,1
"406",NA,NA,"FL",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,"FL",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",0.120937929336421,0.0759013668487726,"FL",2024-04-08,1,1,1,1,1,1,1,1,1,1
"409",0.368949086215147,0.0839313141285103,"FL",2024-04-09,1,1,1,1,1,0,1,0,1,1
"410",NA,NA,"FL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",0.152714487830045,0.102052171735082,"FL",2024-04-11,1,1,1,1,1,1,1,1,1,1
"412",NA,NA,"FL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",NA,NA,"FL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",0.194411471622165,0.134731496915723,"FL",2024-04-14,1,1,1,1,1,1,1,1,1,1
"415",0.551531680034762,0.147148528630343,"FL",2024-04-15,1,1,1,1,1,1,1,1,1,1
"416",0.222579140955975,0.160333429662558,"FL",2024-04-16,1,1,1,1,1,0,1,0,1,1
"417",0.477893224770634,0.339681623436884,"FL",2024-04-17,1,1,1,1,1,0,1,0,1,1
"418",0.241857294141823,0.25444947454571,"FL",2024-04-18,1,1,1,1,1,1,1,1,1,1
"419",0.691865079956462,0.204375753745638,"FL",2024-04-19,1,1,1,1,1,0,1,0,1,1
"420",NA,NA,"FL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.00278217027779028,0.000302451424741049,"GA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"422",0.0199704478358532,0.00030643258726541,"GA",2024-03-11,1,1,1,1,1,1,1,1,1,1
"423",0.000882228848995734,0.000312290415205695,"GA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"424",0.0119633641933197,0.000320103806561934,"GA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"425",0.000993414319431507,0.000329976940408242,"GA",2024-03-14,1,1,1,1,1,1,1,1,1,1
"426",0.000816524486663445,0.000342040813695482,"GA",2024-03-15,1,1,1,1,1,1,1,1,1,1
"427",NA,NA,"GA",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",NA,NA,"GA",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",NA,NA,"GA",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",NA,NA,"GA",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",0.00476345015228326,0.000441979665428648,"GA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"432",0.00158203828921244,0.000471761736769795,"GA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"433",NA,NA,"GA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",NA,NA,"GA",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",0.00725402275160536,0.000587656928173191,"GA",2024-03-24,1,1,1,1,1,1,1,1,1,1
"436",1.21728858042944,0.243065755536876,"GA",2024-03-25,0,1,1,1,0,0,1,1,1,0
"437",0.0182550872051005,0.000692703062562186,"GA",2024-03-26,1,1,1,1,1,1,1,1,1,1
"438",0.00903584046583107,0.000755734250240708,"GA",2024-03-27,1,1,1,1,1,1,1,1,1,1
"439",0.00283037874265081,0.000827006368372155,"GA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"440",0.0102686890915655,0.000907631854533693,"GA",2024-03-29,1,1,1,1,1,1,1,1,1,1
"441",NA,NA,"GA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",1.33690277784272,0.963088791477647,"GA",2024-03-31,0,1,1,1,0,0,1,1,1,0
"443",1.14354156130213,0.466899238558011,"GA",2024-04-01,0,1,0,1,1,0,1,0,1,1
"444",0.00435552321118553,0.00135307257209625,"GA",2024-04-02,1,1,1,1,1,1,1,1,1,1
"445",0.0650962666401476,0.00150492488761057,"GA",2024-04-03,1,1,1,1,1,0,1,0,1,1
"446",0.0417835543578307,0.00167818067044362,"GA",2024-04-04,1,1,1,1,1,1,1,1,1,1
"447",0.0480276484924029,0.00187633094279114,"GA",2024-04-05,1,1,1,1,1,1,1,1,1,1
"448",0.0728186017183837,0.00210355995799448,"GA",2024-04-06,1,1,1,1,1,0,1,0,1,1
"449",0.00790696700986641,0.00236490457872448,"GA",2024-04-07,1,1,1,1,1,1,1,1,1,1
"450",1.03326042368415,0.451886917172089,"GA",2024-04-08,0,1,0,1,1,0,1,0,1,1
"451",0.102322076826749,0.00301557990759368,"GA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"452",0.748245582341633,0.2247662694064,"GA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"453",0.180987273211559,0.00389438227406763,"GA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"454",1.15263364977856,0.874553886204408,"GA",2024-04-12,0,1,0,1,1,0,1,0,1,1
"455",0.152023884095237,0.00509881831220533,"GA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"456",1.13647487389574,0.858079020495137,"GA",2024-04-14,0,1,0,1,1,0,1,0,1,1
"457",NA,NA,"GA",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",0.0208128112555168,0.00784449543395352,"GA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"459",0.136188512705642,0.00911598768509924,"GA",2024-04-17,1,1,1,1,1,0,1,0,1,1
"460",1.06176224008149,0.817540715736973,"GA",2024-04-18,0,1,0,1,1,0,1,0,1,1
"461",NA,NA,"GA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",NA,NA,"GA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",0.0049915602539827,0.00132056008550172,"IA",2024-03-10,1,1,1,1,1,1,1,1,1,1
"506",1.24344120501841,0.317611159774927,"IA",2024-03-11,0,1,1,1,0,0,1,1,1,0
"507",0.0217848304024645,0.001520359224642,"IA",2024-03-12,1,1,1,1,1,1,1,1,1,1
"508",0.023126896721207,0.00164379025885738,"IA",2024-03-13,1,1,1,1,1,1,1,1,1,1
"509",0.0138752649423344,0.00178540092934654,"IA",2024-03-14,1,1,1,1,1,1,1,1,1,1
"510",NA,NA,"IA",2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",0.00229137952856795,0.00213223773207499,"IA",2024-03-16,1,1,1,1,1,1,1,1,1,1
"512",0.00192219907807207,0.0023427751820551,"IA",2024-03-17,1,1,1,1,1,1,1,1,1,1
"513",0.00751936896430917,0.00258218389451944,"IA",2024-03-18,1,1,1,1,1,1,1,1,1,1
"514",0.00955958087721853,0.0028540536010076,"IA",2024-03-19,1,1,1,1,1,1,1,1,1,1
"515",0.0106464249768529,0.00316242153734757,"IA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"516",0.0375375676468353,0.00351181893122238,"IA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"517",NA,NA,"IA",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",1.16344653872779,0.438983531841815,"IA",2024-03-23,0,1,0,1,1,0,1,0,1,1
"519",NA,NA,"IA",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",0.00419179970744553,0.00543051348164557,"IA",2024-03-25,1,1,1,1,1,0,0,1,1,1
"521",0.0176366373308406,0.00607400533594006,"IA",2024-03-26,1,1,1,1,1,1,1,1,1,1
"522",0.789535265862769,0.173980073535958,"IA",2024-03-27,1,1,0,1,1,0,1,0,1,1
"523",0.0757887507613288,0.00761541722987117,"IA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"524",0.0509784056316883,0.00853344056586169,"IA",2024-03-29,1,1,1,1,1,1,1,1,1,1
"525",NA,NA,"IA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",NA,NA,"IA",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",0.162164090638847,0.0120191980005999,"IA",2024-04-01,1,1,1,1,1,0,1,0,1,1
"528",0.0718546606851402,0.0134712067480264,"IA",2024-04-02,1,1,1,1,1,1,1,1,1,1
"529",0.133077742342635,0.0150944193799095,"IA",2024-04-03,1,1,1,1,1,0,1,0,1,1
"530",0.988647976540916,0.188602517128746,"IA",2024-04-04,1,0,1,1,1,0,0,1,1,1
"531",0.0971107230193077,0.018926276682868,"IA",2024-04-05,1,1,1,1,1,0,1,0,1,1
"532",0.0549335721929355,0.0211741540540147,"IA",2024-04-06,1,1,1,1,1,1,1,1,1,1
"533",1.11873500725159,0.716242600839799,"IA",2024-04-07,0,1,0,1,1,1,1,1,1,1
"534",0.208829527160894,0.0264418162976821,"IA",2024-04-08,1,1,1,1,1,1,1,1,1,1
"535",0.0714874580702865,0.0295086410217055,"IA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"536",0.242502239888507,0.0328974635339167,"IA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"537",0.43773950725227,0.160117936138554,"IA",2024-04-11,1,1,1,1,1,0,1,0,1,1
"538",0.0989377807932532,0.0407472704377924,"IA",2024-04-12,1,1,1,1,1,1,1,1,1,1
"539",0.0352588613582114,0.045263342294814,"IA",2024-04-13,1,1,1,1,1,0,1,0,1,1
"540",NA,NA,"IA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",0.0435673801708124,0.0556192030615542,"IA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"542",0.665023111976825,0.313612278979242,"IA",2024-04-16,1,1,1,1,1,0,1,0,1,1
"543",0.934674673666178,0.546932268829023,"IA",2024-04-17,0,1,0,1,1,0,1,0,1,1
"544",0.0572358249516937,0.0748846672719482,"IA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"545",0.605955204603575,0.295517305966407,"IA",2024-04-19,1,1,1,1,1,1,1,1,1,1
"546",0.0695161908395377,0.0905243932026085,"IA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"547",NA,NA,"ID",2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
