"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"227",NA,NA,"CO",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",0.624889495695533,0.485467419098957,"CO",2024-05-29,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"229",NA,NA,"CO",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0.355261081601351,0.2678134863565,"CO",2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"235",0.841877964023031,0.269720845171125,"CO",2024-06-05,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"236",0.725841645900643,0.561573189779936,"CO",2024-06-06,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"237",NA,NA,"CO",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1.07721481014788,0.252517660416487,"CO",2024-06-10,1,1,0,1,1,1,1,1,0,0,1,1,0,1
"241",0.402657798596405,0.238546688681909,"CO",2024-06-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"242",0.368821409756859,0.288010321401641,"CO",2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"243",0.798024350635627,0.611142245692162,"CO",2024-06-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"244",0.808843579362672,0.617033125031174,"CO",2024-06-14,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"245",NA,NA,"CO",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.40418828879946,0.304976743619441,"CO",2024-06-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"248",NA,NA,"CO",2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.846467161415269,0.642611022864092,"CO",2024-06-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"250",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",0.758280452336419,0.642899283553043,"CO",2024-06-21,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"252",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",0.537488155967249,0.37381965028395,"CT",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"255",0.278764657806149,0.20784236600615,"CT",2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"256",0.302600294016386,0.219614121567988,"CT",2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"257",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.360874660903646,0.269030656132146,"CT",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"261",NA,NA,"CT",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",NA,NA,"CT",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.413054361349231,0.307624526698117,"CT",2024-05-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"264",0.426666336598074,0.320595332494862,"CT",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"265",0.447586317013188,0.333560491917154,"CT",2024-05-24,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"266",NA,NA,"CT",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",NA,NA,"CT",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",NA,NA,"CT",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",0.679830012268324,0.377324748899938,"CT",2024-05-29,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"271",0.38276883654175,0.265144507314934,"CT",2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"272",0.567933854731183,0.421428405258932,"CT",2024-05-31,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"273",NA,NA,"CT",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.647773804646246,0.477684483402382,"CT",2024-06-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"278",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",0.930484607699879,0.454568606886605,"CT",2024-06-07,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"280",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",1.54898036666715,0.48412949272294,"CT",2024-06-10,0,0,1,1,1,1,1,0,0,0,1,0,0,1
"283",NA,NA,"CT",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.430992175503284,0.270619768396825,"CT",2024-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"285",NA,NA,"CT",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",1.10464045498481,0.581658407951194,"CT",2024-06-14,0,1,1,1,1,0,1,0,0,1,1,0,0,1
"287",NA,NA,"CT",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",0.766045305089288,0.580541561919971,"CT",2024-06-17,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"290",0.77835771705936,0.58707091935625,"CT",2024-06-18,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"291",0.690624839476993,0.375478457863664,"CT",2024-06-19,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"292",NA,NA,"CT",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,NA,"CT",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",0.815875586630326,0.610455292394684,"CT",2024-06-22,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"295",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",0.278979505137498,0.18147961704318,"DC",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"300",0.289970362820059,0.191328959534107,"DC",2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"301",0.310372076369573,0.201441136016673,"DC",2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"302",0.737989358572873,0.500840631494315,"DC",2024-05-19,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"303",0.458515500792979,0.345196978501688,"DC",2024-05-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"304",0.351462942374112,0.233188285892364,"DC",2024-05-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"305",0.355548421507983,0.244178316903109,"DC",2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"306",0.369436974495107,0.255337819711843,"DC",2024-05-23,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"307",0.39255607112255,0.266644668486396,"DC",2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"308",0.407370834999263,0.278075969576158,"DC",2024-05-25,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"309",0.379986555119079,0.302717919729046,"DC",2024-05-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"310",NA,NA,"DC",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.622382151596797,0.385242759875785,"DC",2024-05-31,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"315",NA,NA,"DC",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",1.19247805596592,0.382640666231366,"DC",2024-06-03,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"318",1.23573148540027,0.39402126946286,"DC",2024-06-04,0,1,1,1,1,1,1,0,1,0,1,0,1,1
"319",0.332504660037679,0.270052440855728,"DC",2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"320",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",0.659830357022219,0.469233389870151,"DC",2024-06-11,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"326",0.776566665842454,0.38733031888899,"DC",2024-06-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"327",0.820083846244279,0.335150466288912,"DC",2024-06-13,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"328",0.916508547093886,0.446956262013283,"DC",2024-06-14,1,1,1,1,1,0,1,1,1,0,1,1,0,1
"329",0.708353466846154,0.507547967097552,"DC",2024-06-15,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"330",NA,NA,"DC",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",0.80484175304665,0.395081775314555,"DC",2024-06-17,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"332",0.339207353495031,0.285506607041748,"DC",2024-06-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"333",0.753766537199598,0.541858503414998,"DC",2024-06-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"334",NA,NA,"DC",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",0.444082235159416,0.242896856307891,"DC",2024-06-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"336",NA,NA,"DC",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",0.407536312086271,0.120668865075505,"DE",2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"338",0.157978303819586,0.129179215782822,"DE",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"339",0.165353667961256,0.138074594932034,"DE",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"340",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",1.18275825029994,0.240443894178975,"DE",2024-05-16,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"342",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",0.826146152646542,0.31741396845285,"DE",2024-05-22,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"348",0.755380338728963,0.498627898445811,"DE",2024-05-23,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"349",NA,NA,"DE",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.711862523556692,0.346393203616825,"DE",2024-05-26,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"352",NA,NA,"DE",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",0.451247235032723,0.314207979319857,"DE",2024-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"354",NA,NA,"DE",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2.04106460662178,0.400830134014074,"DE",2024-05-30,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"356",NA,NA,"DE",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",1.73162081046486,0.391300109473535,"DE",2024-06-05,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"362",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",0.804316584319583,0.431157660983292,"DE",2024-06-07,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"364",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.56391173237907,0.352197964141219,"DE",2024-06-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"367",0.565949486837022,0.346220414481181,"DE",2024-06-11,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"368",NA,NA,"DE",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",0.546697656191134,0.334855876456927,"DE",2024-06-13,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"370",NA,NA,"DE",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",1.89583441953341,0.587372658530989,"DE",2024-06-16,1,1,1,1,1,1,0,0,0,1,1,0,1,0
"373",0.933196950898147,0.4750520513509,"DE",2024-06-17,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"374",0.610133008102042,0.364401695758708,"DE",2024-06-18,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"375",0.981594409070518,0.394510303130994,"DE",2024-06-19,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"376",NA,NA,"DE",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2.01209940990485,0.471744004294089,"DE",2024-06-21,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"378",1.49529329291848,0.4454437809587,"DE",2024-06-22,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"379",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",0.662465488112233,0.155170176017934,"FL",2024-05-13,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"381",3.26617699515643,0.576896697828733,"FL",2024-05-14,0,1,1,1,1,0,1,0,1,1,1,1,0,1
"382",0.521905299813716,0.250351695474282,"FL",2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"383",0.295032879671112,0.183860992952707,"FL",2024-05-16,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"384",1.05379647675888,0.382746967092851,"FL",2024-05-17,1,1,1,1,1,0,1,0,0,1,1,1,0,1
"385",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",NA,NA,"FL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",0.406858608327774,0.29255557284955,"FL",2024-05-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"388",0.691603017451673,0.275474070375637,"FL",2024-05-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"389",0.388939955339723,0.248895452657397,"FL",2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"390",0.447818304579131,0.338331625587351,"FL",2024-05-23,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"391",1.66564638678898,0.519098288260236,"FL",2024-05-24,1,1,1,1,1,0,1,1,0,0,1,1,0,1
"392",0.446939752693886,0.284154591099606,"FL",2024-05-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"393",1.0711776131778,0.296148802211796,"FL",2024-05-26,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"394",0.467324580560757,0.308218489168554,"FL",2024-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"395",0.820445221801196,0.601171694277582,"FL",2024-05-28,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"396",2.20183624200323,0.312284488799075,"FL",2024-05-29,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"397",0.914943818065207,0.477847733256323,"FL",2024-05-30,1,1,1,1,1,0,1,1,0,1,1,1,0,1
"398",2.81140440530763,0.402881844216823,"FL",2024-05-31,1,1,0,1,0,1,0,0,0,0,1,0,1,0
"399",1.64538802397858,0.593967374508741,"FL",2024-06-01,1,1,1,1,1,0,1,1,0,0,1,1,0,1
"400",2.52449520114945,0.333981154221301,"FL",2024-06-02,1,0,0,1,1,1,1,0,0,0,1,1,0,1
"401",1.43898145604502,0.367506404242108,"FL",2024-06-03,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"402",1.64024650310855,0.404178184982784,"FL",2024-06-04,1,0,1,1,1,0,1,0,0,0,1,0,0,1
"403",4.23589879376002,0.480901294340842,"FL",2024-06-05,1,0,0,1,1,0,1,0,0,0,1,1,0,1
"404",0.963109677163585,0.339412910465262,"FL",2024-06-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"405",1.23496005351831,0.33602405634587,"FL",2024-06-07,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"406",2.48115612289113,0.370407893225134,"FL",2024-06-08,0,0,0,1,1,1,1,0,1,0,1,1,0,1
"407",2.08637088169093,0.391413506184829,"FL",2024-06-09,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"408",3.07778387384564,0.39787197604351,"FL",2024-06-10,1,1,0,1,1,1,0,0,0,0,1,0,0,0
"409",1.94690777486586,0.418256098865393,"FL",2024-06-11,0,1,0,1,1,1,1,1,0,0,1,0,0,1
"410",2.35701685614951,0.340666286415625,"FL",2024-06-12,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"411",3.84169510483717,0.431302030977278,"FL",2024-06-13,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"412",3.66598770711084,0.441843865898283,"FL",2024-06-14,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"413",0.826525279134355,0.427238955937534,"FL",2024-06-15,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"414",0.915575776955559,0.252111979151905,"FL",2024-06-16,1,1,0,1,1,1,1,1,0,0,1,1,0,1
"415",10.264037792762,0.498385253111221,"FL",2024-06-17,0,0,0,1,1,0,1,0,0,0,1,0,0,1
"416",7.3159908319137,0.52252634015658,"FL",2024-06-18,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"417",7.95263341265642,0.491588585508655,"FL",2024-06-19,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"418",7.1469755400248,0.504385758676614,"FL",2024-06-20,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"419",3.73737893300819,0.419378492052063,"FL",2024-06-21,0,0,0,1,1,1,1,0,0,0,1,0,0,1
"420",3.4407874964637,0.513221982046703,"FL",2024-06-22,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"421",0.95332151782191,0.676918261559164,"GA",2024-05-12,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"422",1.33137371380948,0.136807422180287,"GA",2024-05-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"423",0.671120236043298,0.521081087573159,"GA",2024-05-14,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"424",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",0.586043603673863,0.253919262176252,"GA",2024-05-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"426",0.916990673483176,0.375279959655186,"GA",2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
"427",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",0.283645815915499,0.204982768978474,"GA",2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"429",0.754389759788245,0.418975578225971,"GA",2024-05-20,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"430",NA,NA,"GA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",0.346253106884669,0.244455109818023,"GA",2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"432",NA,NA,"GA",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",0.45308230674203,0.289909121239521,"GA",2024-05-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"434",0.403458413193069,0.286502348174672,"GA",2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"435",NA,NA,"GA",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",NA,NA,"GA",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",NA,NA,"GA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",NA,NA,"GA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",0.495055017447864,0.359600189625257,"GA",2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"440",0.510939828234897,0.336513539335784,"GA",2024-05-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"441",NA,NA,"GA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",1.84717185529103,0.450151164556358,"GA",2024-06-03,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"444",1.06446097264406,0.5551078734006,"GA",2024-06-04,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"445",0.477759285559071,0.361327995771721,"GA",2024-06-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"446",0.314298131198109,0.174761754159223,"GA",2024-06-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"447",1.24306552738147,0.474048903346115,"GA",2024-06-07,1,1,1,0,1,1,1,0,1,0,0,1,0,1
"448",0.555189154343216,0.323917106338541,"GA",2024-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"449",0.725955088587141,0.153909599483715,"GA",2024-06-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"450",1.16518016491757,0.534881607005264,"GA",2024-06-10,1,1,0,1,1,0,1,0,0,0,1,1,0,1
"451",3.02946626235349,0.42988426673039,"GA",2024-06-11,0,1,0,1,1,1,1,0,0,1,1,1,1,1
"452",1.40789343309648,0.417105619601278,"GA",2024-06-12,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"453",0.737074744234447,0.549650517365503,"GA",2024-06-13,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"454",NA,NA,"GA",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",1.49489709939382,0.542334928892369,"GA",2024-06-15,1,0,0,1,1,0,1,0,0,0,1,1,0,1
"456",1.19623783243942,0.481016892888328,"GA",2024-06-16,1,1,1,1,1,0,0,1,0,0,1,1,0,0
"457",1.5149520466919,0.436581028850051,"GA",2024-06-17,0,1,1,1,1,1,0,0,0,0,1,1,1,0
"458",1.40434374759918,0.438163873102406,"GA",2024-06-18,0,1,1,1,1,1,1,0,0,1,1,0,1,1
