"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","recombinant_50_CI","X24G_50_CI","X24E_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","X24G_95_CI","X24E_95_CI","other_95_CI"
"228",0.733940182355675,0.419374965319495,"CO",2024-06-19,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"229",NA,NA,"CO",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",0.746418170480061,0.532772661044982,"CO",2024-06-21,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"231",NA,NA,"CO",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",NA,NA,"CO",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",NA,NA,"CO",2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0.578441911583985,0.352010875083556,"CO",2024-06-25,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"235",0.766648427059532,0.40461071283079,"CO",2024-06-26,1,1,1,1,0,1,1,1,0,0,1,0,0,1
"236",0.539767387495043,0.374188109174413,"CO",2024-06-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"237",0.418900791006613,0.334588824330351,"CO",2024-06-28,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"238",NA,NA,"CO",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.469579883508245,0.372494582804273,"CO",2024-07-01,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"241",NA,NA,"CO",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",NA,NA,"CO",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",NA,NA,"CO",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",0.641639285543893,0.417080956972672,"CO",2024-07-05,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"245",NA,NA,"CO",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",0.69266610492473,0.450136515318261,"CO",2024-07-08,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"248",NA,NA,"CO",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",0.728348806149279,0.476111424765526,"CO",2024-07-10,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"250",0.548141089103428,0.335492357888936,"CO",2024-07-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"251",0.172430859308121,0.123546203235151,"CO",2024-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"252",NA,NA,"CO",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.488424180170771,0.388966971028173,"CT",2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"257",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",0.774192660889901,0.433481893135522,"CT",2024-06-07,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"259",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",NA,NA,"CT",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",1.33533448243997,0.447145026379927,"CT",2024-06-10,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"262",NA,NA,"CT",2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",0.558334936724538,0.295037828052255,"CT",2024-06-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"264",NA,NA,"CT",2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",0.985340223638019,0.537891815322069,"CT",2024-06-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"266",NA,NA,"CT",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.640966049291141,0.502554432331632,"CT",2024-06-17,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"269",0.664921921938379,0.50979393142722,"CT",2024-06-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"270",0.602131915405249,0.361292550334973,"CT",2024-06-19,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"271",NA,NA,"CT",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",0.701784303566025,0.535204997229161,"CT",2024-06-22,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"274",NA,NA,"CT",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",1.49076111263893,0.546155306330483,"CT",2024-06-24,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"276",0.564356588145704,0.394807529360693,"CT",2024-06-25,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"277",NA,NA,"CT",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",3.21782446832231,0.56146427730921,"CT",2024-06-27,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"279",1.1185211306941,0.576503311610469,"CT",2024-06-28,0,1,1,1,0,1,1,0,1,0,1,0,0,1
"280",NA,NA,"CT",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",1.6078028419833,0.506847930101829,"CT",2024-06-30,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"282",1.63266378838375,0.582779818087436,"CT",2024-07-01,0,1,1,1,1,1,1,0,1,0,1,1,0,1
"283",1.19397222418393,0.590933799302084,"CT",2024-07-02,0,1,1,1,0,1,1,0,0,1,1,0,0,1
"284",1.10689494857558,0.500167191315985,"CT",2024-07-03,0,1,1,1,0,1,1,0,1,1,1,0,0,1
"285",0.820297959683287,0.60054537342363,"CT",2024-07-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"286",0.641554588300027,0.431862072028621,"CT",2024-07-05,1,0,1,1,1,1,1,1,0,1,1,1,0,1
"287",1.29138917849709,0.614203242290284,"CT",2024-07-06,0,1,1,1,0,1,1,1,1,1,1,0,0,1
"288",NA,NA,"CT",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",1.96686262526153,0.588158060289223,"CT",2024-07-09,1,1,1,1,0,0,1,1,0,1,1,0,0,1
"291",1.25525979854704,0.520978393616218,"CT",2024-07-10,1,1,1,1,0,0,1,1,1,1,1,0,0,1
"292",NA,NA,"CT",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",0.806099778813124,0.434906988030095,"CT",2024-07-12,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"294",NA,NA,"CT",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",0.933549057667825,0.259030390552493,"DC",2024-06-03,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"297",0.968062339530578,0.269387477879908,"DC",2024-06-04,0,1,1,1,1,1,1,0,1,0,1,0,1,1
"298",0.445222897429236,0.355232293993737,"DC",2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"299",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",0.50651253738904,0.342996410824963,"DC",2024-06-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"305",0.62527262690011,0.340154561379647,"DC",2024-06-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"306",0.735687943221504,0.334744735939767,"DC",2024-06-13,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"307",0.869096785436041,0.434668488137893,"DC",2024-06-14,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"308",0.557724675334785,0.383816894070063,"DC",2024-06-15,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"309",NA,NA,"DC",2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",0.655186753704887,0.34961999638955,"DC",2024-06-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"311",0.425617881176071,0.335299059548302,"DC",2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"312",0.607013921243204,0.421870568943762,"DC",2024-06-19,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"313",NA,NA,"DC",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",0.467465775729861,0.279075555602303,"DC",2024-06-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"315",NA,NA,"DC",2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",1.04238417691843,0.347073547844281,"DC",2024-06-24,1,0,1,1,1,1,1,1,0,0,1,1,0,1
"318",NA,NA,"DC",2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",0.463645447498743,0.272985771427512,"DC",2024-06-27,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"321",NA,NA,"DC",2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",0.89328236038004,0.441098574560794,"DC",2024-06-30,0,1,1,1,1,1,1,0,0,1,1,0,0,1
"324",0.917792667573085,0.447831503841014,"DC",2024-07-01,0,1,1,1,1,1,1,1,0,1,1,1,0,1
"325",0.394327331273382,0.371339005329971,"DC",2024-07-02,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"326",0.379266918493077,0.35246819879906,"DC",2024-07-03,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"327",0.779134784996236,0.539051253645251,"DC",2024-07-04,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"328",NA,NA,"DC",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",1.24275781352286,0.536373527426555,"DC",2024-07-11,0,1,1,1,1,1,1,0,0,1,1,1,0,1
"335",2.15699972624388,0.598481673150612,"DC",2024-07-12,0,1,1,1,0,0,1,0,0,1,1,0,0,1
"336",0.161317389309161,0.180312368611957,"DC",2024-07-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"337",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",1.55529673770051,0.24591212635646,"DE",2024-06-05,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"341",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",0.788684731078122,0.395219658873279,"DE",2024-06-07,1,1,1,1,0,1,1,0,1,0,1,1,1,1
"343",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",0.45675839709894,0.377984278086458,"DE",2024-06-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"346",0.449853683234831,0.369688285088413,"DE",2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"347",NA,NA,"DE",2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",0.432802934592658,0.353937449719424,"DE",2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"349",NA,NA,"DE",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",1.65402677032313,0.511448693094107,"DE",2024-06-16,1,1,1,1,1,0,1,0,1,0,1,1,0,1
"352",0.914017986697396,0.467660544695761,"DE",2024-06-17,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"353",0.789670883877838,0.414329565043676,"DE",2024-06-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"354",1.16572469967816,0.368174522202153,"DE",2024-06-19,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"355",NA,NA,"DE",2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2.00615164623782,0.411839295856887,"DE",2024-06-21,0,1,0,1,1,1,1,0,1,0,1,0,0,1
"357",1.64167152289073,0.391031918969928,"DE",2024-06-22,0,0,0,1,1,1,1,0,0,0,1,0,1,1
"358",1.92253097685461,0.385646114454501,"DE",2024-06-23,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"359",0.807137990622897,0.44549141487437,"DE",2024-06-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"360",1.93421255219176,0.368197698545542,"DE",2024-06-25,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"361",1.05319555271432,0.371002890284745,"DE",2024-06-26,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"362",0.944067442305068,0.286210009308447,"DE",2024-06-27,1,1,0,1,1,1,1,0,1,0,1,0,1,1
"363",1.37906732122847,0.41539171237214,"DE",2024-06-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"364",0.736851454205665,0.481803474534075,"DE",2024-06-29,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"365",1.13842816453575,0.44318184733369,"DE",2024-06-30,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"366",1.20908739975543,0.379146925086502,"DE",2024-07-01,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"367",0.683936039843479,0.345885977935954,"DE",2024-07-02,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"368",2.52004420996964,0.486794697791223,"DE",2024-07-03,0,1,1,1,1,1,1,0,0,1,1,0,0,1
"369",NA,NA,"DE",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2.92228278191159,0.414041719287862,"DE",2024-07-06,0,0,1,1,1,0,1,0,0,1,1,0,0,1
"372",2.42098931368224,0.435103919604397,"DE",2024-07-07,1,1,1,1,0,1,1,0,0,0,1,0,0,1
"373",2.12322240122951,0.451646333456003,"DE",2024-07-08,0,0,1,1,0,1,1,0,0,0,1,0,0,1
"374",1.86902137414926,0.46970177403663,"DE",2024-07-09,0,1,1,1,0,0,1,0,1,1,1,0,0,1
"375",0.468539754228502,0.306578605624732,"DE",2024-07-10,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"376",1.26609386085194,0.537018061331303,"DE",2024-07-11,0,0,1,1,1,1,1,0,0,1,1,0,0,1
"377",3.03896513765028,0.535870107811772,"DE",2024-07-12,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"378",3.00075365289619,0.454721320998685,"DE",2024-07-13,0,0,1,1,1,0,1,0,0,0,1,0,0,1
"379",2.31236939235963,0.326282643372702,"FL",2024-06-02,1,0,0,1,1,1,1,1,0,1,0,0,1,1
"380",1.05401051011223,0.359469591564323,"FL",2024-06-03,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"381",1.44938166017891,0.391719211198832,"FL",2024-06-04,1,0,1,1,1,1,1,0,0,0,1,0,1,1
"382",3.36403784209747,0.43143540505542,"FL",2024-06-05,1,0,1,1,0,1,1,0,0,0,1,0,0,1
"383",1.08784582673821,0.354529661262014,"FL",2024-06-06,1,1,0,1,1,1,1,1,0,0,1,0,1,1
"384",1.23866558984502,0.339496725479426,"FL",2024-06-07,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"385",2.16190389258841,0.350650952067801,"FL",2024-06-08,0,0,0,1,1,1,1,0,1,0,0,0,1,1
"386",1.47050938771433,0.37172544331254,"FL",2024-06-09,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"387",2.22100041154196,0.384476700079892,"FL",2024-06-10,1,1,1,1,1,0,1,1,0,0,0,0,0,1
"388",1.48053010196337,0.383447268138645,"FL",2024-06-11,1,1,0,1,1,1,1,1,0,0,1,0,1,1
"389",2.39802976169744,0.341975278691764,"FL",2024-06-12,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"390",2.31219952391338,0.396897200320336,"FL",2024-06-13,0,1,1,1,1,1,1,0,0,1,1,0,0,1
"391",2.33530595941633,0.402492615700576,"FL",2024-06-14,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"392",0.694737272535104,0.394096191534573,"FL",2024-06-15,1,1,1,1,1,1,1,0,0,1,1,0,1,1
"393",1.34336527723392,0.298804681428933,"FL",2024-06-16,1,1,0,1,1,1,1,0,0,0,1,1,1,1
"394",7.99184189089776,0.437693286525951,"FL",2024-06-17,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"395",5.39051198597257,0.452685499341696,"FL",2024-06-18,0,0,0,1,0,1,1,0,0,0,1,0,1,1
"396",5.81052878735817,0.43364305349422,"FL",2024-06-19,0,1,0,1,0,0,1,0,0,0,1,1,0,1
"397",5.72322768918004,0.446432949061121,"FL",2024-06-20,0,1,0,1,1,1,1,0,0,0,0,0,1,1
"398",3.16178876714534,0.396035151707684,"FL",2024-06-21,0,0,0,1,1,1,1,0,0,1,1,0,0,1
"399",2.52425335376215,0.43999569046843,"FL",2024-06-22,0,1,1,1,0,1,1,0,0,1,0,0,1,1
"400",3.26944511126139,0.416978015103412,"FL",2024-06-23,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"401",7.95983242884145,0.447970909256536,"FL",2024-06-24,0,1,0,1,1,1,1,0,0,0,1,0,0,1
"402",2.04662437969941,0.381680570417786,"FL",2024-06-25,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"403",12.6751220035568,0.44968014666893,"FL",2024-06-26,0,1,0,1,0,0,1,0,0,0,1,0,0,1
"404",9.89235194943445,0.459551011634603,"FL",2024-06-27,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"405",8.96009535084846,0.441921533677884,"FL",2024-06-28,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"406",2.50637087793883,0.459264802184109,"FL",2024-06-29,0,1,0,1,1,1,1,0,0,0,1,0,1,1
"407",7.66359846137792,0.475450390598759,"FL",2024-06-30,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"408",8.88342429115008,0.454341432903351,"FL",2024-07-01,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"409",11.6392232756961,0.478249116298373,"FL",2024-07-02,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"410",7.96521943275384,0.479572119156386,"FL",2024-07-03,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"411",NA,NA,"FL",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",6.44796637060661,0.513124723369459,"FL",2024-07-05,0,0,0,1,0,0,1,0,1,1,1,1,0,1
"413",2.09530285146645,0.42927982341616,"FL",2024-07-06,1,1,0,1,0,1,1,1,0,0,1,0,0,1
"414",NA,NA,"FL",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",18.3522062194003,0.48395946085732,"FL",2024-07-08,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"416",19.1002981779539,0.514855588343444,"FL",2024-07-09,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"417",12.6847688556014,0.560285181597336,"FL",2024-07-10,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"418",12.4183308169919,0.54863118217464,"FL",2024-07-11,0,1,1,1,0,0,1,0,0,0,1,0,0,1
"419",15.2121667509203,0.604865839365713,"FL",2024-07-12,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"420",1.56332951561491,0.368170410355613,"FL",2024-07-13,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"421",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",1.68860577328164,0.314196732200921,"GA",2024-06-03,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"423",0.936035761578595,0.451926941410279,"GA",2024-06-04,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"424",0.439689201981578,0.341317734401819,"GA",2024-06-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"425",0.558051811157345,0.385618587202608,"GA",2024-06-06,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"426",1.11145341757983,0.439631560536545,"GA",2024-06-07,1,1,1,0,1,1,1,1,1,0,0,0,1,1
"427",0.602999190166382,0.365285449375603,"GA",2024-06-08,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"428",1.19303275668186,0.367996880688045,"GA",2024-06-09,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"429",0.834498795194102,0.410582428415716,"GA",2024-06-10,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"430",2.00044731271182,0.362094016262179,"GA",2024-06-11,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"431",1.07558838243497,0.390935726236409,"GA",2024-06-12,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"432",0.543433184631258,0.409379371642975,"GA",2024-06-13,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"433",NA,NA,"GA",2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",1.16466285654058,0.386392202890547,"GA",2024-06-15,1,0,1,1,0,1,1,1,1,0,1,0,1,1
"435",1.03488708577059,0.444013483471062,"GA",2024-06-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"436",0.995231976937335,0.389236402926894,"GA",2024-06-17,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"437",1.23852184709981,0.423246812202602,"GA",2024-06-18,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"438",2.16598984823371,0.474855331274836,"GA",2024-06-19,0,0,1,1,1,1,0,0,0,1,1,1,1,0
"439",1.9111087434674,0.342891889179425,"GA",2024-06-20,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"440",1.67653737255767,0.4544773910647,"GA",2024-06-21,1,1,1,0,1,1,1,0,0,1,0,0,1,1
"441",1.03673366788001,0.389241217755651,"GA",2024-06-22,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"442",1.74309617736523,0.538414861805264,"GA",2024-06-23,1,1,1,1,0,1,1,1,0,1,1,0,0,1
"443",1.07771245416231,0.538857703308465,"GA",2024-06-24,0,1,1,1,0,1,1,0,1,0,1,0,1,1
"444",1.74607495211492,0.457750666160091,"GA",2024-06-25,0,1,1,1,1,1,1,0,0,0,1,1,0,1
"445",2.06727936801857,0.495214796847213,"GA",2024-06-26,1,1,1,1,0,0,1,0,0,0,1,0,1,1
"446",1.87676566679968,0.581452935907763,"GA",2024-06-27,0,1,1,1,1,1,0,0,0,1,1,1,1,0
"447",1.51473035597634,0.418826030933383,"GA",2024-06-28,1,0,1,1,1,0,1,1,1,0,1,1,0,1
"448",0.905302815541939,0.638483164362713,"GA",2024-06-29,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"449",1.01490096872331,0.432501860041381,"GA",2024-06-30,1,1,1,0,1,1,1,0,0,0,0,1,0,1
"450",4.61581742851335,0.565513411645601,"GA",2024-07-01,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"451",1.72154704079348,0.530226825952286,"GA",2024-07-02,1,0,1,1,0,0,1,1,0,1,1,0,1,1
"452",3.92225416476382,0.605154355562166,"GA",2024-07-03,0,1,1,1,0,0,1,0,1,0,1,0,1,1
"453",2.68138307396729,0.613783464581808,"GA",2024-07-04,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"454",0.542767505539913,0.311971353532575,"GA",2024-07-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"455",1.69832760113116,0.608017120217281,"GA",2024-07-06,0,1,1,1,0,0,1,1,1,1,1,0,0,1
"456",1.29903639250626,0.601216809055403,"GA",2024-07-07,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"457",4.28673419967765,0.56605604799646,"GA",2024-07-08,0,1,1,1,1,0,1,0,0,1,1,1,0,1
"458",4.85592853713336,0.59369290184349,"GA",2024-07-09,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"459",2.19653398045098,0.527099217174385,"GA",2024-07-10,0,1,0,1,0,0,1,0,0,1,1,0,0,1
"460",4.36901806781924,0.553529477477594,"GA",2024-07-11,0,0,1,1,0,0,1,1,0,0,1,0,0,1
"461",1.64788683797205,0.517965965702997,"GA",2024-07-12,0,1,1,1,1,0,1,0,1,1,1,1,0,1
