"","es_score","brier_score","location","target_date","X21L_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23F_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X21L_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23F_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI"
"575",NA,NA,"ID",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",0.126595957344426,0.112162467186027,"ID",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"579",NA,NA,"ID",2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",0.0828130368461053,0.074701246892388,"ID",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"585",NA,NA,"ID",2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",1.58278625956639,0.329775908117546,"IL",2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
"590",2.64482061354629,0.348582954164514,"IL",2023-12-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0
"591",3.75886078526441,0.36111308357664,"IL",2023-12-05,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"592",2.73063085772582,0.396133272302189,"IL",2023-12-06,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
"593",4.01859652341845,0.381651781976166,"IL",2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"594",2.44514160275097,0.32545436361299,"IL",2023-12-08,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0
"595",3.75129641178558,0.399807309099225,"IL",2023-12-09,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0
"596",4.5751457901502,0.420942183387753,"IL",2023-12-10,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0
"597",5.08478005191228,0.359233088705209,"IL",2023-12-11,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0
"598",3.10595069554357,0.344561141073943,"IL",2023-12-12,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
"599",2.57266423410167,0.329497774456743,"IL",2023-12-13,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"600",4.48828739231841,0.385345442070545,"IL",2023-12-14,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
"601",2.96879897148497,0.377350963916907,"IL",2023-12-15,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0
"602",4.27527260790687,0.389190921127537,"IL",2023-12-16,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"603",2.59814623531192,0.369672080687115,"IL",2023-12-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
"604",3.25114265309465,0.336849236776394,"IL",2023-12-18,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
"605",3.2726977234138,0.326708132490764,"IL",2023-12-19,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
"606",3.26490827676668,0.317178550780752,"IL",2023-12-20,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"607",1.87802850031916,0.313427997613209,"IL",2023-12-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
"608",2.41755908118027,0.333514164066773,"IL",2023-12-22,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"609",2.05258862788375,0.349078092946186,"IL",2023-12-23,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0
"610",2.47887093944281,0.320397770467037,"IL",2023-12-24,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1
"611",1.00415206607176,0.296192621923384,"IL",2023-12-25,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1
"612",4.85628123596909,0.304291628690634,"IL",2023-12-26,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
"613",2.43413135894636,0.250201775451357,"IL",2023-12-27,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
"614",1.74912771936217,0.270103571540227,"IL",2023-12-28,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
"615",1.22242358851938,0.200935186615688,"IL",2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"616",1.90548661499147,0.234173831174519,"IL",2023-12-30,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0
"617",3.51574884966539,0.315853778599498,"IL",2023-12-31,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1
"618",2.3266520304953,0.271828936742856,"IL",2024-01-01,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
"619",8.60639802919025,0.314869127766432,"IL",2024-01-02,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
"620",3.73319619724159,0.240095910092419,"IL",2024-01-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
"621",2.12993223986034,0.316866925506933,"IL",2024-01-04,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0
"622",2.37354321998688,0.25141080935171,"IL",2024-01-05,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0
"623",1.31535960927266,0.226178095686751,"IL",2024-01-06,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
"624",1.70526058954949,0.0785277648213699,"IL",2024-01-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
"625",1.84659712010573,0.204232393011464,"IL",2024-01-08,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
"626",1.67681398526367,0.271207213179287,"IL",2024-01-09,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
"627",1.55155584917324,0.0781007878241402,"IL",2024-01-10,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1
"628",3.83929274308519,0.234976994039916,"IL",2024-01-11,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1
"629",3.93165357819552,0.281896817428001,"IL",2024-01-12,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1
"630",3.32107459615634,0.326514249808796,"IL",2024-01-13,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
"631",0.590941539701657,0.39586694918286,"IN",2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"632",3.46753687075615,0.408282506075888,"IN",2023-12-04,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1
"633",1.39640904479873,0.375790732228866,"IN",2023-12-05,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
"634",1.09252756969807,0.468942202857375,"IN",2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0
"635",NA,NA,"IN",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",1.01535022541814,0.378377033301325,"IN",2023-12-11,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1
"640",1.19846989521446,0.576100655961713,"IN",2023-12-12,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
"641",0.91603594865003,0.386121768177477,"IN",2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0
"642",1.2380841273958,0.382867193180775,"IN",2023-12-14,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
"643",1.50847878221229,0.335390266893795,"IN",2023-12-15,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
"644",0.942375972093446,0.475404276364325,"IN",2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
"645",1.69500405702341,0.351828043513569,"IN",2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"646",0.731173352208002,0.38864421002108,"IN",2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"647",1.89836758248988,0.402442840344525,"IN",2023-12-19,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0
"648",1.10088980465354,0.418769771102147,"IN",2023-12-20,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"649",0.753340354819181,0.188720925063711,"IN",2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
"650",0.737558102273692,0.316191341059349,"IN",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"651",NA,NA,"IN",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",0.587504109618717,0.448951779627917,"IN",2023-12-24,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"653",0.603028794565461,0.464839093362969,"IN",2023-12-25,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"654",0.558810839065933,0.128387030286966,"IN",2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"655",0.43651444633874,0.244506558383217,"IN",2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"656",0.870989081280911,0.299616541560508,"IN",2023-12-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"657",NA,NA,"IN",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,"IN",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",0.392189794407945,0.0822168762531786,"IN",2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"660",0.122797719128749,0.0747357665613429,"IN",2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"661",0.997282756414832,0.221600265865966,"IN",2024-01-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
"662",0.460732700360725,0.199900398188735,"IN",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"663",0.559903577339475,0.343615131122212,"IN",2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"664",0.0868831293343785,0.0501857414889159,"IN",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"665",NA,NA,"IN",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",0.91273108546386,0.678790926437758,"IN",2024-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"667",0.669210873948385,0.3652282930819,"IN",2024-01-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"668",1.09722307942316,0.799005646289047,"IN",2024-01-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"669",0.165653326838313,0.0297558307014715,"IN",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"670",1.96770398451528,0.735619618192924,"IN",2024-01-11,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1
"671",NA,NA,"IN",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",0.132771905544191,0.0216682703964042,"IN",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"673",NA,NA,"KS",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.606537345473536,0.389236472140469,"KS",2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"675",0.958258927951868,0.487658357702423,"KS",2023-12-05,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"676",1.1642927274366,0.478327083263438,"KS",2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
"677",1.40966736257156,0.488815027350904,"KS",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
"678",0.674756433870594,0.489620936902083,"KS",2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"679",NA,NA,"KS",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",1.15849786717696,0.405499999220156,"KS",2023-12-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
"682",0.589042087498387,0.36667701674443,"KS",2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"683",1.14980735384813,0.562277499979009,"KS",2023-12-13,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
"684",NA,NA,"KS",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",0.773656855334115,0.389410153695282,"KS",2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
"686",NA,NA,"KS",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.817008166725655,0.399034637137847,"KS",2023-12-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
"689",NA,NA,"KS",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",0.419635300876845,0.299668635496547,"KS",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"691",NA,NA,"KS",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",0.268198545051452,0.152473299350546,"KS",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"693",NA,NA,"KS",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",1.0878344102723,0.254216236599296,"KS",2023-12-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
"697",0.191218163209666,0.106435288030427,"KS",2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"698",0.171601889734436,0.0989431189545196,"KS",2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"699",NA,NA,"KS",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.618918566048658,0.0697142230489639,"KS",2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"704",0.804496086615625,0.15987959163187,"KS",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
"705",NA,NA,"KS",2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",0.920920838609678,0.685273169554216,"KS",2024-01-05,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
"707",0.0882373802376168,0.0550689419564994,"KS",2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"708",NA,NA,"KS",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0.0757674531642383,0.0501305070758233,"KS",2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"710",NA,NA,"KS",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",0.779869076772472,0.385115567510061,"KS",2024-01-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
"712",0.921406614318377,0.410474549050317,"KS",2024-01-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"713",NA,NA,"KS",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",1.02635196841165,0.38868969715659,"KY",2023-12-04,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"717",1.19430674826718,0.388026218501397,"KY",2023-12-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"718",0.579943610975404,0.420344804523272,"KY",2023-12-06,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"719",NA,NA,"KY",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",0.517334000695682,0.335895570936456,"KY",2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
"723",NA,NA,"KY",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",0.626037512015597,0.453346434697995,"KY",2023-12-12,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"725",0.840149586781882,0.599124159339809,"KY",2023-12-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"726",0.629293710453176,0.467703647661349,"KY",2023-12-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"727",0.898138144931888,0.434068240812069,"KY",2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"728",0.40557626886296,0.24900961524798,"KY",2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"729",NA,NA,"KY",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",1.0748729820147,0.542081778074281,"KY",2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
"731",1.10050692935117,0.393865974868072,"KY",2023-12-19,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
"732",0.314469519825645,0.194966470875875,"KY",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"733",0.305776532903736,0.182507762389585,"KY",2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"734",0.283794407375851,0.170570122127164,"KY",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"735",NA,NA,"KY",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",0.652773869308683,0.357849830586288,"KY",2023-12-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"739",0.867208817237052,0.312066778502294,"KY",2023-12-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"740",NA,NA,"KY",2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",0.691029157434018,0.276330493339359,"KY",2023-12-29,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"742",NA,NA,"KY",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",1.92761826937253,0.702296130902035,"KY",2024-01-02,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1
"746",0.795693478453168,0.286839468131407,"KY",2024-01-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"747",1.1198483577217,0.468284129183584,"KY",2024-01-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"748",0.764037429800869,0.380023162894499,"KY",2024-01-05,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"749",NA,NA,"KY",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",0.854693579915048,0.396094562684747,"KY",2024-01-08,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
"752",NA,NA,"KY",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",0.0623536516770571,0.057670013990863,"KY",2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"754",0.325735389285133,0.0567619424615799,"KY",2024-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"755",0.051395518903432,0.0561880152614098,"KY",2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"756",0.161137235115396,0.0559259275420237,"KY",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"757",1.85979510012715,0.317293873447732,"LA",2023-12-03,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"758",1.22569380083751,0.402310159905295,"LA",2023-12-04,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
"759",1.94489815725895,0.418709546263215,"LA",2023-12-05,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0
"760",2.76169439409219,0.437644927465522,"LA",2023-12-06,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"761",1.71047328962558,0.378339655548471,"LA",2023-12-07,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"762",1.63214546065761,0.353180536557357,"LA",2023-12-08,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
